Date,Symbol,Series,Mkt Cap (₹ Crores),CMP,AVOL(50),₹AVOL(50),ADR(20),ATR(20),DV(50),RPS,Change_1D,Change_1W,Change_10D,Change_15D,Change_1M,Change_3M,Change_6M,Change_9M,Change_12M,Change_20M,Momo_10D,Momo_1M,Momo_3M,Momo_6M,Momo_9M,Momo_12M,Gap_10D,6EMA_10D,10EMA_20D,21EMA_40D,50SMA_100D,Off_10EMA,10_21_EMA,Off_21EMA,21_50SMA,Off_50SMA,50_200SMA,Off_200SMA,RSHigh_1W,RSHigh_1M,RSHigh_3M,RSHighP_1W,RSHighP_1M,RSHighP_3M,Below_1M,Below_3M,Below_6M,Below_12M,Below_20M,NB_1M,NB_3M,NB_6M,NB_9M,NB_12M,NB_20M,Above_3M,Above_6M,Above_12M,Above_20M,NA_1M,NA_3M,NA_6M,NA_9M,NA_12M,NA_20M,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score,NC_1M,NC_3M,NC_6M,NC_9M,NC_12M,NC_20M,NRS_1M,NRS_3M,NRS_6M,NRS_9M,NRS_12M,Total_NRS (CNX500),NRS_score
12-11-2025,NSE:TRIDENT,EQ,14574.43,28.92,5039693,1457.47922,1.83,1.91,5.74,,2.81,1.04,1.42,3.49,1.97,4.29,2.07,-8.02,-17.74,-45.92,-1,-1,-1,-1,EEP,HV2Y,-1,-1,-1,-1,-1,1.77,-0.09,1.68,-0.61,1.06,-0.75,0.31,0,0,0,0,0,0,-0.17,-4.71,-13.62,-23.87,-31.95,-0.17,-10.96,-17.32,-27.09,-30.35,-24.08,5.66,5.66,20.4,20.4,3.92,3.58,15.24,17.9,8.02,6.61,-0.12,-1.56,-4.17,-16.87,-22.59,0.964599,44,2.66,-10.57,-11.05,-27.09,,,-0.12,-1.47,-2.73,-13.09,-4.61,0.981948,38
12-11-2025,NSE:BASILIC,SM,967.65,362.9,51900,188.3451,3,3.08,6.3,,-2.38,-6.96,-6.39,-2.47,-1.34,-16.7,-4.24,17.54,-4.92,-15.24,-1,-1,-1,-1,HVQ,-1,-1,-1,-1,-1,-1,-3.92,-0.69,-4.58,-4.69,-8.86,6.66,-2.35,0,0,0,0,0,0,-6.51,-26.44,-26.44,-26.44,-43.23,-6.51,-25.46,-10.93,-40.82,-53.19,-40.44,1.52,1.52,54.66,54.66,0,2.88,80.48,61.22,7.59,24.92,-3.43,-22.55,-10.48,8.69,-9.77,0.964432,44,-4.11,-17.63,44.76,-34.13,,,-3.43,-18.99,10.25,18.12,-22.85,0.992091,51
12-11-2025,NSE:KSL,EQ,3784.07,812.9,42611,346.38482,2.81,2.76,8.49,,0.49,-4.67,-2.35,-1.65,-2.55,-10.25,3.6,3.2,0.51,-27.97,-1,-1,-1,HV2Y,HVQ,HVQ,-1,-1,-1,-1,-1,-1.27,-0.31,-1.58,1.04,-0.55,-0.62,-1.16,0,0,0,0,0,0,-8.01,-8.38,-15.34,-34.92,-34.92,-8.01,-10.88,-6.66,-37.26,-37.01,-22.26,6.86,6.86,17.95,17.95,1.59,9.58,30.03,13.7,7.05,10.03,-4.64,-16.1,-2.64,-5.65,-4.34,0.964264,44,-1.56,-8.44,8.62,-5.13,,,-4.64,-11.34,12.14,-3.19,1.6,0.991033,50
12-11-2025,NSE:MSTCLTD,EQ,3803.01,529.55,335453,1776.39136,2.98,2.96,3.78,,0.55,-3.62,-0.66,-3.29,-2.61,11.25,0.76,-9.76,-22.4,-81.86,-1,-1,-1,HV2Q,-1,-1,-1,-1,-1,-1,-1,-1.13,0.2,-0.93,2.04,1.13,0.77,1.92,0,0,0,0,0,0,-4.26,-4.26,-7.62,-32.82,-47.31,-4.26,-0.18,-21.95,-42.07,-42.17,-35.51,20.79,20.79,23.37,23.37,3.61,23.94,9.49,22.43,3.67,7.21,-4.7,5.4,-5.48,-18.61,-27.25,0.964262,44,-0.04,2.43,-20.18,-39.05,,,-4.7,9.67,-12.24,-13.38,-7.13,0.9837,40
12-11-2025,NSE:DBCORP,EQ,4784.83,262.25,142545,373.82426,4.18,4.12,6.63,S,0.34,-1.33,0.67,5.51,-1.81,-2.78,12.52,-0.17,-24.96,-9.34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.24,-0.04,0.2,-1.71,-1.48,4.39,3.04,0,0,0,0,0,0,-2.73,-7.67,-7.87,-23.16,-33.47,-2.73,-6.18,-5.3,-37.5,-33.36,-16.87,9.54,12.65,33.02,33.02,9.54,2.14,36.72,16.37,5.84,32.03,-3.9,-8.63,6.28,-9.02,-29.81,0.964223,44,-0.7,-0.95,3.61,-30.21,,,-3.9,-4.79,14.47,-17.29,-20.36,0.978717,33
12-11-2025,NSE:BLUSPRING,EQ,1198.3,78.31,447401,350.35972,3.57,3.5,7.75,M,1.82,0.2,-2.92,-2.3,-4.04,-3.09,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.76,-1.09,-0.32,-1.73,-2.02,,,0,0,0,0,0,0,-3.17,-10.09,NA,NA,NA,-3.17,-14.2,NA,NA,NA,NA,4.82,NA,NA,NA,4.82,7.18,NA,NA,NA,NA,-6.13,-8.94,0,0,0,0.963855,44,-1.76,-1.24,,,,,-6.13,-2.92,99.58,-2.78,4.38,0.989,47
12-11-2025,NSE:DEEPINDS,EQ,3094.08,481.4,185332,892.18825,3.68,3.63,5.43,,1.17,-2.88,3.45,0.42,-1.15,-10.65,15.06,-12.63,-1.52,48.21,-1,-1,-1,EEP,HVQ,-1,-1,-1,-1,-1,-1,-1.32,-0.25,-1.56,-3.82,-5.18,5.03,-0.16,0,0,0,0,0,0,-6.07,-15.53,-15.53,-21.53,-21.53,-6.07,-14.56,-7.37,-33.35,-11.62,-1.93,3.57,16.01,22.43,99.42,3.57,12.97,35.47,30.76,124.61,102.44,-3.24,-16.5,8.82,-21.48,-6.37,0.963589,44,0.47,7.95,-3,26.56,,,-3.24,-13.21,22.81,-35.38,14.25,0.993699,54
12-11-2025,NSE:TANLA,EQ,8113.53,619.7,761645,4719.91407,3.08,3,9.65,3L,1.03,-0.31,2.47,-2.72,-14.78,0.21,10.06,9.59,-19.28,-57.29,-1,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,0.16,-2.51,-2.29,-5.57,-7.44,11.8,4.93,0,0,0,0,0,0,-13.38,-17.78,-17.78,-19.53,-38.22,-13.38,-5.63,-8.95,-42.99,-44.37,-26.6,2.53,11.37,46.52,46.52,2.53,18.13,46.21,31.78,3.24,1.39,-16.87,-5.64,3.82,0.74,-24.13,0.963573,43,-12.68,12.53,9.94,-40.58,,,-16.87,9.23,9.45,-3.3,-27.56,0.986378,43
12-11-2025,NSE:MUNISH,SM,315.32,112.8,298850,337.1028,6.6,6.65,6.01,,-1.23,-14.49,-9.57,-19.5,-7.71,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-6.96,-2.62,-9.33,,,,,0,0,0,0,0,0,-17.69,NA,NA,NA,NA,-17.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,-9.8,0,0,0,0,0.96351,43,-10.44,,,,,,-9.8,96.17,-0.42,-2.78,4.38,0.983791,40
12-11-2025,NSE:TRUALT,EQ,3812.99,482.4,1410685,6805.14444,5.33,5.23,2.72,,4.68,12.46,7.9,4.28,-7.73,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,5.98,-2.41,3.49,,,,,0,0,0,0,0,0,-5.85,NA,NA,NA,NA,-5.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.45,NA,NA,NA,NA,NA,-9.82,0,0,0,0,0.96349,43,-5.85,,,,,,-9.82,96.17,-0.42,-2.78,4.38,0.98377,40
12-11-2025,NSE:BLAL,EQ,867.25,206.29,52801,108.92318,2.01,2,5.31,M,0.82,-0.63,-1.8,-2.01,-1.89,1.19,2.81,-0.18,-16.36,-32.1,-1,-1,-1,HV2Q,HV2Q,-1,-1,-1,-1,-1,-1,-0.28,-0.78,-1.05,-2.9,-3.84,2.63,-1.25,0,0,0,0,0,0,-2.69,-10.08,-10.73,-18.46,-39.17,-2.69,-8.38,-11.79,-31.8,-39.06,-29.23,3.1,3.48,12.43,12.43,0.95,5.05,11.09,9.28,2.72,12.22,-3.98,-4.66,-3.43,-9.03,-21.21,0.963474,43,-1.91,-0.56,-11.24,-31.8,,,-3.98,-0.8,1.21,-5.86,-11.76,0.982747,39
12-11-2025,NSE:MWL,EQ,668.27,220.54,21712,47.88364,6.69,6.36,4.46,,0.99,-0.29,-5.21,-7.94,-7.81,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1.64,-1.98,-3.55,,,,,0,0,0,0,0,0,-8.6,NA,NA,NA,NA,-8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.05,NA,NA,NA,NA,NA,-9.9,0,0,0,0,0.963406,43,-6.25,,,,,,-9.9,96.17,-0.42,-2.78,4.38,0.983684,40
12-11-2025,NSE:ORIENTBELL,EQ,433.28,287.2,11203,32.17502,3.62,3.59,3.42,2L,5.03,-2.99,-3.52,1.17,-4.87,-2.82,8.64,4.54,-19.83,-27.79,-1,-1,HVQ,-1,-1,-1,-1,-1,-1,-1,-1,-0.95,-0.8,-1.74,-1.71,-3.39,5.32,2.03,0,0,0,0,0,0,-5.93,-10.7,-10.95,-17.74,-33.11,-5.93,-6.52,-8.43,-32.82,-36.15,-19.84,5.84,20.13,25.88,25.88,5.03,11,29.43,15.01,1.05,11.66,-6.96,-8.67,2.4,-4.31,-24.68,0.963257,43,-1.69,2.22,6.43,-32.38,,,-6.96,-1.87,10.72,-7.26,-21.15,0.981412,37
12-11-2025,NSE:TTKPRESTIG,EQ,9230.43,664,106731,708.69384,3.47,3.52,6.69,S,0.36,-0.72,-7.85,4,4.33,4.55,4.68,-9.38,-30.93,-12.21,EEP,EEP,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.24,0.51,0.27,0.43,0.7,1.56,2.3,0,0,0,0,0,0,-7.28,-7.28,-7.28,-27.73,-34.51,-7.28,-6.85,-15.66,-37.57,-28.37,-14.26,5.11,9.01,13.19,13.19,4.17,1.39,8.05,7.9,8.63,30.04,2.24,-1.3,-1.56,-18.23,-35.78,0.963161,43,4.17,0.87,-11.31,-36.13,,,2.24,-3.6,-0.29,-17.52,-15.32,0.975278,29
12-11-2025,NSE:ABCOTS,EQ,911.6,405.8,36134,146.63177,8.03,7.7,6.24,S,-3.12,-4.12,-4.07,0.38,-8.13,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-2.35,-1.1,-3.42,,,,,0,0,0,0,0,0,-6.52,NA,NA,NA,NA,-6.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.61,NA,NA,NA,NA,NA,-10.22,0,0,0,0,0.963073,43,-6.52,,,,,,-10.22,96.17,-0.42,-2.78,4.38,0.983344,40
12-11-2025,NSE:PROTEAN,EQ,3429.61,868.9,378405,3287.96105,2.75,2.73,6.13,,3.07,0.24,1.27,0.09,-0.03,14.34,-53.17,NA,NA,NA,-1,-1,EEP,-1,EEP,-1,-1,-1,-1,-1,-1,1.82,-0.39,1.42,-2.21,-0.77,,,0,0,0,0,0,0,-0.74,-4.92,-39.19,NA,NA,-0.74,-4.89,-49.39,NA,NA,NA,20.72,20.72,NA,NA,4.71,20.76,0,NA,NA,NA,-2.12,8.49,-59.41,0,0,0.962991,43,1.79,7.31,,,,,-2.12,10.53,-79.23,97.22,4.38,0.975171,29
12-11-2025,NSE:KRSNAA,EQ,2520.81,808.5,132418,1070.59953,4.08,4.16,4.09,L,-1.56,4.42,1.59,2.24,-2.03,-4.95,15.44,-10.14,-13.72,17.66,EEP,EEP,-1,-1,-1,-1,5.47,-1,-1,-1,-1,2.77,-0.58,2.18,-2.25,-0.07,4.52,4.66,0,0,0,0,0,0,-2.88,-6.75,-6.75,-20.75,-20.75,-2.88,-4.86,-3.63,-32.99,-12.71,-3.29,11.63,27.5,27.5,50.18,11.63,9.01,33.81,3.87,65.4,70.79,-4.12,-10.8,9.2,-18.99,-18.57,0.962967,43,-2.86,1.51,-3.52,0.97,,,-4.12,-6.68,19.01,-33.03,1.12,0.985181,42
12-11-2025,NSE:ATGL,EQ,69288.04,620.15,2539600,15749.3294,2.13,2.13,8.28,S,1.23,-1.44,-0.14,-0.09,-1.27,5.73,-4.55,-1.42,-16.43,-67.56,-1,-1,HVQ,-1,EEP,EEP,-1,-1,-1,-1,-1,0.07,-0.55,-0.47,-0.44,-0.91,-0.14,-1.05,0,0,0,0,0,0,-2.9,-20.57,-20.57,-23.66,-44.6,-2.9,-19.56,-18.02,-25.94,-43.81,-35.5,5.04,6.08,13.34,13.34,1.54,7.43,6.84,18.5,8.54,4.37,-3.36,-0.12,-10.79,-10.27,-21.28,0.962893,43,-0.83,-2.59,-8.77,-25.94,,,-3.36,3.09,-11.32,0.21,-10.42,0.984876,42
12-11-2025,NSE:BLUESTARCO,EQ,39735.06,1798,437550,7867.149,3.17,3.09,6.88,L,1.01,-6.65,-8.54,-9.64,-8.4,-0.13,12.06,-12.19,-3.28,27.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2.33,-2.11,-4.35,-1.87,-6.1,3.31,-2.89,0,0,0,0,0,0,-10.37,-10.37,-10.37,-23.08,-23.08,-10.37,-2.39,-18.57,-32.36,-13.71,-13.51,3,17.34,17.34,45.99,2.58,14.86,17.49,0,63.78,50.78,-10.49,-5.98,5.82,-21.04,-8.13,0.962749,43,-5.95,8.3,-8.57,-2.52,,,-10.49,3.8,11.76,-30.36,12.32,0.992998,53
12-11-2025,NSE:MAHEPC,EQ,403.49,134.01,85452,114.51423,3.79,3.77,8.71,M,-0.01,-4.34,-1.98,-3.9,-8.85,-0.78,-10.13,0.22,10.97,2.02,-1,-1,HV2Y,-1,-1,HV2Y,-1,-1,-1,-1,-1,-2.57,-2.07,-4.55,-5.9,-9.87,5.6,-4.52,0,0,0,0,0,0,-9.52,-26.25,-26.25,-26.25,-26.25,-9.52,-19.72,-13.23,-2.94,-23.5,-31.74,0,0,31.49,31.49,0,8,24.08,44.8,31.2,4.83,-10.94,-6.63,-16.37,-8.63,6.12,0.962733,43,-7.37,1.1,-3.8,14.01,,,-10.94,3.58,-9.69,6.61,15.16,1.003145,67
12-11-2025,NSE:HINDUNILVR,EQ,578281.4,2424.5,1418293,34386.51379,1.53,1.58,7.29,3L,-0.12,-0.87,-2.99,-7.01,-4.31,-3.06,2.66,-0.56,-3.99,0.61,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.92,-1.31,-2.2,-2.54,-4.63,5.13,0.53,0,0,0,0,0,0,-6.88,-9.96,-9.96,-9.96,-19.95,-6.88,-6.08,-2.16,-22.07,-19.5,-16.75,0.65,7.13,12.38,12.38,0.65,4.7,15.82,9.39,11.12,14.92,-6.4,-8.91,-3.58,-9.41,-8.84,0.962642,43,-2.74,0.37,4.5,-14,,,-6.4,-2.63,5.13,-6.09,0.96,0.988919,47
12-11-2025,NSE:KPITTECH,EQ,32020,1244.3,912552,11354.88454,2.46,2.48,4.95,,2.62,7.14,4.34,7.85,7.25,4.3,-8.18,-14.1,-11.71,-26.87,-1,-1,-1,-1,-1,HVQ,-1,-1,-1,-1,-1,4.57,0.57,5.16,-1.49,3.62,-5.1,-1.41,0,0,0,0,0,0,0,-4.39,-12.48,-19.66,-33.82,0,-11.32,-17.75,-27.55,-24.48,-26.07,13.36,13.36,16.8,16.8,8.69,5.14,11.78,26.36,12.76,3.15,5.16,-1.55,-14.42,-22.95,-16.56,0.962578,43,7.73,-9.01,-16.81,-22.6,,,5.16,-7.01,-13.46,-8.26,6.48,0.985616,43
12-11-2025,NSE:KANSAINER,EQ,20131.71,245.53,546688,1342.28305,2.07,2.09,4.31,,0.69,-1.23,-1.62,-3.26,-0.8,5.15,-6.02,-0.87,-15.63,-18.13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.72,-0.38,-1.09,0.16,-0.93,0.93,0,0,0,0,0,0,0,-4.41,-4.41,-7.82,-14.05,-22.35,-4.41,-2.27,-13.73,-17.68,-21.68,-10.22,5.55,5.55,10.6,10.6,0.69,6.4,4.91,17.26,6.96,9.76,-2.89,-0.7,-12.26,-9.72,-20.48,0.962427,43,-0.07,0.51,-5,-12.91,,,-2.89,2.07,-12.19,2.08,-10.25,0.985255,42
12-11-2025,NSE:TINNARUBR,EQ,1738.52,920.25,48018,441.88565,3.04,3.03,14.14,2M,3.66,-3.31,-5.94,-6.91,-11.44,5.48,-5.7,NA,NA,NA,-1,-1,HV2Y,HV2Y,-1,-1,-1,-1,-1,-1,-1,-1.28,-1.52,-2.76,2.17,-0.61,,,0,0,0,0,0,0,-8.09,-12.52,-12.52,NA,NA,-8.09,-2.51,-18.08,NA,NA,NA,14.79,14.79,NA,NA,3.66,27.92,0,NA,NA,NA,-13.53,-0.37,-11.94,0,0,0.962189,43,-7.56,12.4,,,,,-13.53,11.35,-12.25,97.22,4.38,0.992956,53
12-11-2025,NSE:WEBELSOLAR,EQ,5190.96,1312.9,296683,3895.15111,4.71,4.85,4.01,,2.84,7.69,7.75,7.99,9.06,-0.29,-3.25,-10.27,-18.37,69.73,EEP,EEP,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.31,1.46,4.84,0,4.83,-1.48,3.3,0,0,0,0,0,0,-1.85,-9.35,-10.94,-28.53,-28.53,-1.85,-17.56,-16.58,-26.21,-21.19,-0.85,18.17,18.17,56.37,294.26,10.71,7.47,56.82,93.24,334.74,366.68,6.97,-6.14,-9.49,-19.12,-23.22,0.962048,43,10.71,-7.47,-13.38,93.24,,,6.97,-14.11,-3.37,-9.57,-2.97,0.980356,35
12-11-2025,NSE:AUTOAXLES,EQ,2567.52,1670.9,6071,101.44034,2.12,2.2,4.87,2L,-0.79,1.03,-4.3,-2.38,-3.17,0.78,-2.23,-0.79,-7.27,-14.64,-1,-1,-1,-1,HVQ,-1,-1,-1,-1,-1,-1,-0.8,-0.92,-1.7,-1.73,-3.38,0.16,-3.22,0,0,0,0,0,0,-6.2,-7.86,-13.39,-13.39,-21.83,-6.2,-10.65,-14.06,-16.6,-21.22,-16.15,2.23,2.23,7.87,7.87,1.21,5.46,7.03,10.27,0,1.99,-5.26,-5.07,-8.47,-9.64,-12.12,0.961975,43,-2.01,-4.59,-2.77,-12.09,,,-5.26,-0.01,-3.45,-1.37,-2.05,0.987989,45
12-11-2025,NSE:MAYURUNIQ,EQ,2340.36,531.75,47390,251.99633,3.28,3.23,5.83,,-4.18,-0.72,4.46,4.91,7.57,0.38,-10.54,-4.03,-14.52,3.8,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-1,-0.77,1.71,0.95,1.61,2.61,-1.83,0.76,0,0,0,0,0,0,-4.18,-4.18,-13.97,-18.71,-20.77,-4.18,-20.48,-14.29,-12.42,-17.57,-9.27,8.24,8.24,19.41,19.41,8.24,0,18.96,32,21.4,33.63,5.48,-5.47,-16.78,-12.88,-19.37,0.961969,43,8.24,-13.91,-3.66,-4.16,,,5.48,-11.61,-11.38,3.11,-5.7,0.983916,41
12-11-2025,NSE:AMANTA,EQ,474.49,122.76,349694,429.28435,3.48,3.43,2.99,S,-0.37,0.2,-1.76,-2.64,-9.2,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,0.09,-2.04,-1.91,,,,,0,0,0,0,0,0,-5.75,NA,NA,NA,NA,-5.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.21,NA,NA,NA,NA,NA,-11.29,0,0,0,0,0.961968,42,-5.75,,,,,,-11.29,96.17,-0.42,-2.78,4.38,0.982217,38
12-11-2025,NSE:LICHSGFIN,EQ,31480.11,572.8,1186204,6794.57651,1.59,1.58,8.2,S,0.23,-0.21,-2.29,-0.04,0.76,0.38,-5.27,-0.65,-10.35,-13.26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.1,-0.07,-0.17,0.43,0.26,-1.28,-1.01,0,0,0,0,0,0,-3.48,-3.48,-10.25,-10.67,-29.83,-3.48,-10.94,-10.6,-16.63,-29.38,-22.57,4.65,4.65,15.27,15.27,1.24,3.85,14.83,21.35,8.04,10.89,-1.33,-5.47,-11.51,-9.5,-15.2,0.961963,42,0.08,-5.99,-0.61,-5.36,,,-1.33,-4.21,-6.1,1.61,-5.26,0.985935,43
12-11-2025,NSE:GVPIL,EQ,2043.72,296.9,179598,533.22646,3.06,3.02,4,2L,2.34,-1.68,-4.6,-6.08,-11.99,-6.18,19.31,8.18,-33.16,-2.83,-1,-1,-1,EEP,HVQ,-1,-1,-1,-1,-1,-1,-0.51,-2.76,-3.19,-7.55,-9.98,11.51,1.73,0,0,0,0,0,0,-7.35,-23.64,-23.64,-33.73,-53.24,-7.35,-14.48,-5.43,-49.92,-57.06,-37.73,2.86,23.06,36.12,36.12,2.86,17.43,44.53,9.83,13.63,64.8,-14.08,-12.03,13.07,-0.67,-38.01,0.961909,42,-7.35,0.18,15.08,-47.38,,,-14.08,1.36,23.59,-16.57,-40.65,0.979979,35
12-11-2025,NSE:ASHOKA,EQ,5768.86,201.67,778902,1570.81166,2.75,2.72,3.78,,2.30,-2.03,5.08,5.1,4.49,4.77,4.49,-20.39,-19.31,7.35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.04,1.33,2.39,2.52,5.04,-4.13,0.87,0,0,0,0,0,0,-4.69,-4.69,-9.87,-35.61,-35.61,-4.69,-7.78,-23.33,-38.5,-22.48,-11.25,16.72,16.72,21.64,38.13,6.83,11.48,15.84,16.18,66.3,64.81,2.4,-1.08,-1.75,-29.24,-24.16,0.961792,42,6.25,-6.1,-22.2,-18.9,,,2.4,-3.53,-0.72,-28.83,5.28,0.98134,37
12-11-2025,NSE:RSYSTEMS,EQ,5066.01,410.6,124636,511.75542,3.21,3.16,5.41,,-0.13,-1.32,-0.56,-2.29,-2.62,-1.92,10.95,-2.65,-22.31,-13.75,-1,-1,-1,HV2Q,-1,-1,-1,-1,-1,-1,-1,-1.19,-0.5,-1.68,-2.43,-4.02,6.82,3.01,0,0,0,0,0,0,-4.92,-13.48,-13.48,-19.87,-25.03,-4.92,-11.21,-9.91,-33.23,-23.03,-8.3,2.45,14.07,39.85,39.85,0.33,5.13,42.54,24.54,2.92,22.62,-4.71,-7.77,4.71,-11.5,-27.16,0.961775,42,-0.68,-3.92,-1.24,-21.42,,,-4.71,-3.15,12.21,-18.05,-14.77,0.979437,35
12-11-2025,NSE:KSB,EQ,13801.31,764.4,80634,616.3663,2.49,2.46,4.69,L,-0.03,-1.17,-3.84,-5.89,-5.07,-6.93,-4.83,10.57,-4.08,0.99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.98,-1.72,-2.65,-3.32,-5.78,4.47,-1.38,0,0,0,0,0,0,-5.57,-12,-13.54,-13.54,-24.12,-5.57,-9.16,-7.54,-13.7,-32.14,-21.02,2.6,2.6,27.59,27.59,2.6,1.59,36.44,33.75,5.2,14.26,-7.16,-12.78,-11.07,1.72,-8.93,0.961747,42,-4.41,-8.71,15.07,-13.37,,,-7.16,-5.6,1.55,11.91,-12,0.990745,49
12-11-2025,NSE:VENTIVE,EQ,17327.62,723.75,103461,748.79899,2.75,2.71,12.81,,1.02,-1.96,-3.09,-5.69,1.8,-2.2,-9.28,-3.47,NA,NA,-1,-1,-1,HVQ,-1,-1,-1,-1,-1,-1,-1,-0.55,-0.43,-0.97,-0.76,-1.72,0.91,-0.82,0,0,0,0,0,0,-5.51,-7.12,-12.34,NA,NA,-5.51,-13.91,-10.41,-0.28,NA,NA,4.07,7.12,NA,NA,4.07,2.02,32.7,41.9,NA,NA,-0.29,-8.05,-15.52,-12.32,0,0.961738,42,2.9,-9.24,-4.14,,,,-0.29,-7.9,-7.36,2.54,104.38,0.98934,47
12-11-2025,NSE:URBANCO,EQ,22730.33,142.72,23479231,33509.55848,5,5.04,8.6,,-2.32,-4.33,-6.17,-8.06,-9.82,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-2.23,-3.83,-5.83,,,,,0,0,0,0,0,0,-13.08,NA,NA,NA,NA,-13.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.36,NA,NA,NA,NA,NA,-11.91,0,0,0,0,0.961342,42,-8.34,,,,,,-11.91,96.17,-0.42,-2.78,4.38,0.981577,37
12-11-2025,NSE:INFY,EQ,615640.74,1551.7,7982256,123860.66635,1.48,1.83,6.21,,1.40,5.4,3.32,5.85,2.37,8.29,-1.09,-22.37,-13.05,-6.64,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.03,0.6,3.65,0.46,4.13,-5.8,-1.58,0,0,0,0,0,0,0,0,-5.42,-22.4,-22.4,0,-5.78,-25.71,-21.56,-5.05,-10.87,8.96,9.04,11.09,11.34,7.67,6.45,1.89,12.3,36.25,25.87,0.28,2.44,-7.33,-31.22,-17.9,0.961262,42,3.92,-5.02,-24.98,-12.45,,,0.28,2.23,-10.64,-23.83,12,0.98667,44
12-11-2025,NSE:BANARISUG,EQ,4514.29,3598.5,1707,61.4264,1.39,1.45,13.46,,-0.13,0.01,-0.15,5.52,3.45,-4.74,-13.84,-1.85,2.6,28.25,-1,-1,-1,-1,HV2Q,-1,-1,-1,-1,-1,-1,0.15,0.75,0.91,-0.26,0.64,-4.54,-3.73,0,0,0,0,0,0,-1.52,-4.37,-16.73,-16.73,-16.73,-1.52,-8.6,-12.79,-1.2,-5.94,-10.05,10.06,10.06,10.71,60.12,6.32,6.25,15.96,33.56,63.08,55.96,1.36,-10.59,-20.08,-10.7,-2.25,0.961121,42,5.73,-7.91,2.69,26.03,,,1.36,-12.31,-9.12,7.76,8.74,0.99409,55
12-11-2025,NSE:SUBAHOTELS,SM,416.24,170.15,403488,686.53483,5.92,5.86,3.76,S,0.71,0.47,-2.06,-11.7,-10.08,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1.44,-2.26,-3.62,,,,,0,0,0,0,0,0,-13.48,NA,NA,NA,NA,-13.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34,NA,NA,NA,NA,NA,-12.17,0,0,0,0,0.961084,42,-13.48,,,,,,-12.17,96.17,-0.42,-2.78,4.38,0.981314,37
12-11-2025,NSE:DYCL,EQ,1962.57,381.4,216577,826.02468,4.81,4.85,7.33,2L,0.61,-4.26,-8.3,-4.47,-4.52,-4.99,3.9,1.3,-7.04,44.33,-1,-1,HVQ,HV2Q,HVQ,-1,-1,-1,-1,-1,-1,-1.93,-2.18,-4.02,-3.4,-7.18,5.98,-1.28,0,0,0,0,0,0,-15.68,-20.54,-24.03,-28.05,-28.05,-15.68,-17.87,-20.23,-30.86,-28.99,-2.07,4.26,4.26,49.5,118.16,4.26,3,56.96,43.66,115.32,133.52,-6.61,-10.84,-2.34,-7.55,-11.89,0.960953,42,-2.33,-17.87,5.72,32.12,,,-6.61,-4.28,8.05,-5.48,-4.07,0.9867,44
