Date,Symbol,Series,Mkt Cap (₹ Crores),AVOL(20),ADR(20),Price_1D,Change_1W,Change_1M,Change_3M,Change_6M,Change_9M,Change_12M,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score
11-09-2025,NSE:BGRENERGY,BE,1239.88,6.67,5.22,229.5,12.91,45.55,53.18,63.99,77.15,78.76,43.52,52.94,52.48,77.97,80.38,1.9514084208534328,99
11-09-2025,NSE:NACLIND,BE,5595.46,2.45,5.29,246,-9.39,-18.33,27.20,71.28,78.35,76.65,-20.36,26.96,59.77,79.17,78.27,1.7852915856443572,99
11-09-2025,NSE:UNITEDPOLY,BE,732.84,1.3,0.2,35.63,9.35,-18.02,45.66,64.96,60.05,75.97,-20.05,45.42,53.45,60.87,77.59,1.597109232110426,99
11-09-2025,NSE:IZMO,BE,1003.78,6.32,7.96,824.55,13.39,51.29,59.98,65.01,35.40,51.89,49.26,59.74,53.5,36.22,53.51,1.5907551495072674,99
11-09-2025,NSE:APOLLO,EQ,8738.55,279.36,7.16,297.9,-5.07,37.47,37.81,59.26,66.22,65.46,35.44,37.57,47.75,67.04,67.08,1.5723643086953503,99
11-09-2025,NSE:CUPID,EQ,4573.34,40.42,4.52,201.38,11.10,18.00,52.39,67.37,59.48,57.70,15.97,52.15,55.86,60.3,59.32,1.5570744571162052,99
11-09-2025,NSE:MEGASOFT,BE,984.09,1.98,5.5,162.17,14.45,29.21,38.40,62.30,56.13,65.68,27.18,38.16,50.79,56.95,67.3,1.5108501608678897,99
11-09-2025,NSE:GABRIEL,EQ,16510.43,6.09,4.66,1243.5,1.71,18.52,50.07,58.37,60.62,58.22,16.49,49.83,46.86,61.44,59.84,1.4971258591485166,99
11-09-2025,NSE:QPOWER,EQ,6080.91,9.1,5.51,966.25,10.85,18.60,48.61,62.63,55.50,55.50,16.57,48.37,51.12,56.32,57.12,1.477795794913832,99
11-09-2025,NSE:STALLION,EQ,1170.05,29.61,7.91,187.77,3.80,39.00,57.71,61.49,36.09,36.09,36.97,57.47,49.98,36.91,37.71,1.4639050588193008,99
11-09-2025,NSE:KCK,SM,279.85,2.97,7.13,39.4,-0.89,-5.20,-0.89,75.36,71.83,-2.41,-7.23,-1.13,63.85,72.65,-0.79,1.4634821659114188,99
11-09-2025,NSE:IXIGO,EQ,10536.99,37.97,5.39,321.8,11.26,25.88,43.83,58.34,56.08,51.22,23.85,43.59,46.83,56.9,52.84,1.4364336316192152,99
11-09-2025,NSE:SMLISUZU,EQ,6112.82,1.33,5.03,3663.9,-3.83,-5.37,48.78,65.54,56.61,44.28,-7.4,48.54,54.03,57.43,45.9,1.4351226437579185,99
11-09-2025,NSE:KRISHANA,EQ,3558.8,1.77,4.04,579.1,0.43,7.31,14.70,65.11,64.08,56.55,5.28,14.46,53.6,64.9,58.17,1.4307278382738224,99
11-09-2025,NSE:KARNIKA,SM,251.71,1.19,6.88,175,-14.11,16.12,24.74,30.76,65.26,70.49,14.09,24.5,19.25,66.08,72.11,1.429820558936406,99
11-09-2025,NSE:BHARATSE,EQ,932.58,2.42,6.65,167.49,2.53,33.29,40.06,52.24,52.24,52.24,31.26,39.82,40.73,53.06,53.86,1.401997230308331,99
11-09-2025,NSE:TFCILTD,EQ,2782.49,16.01,3.73,362,5.93,22.61,39.09,58.72,51.76,51.68,20.58,38.85,47.21,52.58,53.3,1.3979805986525848,99
11-09-2025,NSE:AXISCADES,BE,5312.21,1.01,5.47,1522.2,9.69,18.64,25.27,46.20,62.13,62.61,16.61,25.03,34.69,62.95,64.23,1.3979013705083043,99
11-09-2025,NSE:JSLL,EQ,8800.49,4.29,5.78,756.85,-2.95,29.17,43.20,53.30,38.28,60.37,27.14,42.96,41.79,39.1,61.99,1.3976176006575252,99
11-09-2025,NSE:FORCEMOT,EQ,25349.02,1.24,5.62,18021,-0.36,-2.88,28.72,57.49,62.48,57.21,-4.91,28.48,45.98,63.3,58.83,1.3939637330915309,98
11-09-2025,NSE:ZOTA,EQ,3635.12,1.01,4.77,1513.3,12.37,20.47,34.44,44.86,57.53,55.44,18.44,34.2,33.35,58.35,57.06,1.363973355804777,98
11-09-2025,NSE:GARUDA,EQ,2019.01,25.76,6.9,212.64,2.49,19.30,41.29,49.32,51.17,50.62,17.27,41.05,37.81,51.99,52.24,1.3547689409616377,98
11-09-2025,NSE:PROSTARM,EQ,1109.79,16.64,5.73,226.42,16.78,8.01,50.38,47.00,47.00,47.00,5.98,50.14,35.49,47.82,48.62,1.342870445622296,98
11-09-2025,NSE:LOTUSEYE,EQ,241.34,3.23,8.92,120.9,-4.37,39.43,40.68,49.69,37.92,35.89,37.4,40.44,38.18,38.74,37.51,1.33248104507642,98
11-09-2025,NSE:VIMTALABS,EQ,2957.39,36.12,6.95,779.95,-2.12,19.91,35.67,38.52,41.54,59.87,17.88,35.43,27.01,42.36,61.49,1.313013689381325,98
11-09-2025,NSE:KHAICHEM,BE,1052.33,4.14,5.88,129.82,3.64,14.67,34.24,59.13,43.94,34.96,12.64,34,47.62,44.76,36.58,1.3058958840975912,98
11-09-2025,NSE:COMSYN,EQ,578.51,3.94,4.34,155.2,1.49,10.50,18.11,46.03,54.00,56.71,8.47,17.87,34.52,54.82,58.33,1.3018332035362963,98
11-09-2025,NSE:UNIVASTU,EQ,309.49,1.06,5.02,252.55,-1.86,33.47,36.53,34.59,35.35,52.60,31.44,36.29,23.08,36.17,54.22,1.2961077921685271,98
11-09-2025,NSE:PARTH,SM,338.97,1.38,5.37,280.25,6.32,34.81,39.34,39.34,39.34,39.34,32.78,39.1,27.83,40.16,40.96,1.2939363083523985,98
11-09-2025,NSE:MANGCHEFER,EQ,4079.29,4.93,3.76,318,-10.38,-13.35,13.76,55.94,48.59,59.17,-15.38,13.52,44.43,49.41,60.79,1.2917183389804137,98
11-09-2025,NSE:YATRA,EQ,2369.43,85.06,7.26,162.97,5.58,29.50,41.64,56.09,32.55,11.59,27.47,41.4,44.58,33.37,13.21,1.2893566203361395,98
11-09-2025,NSE:MIRCELECTR,BE,768.41,23.22,7.06,29,1.62,15.72,55.21,49.41,23.95,12.01,13.69,54.97,37.9,24.77,13.63,1.284742809217804,97
11-09-2025,NSE:GALLANTT,EQ,13958.1,3.8,5.5,710.65,13.80,-9.07,34.45,52.71,47.03,47.68,-11.1,34.21,41.2,47.85,49.3,1.2830361349421144,97
11-09-2025,NSE:ATHERENERG,EQ,16719.71,42.68,6.65,541.95,10.13,22.23,42.10,39.48,39.48,39.48,20.2,41.86,27.97,40.3,41.1,1.273917672354198,97
11-09-2025,NSE:ROSSTECH,EQ,2540.74,2.93,6.56,702.45,-0.82,15.10,44.37,57.86,24.30,20.32,13.07,44.13,46.35,25.12,21.94,1.273554475407928,97
11-09-2025,NSE:SYRMA,EQ,14454.06,14.69,4.03,835.2,-0.11,14.04,36.66,46.17,33.44,48.56,12.01,36.42,34.66,34.26,50.18,1.2669040493833983,97
11-09-2025,NSE:CARTRADE,EQ,11389.08,5.65,5.83,2363.1,-8.18,6.35,31.20,34.46,36.83,61.21,4.32,30.96,22.95,37.65,62.83,1.2649005456616726,97
11-09-2025,NSE:INDOTHAI,BE,1838.27,4.27,5.58,192.18,15.50,8.91,10.03,-2.51,40.61,72.06,6.88,9.79,-14.02,41.43,73.68,1.261712983695666,97
11-09-2025,NSE:BLACKBUCK,EQ,11443.15,25.94,6.46,624.25,4.10,14.46,27.86,32.83,44.80,55.00,12.43,27.62,21.32,45.62,56.62,1.259269911084127,97
11-09-2025,NSE:AIIL,EQ,54775.04,2.82,4.59,3099.3,0.08,7.15,19.41,51.27,44.91,46.95,5.12,19.17,39.76,45.73,48.57,1.2540184396805054,97
11-09-2025,NSE:JAYNECOIND,EQ,5602.66,348.96,5.33,66.99,11.52,19.32,40.51,46.71,35.95,27.54,17.29,40.27,35.2,36.77,29.16,1.2538507560653407,97
11-09-2025,NSE:SHAILY,EQ,10215.82,2.23,4.7,2282.8,4.27,26.84,22.70,21.32,41.06,55.99,24.81,22.46,9.81,41.88,57.61,1.2472602069370433,97
11-09-2025,NSE:SUNDARMHLD,EQ,10505.51,2.72,4.47,568.95,13.79,19.77,20.65,51.77,42.70,30.63,17.74,20.41,40.26,43.52,32.25,1.2402538520089634,97
11-09-2025,NSE:POCL,EQ,3010.74,5.48,6.14,1284.8,11.31,12.80,40.60,55.17,27.79,10.31,10.77,40.36,43.66,28.61,11.93,1.2384496036670796,97
11-09-2025,NSE:LUMAXTECH,EQ,7981.95,2.11,6.38,1072.1,1.19,2.69,4.92,49.78,45.89,51.80,0.66,4.68,38.27,46.71,53.42,1.2361803288796878,96
11-09-2025,NSE:ASHAPURMIN,EQ,4929.62,9.41,5.42,591.05,6.72,5.13,33.85,44.65,29.67,47.26,3.1,33.61,33.14,30.49,48.88,1.2302129821648708,96
11-09-2025,NSE:BALAJITELE,BE,1136.21,1.13,5.75,114.3,4.49,19.36,17.91,51.14,33.60,40.93,17.33,17.67,39.63,34.42,42.55,1.2298924591447358,96
11-09-2025,NSE:NESCO,EQ,9899.62,1.51,4.15,1578.1,7.76,12.88,36.55,41.72,33.41,36.93,10.85,36.31,30.21,34.23,38.55,1.2257776995797953,96
11-09-2025,NSE:PFOCUS,EQ,4494.09,36.78,5.01,189.04,23.84,19.92,33.33,46.22,31.05,27.07,17.89,33.09,34.71,31.87,28.69,1.2209329308992634,96
11-09-2025,NSE:YATHARTH,EQ,6696.63,6.41,3.65,798.9,3.77,9.11,34.46,51.08,21.35,34.50,7.08,34.22,39.57,22.17,36.12,1.2178015895369447,96
11-09-2025,NSE:GODFRYPHLP,EQ,57063.33,6.57,6.05,10409,-0.42,5.46,21.42,48.83,45.45,30.77,3.43,21.18,37.32,46.27,32.39,1.2160113554756866,96
11-09-2025,NSE:AGIIL,EQ,2780.53,1.03,3.12,1171.6,0.52,8.79,26.11,29.84,23.53,59.06,6.76,25.87,18.33,24.35,60.68,1.2135359216549806,96
11-09-2025,NSE:SHREERAMA,EQ,720.73,12.53,7.5,58.56,-10.60,25.31,20.17,37.33,21.02,51.35,23.28,19.93,25.82,21.84,52.97,1.213488032571472,96
11-09-2025,NSE:PAYTM,EQ,76885.64,49.86,2.88,1224,-1.40,8.33,26.85,44.05,20.59,50.67,6.3,26.61,32.54,21.41,52.29,1.210872782851534,96
11-09-2025,NSE:NETWEB,EQ,12561.86,26.88,6.54,3000.6,11.61,28.41,39.79,46.87,2.71,13.00,26.38,39.55,35.36,3.53,14.62,1.20810877878425,96
11-09-2025,NSE:ATALREAL,BE,208.71,5.47,4.62,19.36,-1.14,0.98,2.69,35.33,36.11,61.57,-1.05,2.45,23.82,36.93,63.19,1.2071671093082517,96
11-09-2025,NSE:LAURUSLABS,EQ,46155.03,14.89,2.37,895.6,2.40,7.16,25.55,36.26,36.14,46.25,5.13,25.31,24.75,36.96,47.87,1.2015275033332524,95
11-09-2025,NSE:RISHABH,EQ,1584.39,8.38,7.85,430.05,-10.46,32.41,29.00,46.70,15.66,12.88,30.38,28.76,35.19,16.48,14.5,1.2001707230132692,95
11-09-2025,NSE:GMDCLTD,EQ,12729.54,85.66,5.73,514.35,11.50,18.67,21.41,49.10,29.61,27.89,16.64,21.17,37.59,30.43,29.51,1.1981444395665604,95
11-09-2025,NSE:HBLENGINE,EQ,22411.21,39.15,4.56,853.3,0.25,19.85,29.54,46.53,20.86,28.29,17.82,29.3,35.02,21.68,29.91,1.197355708766819,95
11-09-2025,NSE:MOSCHIP,EQ,3251.07,105.25,6.63,254.25,12.69,38.51,28.00,33.58,19.96,19.96,36.48,27.76,22.07,20.78,21.58,1.1968699678080854,95
11-09-2025,NSE:FLYSBS,SM,1117.82,3.89,7.53,617,0.12,23.62,30.71,30.71,30.71,30.71,21.59,30.47,19.2,31.53,32.33,1.1901678676109677,95
11-09-2025,NSE:HLEGLAS,EQ,3455.2,11.71,6.08,535.75,1.61,18.51,17.13,52.77,24.66,23.56,16.48,16.89,41.26,25.48,25.18,1.1890338693531708,95
11-09-2025,NSE:IMFA,EQ,4646.53,1.52,3.76,1020.25,11.46,28.21,29.91,35.52,5.86,37.37,26.18,29.67,24.01,6.68,38.99,1.1861945106687477,95
11-09-2025,NSE:PARADEEP,EQ,17796.34,77.45,5,181.03,-14.43,-25.91,4.07,47.68,39.82,52.12,-27.94,3.83,36.17,40.64,53.74,1.1842001089396499,95
11-09-2025,NSE:INFLUX,SM,397.03,1.11,6.69,189.55,-1.93,22.21,30.10,30.10,30.10,30.10,20.18,29.86,18.59,30.92,31.72,1.1825261655235997,95
11-09-2025,NSE:GVT&D,EQ,70796.87,4.34,3.5,2743.3,1.13,-2.07,15.85,48.11,29.17,42.78,-4.1,15.61,36.6,29.99,44.4,1.1796645043554306,95
11-09-2025,NSE:KIOCL,EQ,24765.86,41.66,7.81,455.8,3.95,24.86,32.13,43.19,15.50,12.54,22.83,31.89,31.68,16.32,14.16,1.1792598002202466,95
11-09-2025,NSE:MANAKCOAT,EQ,1341.13,1.33,4.39,144.23,-3.70,-2.81,15.45,39.33,31.03,50.72,-4.84,15.21,27.82,31.85,52.34,1.178159547804582,95
11-09-2025,NSE:LTF,EQ,54227.22,69.29,2.35,233.51,2.42,15.23,19.58,39.31,36.52,29.24,13.2,19.34,27.8,37.34,30.86,1.1763465983077133,94
11-09-2025,NSE:MBAPL,EQ,3693.48,1.91,3.72,411,-2.47,-3.55,15.00,26.93,46.04,46.87,-5.58,14.76,15.42,46.86,48.49,1.1762904050519085,94
11-09-2025,NSE:CHOICEIN,EQ,16345.5,5.32,2.22,816.1,4.33,6.21,14.86,40.32,31.56,44.80,4.18,14.62,28.81,32.38,46.42,1.1758931270110589,94
11-09-2025,NSE:ACUTAAS,EQ,11502.58,3.3,3.07,1472.8,3.27,12.92,25.12,16.57,22.99,51.92,10.89,24.88,5.06,23.81,53.54,1.170511444123409,94
11-09-2025,NSE:WAAREEENER,EQ,97446.46,37.61,4.39,3739.8,14.40,16.78,24.07,40.48,20.55,33.15,14.75,23.83,28.97,21.37,34.77,1.1696834253539234,94
11-09-2025,NSE:ANANDRATHI,EQ,23029.09,1.21,2.61,2947.9,-0.28,8.63,30.70,36.73,23.30,33.52,6.6,30.46,25.22,24.12,35.14,1.1679362884404236,94
11-09-2025,NSE:GANESHIN,SM,1012.5,3.05,6.58,235.1,-4.34,2.21,28.97,38.05,29.58,32.92,0.18,28.73,26.54,30.4,34.54,1.1666782211034157,94
11-09-2025,NSE:CPPLUS,EQ,14710.17,7.38,5.45,1398.4,0.85,23.95,27.42,27.42,27.42,27.42,21.92,27.18,15.91,28.24,29.04,1.1665765822833647,94
11-09-2025,NSE:PARAGMILK,EQ,2736.09,9.21,4.45,271.19,10.23,18.68,22.14,39.98,21.35,31.05,16.65,21.9,28.47,22.17,32.67,1.1656342145010743,94
11-09-2025,NSE:DIFFNKG,EQ,1359.32,5.76,5.48,394.7,3.38,16.92,22.18,25.69,10.56,50.98,14.89,21.94,14.18,11.38,52.6,1.1652579956245874,94
11-09-2025,NSE:JMFINANCIL,EQ,17010.13,133.08,5.21,180.42,-0.95,11.32,18.79,45.96,20.52,31.15,9.29,18.55,34.45,21.34,32.77,1.1614534092132713,94
11-09-2025,NSE:FORTIS,EQ,69078.67,16.14,2.04,965.95,1.67,4.69,21.32,34.83,25.50,43.39,2.66,21.08,23.32,26.32,45.01,1.1598903191797385,94
11-09-2025,NSE:ACL,EQ,783.92,1.4,6.27,94.3,-5.81,34.01,27.34,35.15,9.60,4.92,31.98,27.1,23.64,10.42,6.54,1.1577336061121735,94
11-09-2025,NSE:ABDL,EQ,14181.3,3.47,3.2,529.15,6.64,7.64,21.49,36.72,28.49,35.31,5.61,21.25,25.21,29.31,36.93,1.1568196576313678,93
11-09-2025,NSE:GUJAPOLLO,EQ,599.56,1.78,6.78,477.05,-0.47,10.68,25.70,40.47,26.34,22.23,8.65,25.46,28.96,27.16,23.85,1.1560879116134628,93
11-09-2025,NSE:ABCAPITAL,EQ,72644.43,43.1,2.66,290,4.29,6.48,16.22,44.53,32.13,25.25,4.45,15.98,33.02,32.95,26.87,1.1555739262695202,93
11-09-2025,NSE:HNGSNGBEES,EQ,1096.31,2.9,3.23,506.19,6.21,14.63,24.35,11.93,29.99,43.48,12.6,24.11,0.42,30.81,45.1,1.1543901566447479,93
11-09-2025,NSE:CAMLINFINE,BE,3797.88,4.19,4.99,226.07,6.73,-0.06,-32.83,24.94,48.33,53.98,-2.09,-33.07,13.43,49.15,55.6,1.1536740870067497,93
11-09-2025,NSE:KAYNES,EQ,41004.52,5.13,3.1,7120.5,4.95,17.83,23.09,37.41,11.60,33.98,15.8,22.85,25.9,12.42,35.6,1.1527644627678009,93
11-09-2025,NSE:FEDFINA,EQ,5077.39,12.38,4.3,151.75,8.72,14.78,24.15,39.74,23.49,21.44,12.75,23.91,28.23,24.31,23.06,1.1522571711208338,93
11-09-2025,NSE:TI,EQ,9165.45,13.64,3.89,471.35,2.44,-0.20,22.54,46.14,10.35,36.48,-2.23,22.3,34.63,11.17,38.1,1.1500442025531938,93
11-09-2025,NSE:NAVA,EQ,19429.45,19.58,4.55,704.25,3.22,11.13,20.45,37.60,25.90,30.60,9.1,20.21,26.09,26.72,32.22,1.1499360436900066,93
11-09-2025,NSE:SHANKARA,EQ,2266.1,1,4.66,1017.05,2.05,-4.16,-2.02,44.17,33.64,43.48,-6.19,-2.26,32.66,34.46,45.1,1.1495958735588045,93
11-09-2025,NSE:BCG,EQ,3297.28,130.55,4.37,16.02,4.43,9.43,57.18,7.62,-24.22,-9.24,7.4,56.94,-3.89,-23.4,-7.62,1.1495097729941848,93
11-09-2025,NSE:OSIAHYPER,BE,288,9.36,1.9,27.1,21.59,56.64,22.55,0.66,-23.43,-37.45,54.61,22.31,-10.85,-22.61,-35.83,1.1490108330365425,93
11-09-2025,NSE:IOLCP,EQ,2658.77,72.82,4.85,110.89,11.45,18.62,18.68,37.51,30.89,15.97,16.59,18.44,26,31.71,17.59,1.1489702014218273,92
11-09-2025,NSE:ZYDUSWELL,EQ,12779.88,1.7,3.71,2551.9,5.02,23.92,24.08,37.02,20.56,11.68,21.89,23.84,25.51,21.38,13.3,1.148725517818301,92
11-09-2025,NSE:PROZONER,EQ,606.6,5.18,4.03,43.02,-2.16,1.14,18.53,26.78,42.31,31.45,-0.89,18.29,15.27,43.13,33.07,1.1462581960104956,92
11-09-2025,NSE:RBLBANK,EQ,16026.12,129.42,3,270.05,1.57,4.28,17.44,39.35,36.55,21.41,2.25,17.2,27.84,37.37,23.03,1.1454154077957872,92
11-09-2025,NSE:RAMCOIND,EQ,2655.92,4.12,3.68,361,12.91,20.03,23.99,32.28,12.96,31.09,18,23.75,20.77,13.78,32.71,1.1451707335084245,92
11-09-2025,NSE:ARIHANTCAP,EQ,1140.04,6.96,4.86,115.07,10.40,14.93,34.94,39.46,1.63,13.08,12.9,34.7,27.95,2.45,14.7,1.1446919231770778,92
11-09-2025,NSE:ROHLTD,EQ,1456.55,10.25,6.83,502.9,-9.53,19.53,22.17,21.71,31.18,27.77,17.5,21.93,10.2,32,29.39,1.1445291845712857,92
11-09-2025,NSE:TVSMOTOR,EQ,156066.12,11.39,2.18,3512.1,2.25,15.12,22.00,33.58,29.13,21.63,13.09,21.76,22.07,29.95,23.25,1.1442728510144444,92
11-09-2025,NSE:ECLERX,EQ,20036.5,1.95,4.94,4509.1,1.55,8.88,18.42,38.06,18.41,37.18,6.85,18.18,26.55,19.23,38.8,1.1441354828281225,92
11-09-2025,NSE:E2E,EQ,4576.63,1.2,5.73,3246.4,11.67,37.50,18.39,40.79,-29.91,15.38,35.47,18.15,29.28,-29.09,17,1.1427838876232725,92
11-09-2025,NSE:HCG,EQ,9424.48,3.02,3.19,688.6,-0.99,5.38,20.85,26.46,26.47,41.34,3.35,20.61,14.95,27.29,42.96,1.1417750716068662,92
11-09-2025,NSE:THYROCARE,EQ,6703.8,1.44,4.23,1254.6,-6.87,-5.95,21.48,44.96,20.46,31.64,-7.98,21.24,33.45,21.28,33.26,1.1417464618482687,92
11-09-2025,NSE:KRBL,EQ,9861.72,10.88,5.09,447.15,-1.96,0.07,16.46,39.45,30.21,32.57,-1.96,16.22,27.94,31.03,34.19,1.141713322599919,92
11-09-2025,NSE:SPIC,EQ,2219.68,49.19,6.99,110.13,-7.59,20.88,22.80,25.78,30.00,18.15,18.85,22.56,14.27,30.82,19.77,1.140334790570424,91
11-09-2025,NSE:ARIES,EQ,523.42,4.39,6.28,418.25,-0.14,8.94,22.86,38.63,14.64,31.75,6.91,22.62,27.12,15.46,33.37,1.140192008155785,91
11-09-2025,NSE:AMBER,EQ,24648.98,3.61,2.93,7897.5,2.53,12.47,17.38,19.73,26.64,42.84,10.44,17.14,8.22,27.46,44.46,1.1395042426847477,91
11-09-2025,NSE:EICHERMOT,EQ,167391.86,7.46,2.28,6758,4.93,16.08,21.35,24.52,28.35,29.68,14.05,21.11,13.01,29.17,31.3,1.1384879330480382,91
11-09-2025,NSE:POWERINDIA,EQ,84687.49,1.9,3.59,19450,2.70,-7.15,12.42,32.91,35.98,40.24,-9.18,12.18,21.4,36.8,41.86,1.1379027095398608,91
11-09-2025,NSE:SIRCA,EQ,2526.41,5.45,2.88,459.9,-0.88,0.23,17.15,42.62,26.82,27.44,-1.8,16.91,31.11,27.64,29.06,1.137503210573585,91
11-09-2025,NSE:BELRISE,EQ,12415.59,127.89,4.59,139.79,1.39,4.64,26.82,28.46,28.46,28.46,2.61,26.58,16.95,29.28,30.08,1.137293262198454,91
11-09-2025,NSE:HYUNDAI,EQ,199568.22,11.01,4,2507.8,1.14,14.20,21.99,31.60,27.16,22.88,12.17,21.75,20.09,27.98,24.5,1.1371520378140294,91
11-09-2025,NSE:PVP,EQ,545.55,14.89,8.3,32.04,25.31,40.04,23.81,26.75,8.24,-19.32,38.01,23.57,15.24,9.06,-17.7,1.136168382734558,91
11-09-2025,NSE:DATAMATICS,EQ,5966.49,4.56,6.75,907.1,-12.05,-12.11,30.34,31.47,29.93,29.18,-14.14,30.1,19.96,30.75,30.8,1.1353524613833246,91
11-09-2025,NSE:DELHIVERY,EQ,35047.26,22.76,2.47,470.3,-0.07,0.50,23.96,45.68,21.09,12.51,-1.53,23.72,34.17,21.91,14.13,1.1337103267931923,91
11-09-2025,NSE:MAHKTECH,EQ,497.84,12.38,1.52,26.52,1.92,8.90,16.37,2.87,28.17,49.59,6.87,16.13,-8.64,28.99,51.21,1.1333102438420497,91
11-09-2025,NSE:ORICONENT,EQ,832.67,6.06,4.52,56.07,4.80,6.38,18.57,28.59,29.12,34.30,4.35,18.33,17.08,29.94,35.92,1.1331439474637648,90
11-09-2025,NSE:LLOYDSENT,EQ,9063.9,67.98,4.73,70.36,-0.20,-1.95,5.33,42.61,34.60,29.18,-3.98,5.09,31.1,35.42,30.8,1.132782379106737,90
11-09-2025,NSE:MAFANG,EQ,3909.87,2.67,0.61,165.51,4.69,5.23,18.16,25.04,21.19,43.76,3.2,17.92,13.53,22.01,45.38,1.1317305804175608,90
11-09-2025,NSE:MANAPPURAM,EQ,22155.43,42.53,2.66,287.2,1.08,10.67,5.71,27.44,40.71,28.55,8.64,5.47,15.93,41.53,30.17,1.1316309695740139,90
11-09-2025,NSE:INFOBEAN,EQ,1498.01,1.21,7.07,537.25,-11.18,-1.65,28.94,40.87,18.16,17.91,-3.68,28.7,29.36,18.98,19.53,1.131162417360421,90
11-09-2025,NSE:VMM,EQ,69600.65,386.5,3.14,150.41,-0.64,5.59,16.79,30.48,30.86,30.86,3.56,16.55,18.97,31.68,32.48,1.1295348635398175,90
11-09-2025,NSE:SAGCEM,EQ,3333.04,3.62,4.21,281.65,-4.49,18.78,21.09,35.26,16.01,17.81,16.75,20.85,23.75,16.83,19.43,1.1289469168982431,90
11-09-2025,NSE:HUBTOWN,EQ,4779.92,11.95,3.97,334.7,-0.75,-1.87,32.18,39.37,8.31,21.95,-3.9,31.94,27.86,9.13,23.57,1.1288662440198456,90
11-09-2025,NSE:BANCOINDIA,EQ,8224.64,2.74,4.14,619.05,1.76,2.86,1.74,41.55,13.19,45.02,0.83,1.5,30.04,14.01,46.64,1.1288394621162936,90
11-09-2025,NSE:JEYYAM,SM,278.81,2.05,5.63,56,-1.96,33.75,28.39,24.73,6.79,-8.93,31.72,28.15,13.22,7.61,-7.31,1.1282615231418465,90
11-09-2025,NSE:FIEMIND,EQ,5508.97,1.42,4.86,2163.6,-0.55,16.17,13.14,34.05,24.65,24.83,14.14,12.9,22.54,25.47,26.45,1.1276481639840636,90
11-09-2025,NSE:GLENMARK,EQ,54174.09,8.15,2.42,2127.7,6.43,3.68,22.94,33.99,28.84,19.97,1.65,22.7,22.48,29.66,21.59,1.1272917832347986,90
11-09-2025,NSE:AMCL,ST,224.21,1.66,4.92,210.25,-1.93,22.00,22.00,22.00,22.00,22.00,19.97,21.76,10.49,22.82,23.62,1.127065898947674,90
11-09-2025,NSE:AVALON,EQ,5543.39,2.49,3.51,961.8,10.21,7.11,14.59,26.13,10.58,47.72,5.08,14.35,14.62,11.4,49.34,1.1267626373809692,89
11-09-2025,NSE:LEMONTREE,EQ,13110.09,75.46,4.21,174.87,2.24,18.73,21.19,26.23,19.37,25.69,16.7,20.95,14.72,20.19,27.31,1.1265452207448896,89
11-09-2025,NSE:ASTERDM,EQ,31139.07,8.37,2.82,638,0.39,7.86,11.54,34.57,23.03,35.30,5.83,11.3,23.06,23.85,36.92,1.1263630464795167,89
11-09-2025,NSE:STLTECH,EQ,5587.07,28.88,5.34,115.11,6.76,-10.81,25.65,44.87,19.61,17.24,-12.84,25.41,33.36,20.43,18.86,1.1251729475345655,89
11-09-2025,NSE:ITDCEM,EQ,12145.38,4.56,3.81,786.55,9.88,2.33,3.11,31.97,35.62,35.15,0.3,2.87,20.46,36.44,36.77,1.1233061065162628,89
11-09-2025,NSE:SUBROS,EQ,5734.22,1.15,4.29,924,1.59,14.76,6.78,37.01,31.06,16.32,12.73,6.54,25.5,31.88,17.94,1.1223146350827333,89
11-09-2025,NSE:SAFEENTP,SM,944.91,1.22,4.11,203,-0.99,4.88,25.62,25.62,25.62,25.62,2.85,25.38,14.11,26.44,27.24,1.1216741589546135,89
11-09-2025,NSE:TEGA,EQ,12229.22,3.69,3.53,2037.7,3.24,10.88,23.87,33.32,20.85,15.81,8.85,23.63,21.81,21.67,17.43,1.1214543221510962,89
11-09-2025,NSE:GRMOVER,EQ,2206.8,8.52,2.94,362.85,0.83,-0.72,6.79,31.28,39.05,29.38,-2.75,6.55,19.77,39.87,31,1.1214364154616874,89
11-09-2025,NSE:CARYSIL,EQ,2441.8,2.05,4.24,956.9,6.53,18.08,6.05,43.90,20.13,9.69,16.05,5.81,32.39,20.95,11.31,1.1203567781160069,89
11-09-2025,NSE:NYKAA,EQ,66024.91,91.45,2.9,237.83,-0.71,14.42,18.22,30.71,30.19,8.97,12.39,17.98,19.2,31.01,10.59,1.1190796357491728,89
11-09-2025,NSE:RICOAUTO,EQ,1204.17,107.8,6.18,101.14,0.95,32.74,21.26,33.83,7.03,-21.05,30.71,21.02,22.32,7.85,-19.43,1.119059383288493,89
11-09-2025,NSE:NIKITA,SM,292.93,2.38,6.77,120.6,0.50,13.10,18.74,25.37,25.37,25.37,11.07,18.5,13.86,26.19,26.99,1.1188335739715995,88
11-09-2025,NSE:SJS,EQ,4093.71,2.44,4.44,1394.2,1.76,16.24,16.22,33.59,6.55,30.76,14.21,15.98,22.08,7.37,32.38,1.1182953739484198,88
11-09-2025,NSE:SARDAEN,EQ,21037.16,11.37,3.93,584.4,4.22,4.75,23.22,19.40,17.57,39.11,2.72,22.98,7.89,18.39,40.73,1.1180865026344036,88
