Date,Symbol,Series,Mkt Cap (₹ Crores),CMP,AVOL(50),₹AVOL(50),ADR(20),ATR(20),DV(50),RPS,Change_1D,Change_1W,Change_10D,Change_15D,Change_1M,Change_3M,Change_6M,Change_9M,Change_12M,Change_20M,Momo_10D,Momo_1M,Momo_3M,Momo_6M,Momo_9M,Momo_12M,Gap_10D,6EMA_10D,10EMA_20D,21EMA_40D,50SMA_100D,Off_10EMA,10_21_EMA,Off_21EMA,21_50SMA,Off_50SMA,50_200SMA,Off_200SMA,RSHigh_1W,RSHigh_1M,RSHigh_3M,RSHighP_1W,RSHighP_1M,RSHighP_3M,Below_1M,Below_3M,Below_6M,Below_12M,Below_20M,NB_1M,NB_3M,NB_6M,NB_9M,NB_12M,NB_20M,Above_3M,Above_6M,Above_12M,Above_20M,NA_1M,NA_3M,NA_6M,NA_9M,NA_12M,NA_20M,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score,NC_1M,NC_3M,NC_6M,NC_9M,NC_12M,NC_20M,NRS_1M,NRS_3M,NRS_6M,NRS_9M,NRS_12M,Total_NRS (CNX500),NRS_score
02-11-2025,NSE:NDRAUTO,EQ,2309.32,967.6,39795,385.05642,3.19,3.14,5.67,2L,0.06,0.42,-0.82,-2.71,-5.48,-3.44,32.45,25.54,25.42,59.44,-1,-1,-1,HVQ,-1,HVQ,-1,-1,-1,-1,-1,-0.56,-1.76,-2.28,-4.36,-6.37,13.75,8.56,0,0,0,0,0,0,-8.67,-16.94,-17.41,-17.41,-17.41,-8.67,-12.89,-14.57,-33.9,-27.13,-27.02,1.36,45.62,72.99,161.05,0.9,6.91,78.94,29.92,103.04,103.37,-9.6,-6.29,25.26,13.73,20.31,1.053691,79,-7.23,-7.36,45.74,28.43,,,-9.6,3.25,30.24,-15.22,7.43,1.026911,81
02-11-2025,NSE:LEMONTREE,EQ,13072.86,165.27,4423381,7310.52178,2.32,2.4,3.61,,-1.75,-0.72,1.03,0.86,-0.63,9.57,16.65,20.99,30.66,16.83,-1,-1,-1,HVQ,-1,-1,-1,-1,-1,-1,-1,-0.45,-0.19,-0.64,-1.3,-1.92,12.94,12.66,0,0,0,0,0,0,-4.6,-7.12,-7.12,-7.12,-7.12,-4.6,-6.53,-5.48,-13.38,-17.88,-27.13,16.3,27.38,44.23,44.94,2.25,20.56,22.79,20.8,14.51,0.49,-4.75,6.72,9.46,9.18,25.55,1.0531,79,-0.61,20.15,14.39,-5.64,,,-4.75,11.46,3.37,0.23,19.84,1.028701,83
02-11-2025,NSE:VENUSREM,EQ,579.33,434.35,24844,107.90991,3.43,3.39,7.93,S,-1.16,-1.53,-5.08,-3.49,-1.31,-20.94,30.22,34.13,25.75,13.91,-1,-1,-1,HVQ,HVQ,-1,-1,-1,-1,-1,-1,-1.81,-1.06,-2.85,-1.88,-4.64,13.41,10.12,0,0,0,0,0,0,-7.65,-18.37,-21.43,-21.43,-21.43,-7.65,-20.4,-4.97,-28,-32.03,-23.39,0.71,45.17,57.43,57.43,0,2.03,90.4,9.86,0,12.15,-5.43,-23.79,23.03,22.32,20.64,1.052745,79,-4.32,-4.6,90.4,-25.55,,,-5.43,-18.05,37.84,0.63,-5.13,1.031632,84
02-11-2025,NSE:SANSERA,EQ,9328.02,1513.7,97195,1471.24072,2.78,2.77,10.18,,0.11,3.67,5.37,6.31,9.35,10.29,28.04,21.19,1.05,31.86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.02,1.48,3.56,3.43,7.23,8.65,17.39,0,0,0,0,0,0,-0.48,-0.48,-0.48,-6.87,-12.24,-0.48,-8.94,-3.72,-36.84,-30.83,-13.16,22.37,40.38,46.88,62.82,8.22,10.93,31.77,5.7,28.32,61.11,5.23,7.44,20.85,9.38,-4.06,1.052403,79,7.94,-2.23,13.12,-23.27,,,5.23,2.35,15.33,-14.5,-17.96,1.005753,65
02-11-2025,NSE:METALIETF,EQ,295.76,10.68,8187985,874.4768,2.29,2.35,2.71,,-0.93,2.53,3.18,2.43,5.34,11.89,20.13,23.13,15.07,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.15,1.55,2.74,3.63,6.61,8.22,16.16,0,0,0,0,0,0,-1.39,-1.39,-1.39,-1.39,NA,-1.39,-0.69,-3.09,-16.7,-19.82,NA,17.23,26.69,35.88,NA,5.33,10.98,19.72,8.52,3.01,NA,1.22,9.04,12.94,11.32,9.96,1.052386,79,5.22,4.12,15.04,,,,1.22,8.24,4.89,-1.23,-2.89,1.014452,73
02-11-2025,NSE:STOVEKRAFT,EQ,2581.92,787.65,108701,856.18343,3.14,3.14,10.86,,-0.05,10.61,12.4,13.95,13.96,24.56,24.12,2.88,-8.46,38.13,-1,-1,-1,HVQ,-1,-1,-1,3,-1,-1,-1,6.25,3.35,9.93,4.02,14.52,1.95,16.81,0,0,0,0,0,0,-0.05,-0.05,-0.05,-16.46,-16.46,-0.05,-5.03,-30.98,-36.61,-18.86,-9.03,37.68,49.06,49.06,91.57,19.18,18.46,12.45,5.51,86.06,107.78,9.84,21.71,16.93,-8.93,-13.57,1.05231,79,19.18,13.18,-26.03,-3.62,,,9.84,13.64,-5.04,-32.98,-4.08,1.00322,62
02-11-2025,NSE:ITI,EQ,31094.3,324.7,3051068,9906.8178,4.26,4.38,4.12,S,-1.37,-1.56,-3.65,-4,7.11,9.47,20.97,-0.75,34.85,3.1,-1,HV2Q,HV2Q,HVQ,-1,HVQ,-1,-1,-1,-1,-1,-1.59,0.58,-1.02,3.48,2.55,5.06,8.02,0,0,0,0,0,0,-8.96,-8.96,-11,-40.35,-40.35,-8.96,-7.82,-19.43,-52.86,-39.9,-38.39,14.71,34.59,49.36,53.49,5.75,6.55,25.6,21.3,54.64,0,2.99,6.62,13.78,-12.56,29.74,1.052116,79,5.75,-7.67,-10.18,-16.72,,,2.99,3.86,8.25,-32.47,42.93,1.040274,89
02-11-2025,NSE:CSBBANK,EQ,7200.53,413.35,533305,2204.41622,3.51,3.47,4.07,,0.56,2.76,5.31,3.73,10.12,-1.86,14.36,27.34,25.58,14.98,-1,-1,-1,-1,HVQ,EEP,-1,-1,-1,-1,-1,0.95,2.21,3.23,4.68,8.29,6.13,15.37,0,0,0,0,0,0,-2.45,-5.02,-5.02,-5.02,-5.02,-2.45,-14.64,-2.26,-2.48,-27.13,-25.37,18.85,20.09,50.5,50.5,8.6,6.81,53.3,28.89,1.83,1.47,6,-4.71,7.17,15.53,20.47,1.051959,79,8.6,-5.18,38.12,2.74,,,6,-12.02,11.46,10.18,5.18,1.022529,79
02-11-2025,NSE:ANONDITA,ST,1077.42,595.7,203750,1213.73875,4.42,5.36,2.5,,5.00,21.63,23.62,27.81,40.46,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,NA,-1,2,-1,-1,15.85,8.42,26.5,,,,,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.28,NA,NA,NA,NA,NA,36.34,0,0,0,0,1.051756,79,59.28,,,,,,36.34,101.32,-4.46,-4.98,7.59,1.077293,96
02-11-2025,NSE:BHARTIHEXA,EQ,92800,1860.8,228382,4249.73226,3.09,3.17,10.39,,-0.32,3.93,5.93,6.1,10.8,3.29,8.54,28.29,23.36,NA,-1,-1,-1,HVQ,-1,HV2Q,-1,-1,-1,-1,-1,1.34,2,3.41,2.23,5.77,6.87,13.58,0,0,0,0,0,0,-2.79,-2.79,-6.24,-6.24,NA,-2.79,-15.54,-9.33,0,-13.68,NA,14.12,14.12,49.27,NA,13.53,1.8,44.35,55.82,65.54,NA,6.68,0.44,1.35,16.48,18.25,1.051732,79,12.04,-15.54,38.47,45.97,,,6.68,-7.1,0.96,16.61,0.72,1.022446,79
02-11-2025,NSE:MAHSCOOTER,BE,17263.99,15108,12291,1856.92428,2.79,2.76,7.53,,-6.65,-13.87,-12.39,-11.22,-15.63,1.32,22.15,37.92,22.42,50.53,-1,-1,-1,HV2Q,HVQ,-1,-1,-1,-1,-1,-1,-8.11,-1.87,-9.8,-0.92,-10.62,21.99,14.58,0,0,0,0,0,0,-14.04,-16.15,-16.15,-16.15,-16.15,-14.04,-3.04,-2.65,-6.16,-25.16,-6.48,3.46,39.9,66.81,122.03,0,23.28,64.6,35.07,37.84,72.25,-19.75,-1.53,14.96,26.11,17.31,1.051598,79,-14.04,20.5,59.38,26.61,,,-19.75,15.99,16.65,15.27,-17.37,1.027916,82
02-11-2025,NSE:GOKULAGRO,EQ,5076.97,171.7,951509,1633.74095,4.59,4.44,4.84,2L,0.97,5.53,-0.61,-8.52,-14.63,10.16,32.18,18.21,25.03,67.44,-1,-1,-1,HV2Q,HVQ,-1,-1,-1,-1,-1,-1,-0.25,-2.5,-2.68,-2.47,-5.03,17.52,15.15,0,0,0,0,0,0,-16.29,-17.18,-17.18,-17.18,-17.18,-16.29,-5.06,-6.25,-37.78,-24.97,-16.21,17,56.13,69.58,248.1,5.86,34.12,52.35,28.98,184.69,160.97,-18.75,7.31,24.99,6.4,19.92,1.051049,78,-16.29,31.7,7.17,28.98,,,-18.75,22.95,20.05,-25.57,15.92,1.031487,84
02-11-2025,NSE:CANFINHOME,EQ,11491.2,867.9,243834,2116.23529,2.39,2.46,6.12,,-0.77,2.26,7.3,9,12.06,14.85,17.19,22.34,1.99,9.43,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,2.02,2.68,4.83,5.26,10.65,6.62,18.49,0,0,0,0,0,0,-0.77,-0.77,-0.77,-1.91,-6.8,-0.77,-7.27,-10.2,-22.81,-27.61,-8.65,20.94,23.4,50.99,50.99,10.85,6.35,28.58,25.04,3.42,21.7,7.94,12,10,10.53,-3.12,1.050616,78,10.85,-5.69,11.48,-16.01,,,7.94,4.48,-1.71,1.24,-18.61,1.006771,66
02-11-2025,NSE:CNXMETAL,IN,,10612.15,,,,,,,-1.09,2.49,3.06,2.41,5.41,11.42,19.73,22.83,14.73,24.84,0,0,0,0,0,0,0,-1,-1,-1,-1,,,,,,,,,,,,,,-1.53,-1.53,-1.53,-1.53,-1.53,,,,,,,,,,,,,,,,,1.29,8.57,12.54,11.02,9.62,1.050451,,,,,,,,1.29,7.68,4.92,-1.12,-2.9,1.013865,
02-11-2025,NSE:TEGA,EQ,12907.89,1939.1,411835,7985.89249,2.08,2.06,2.94,M,1.14,2.78,2.16,-0.38,2.48,1.94,32.69,24.69,7.7,33.99,-1,-1,-1,EEP,EEP,-1,-1,-1,-1,-1,-1,1.05,-0.32,0.73,-1.08,-0.35,15.52,17.96,0,0,0,0,0,0,-1.77,-8.05,-8.05,-11.77,-11.77,-1.77,-10.33,-4.86,-40.61,-33.56,-9.35,8.15,52.52,52.65,71.69,2.86,18.09,49.69,2.75,32.92,62.92,-1.64,-0.91,25.5,12.88,2.59,1.049941,78,0.97,18.01,30.19,-26.61,,,-1.64,0.77,26.9,-16.86,-14.98,1.012159,71
02-11-2025,NSE:TCL,SM,325.93,133.9,48976,65.57886,4.69,4.9,6.28,,4.61,3.62,2.91,7.39,11.43,22.14,28.12,7.36,-15.01,NA,-1,-1,-1,HVQ,HV2Q,HVQ,-1,-1,-1,-1,-1,3.51,1.69,5.29,3.92,9.58,11.25,23.47,0,0,0,0,0,0,0,0,0,-23.53,NA,0,-9.6,-19.99,-52.39,-49.51,NA,27.89,50.96,71.34,NA,11.58,14.48,33.4,23.16,0,NA,7.31,19.29,20.93,-4.45,-20.12,1.049917,78,8.55,3.36,-9.62,-52.25,,,7.31,13.42,3.21,-33.86,-16.55,0.999298,56
02-11-2025,NSE:SBIN,EQ,865370.4,937,8949159,83853.61983,1.49,1.5,4.46,,0.28,3.47,5.34,7.99,6.89,14.45,14.62,20.04,16.65,17.66,-1,-1,-1,-1,-1,-1,-1,2,6,-1,-1,1.9,2.1,4.08,4.71,9.23,6.84,17.24,0,0,0,0,0,0,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,0,-3.61,-8.34,-17.27,-13.77,18.01,21.85,36.03,36.03,9.18,9.88,16.38,16.14,7.1,11.64,2.77,11.6,7.43,8.23,11.54,1.049136,78,8.44,7.33,6.55,-8.21,,,2.77,9.44,-4.25,1.37,3.35,1.016121,74
02-11-2025,NSE:GUJAPOLLO,BE,542.8,456.2,70836,323.15383,4.78,4.66,4.64,,1.73,1.22,3.06,-2.08,-3.16,-3.16,25.91,23.14,30.36,38.08,-1,-1,-1,HVQ,-1,HVQ,-1,-1,-1,-1,-1,1.94,-1.17,0.77,-4.45,-3.53,17.55,17.01,0,0,0,0,0,0,-5.57,-13.2,-13.2,-13.2,-13.2,-5.57,-10.46,-2.8,-20.55,-17.57,-20.62,7.51,40.05,80.85,111.35,7.19,26.01,86.56,33.99,62.45,47.19,-7.28,-6.01,18.72,11.33,25.25,1.048871,78,-2.67,23.26,40.58,22.63,,,-7.28,1.32,23.72,-8.72,16.99,1.027809,82
02-11-2025,NSE:PARADEEP,EQ,13515.42,166.4,9315820,15501.52448,3.6,3.55,5.56,2M,-3.06,-3.21,-7.78,-8.51,-17.8,-25.3,12.61,32.88,48.34,53.43,-1,-1,-1,EEP,-1,EEP,-1,-1,-1,-1,-1,-3.52,-2.6,-5.96,-6.66,-11.83,18.11,7.67,0,0,0,0,0,0,-15.21,-28.14,-28.14,-28.14,-28.14,-15.21,-15.35,-3.58,-2.37,-11.64,-9.55,0,20.52,91.51,157.19,0,23.34,139.96,77.78,72.63,32.86,-21.92,-28.15,5.42,21.07,43.23,1.048447,78,-15.21,23.31,86.06,69.3,,,-21.92,-5.05,25.8,18.21,30.63,1.052966,92
02-11-2025,NSE:REPRO,EQ,780.92,559.85,39104,218.92374,6.15,6.21,8.75,,7.29,2.33,5.3,9.35,23.78,3.81,14.63,12.91,11.02,-50.7,-1,HVQ,-1,-1,HV2Y,HVQ,-1,-1,-1,-1,-1,4.89,2.91,8.04,7.03,16.21,-2.81,13.03,0,0,0,0,0,0,0,0,-3.82,-11.16,-37.43,0,-26.14,-7.49,-31.35,-45.5,-44.32,31.2,31.2,40.6,40.6,30.58,0,35.23,20.03,0,0,19.66,0.96,7.44,1.1,5.91,1.048121,78,30.58,-23.45,12.88,-31.35,,,19.66,-24.88,6.78,-7,5.43,1.013605,72
02-11-2025,NSE:HUBTOWN,EQ,4191.56,299.2,768102,2298.16118,3.48,3.49,6.85,S,1.00,-2.06,-3.51,-2.14,7.45,-13.15,38.89,12.77,18.45,49.28,-1,-1,-1,HV2Q,-1,-1,-1,-1,-1,-1,-1,-1.08,-1.26,-2.32,-4.6,-6.61,19.51,16.02,0,0,0,0,0,0,-7.65,-17.72,-17.72,-17.72,-17.72,-7.65,-23.86,0,-44.25,-20.41,-25.6,8.05,79.83,79.83,157.6,6.29,6.79,103.48,4.26,124.71,110.07,3.33,-16,31.7,0.96,13.34,1.047922,78,6.29,6.79,33.26,-21.04,,,3.33,-20.94,41.54,-47.74,14.1,1.033493,84
02-11-2025,NSE:MODEFENCE,EQ,868.54,89.17,2352192,2097.44961,2.26,2.26,3.04,,0.89,-0.82,0.2,0.09,3.3,3.54,13.48,27.68,24.99,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.22,0.23,0.46,1.71,2.2,7.19,10.12,0,0,0,0,0,0,-1.1,-2.64,-10.66,-10.66,NA,-1.1,-11.93,-13.83,-3.47,-17.08,NA,9.64,17.92,58.75,NA,1.94,6.02,53.12,37.35,0,NA,-0.82,0.69,6.29,15.87,19.88,1.047872,78,1.69,-11.45,34.52,,,,-0.82,1.58,5.84,11.43,3.87,1.021844,78
02-11-2025,NSE:IOC,EQ,234765.59,165.9,11047408,18327.64987,2.24,2.28,6.8,,1.46,9.36,7.37,6.42,9.71,10.16,13.63,25.15,11.81,-9.89,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.86,2.06,7.06,4.48,12.08,6.04,19.29,0,0,0,0,0,0,0,0,0,0,-9.32,0,-2.62,-3.11,-21.68,-35.46,-23.96,21.43,21.43,46.18,46.18,10.82,9.64,31.32,26.25,1.79,0,5.59,7.31,6.44,13.34,6.7,1.047768,78,10.82,1.27,21.59,-20.57,,,5.59,1.82,-0.6,8.36,-10.24,1.012502,72
02-11-2025,NSE:ADANIENSOL,EQ,117725.7,986.2,1851725,18261.71195,2.59,2.58,5.33,,2.13,4.25,3.88,5.5,11.55,16.46,8.02,23.38,6.78,-7.97,-1,-1,HV2Q,-1,-1,EEP,-1,-1,-1,2,-1,3.49,2.05,5.66,6.64,13.18,3.96,17.84,0,0,0,0,0,0,0,0,0,-8.37,-22.66,0,-6.95,-14.33,-28.86,-40.74,-27.91,30.46,30.46,64.16,64.16,10.02,15.38,27.41,51,25.78,0,7.43,13.61,0.83,11.57,1.67,1.047654,78,10.02,-0.75,10.21,-13.76,,,7.43,6.86,-14.56,11.72,-14.07,1.012617,72
02-11-2025,NSE:VARROC,EQ,9367.33,611.6,220772,1350.24155,2.81,2.77,4.08,S,-0.19,0.68,-0.75,2.17,3.47,12.32,28.52,9.89,15.86,16.94,-1,-1,-1,-1,-1,HV2Y,-1,-1,-1,-1,-1,-0.06,0.16,0.09,1.56,1.68,12.02,15.57,0,0,0,0,0,0,-2.1,-5.33,-5.33,-5.33,-11.99,-2.1,-8.61,-7.68,-32.51,-20.69,-25.95,19.8,42.36,52.56,52.56,3.18,15.65,33.76,9.04,23.3,15.14,-0.65,9.47,21.33,-1.92,10.75,1.047639,78,0.24,4.13,-3.07,-30.65,,,-0.65,10.49,14.02,-31.05,14.21,1.016937,75
02-11-2025,NSE:AARON,EQ,425,203.12,38358,77.91277,5.01,5.02,5.69,,-2.00,6.75,10.29,8.09,7.63,-8.22,14.18,19.15,37.08,36.53,-1,-1,-1,HV2Q,-1,HVQ,-1,-1,-1,-1,-1,1.51,2.23,3.83,-1.31,2.49,4.73,7.58,0,0,0,0,0,0,-7.05,-14.96,-14.96,-14.96,-14.96,-7.05,-21.45,-3.78,-11.49,-16.62,-13.22,14.06,20.71,52.49,62.14,14.06,7.4,40.44,37.94,34.31,4.52,3.51,-11.07,6.99,7.34,31.97,1.047148,78,9.2,-1.69,31,18.37,,,3.51,-15.85,16.24,0.81,29.77,1.034249,85
02-11-2025,NSE:ACMESOLAR,EQ,17015.07,281.8,1417922,3995.7042,2.74,2.75,8.25,M,-2.36,-0.48,0.43,0.25,1.7,1.03,23.73,35.84,NA,NA,-1,-1,-1,HV2Q,-1,-1,-1,-1,-1,-1,-1,-0.7,-0.21,-0.91,-1.86,-2.72,15.18,14.69,0,0,0,0,0,0,-2.94,-11.61,-11.61,NA,NA,-2.94,-13.11,-5.58,-23.49,NA,NA,5.78,32.71,NA,NA,2.57,10.99,60.43,23.62,NA,NA,-2.42,-1.82,16.54,24.03,0,1.046523,78,-2.25,10.79,60.43,,,,-2.42,0.63,18.48,10.89,107.59,1.036493,86
02-11-2025,NSE:KOLTEPATIL,EQ,3803.05,426.8,115325,492.2071,2.53,2.48,5.26,,-1.00,-2.07,-2.04,-0.54,-1.62,1.42,21.19,32.61,15.49,-12.68,-1,-1,-1,HVQ,HVQ,-1,-1,-1,-1,-1,-1,-1.19,-0.64,-1.82,-2.44,-4.15,13.14,10.35,0,0,0,0,0,0,-2.1,-9.69,-13.32,-13.32,-23.61,-2.1,-10.42,-14.55,-27.09,-48.52,-35.44,6.08,28.61,70.79,70.79,2.46,7.79,68.37,34.59,0,2.54,-5.74,-1.43,14,20.8,10.38,1.046398,78,-0.91,-9.88,48.47,-15.81,,,-5.74,4.31,15.6,9.51,-17.83,1.016215,75
02-11-2025,NSE:SAILIFE,EQ,19220.32,918.2,1560693,14330.28313,2.47,2.48,4.22,,-0.23,2.52,4.15,7.26,6.26,7.83,21.98,28.89,NA,NA,-1,-1,-1,-1,HVQ,-1,-1,-1,-1,-1,-1,2.17,1.26,3.47,1.28,4.82,11.53,18.48,0,0,0,0,0,0,-0.23,-0.83,-0.83,NA,NA,-0.23,-7.04,0,-8.14,NA,NA,16.52,30.26,NA,NA,7.83,10.16,32.18,11.89,NA,NA,2.14,4.98,14.79,17.08,0,1.046146,78,3.5,9.07,28.15,,,,2.14,2.99,10.89,3.88,107.59,1.027541,82
02-11-2025,NSE:GROWWDEFNC,EQ,236.77,81.08,301124,244.15134,1.9,1.89,5.87,,0.66,-1.12,0.53,0.42,3.19,3.6,13.11,27.23,24.28,NA,-1,-1,-1,HV2Q,-1,-1,-1,-1,-1,-1,-1,0.25,0.23,0.48,1.65,2.17,7.02,9.88,0,0,0,0,0,0,-1.11,-2.61,-10.89,-10.89,NA,-1.11,-12.26,-14.1,-3.45,-16.11,NA,9.43,17.52,57.8,NA,2.1,5.94,52.12,37.12,0,NA,-0.93,0.75,5.92,15.42,19.17,1.045783,78,1.73,-11.47,34.13,,,,-0.93,1.74,5.4,11.27,3.54,1.021023,78
02-11-2025,NSE:SAIL,EQ,56365.15,136.85,16468337,22536.91918,3,3.03,5.89,,-0.15,5.4,4,0.28,1.73,9.27,17.27,24.42,18.54,4.86,EEP,EEP,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.18,0.83,3.03,1.7,4.81,6.81,12.47,0,0,0,0,0,0,-2.63,-2.63,-2.63,-2.63,-21.51,-2.63,-2.18,-9.69,-26.02,-40.68,-36.06,15.33,25.54,36.82,36.82,6.35,13.33,24.14,13.2,3.34,0,-2.39,6.42,10.08,12.61,13.43,1.045573,78,1.43,-2.18,20.73,-23.37,,,-2.39,8.99,4.35,3.67,-0.19,1.016678,75
02-11-2025,NSE:UPL,EQ,60558.32,720.1,2216920,15964.04092,1.92,2,9.4,,-0.17,6.67,5.51,6.26,8.93,-0.25,5.46,24.68,30.48,34.45,-1,-1,EEP,-1,-1,-1,-1,-1,-1,-1,-1,3,1.27,4.33,-0.18,4.14,5.02,9.65,0,0,0,0,0,0,-0.17,-1.08,-1.34,-1.34,-1.34,-0.17,-10.15,-1.09,-0.5,-8.98,-15.98,11.13,14.68,45.73,66.13,8.87,1.2,34.02,37.78,25.12,15.5,4.81,-3.1,-1.73,12.87,25.37,1.045541,78,8.87,-2.51,34.02,28.31,,,4.81,-8.76,1.23,15.36,15.28,1.027366,82
02-11-2025,NSE:POWERINDIA,EQ,79164.97,17778,120935,21499.8243,3,2.95,8.47,2L,-0.86,5.69,0.44,0.26,-1.25,-17.14,17.3,38.51,25.14,67.05,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-1,1.84,-1.36,0.47,-5.04,-4.35,12.47,9.27,0,0,0,0,0,0,-2.44,-16.71,-16.71,-16.71,-16.71,-2.44,-15.67,0,-8.79,-32.18,-17.43,6.74,23.35,84.77,205.5,6.74,0,116.44,52.8,87.85,128.71,-5.37,-19.99,10.11,26.7,20.03,1.045444,77,-1.96,-9.81,116.44,23.57,,,-5.37,-14.37,24.94,20.66,-14.16,1.027409,82
02-11-2025,NSE:ASTRAZEN,EQ,23760,9555,15611,1491.63105,2,1.97,8.72,,0.91,2.64,4.75,3.27,4.7,2.25,12.39,26.54,25.25,42.48,-1,-1,-1,HV2Q,-1,-1,-1,-1,-1,-1,-1,2.07,0.98,3.09,2.65,5.9,6.08,12.76,0,0,0,0,0,0,0,0,-9.08,-9.08,-9.08,0,-3.07,-11.13,-7.42,-11.93,-10.39,19.19,21.91,51.54,93.89,4.99,13.58,39.43,32.76,42.44,44.93,0.58,-0.6,5.2,14.73,20.14,1.045364,77,3.61,1.04,32.48,19.11,,,0.58,-1.26,5.91,11.17,5.84,1.02145,78
02-11-2025,NSE:SANDHAR,EQ,3073.94,512.1,184345,944.03075,4.51,4.5,9.28,,-2.74,-1.8,-2.98,6.32,13.13,2.86,27.47,18.18,4.1,-5.46,-1,-1,-1,HV2Y,-1,EEP,-1,-1,-1,-1,-1,-2.23,2.49,0.27,6.61,7.36,5.37,13.46,0,0,0,0,0,0,-5.94,-5.94,-7.5,-13.85,-24.81,-5.94,-16.14,-10.15,-45.46,-38.48,-27.9,25.36,40.82,49.87,49.87,14.13,8.9,45.58,8.71,0,11.27,9.01,0.01,20.28,6.37,-1.01,1.045357,77,12.43,-15.27,19.69,-41.24,,,9.01,-10.5,20.87,-17.78,-9.62,1.007251,67
02-11-2025,NSE:SGIL,EQ,823.78,531.55,25927,137.81497,3.43,3.39,4.6,,-0.31,-0.39,0.71,-1.25,0.12,1.95,5.82,24.91,35.44,36.96,-1,-1,-1,-1,HVQ,-1,-1,-1,-1,-1,-1,-0.51,-0.47,-0.98,-1.76,-2.69,10.69,8.96,0,0,0,0,0,0,-2.44,-10.87,-10.87,-10.87,-10.87,-2.44,-10.98,-7.49,-1.56,-18.62,-22.21,2.85,17.02,51.27,81.44,1.76,2.73,48.32,54.4,36.25,17.13,-4,-0.9,-1.37,13.1,30.33,1.045248,77,-1.36,1.36,29.03,43.96,,,-4,3.15,-0.51,15.29,21.62,1.033206,84
02-11-2025,NSE:STYLAMIND,EQ,3459.1,2056.8,79096,1626.84653,4.4,4.38,10.66,,-0.73,7.37,5.09,1.06,19.93,13.89,21.72,7.64,-6.78,21.42,-1,2,HVY,-1,-1,-1,-1,-1,-1,-1,-1,3.03,2.95,6.16,7.24,14.44,2.87,17.82,0,0,0,0,0,0,-0.73,-0.73,-0.73,-20.99,-22.76,-0.73,-12.45,-10.86,-39.54,-28.66,-17.53,28.63,32.76,36.69,41.11,23.37,2.99,17.7,6.99,30.33,50.67,15.81,11.04,14.53,-4.17,-11.89,1.045053,77,23.37,2.14,-1.73,-16.25,,,15.81,-6.23,4.64,-22.97,-8.02,1.000514,58
02-11-2025,NSE:EIDPARRY,EQ,19118.32,1072.4,168477,1806.74735,2.34,2.33,4.48,,-0.45,3.13,3.8,3.27,4.37,-15.27,22.65,27.05,28.99,40.34,-1,-1,-1,HV2Q,-1,-1,-1,-1,-1,-1,-1,1.02,0.46,1.49,-1.8,-0.31,11.11,12.15,0,0,0,0,0,0,-1.6,-13.06,-13.25,-13.25,-13.25,-1.6,-17.04,0,-15.5,-20.31,-12.39,5.88,29.35,62.5,97.81,4.91,1.25,87.32,25.7,44.31,40.46,0.25,-18.12,15.46,15.24,23.88,1.044844,77,3.61,-6.89,56.21,-1.61,,,0.25,-19.23,28.44,0.71,10.26,1.027326,82
02-11-2025,NSE:RATEGAIN,EQ,7526.99,638.25,882532,5632.76049,3.22,3.28,6.22,,0.42,-0.71,-3.84,-7.98,-1.02,30.75,29.72,-7.46,-11.16,-25.42,-1,-1,EEP,-1,-1,-1,-1,-1,-1,-1,-1,-1.32,-0.41,-1.72,3.54,1.89,15.06,19.95,0,0,0,0,0,0,-11.09,-11.09,-11.09,-23.54,-23.54,-11.09,-3.11,-37.31,-46.26,-24.32,-21.71,49.39,49.61,50.8,50.8,0.42,50.91,4.43,5.98,4.75,8.35,-5.14,27.9,22.53,-19.27,-16.27,1.044666,77,-7.87,46.5,-33.46,-44.99,,,-5.14,32.77,-5.94,-57.88,4.15,1.014809,73
02-11-2025,NSE:SBILIFE,EQ,196403.07,1955.7,979263,19151.44649,1.77,1.87,12.91,,-0.65,5.93,6.14,7.46,8.44,5.96,9.77,27.17,17.33,23.21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.49,1.94,4.51,2.14,6.8,7.14,15.01,0,0,0,0,0,0,-0.75,-0.75,-0.75,-0.75,-0.75,-0.75,-4.62,-1.26,-8.5,-26.15,-16.17,10.44,15.05,41.15,46.07,10.44,0.54,32.73,27.36,6.39,20.76,4.32,3.11,2.58,15.36,12.22,1.044313,77,8.58,-3.57,29.56,1.03,,,4.32,-1.39,-0.41,14.3,-5.91,1.016664,75
