Date,Symbol,Series,Mkt Cap (₹ Crores),CMP,AVOL(50),PVOL(50),ADR(20),ATR(20),DV(50),RPS,Change_1D,Change_1W,Change_10D,Change_15D,Change_1M,Change_2M,Change_3M,Change_6M,Change_9M,Change_12M,Change_20M,Momo_10D,Momo_1M,Momo_3M,Momo_6M,Momo_9M,Momo_12M,Gap_10D,6EMA_10D,10EMA_20D,21EMA_40D,50SMA_100D,Off_10EMA,10_21_EMA,Off_21EMA,21_50SMA,Off_50SMA,50_200SMA,Off_200SMA,RSHigh_1W,RSHigh_1M,RSHigh_3M,RSHigh_6M,RSNHBP_1W,RSNHBP_1M,RSNHBP_3M,RSNHBP_6M,Below_1M,Below_3M,Below_6M,Below_12M,Below_20M,NB_1M,NB_3M,NB_6M,NB_9M,NB_12M,NB_20M,Above_3M,Above_6M,Above_12M,Above_20M,NA_1M,NA_3M,NA_6M,NA_9M,NA_12M,NA_20M,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score,NC_1M,NC_3M,NC_6M,NC_9M,NC_12M,NC_20M,NRS_1M,NRS_3M,NRS_6M,NRS_9M,NRS_12M,Total_NRS (CNX500),NRS_score
11-12-2025,NSE:EMIL,EQ,5174.87,111.01,771246,856.16018,2.77,2.73,19.29,2L,0.23,-5.74,-10.47,-14.22,-21.78,-29.78,-33.58,-20.49,-13.56,-62.51,-87.87,-1,-1,-1,HV2Y,EEP,-1,-1,-1,-1,-1,-1,-3.92,-5.16,-8.64,-11.21,-17.85,1.24,-16.82,0,0,12.7,6.35,0,0,6.35,3.17,-17.46,-32.06,-32.06,-39.06,-54.27,-17.46,-17.26,-6.36,-39.46,-48.07,-25.68,0.23,0.23,0.23,0.23,0.23,13.4,30.92,18.09,4.04,13,-20.57,-35.6,-21.39,-26.74,-63.52,0.878052,10,-17.21,13.21,12.32,-37.88,,,-20.57,-12.89,10.94,-6.63,-29.1,0.954281,11
11-12-2025,NSE:NITCO,EQ,2101.63,87.95,493769,434.26984,5.34,5.26,3.96,2L,9.77,6.09,-1.76,-1.38,-7.31,-29.64,-31.04,-58.42,-21.21,-42.25,26.49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.62,-3.86,0.73,-13.09,-10.93,-20.24,-25.92,0,0,0,9.52,0,0,0,1.59,-4.99,-25.77,-45.36,-45.36,-45.36,-4.99,-29.37,-28.39,-5.35,-27.59,-2.65,9.77,9.77,9.77,50.6,9.77,3.16,12.64,78.03,100,134.73,-6.1,-33.06,-59.32,-34.39,-43.26,0.878035,10,-4.99,-27.64,4.95,66.72,,,-6.1,-25.31,-19.75,11.1,-3.35,0.964867,22
11-12-2025,NSE:KAMDHENU,EQ,768.69,25.65,906430,232.4993,3.44,3.35,5.55,L,2.11,-0.43,-2.14,-4.37,-9.43,-12.48,-11.77,-32.4,-39.18,-102.75,-121.72,-1,-1,HVQ,-1,HVQ,HVQ,-1,-1,-1,-1,-1,0.07,-1.87,-1.77,-3.85,-5.42,-7.76,-12.23,0,0,0,0,0,0,0,0,-8.1,-13.02,-22.9,-50.06,-60.11,-8.1,-5.3,-18.57,-47.19,-44.48,-19.12,2.85,2.85,2.85,2.85,2.85,6.37,11.82,32.45,22.6,17.26,-8.22,-13.79,-33.3,-52.36,-103.76,0.878017,10,-8.1,-4.62,-18.57,-45.16,,,-8.22,-5.34,-17.31,-17.51,-31.66,0.940686,6
11-12-2025,NSE:NRL,EQ,453.09,58.55,61167,35.81328,4.14,4.07,3.43,L,1.86,-2.07,-5.64,-8.56,-11.68,-21.02,-20,-49.33,-11.46,-93.85,-67.81,-1,-1,-1,-1,HVQ,HVQ,-1,-1,-1,-1,-1,-0.92,-3.31,-4.1,-6.93,-10.32,-6.42,-15.73,0,0,0,0.79,0,0,0,0,-11.34,-24.6,-32.09,-48.33,-57.79,-11.34,-15.79,-22.24,-36.97,-52.96,-18.18,3.45,3.45,6.88,6.88,3.45,0.48,28.26,59.6,9.15,64.49,-10.47,-22.02,-50.23,-24.64,-94.86,0.877895,10,-10.87,-8.58,6.6,-28.57,,,-10.47,-10.65,-23.3,12.97,-59.91,0.954348,12
11-12-2025,NSE:CONCORDBIO,EQ,15692.43,1370.2,91166,1249.15653,3.12,3.06,3.89,2L,-0.79,-2.29,-4.28,-5.12,-6.79,-16.99,-21.89,-55.48,-27.52,-58.5,-10.13,-1,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-1.89,-1.6,-3.44,-4.12,-7.27,-11.47,-16.81,0,0,0,0,0,0,0,0,-8.79,-19.17,-35.05,-41.58,-47.32,-8.79,-17.22,-21.6,-18.1,-32.83,-16.51,0.56,0.56,0.56,0.56,0.56,4.9,20.44,53.63,25.18,55.59,-5.58,-23.91,-56.38,-40.7,-59.51,0.877833,10,-6.07,-8.78,-3.21,16.04,,,-5.58,-17.35,-26.41,5.59,-10.28,0.957598,14
11-12-2025,NSE:GANESHBE,EQ,615.51,79.74,79712,63.56235,3.69,3.69,5.2,2L,1.27,-2.13,-6.13,-6.91,-6.78,-13.08,-20.54,-37.63,-37.97,-70.33,-128.37,-1,-1,-1,-1,HV2Q,HVQ,-1,-1,-1,-1,-1,-1.25,-1.9,-3.09,-3.7,-6.55,-17.79,-20.66,0,0,0,0,0,0,0,0,-8.17,-16.1,-26.13,-46.35,-56.2,-8.17,-14.8,-26.19,-33.21,-42.2,-28.65,1.57,1.57,1.57,1.57,1.57,3.73,10.46,7.99,8.26,5.02,-5.57,-22.56,-38.53,-51.15,-71.34,0.877797,10,-2.29,-6.99,-24.04,-33.21,,,-5.57,-16.08,-13.04,-12.64,-9.44,0.947917,8
11-12-2025,NSE:SURAJLTD,EQ,514.19,263.95,17939,47.34999,2.97,3.01,4.53,M,-1.64,-3.09,-2.27,-7.07,-5.59,-17.69,-16.9,-42.56,-52.19,-57.98,NA,-1,-1,HV2Y,-1,-1,-1,-1,-1,-1,-1,-1,-1.5,-1.67,-3.11,-6.14,-8.72,-20.51,-24.25,0,0,0,0,0,0,0,0,-6.85,-23.51,-34.58,-50.24,NA,-6.85,-19.43,-28.71,-29.05,-24.26,NA,0.46,0.46,0.46,NA,0.46,0,4.4,21.21,29.39,NA,-4.38,-18.92,-43.46,-65.37,-58.99,0.877677,10,-5.41,-18.02,-25.81,18.93,,,-4.38,-13.91,-20.82,-19.14,10.2,0.952684,11
11-12-2025,NSE:FOODSIN,EQ,602,73.52,74698,54.91797,4.4,4.43,7.91,S,0.46,-2.57,-1.43,-4.87,-10.62,-13.4,-26.41,-37.08,-27.65,-63.36,-92.8,-1,-1,-1,HV2Y,EEP,-1,-1,-1,-1,-1,-1,-1.5,-2.16,-3.58,-5.11,-8.27,-14.92,-20.18,0,0,0,15.08,0,0,0,1.59,-10.47,-21.17,-40.99,-40.99,-57.75,-10.47,-19.56,-25.4,-29.08,-46.06,-30.98,1.02,1.02,1.02,1.02,1.02,1.22,19.81,29.92,8,7.67,-9.41,-28.43,-37.98,-40.83,-64.37,0.876208,10,-9.28,-19.56,-1.57,-28.88,,,-9.41,-17.48,-7.3,-5.51,-13.96,0.951081,10
11-12-2025,NSE:GTLINFRA,EQ,1780.29,1.27,31328630,397.8736,2.9,2.91,2.22,L,-1.55,-2.36,-7.09,-7.09,-11.81,-18.11,-18.11,-42.52,-25.2,-82.68,-37.8,-1,-1,-1,HV2Q,HVQ,-1,-1,-1,-1,-1,-1,-2.08,-2.47,-4.44,-5.79,-9.67,-8.17,-16.49,0,0,0,4.76,0,0,0,0,-9.93,-21.12,-38.05,-45.26,-69.25,-9.93,-11.8,-26.83,-30.65,-61.5,-43.83,1.6,1.6,1.6,1.6,1.6,2.16,11.11,34.07,10.42,54.67,-10.6,-20.13,-43.42,-38.38,-83.69,0.876014,10,-9.93,-4.7,-5.66,-26.12,,,-10.6,-8.83,-19.53,-0.24,-31.9,0.949098,8
11-12-2025,NSE:DBREALTY,EQ,7570.43,117.42,1367451,1605.66096,4.35,4.26,3.04,L,-2.52,-4.09,-14.9,-19.58,-22.3,-36.42,-47.34,-68.07,5.29,-31.34,-54.41,-1,HVQ,-1,-1,HV2Y,-1,-1,-1,-1,-1,-1,-4.44,-5.55,-9.46,-10.99,-18.43,-11.02,-26.53,0,0,0,18.25,0,0,0,4.76,-23.12,-34.67,-45.47,-45.47,-45.47,-23.12,-22.63,-19.66,0,-45.63,-24.6,1.08,1.08,15.31,15.31,1.08,0.74,69.9,93.8,8.1,16.7,-21.09,-49.36,-68.97,-7.89,-32.35,0.874661,10,-23.12,-19.08,49.1,21.47,,,-21.09,-23.68,-12.93,31.26,-24.66,0.98729,49
11-12-2025,NSE:ACI,EQ,7472.93,495.7,128311,636.03763,2.94,2.96,9.9,3L,-0.90,-2.2,-5.68,-11.76,-27.99,-29.11,-40.44,-27.96,-9.26,-40.31,-32.3,-1,-1,-1,EEP,-1,EEP,-1,-1,-1,-1,-1,-2.44,-5.29,-7.35,-12.57,-17.69,-2.65,-19.82,0,0,17.46,24.6,0,0,12.7,15.08,-21.49,-30.73,-30.73,-30.73,-39.62,-21.49,-11.34,-0.81,-12.15,-34.03,-15.29,0.59,0.59,18.82,18.82,0.59,1.67,38.19,52.04,29.82,16.53,-26.78,-42.46,-28.86,-22.44,-41.32,0.874656,9,-21.49,1.33,30.93,-11.82,,,-26.78,-12.92,10.02,2.22,-14.41,0.963874,20
11-12-2025,NSE:BOMDYEING,EQ,3137.27,129.34,614589,794.90941,3.11,3.05,6.21,L,0.34,-6.19,-12.13,-15.59,-21.35,-35.59,-45.52,-25.07,-3.85,-65.7,-35.38,-1,-1,-1,HV2Y,-1,-1,-1,-1,-1,-1,-1,-4.07,-5.08,-8.7,-11.19,-17.9,1.75,-16.43,0,0,12.7,36.51,0,0,4.76,12.7,-16.87,-31.52,-31.52,-41.51,-48.19,-16.87,-16.9,0,-35.2,-46.19,-14.14,0.72,0.72,4.79,4.79,0.72,1.86,51.96,31.06,8.82,45.4,-20.14,-47.54,-25.97,-17.03,-66.71,0.874453,9,-16.87,-3.94,33.92,-22.24,,,-20.14,-23.12,15.19,4.58,-45.55,0.956847,13
11-12-2025,NSE:SURAJEST,EQ,1361.54,264.75,344989,913.35838,3.49,3.52,5.17,L,0.47,-8.5,-1.51,-4.57,-7.71,-5.51,-12.05,-41.3,-26.25,-157.05,-17.34,-1,-1,EEP,-1,HV2Q,-1,-1,-1,-1,-1,-1,-2.45,-1.26,-3.67,-1.46,-5.06,-9.76,-13.5,0,0,0,0.79,0,0,0,0,-8.79,-12.35,-28.83,-60.78,-67.63,-8.79,-14.43,-23.17,-53.3,-59.13,-16.79,0.47,0.47,0.47,0.47,0.47,6.08,7.99,36.18,28.16,160.95,-6.5,-14.07,-42.2,-39.43,-158.06,0.874097,9,-4.89,1.17,-11.17,-51.57,,,-6.5,-7.23,-24.97,-1.74,-89.6,0.935875,5
11-12-2025,NSE:BALAJEE,EQ,344.23,39.48,132489,52.30666,2.92,2.9,5.92,,-0.28,-2.89,-3.52,-3.9,-6.03,-36.88,-31.86,-27.46,-26.22,-102.89,NA,-1,-1,-1,HVQ,HV2Q,-1,-1,-1,-1,-1,-1,-1.84,-2.08,-3.83,-7.17,-10.27,-8.23,-17.09,0,0,0,12.7,0,0,0,2.38,-6.04,-26.94,-32.19,-49.39,NA,-6.04,-28.1,-14.25,-49.28,-49.78,NA,0,0,0,NA,0,0,25.17,20.99,1.34,NA,-4.82,-33.88,-28.36,-39.4,-103.9,0.873711,9,-3.94,-12.46,2.64,,,,-4.82,-27.57,4.48,-11.42,-46.74,0.939439,5
11-12-2025,NSE:TRENT,EQ,156450.03,4047.5,933429,37780.53878,1.86,1.84,3.13,2L,0.73,-4.16,-5.4,-8.43,-8.11,-15.9,-28.3,-42.72,-25.25,-72.95,3.08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2.26,-2.62,-4.76,-5.98,-10.13,-13.94,-21.13,0,0,0,1.59,0,0,0,1.59,-8.11,-22.13,-34.95,-44.71,-50.85,-8.11,-20.86,-16.54,-29.85,-38.44,-15,0.73,0.73,0.73,3.72,0.73,2.15,12.4,25.03,30.82,80.63,-6.9,-30.32,-43.62,-38.43,-73.96,0.873666,9,-6.45,-19.61,3.86,-18.68,,,-6.9,-21.88,-10.1,-0.15,-24.07,0.949079,8
11-12-2025,NSE:WALCHANNAG,EQ,1132.7,153.51,275363,422.70974,5.63,5.59,3.29,S,0.72,-7.08,-8.11,-1.06,-7,-26.83,-35.95,-71.72,-5.08,-69.11,-42.92,-1,-1,HVQ,-1,HVQ,-1,-1,-1,-1,-1,-1,-3.06,-1.95,-4.91,-5.62,-9.97,-11.42,-19.2,0,0,0,2.38,0,0,0,0,-11.53,-29.62,-40.59,-47.42,-63.35,-11.53,-24.7,-21.49,-20.84,-61.49,-38.03,4,4,5,5,4,0.05,42.74,80.3,9.79,40.17,-5.79,-37.97,-72.62,-18.26,-70.12,0.873436,9,-9,-10.53,23.77,-15.98,,,-5.79,-30.26,-25.17,26.42,-46.92,0.96942,26
11-12-2025,NSE:RAJOOENG,EQ,1456.2,64.87,683966,443.68874,4.61,4.49,3.9,2M,0.86,-6.47,-18.79,-16.88,-27.98,-42.82,-53.01,-94.33,NA,NA,NA,-1,-1,-1,HV2Y,-1,-1,-1,-1,-1,-1,-1,-5.41,-6.1,-10.84,-11.74,-20.21,,,0,0,0,0,0,0,0,0,-21.69,-34.82,-54.74,NA,NA,-21.69,-23.12,-30.75,NA,NA,NA,0.86,0.86,NA,NA,0.86,1.39,3.75,NA,NA,NA,-26.77,-55.03,-95.23,0,0,0.872984,9,-21.69,-18.21,,,,,-26.77,-22.76,-25.86,87.61,14.01,0.929162,3
11-12-2025,NSE:UNITECH,EQ,1746.58,5.93,4075467,241.67519,3.58,3.5,3.33,2L,0.51,-0.84,-6.58,-7.08,-16.19,-24.45,-14.84,-61.05,-14.67,-92.75,-116.69,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.9,-3.14,-4.89,-8.29,-12.17,-3.8,-15.39,0,0,0,5.56,0,0,0,0,-13.18,-22.48,-40.82,-45.94,-55.91,-13.18,-9.93,-32.04,-26.99,-49.44,-15.02,0.51,0.51,4.96,4.96,0.51,1.17,20.53,69.03,15.45,35.27,-14.98,-16.86,-61.95,-27.85,-93.76,0.872086,9,-13.18,-4.97,-4.62,-8.08,,,-14.98,-2.04,-39.09,16.41,-54.08,0.959351,16
11-12-2025,NSE:BLKASHYAP,EQ,1175.67,48.28,366126,176.76563,4.54,4.46,3.15,2L,2.66,-0.17,-4.27,-3.75,-14.42,-27.61,-46.93,-47.7,-4.14,-55.01,-49.96,-1,-1,-1,-1,HV2Q,-1,-1,-1,-1,-1,-1,0.7,-3.93,-3.1,-11.26,-12.91,-12.03,-22.26,0,0,0,3.97,0,0,0,0,-13.65,-30.32,-38.89,-41.53,-58.7,-13.65,-24.15,-10.21,-32.95,-56.99,-35.97,5.58,5.58,5.58,5.58,5.58,0,53.05,53.85,7.55,22.49,-13.21,-48.95,-48.6,-17.32,-56.02,0.872073,9,-13.65,-20.02,37.96,-31.9,,,-13.21,-31.62,0.62,17.1,-34.84,0.963496,20
11-12-2025,NSE:STYRENIX,EQ,3754.36,2055.1,43405,892.01616,3.22,3.19,16.03,S,-0.85,-0.92,-1.1,-0.59,-15.11,-16.02,-28.84,-66.63,-21.72,-34.18,25.67,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-1,-0.73,-2.21,-2.88,-7.25,-9.45,-19.14,-23.99,0,0,0,6.35,0,0,0,0,-11.75,-21.06,-38.9,-40.72,-40.72,-11.75,-14.17,-23.62,-1.22,-18.24,-2.2,2.33,2.33,2.33,37.56,2.33,2.04,2.9,47.61,84.13,102.98,-13.9,-30.86,-67.53,-34.9,-35.19,0.872015,9,-11.75,-14.17,0.12,31.21,,,-13.9,-15.13,-28.19,14.56,3.77,0.971089,28
11-12-2025,NSE:BALAMINES,EQ,3944.82,1126.4,52165,587.58656,3.35,3.28,5.13,S,-0.04,-0.63,-3.05,-6.13,-12.73,-21.49,-32.77,-32.87,-17.97,-84.54,-88.53,-1,-1,-1,HVQ,-1,EEP,-1,-1,-1,-1,-1,-1.07,-3.47,-4.38,-9.57,-12.73,-10.26,-20.85,0,0,0,14.29,0,0,0,7.94,-10.43,-25.83,-41.2,-45.07,-54.94,-10.43,-18.7,-21.93,-36.36,-46.84,-16.84,2.51,2.51,2.51,2.51,2.51,0,31.11,31.21,3.86,5.31,-11.52,-34.79,-33.77,-31.15,-85.55,0.871806,9,-10.43,-17.26,11.78,-33.03,,,-11.52,-20.97,1.06,-1.18,-42.42,0.946407,7
11-12-2025,NSE:PATELENG,EQ,3007.67,30.73,9263471,2846.66464,4.26,4.53,4.42,S,0.03,-7.39,-18.78,-9.04,-12.06,-17.24,-18,-41.92,-34.6,-80.72,-98.39,HV2Y,HV2Y,-1,-1,-1,-1,-1,-1,-1,-1,-1,-3.83,-2.77,-6.42,-5.04,-10.91,-10.36,-19.27,0,0,0,0,0,0,0,0,-15.81,-21.78,-26.19,-45.56,-55.59,-15.81,-12.35,-17.24,-26.76,-40.22,-19.73,0.1,0.1,0.1,0.1,0.1,2.27,3.85,17.92,3.81,20.65,-10.85,-20.02,-42.82,-47.78,-81.73,0.871757,9,-10.63,-7.91,-13.68,-20.86,,,-10.85,-8.5,-19.14,-7.23,-20.26,0.946586,7
11-12-2025,NSE:APS,SM,917.38,382.25,43820,167.50195,5.23,5.01,6.59,L,-2.77,-8.06,-12.3,-18.71,-21.74,-23.52,-27.19,-60.42,-16.19,-37.12,40.64,-1,-1,-1,-1,HV2Q,-1,-1,-1,-1,-1,-1,-4.55,-4.91,-9.02,-9.31,-16.77,-4.04,-20,0,0,0,6.35,0,0,0,0,-18.17,-27.9,-35.75,-39.57,-40.94,-18.17,-12.23,-23.14,-3.07,-31.38,-19.02,5.22,5.22,6.37,78.41,5.22,3.23,35.3,70.64,121.41,161.29,-20.53,-29.21,-61.32,-29.37,-38.13,0.871613,9,-18.05,-10.57,9.58,24.91,,,-20.53,-7.68,-24.98,15.18,-4,0.971393,28
11-12-2025,NSE:TTL,EQ,247.72,8.84,131122,11.59118,5.62,5.45,5.3,S,0.11,-1.7,-5.66,-6,-3.39,-16.18,-19.57,-72.21,-30.23,-79.97,-22.13,-1,-1,-1,-1,HVQ,-1,-1,-1,-1,-1,-1,-1.41,-2.08,-3.42,-5.1,-8.11,-24.69,-26.3,0,0,0,3.17,0,0,0,0.79,-7.14,-21.28,-43.91,-50.2,-50.2,-7.14,-23.13,-32.93,-14.23,-35.14,-1.82,1.84,1.84,1.84,1.84,1.84,1.78,2.77,48.01,20.37,66.33,-2.18,-21.59,-73.11,-43.41,-80.98,0.87123,9,-2.75,-23.13,-7.09,28.35,,,-2.18,-18.85,-42.88,11.99,-24.18,0.955136,12
11-12-2025,NSE:SAPPHIRE,EQ,8082.78,236.29,535742,1265.90477,3.2,3.23,3.36,3L,0.05,-7.63,-6.8,-10.77,-7.07,-18.16,-40.59,-34.18,-38.09,-48.21,-27.89,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-3.03,-3.12,-5.97,-7.38,-12.43,-13.64,-22.94,0,0,0,0,0,0,0,0,-10.21,-28.72,-31.35,-33.34,-38.08,-10.21,-23.84,-3.49,-16.92,-14.49,-8.23,0.05,0.05,0.05,0.05,0.05,0,14.49,10.49,20.45,29.28,-5.86,-42.61,-35.08,-51.27,-49.22,0.870959,9,-5.07,-21.82,-1.64,-5.74,,,-5.86,-34.5,5.7,-15.31,6.69,0.953949,11
11-12-2025,NSE:AWHCL,EQ,1408.32,437.2,64750,283.087,3.13,3.08,6.37,L,1.73,0.58,-4.76,-7.43,-12.41,-21.87,-32.87,-46.15,-23.09,-55.08,-15.53,-1,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-0.4,-3.87,-4.11,-8.96,-12,-12.34,-21.66,0,0,0,12.7,0,0,0,7.14,-12.68,-27.68,-36.02,-36.27,-50.38,-12.68,-19.41,-14.99,-23.66,-38.92,-23.05,4.77,4.77,4.77,6.57,4.77,0,19.42,31.35,31.18,65.27,-11.2,-34.89,-47.05,-36.27,-56.09,0.870729,9,-12.68,-17.89,7.91,-7.55,,,-11.2,-21.4,-8.85,3.39,-11.98,0.955341,12
11-12-2025,NSE:CLEAN,EQ,9935.54,898.05,340778,3060.35683,2.36,2.36,3.96,3L,1.65,0.82,-2.27,-3.11,-4.78,-19.4,-28.79,-67.77,-37.11,-43.94,-49.56,-1,-1,-1,-1,EEP,EEP,-1,-1,-1,-1,-1,-0.04,-2.21,-2.21,-6.96,-8.57,-22.3,-25.24,0,0,0,3.97,0,0,0,0,-5.9,-24.89,-40.24,-42.03,-45.57,-5.9,-23.49,-25.34,-7.39,-25.37,-21.65,1.65,1.65,1.65,1.65,1.65,1.4,1.95,31.66,7.6,1.22,-3.57,-30.81,-68.67,-50.29,-44.95,0.870559,9,-4.61,-19.91,-9,-0.54,,,-3.57,-26.11,-29.13,5.89,9.03,0.962059,19
11-12-2025,NSE:RUPA,EQ,1542.22,161.93,106835,172.99792,2.97,2.91,7.09,2L,0.74,-4.52,-8.87,-9.57,-23.02,-23.17,-27.02,-35.74,-19.69,-62.26,-61.21,-1,-1,-1,HV2Q,-1,-1,-1,-1,-1,-1,-1,-3.04,-4.18,-6.93,-8.39,-14.13,-5.53,-18.63,0,0,0,7.94,0,0,0,1.59,-18.09,-22.71,-29.51,-42.81,-54.09,-18.09,-6.63,-10.46,-31.91,-45.05,-25.5,0.74,0.74,0.74,0.74,0.74,5.37,17.69,25.77,4.15,11.95,-21.81,-29.04,-36.64,-32.87,-63.27,0.869945,9,-17.57,-1.36,4.23,-29.9,,,-21.81,-6.46,-5.72,-0.57,-21.55,0.954527,12
11-12-2025,NSE:ISGEC,EQ,6551.48,804.9,56431,454.21312,3.49,3.46,5.07,L,-0.97,0.75,-3.49,-7.4,-6.3,-13.2,-25.57,-56.67,-24.13,-86.29,-20.11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.74,-1.9,-2.6,-4.1,-6.43,-20.32,-22.23,0,0,0,2.38,0,0,0,0.79,-10.09,-19.17,-35.88,-50.02,-50.02,-10.09,-18.59,-20.57,-21.69,-37.96,-4.05,6.42,6.42,6.42,6.42,6.42,1.54,6.92,37.83,19.81,79.81,-5.09,-27.59,-57.57,-37.31,-87.3,0.869885,9,-6.95,-18.59,0.43,-8.28,,,-5.09,-21.33,-23.63,8.38,-36.07,0.949399,9
11-12-2025,NSE:JINDALPOLY,EQ,2397.96,495.35,158018,782.74216,2.95,2.92,5.54,L,1.06,-3.34,-5.67,-8.79,-12.87,-16.9,-19.26,-28.64,-39.72,-100.16,-8.72,-1,-1,-1,HV2Y,-1,-1,-1,-1,-1,-1,-1,-1.65,-2.86,-4.38,-5.33,-9.22,-11,-18.21,0,0,0,0,0,0,0,0,-11.39,-19.03,-20.33,-53.83,-53.83,-11.39,-8.64,-17.71,-40.6,-35.49,0,2.48,2.48,2.48,2.87,2.48,9.5,15.7,6.55,52.6,118.61,-11.66,-21.28,-29.54,-52.9,-101.17,0.86982,9,-11.39,6.81,-16.74,-21,,,-11.66,-8.86,-6.72,-21.01,-29.25,0.938581,5
11-12-2025,NSE:CROMPTON,EQ,17701.22,251.5,2853810,7177.33215,2.06,2.04,6.68,L,0.64,-2.94,-6.02,-7.36,-11.85,-14.41,-26.36,-40.18,-36.44,-61.51,-11.65,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-1,-2.05,-2.58,-4.51,-5.24,-9.27,-16.05,-21.82,0,0,0,0,0,0,0,0,-9.73,-20.62,-29.7,-39.5,-47.28,-9.73,-16.07,-12.42,-24.5,-28.07,-14.85,0.64,0.64,0.64,0.64,0.64,1.5,0.35,9.78,29.54,53.34,-10.64,-28.38,-41.08,-49.62,-62.52,0.86981,8,-9.73,-11.5,-7.74,-23.92,,,-10.64,-16.18,-9.79,-9.72,-4.36,0.949976,9
11-12-2025,NSE:SJVN,EQ,32754.84,72.08,2514517,1812.46385,2.45,2.42,4.66,L,-2.40,-4.58,-9.43,-13.54,-14.79,-25,-29.45,-43.12,-21.32,-67.33,-85,-1,-1,-1,-1,-1,HVQ,-1,-1,-1,-1,-1,-3.66,-3.8,-7.19,-8.29,-14.29,-9.85,-21.98,0,0,0,0,0,0,0,0,-13.61,-23.69,-28.48,-41.05,-53.13,-13.61,-16.88,-11.25,-22.92,-43.13,-21.57,1.18,1.18,1.18,1.18,1.18,0.61,9.24,25.8,6.65,16.6,-13.58,-31.47,-44.02,-34.5,-68.34,0.869682,8,-12.24,-11.04,6.32,-20.96,,,-13.58,-15.97,-9.42,2.84,-23.91,0.951914,10
11-12-2025,NSE:JINDRILL,EQ,1680.76,504.35,91237,460.15381,2.51,2.49,5.51,L,0.76,-6.6,-12.23,-16.97,-11.17,-16.49,-19.37,-29.51,-69.19,-60.4,-31.5,-1,-1,-1,-1,-1,HV2Y,-1,-1,-1,-1,-1,-4.13,-3.24,-7.13,-3.97,-10.68,-16.03,-23.02,0,0,0,0,0,0,0,0,-14.51,-17.07,-25.13,-48.06,-48.06,-14.51,-12.72,-37.19,-32.73,-12.12,-5.26,0.76,0.76,0.76,0.76,0.76,2.48,1.25,11.51,45.86,38.29,-9.96,-21.39,-30.41,-82.37,-61.41,0.869338,8,-11.46,-8.08,-32.93,-1.01,,,-9.96,-10.57,-7.36,-43.02,19.2,0.951027,10
11-12-2025,NSE:SAREGAMA,EQ,7635.26,366.9,592013,2172.0957,3.87,3.8,10.4,2L,-0.16,-0.34,-8.95,-5.81,-11.15,-23.13,-36.2,-49.36,-30.4,-40.83,-6.28,-1,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-1.04,-3.51,-4.4,-9.84,-12.96,-15.45,-24.61,0,0,0,0,0,0,0,0,-8.25,-26.12,-32.43,-36.73,-45.61,-8.25,-18.77,-13.83,-18.76,-29.07,-23.4,5.46,5.46,5.46,5.46,5.46,0.02,6.06,23.49,37.74,48.75,-9.94,-38.22,-50.26,-43.58,-41.84,0.869333,8,-7.54,-16.13,1.79,8.58,,,-9.94,-25.74,-8.53,0.3,6.02,0.959328,16
11-12-2025,NSE:SHAKTIPUMP,EQ,8966.71,628.2,853207,5359.84637,4.1,4.03,4.79,L,14.00,1.5,-7.99,-11.5,-19.23,-29.58,-29.43,-53.58,-39.23,-21.74,60.42,HV2Y,HV2Y,-1,EEP,HVQ,-1,-1,-1,-1,-1,-1,2.05,-6.58,-4.25,-13.43,-15.59,-15.18,-26.71,0,0,0,0,0,0,0,0,-14.23,-29.17,-37.72,-53.29,-53.29,-14.23,-15.55,-20.07,-28.26,-34.96,-11.9,14,14,14,164.55,14,2.09,3.29,45.55,298.55,248.47,-18.02,-31.45,-54.48,-52.41,-22.75,0.869003,8,-14.23,-10.3,-11.47,31.25,,,-18.02,-11.75,-17.52,-3.05,26.58,0.971368,28
11-12-2025,NSE:BCLIND,EQ,1080.3,32.49,495150,160.87424,3.75,3.64,3.67,2L,1.88,-0.09,-5.54,-10.96,-21.58,-24.44,-24.5,-34.69,-22.68,-74.08,-95.75,-1,-1,-1,HV2Q,EEP,-1,-1,-1,-1,-1,-1,-0.17,-4.34,-4.32,-10.2,-13.17,-6.31,-18.33,0,0,0,11.9,0,0,0,1.59,-14.59,-24.72,-31.38,-42.37,-51.15,-14.59,-8.48,-14.57,-34.21,-40.07,-14.96,5.59,5.59,5.59,5.59,5.59,3.13,13.18,26.15,14.9,17.47,-20.37,-26.52,-35.59,-35.86,-75.09,0.868747,8,-14.59,-8.42,-0.2,-22.73,,,-20.37,-5.61,-7.04,-3.48,-27.89,0.950122,9
