Date,Symbol,Series,Mkt Cap (₹ Crores),CMP,AVOL(50),₹AVOL(50),ADR(20),ATR(20),DV(50),RPS,Change_1D,Change_1W,Change_10D,Change_15D,Change_1M,Change_2M,Change_3M,Change_6M,Change_9M,Change_12M,Change_20M,Momo_10D,Momo_1M,Momo_3M,Momo_6M,Momo_9M,Momo_12M,Gap_10D,6EMA_10D,10EMA_20D,21EMA_40D,50SMA_100D,Off_10EMA,10_21_EMA,Off_21EMA,21_50SMA,Off_50SMA,50_200SMA,Off_200SMA,RSHigh_1W,RSHigh_1M,RSHigh_3M,RSHigh_6M,RSNHBP_1W,RSNHBP_1M,RSNHBP_3M,RSNHBP_6M,Below_1M,Below_3M,Below_6M,Below_12M,Below_20M,NB_1M,NB_3M,NB_6M,NB_9M,NB_12M,NB_20M,Above_3M,Above_6M,Above_12M,Above_20M,NA_1M,NA_3M,NA_6M,NA_9M,NA_12M,NA_20M,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score,NC_1M,NC_3M,NC_6M,NC_9M,NC_12M,NC_20M,NRS_1M,NRS_3M,NRS_6M,NRS_9M,NRS_12M,Total_NRS (CNX500),NRS_score
10-12-2025,NSE:LIQUIDBEES,EQ,11486.18,999.99,3358325,33582.91417,0.02,0.02,17.62,,0.00,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,-1.96,-0.29,-13.47,-0.56,0.984876,61,0,0,0,0,,,1.17,-3.1,1.7,-13.21,14.92,0.995352,59
10-12-2025,NSE:LIQUIDETF,EQ,378.98,999.99,102568,1025.66974,0,0,1.89,,0.00,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,-1.96,-0.29,-13.47,-0.56,0.984875,61,0,0,0,0,,,1.17,-3.1,1.7,-13.21,14.92,0.995352,59
10-12-2025,NSE:TEXINFRA,EQ,1267.89,104.02,191644,199.34809,3.47,3.44,6.56,,0.14,-1.31,1.18,7.35,2.91,10.37,9.34,-2.03,6.4,-38.86,2.47,-1,-1,-1,-1,-1,HVQ,-1,-1,-1,-1,-1,0.35,1.33,1.7,3.45,5.33,-0.83,4.47,100,28.57,9.52,4.76,100,28.57,9.52,4.76,-1.68,-1.68,-1.68,-32.94,-32.94,-1.68,-2.04,-13.36,-31.58,-37.23,-1.45,14.17,14.17,16.38,17.94,8.63,10.84,2.13,18.74,10.39,63.76,4.08,7.38,-2.32,-7.07,-39.42,0.984772,61,3.56,3.48,-4.34,-24.02,,,4.08,3.52,-10.85,-4.95,-33.44,0.981717,40
10-12-2025,NSE:TATACAP,EQ,137958.24,324.95,7434889,24159.67181,1.48,1.48,3.16,,-0.51,0.75,0.12,1.45,-0.22,NA,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,0.25,0,0.26,,,,,0,0,7.14,7.14,0,0,7.14,7.14,-0.9,NA,NA,NA,NA,-0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.54,NA,NA,NA,NA,NA,0.95,0,0,0,0,0.984613,61,-0.08,,,,,,0.95,96.9,1.7,-13.21,14.92,0.995085,58
10-12-2025,NSE:DCMSRIND,EQ,1427.54,167.78,146792,246.28762,2.98,3.02,8.28,,-1.25,-0.29,-2.03,0.95,4.29,-1.12,0.63,-4.98,4.86,-10.27,-12.02,-1,-1,-1,-1,HVQ,HV2Y,-1,-1,-1,-1,-1,0.18,-0.06,0.11,-0.64,-0.53,0.18,-0.35,0,0,0,0,0,0,0,0,-4,-4.89,-5.37,-20.21,-29.1,-4,-8.96,-10.26,-16.23,-32.54,-21.82,7.43,7.43,17.07,17.07,5.03,2.82,16.34,22.91,6.97,7.5,5.46,-1.33,-5.27,-8.61,-10.83,0.984595,61,4.69,-4.43,4.77,-10,,,5.46,-6.92,-3.94,-3.84,-0.98,0.990455,52
10-12-2025,NSE:SGFIN,EQ,2246.42,384.95,300308,1156.03565,3.31,3.25,4.67,S,0.40,-5.27,-4.49,-5.49,-3.27,8.17,2.71,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2.48,-0.34,-2.81,1.95,-0.88,,,0,0,0,0,0,0,0,0,-6.51,-6.51,NA,NA,NA,-6.51,-2.79,NA,NA,NA,NA,10.13,NA,NA,NA,0.4,13.73,NA,NA,NA,NA,-2.1,0.75,0,0,0,0.984411,61,-3.42,1.49,,,,,-2.1,2.7,101.7,-13.21,14.92,0.999067,63
10-12-2025,NSE:METROBRAND,EQ,29821.79,1186.8,69624,826.29763,3.37,3.32,5.89,L,9.34,7.19,0.98,6.64,6.22,-2.61,-4.74,-4.02,3.55,-4.61,7.08,HVQ,HVQ,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.39,-0.51,4.86,-2.6,2.21,0.33,2.54,0,0,22.22,11.11,0,0,6.35,3.17,0,-10.17,-10.17,-10.17,-14.21,0,-15.76,-0.51,-6.24,-17.26,-10.26,9.34,9.34,17.37,17.37,9.34,1.14,22.93,22.08,11.27,20.69,7.39,-6.7,-4.31,-9.92,-5.17,0.984051,61,5.64,0.49,9.23,-2.97,,,7.39,-14.79,2.39,-5.93,6.45,0.992198,54
10-12-2025,NSE:ZTECH,SM,745.17,533.4,41610,221.94774,4.81,4.78,7.41,,2.41,11.15,7.91,-5.65,-4.78,-10.34,-10.08,-5.56,1.55,20.64,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.93,-1.39,2.51,-6.06,-3.36,-3.51,-6.63,0,0,0,0,0,0,0,0,-5.35,-13.74,-20.25,-26.92,NA,-5.35,-9.61,-12.21,-22.86,-28.05,NA,12.56,12.56,23.6,NA,12.56,8.96,14.47,70.34,400.14,NA,-3.61,-12.04,-5.85,-11.92,20.08,0.984019,61,-2.77,-5.54,6.48,59.89,,,-3.61,-8.15,5.8,-6.48,34.31,1.011665,75
10-12-2025,NSE:SWARAJENG,EQ,4822.54,3663,17033,623.91879,3.12,3.11,3.45,S,-0.78,-3.01,-2.12,-3.24,-7.12,-14.2,-20.69,-8.85,23.14,11.36,35.89,-1,-1,-1,EEP,HVQ,-1,-1,-1,-1,-1,-1,-1.74,-1.62,-3.31,-4.46,-7.44,0.35,-7.11,0,0,11.11,5.56,0,0,0,0,-8.82,-18.55,-20.51,-20.51,-20.51,-8.82,-12.76,-4.06,-5.28,-17.44,-4.76,0.99,0.99,40.94,55.2,0.99,1.02,47.11,53.42,29.95,49.87,-5.95,-22.65,-9.14,9.67,10.8,0.983994,61,-7.08,0.92,44.2,18.55,,,-5.95,-15.77,11.51,16.18,-0.41,1.008896,73
10-12-2025,NSE:HDBFS,EQ,61387.94,752.5,1035269,7790.39923,1.87,1.88,3.36,,1.59,2.08,-0.31,1.4,2.74,2.61,-3.79,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7,0.24,0.94,0.64,1.59,,,0,0,0,6.31,0,0,0,1.8,-1.92,-5.11,NA,NA,NA,-1.92,-8.52,NA,NA,NA,NA,5.7,NA,NA,NA,3.67,2.8,NA,NA,NA,NA,3.91,-5.75,0,0,0,0.983859,61,3.67,-2.6,,,,,3.91,-9.82,101.7,-13.21,14.92,0.991033,53
10-12-2025,NSE:CONTROLPR,EQ,1165.9,706.1,31138,219.86542,4.12,4.22,3.41,S,-0.93,-6.66,-7.73,-8.94,5.77,-9.92,-11.05,-6,12.2,-5.18,-31.38,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-1,-3.16,-0.85,-3.98,-1.6,-5.49,3.12,-2.45,0,0,0,22.22,0,0,0,12.7,-8.75,-14.78,-21.55,-21.55,-28.01,-8.75,-19.7,-12.88,-11.47,-36.79,-24.28,6.12,6.12,19.82,19.82,4.91,0,31.27,27.01,5.2,8.98,6.94,-13.01,-6.29,-1.27,-5.74,0.983635,61,4.91,-9.97,26.21,-11.47,,,6.94,-20.95,6.25,3.96,-4.87,0.993997,56
10-12-2025,NSE:MARKOLINES,EQ,354.81,161.44,170203,274.77572,4.25,4.19,19.19,,3.92,5.35,5.88,6,-1.08,NA,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,4.75,-1.07,3.64,,,,,0,0,0,0,0,0,0,0,-3.39,NA,NA,NA,NA,-3.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.76,NA,NA,NA,NA,NA,0.09,0,0,0,0,0.983565,61,-3.39,,,,,,0.09,96.9,1.7,-13.21,14.92,0.994026,56
10-12-2025,NSE:SAIL,EQ,58364.32,128.52,20803161,26736.22252,2.46,2.49,10.5,2L,-0.49,-2.65,-6.54,-8.92,-12.36,-6.18,-0.72,-3.43,12.44,4.71,-15.04,-1,-1,EEP,-1,-1,-1,-1,-1,-1,-1,-1,-2.46,-1.5,-3.9,-0.78,-4.65,6.67,2.17,0,19.05,11.11,20.63,0,14.29,9.52,12.7,-11.19,-11.19,-11.19,-11.19,-26.29,-11.19,0,-5.84,-5.96,-35.46,-29.76,0,8.31,28.49,28.49,0,21.69,23.72,32.9,12.51,10.74,-11.19,-2.68,-3.72,-1.03,4.15,0.98349,61,-10.43,19.27,15.61,1.3,,,-11.19,7.25,-0.99,2.14,6.09,1.003489,68
10-12-2025,NSE:ABCOTS,EQ,898.42,414.05,28686,118.77438,3.51,3.47,7.89,S,-0.43,-1.2,0.46,-0.57,-1.16,-5.84,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.24,-0.18,-0.42,-0.82,-1.24,,,0,0,0,0,0,0,0,0,-1.78,NA,NA,NA,NA,-1.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.03,NA,NA,NA,NA,NA,0.01,0,0,0,0,0.983466,61,2.03,,,,,,0.01,96.9,1.7,-13.21,14.92,0.993927,56
10-12-2025,NSE:INDRAMEDCO,EQ,5008.1,449.85,829965,3733.59755,3.31,3.25,3.24,L,-2.13,-9.87,-14.32,-18.33,-22.6,-23.44,-4.89,6.12,24.37,-9.57,58.04,-1,-1,HVY,HV2Q,-1,-1,-1,-1,-1,-1,-1,-6.32,-4.6,-10.44,-6.16,-15.64,14.55,-1.28,0,0,39.68,31.75,0,0,23.81,14.29,-17.93,-27.77,-27.77,-27.77,-27.77,-17.93,-11.45,-7.21,-25.36,-39.87,-2.51,1.76,15.91,43.98,127.37,0,25.63,51.02,35.16,108.46,202.02,-21.43,-6.85,5.83,10.9,-10.13,0.983393,61,-17.81,22.46,38.09,-6.67,,,-21.43,11.34,12.2,6.23,-29.97,1.001533,66
10-12-2025,NSE:VMM,EQ,63671.33,131.04,8739525,11452.27356,2.99,2.99,8.68,M,-0.02,-2.63,-3.02,-4.74,-4.71,-13.07,-16.9,0.55,19.77,NA,NA,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-1,-1.37,-1.64,-2.96,-4.71,-7.32,7.8,0.52,0,0,4.76,40.48,0,0,4.76,31.75,-5.41,-14.12,-14.45,NA,NA,-5.41,-10.43,0,-0.53,NA,NA,0.79,6.64,NA,NA,0.79,0,54.04,31.05,NA,NA,-3.54,-18.86,0.26,6.3,0,0.983263,61,-5.41,-1.29,43.04,,,,-3.54,-14.74,16.62,6.12,114.92,1.012932,76
10-12-2025,NSE:WAAREEENER,EQ,94979.03,2887.3,1185489,34228.6239,2.94,3.06,4.84,S,-0.76,-7.66,-13.82,-9.94,-14.94,-15.84,-12.88,1.71,22.95,1.66,NA,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-1,-4.11,-3.76,-7.59,-6.13,-12.93,10.94,-2.24,0,0,28.57,43.65,0,0,3.17,10.32,-13.99,-22.8,-22.8,-22.8,NA,-13.99,-11.26,-4.63,-21.96,-38.82,NA,0.55,8.09,38.02,NA,0.55,15.12,55.78,35.66,6.35,NA,-13.77,-14.84,1.42,9.48,1.1,0.983242,61,-13.99,8.42,47.48,,,,-13.77,-1.31,14.62,8.39,-12.7,1.002223,67
10-12-2025,NSE:ESSARSHPNG,BE,643.7,28.09,881182,247.52402,5.11,5.08,11.71,2L,-0.18,-0.71,-3.74,-7.4,-16.16,-9.54,15.2,-11.82,18.55,-30.12,19.72,-1,-1,HVY,-1,HV2Q,-1,-1,-1,-1,-1,-1,-2.58,-3.21,-5.61,-4.89,-10.01,8.42,-1.73,0,0,15.87,7.94,0,0,6.35,3.17,-15.67,-31.7,-31.7,-31.7,-60.74,-15.67,-20.67,-32.56,-33.71,-68.02,-48.91,17.04,20.3,29.75,29.75,0,39.74,10.02,45.08,15.26,84.13,-14.99,13.24,-12.11,5.08,-30.68,0.983234,61,-15.67,28.06,-0.83,-29.46,,,-14.99,23.9,-30.16,13.95,-44.83,1.007563,72
10-12-2025,NSE:TRAVELFOOD,EQ,16986.65,1281.2,104826,1343.03071,3.6,3.59,5.74,2M,0.40,-2.54,-6.47,-3.21,0.15,-5.35,-1.53,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.96,-0.65,-2.59,-0.98,-3.54,,,0,0,36.51,45.63,0,0,20.63,30.1,-7.11,-7.75,NA,NA,NA,-7.11,-7.88,NA,NA,NA,NA,2.91,NA,NA,NA,0.51,18.34,NA,NA,NA,NA,1.32,-3.49,0,0,0,0.983205,60,0.46,14.24,,,,,1.32,-4.78,101.7,-13.21,14.92,0.993481,56
10-12-2025,NSE:DOLATALGO,EQ,1355.02,89.04,961571,856.18282,5.91,5.87,11.16,,4.34,19.97,21.24,18.21,13.15,10.91,4.94,-19.99,14.39,-57.18,12.23,HV2Y,HV2Y,-1,-1,HV2Q,-1,-1,-1,-1,-1,-1,15.15,1.94,17.43,-1.98,15.15,-11.18,3.57,0,0,0,3.17,0,0,0,0.79,0,0,-17.75,-35.68,-51.16,0,-12.68,-21.81,-41.4,-58.19,-23.24,28.93,28.93,29.78,29.78,28.93,1.88,23.36,55.72,13.35,108.1,14.32,2.98,-20.28,0.92,-57.74,0.983173,60,14.55,-12.68,9.94,-38.69,,,14.32,-12.55,-24.53,15.44,-68.67,0.986334,46
10-12-2025,NSE:CIFL,EQ,1314.88,34.99,718887,251.53856,6.28,6.01,5.95,,-1.41,-1.63,3.89,6.74,2.26,-0.8,2.29,-9.92,NA,NA,NA,-1,-1,HVQ,HV2Y,-1,-1,-1,-1,-1,-1,-1,-0.29,1.32,1.04,-0.06,0.98,,,0,0,0,5.56,0,0,0,3.17,-5.43,-8.14,-19.1,NA,NA,-5.43,-10.21,-20.95,NA,NA,NA,13.53,13.53,NA,NA,13.53,4.46,4.43,NA,NA,NA,3.43,0.33,-10.21,0,0,0.982827,60,2.88,4.46,,,,,3.43,-3.07,-10.79,86.79,14.92,0.988593,49
10-12-2025,NSE:SCPL,EQ,240.66,269.36,29124,78.44841,6.05,5.96,5.4,,18.87,26.62,22.31,15.91,17.47,9.36,7.36,-25.02,-9.02,-22.98,-52.08,HVY,HVY,HVQ,HVQ,HV2Q,-1,-1,-1,-1,-1,-1,22.76,0.16,22.95,-4.06,18.16,-23.29,-4.16,0,0,0,0,0,0,0,0,0,-0.65,-20.2,-24.16,-55.87,0,-18.01,-29.61,-16.9,-51.89,-45.73,38.77,38.77,38.77,38.77,38.77,0,4.94,26.74,10.52,8.66,18.64,5.4,-25.31,-22.49,-23.54,0.982549,60,14.39,-14.57,-20.07,-16.9,,,18.64,-15.36,-33.25,-0.41,2.12,0.989866,51
10-12-2025,NSE:DEVX,EQ,368.33,42.88,298870,128.15546,5.54,5.51,9.93,,-0.28,0.16,-7.77,4.69,-1.94,-17.35,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.46,-1.44,-1.88,-3.6,-5.29,,,0,0,0,0,0,0,0,0,-9.69,NA,NA,NA,NA,-9.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.92,NA,NA,NA,NA,NA,-0.77,0,0,0,0,0.98254,60,-1.47,,,,,,-0.77,96.9,1.7,-13.21,14.92,0.99299,55
10-12-2025,NSE:MOMENTUM50,EQ,262.01,52.24,460040,240.3249,1.85,1.85,4.84,,-1.66,-2.05,-4.1,-3.73,-2.49,-0.31,2.72,-4.92,11.93,-16.62,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.99,-0.41,-2.39,0.52,-1.88,3.74,1.93,0,38.1,12.7,16.67,0,38.1,12.7,14.29,-4.37,-4.37,-5.77,-15.96,NA,-4.37,-0.89,-8.33,-14.98,-28.63,NA,3.79,4.5,18.57,NA,0,7.1,15.34,24.4,2.84,NA,-1.32,0.76,-5.21,-1.54,-17.18,0.982432,60,-2.95,6.23,10.48,,,,-1.32,1.98,-6.15,2.85,-17.49,0.991038,53
10-12-2025,NSE:RAJESHEXPO,EQ,5580.41,190.23,323236,614.89184,3.17,3.22,5.73,,0.96,-1.18,1.23,0.73,5.81,4.53,-4.1,-6.52,14.17,-23.91,-53.16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.4,0.38,1.79,1.67,3.52,-2.23,1.27,0,0,0,0,0,0,0,0,-1.16,-7.19,-8.11,-23.11,-40.77,-1.16,-12.58,-6.78,-31.69,-49.16,-26.6,7.3,9.26,25.37,25.37,5.4,2.92,30.51,33.55,4.4,2.51,6.98,-6.06,-6.81,0.7,-24.47,0.982322,60,5.4,1.25,20.88,-31.69,,,6.98,-13.61,-0.63,6.21,-29.45,0.987254,47
10-12-2025,NSE:PREMEXPLN,EQ,3155.24,498.75,807801,4028.90749,3.73,3.65,5.83,2L,-2.23,-7.7,-8.92,-14.33,-17.75,-28.51,-7.46,-25.45,31.24,3.73,37.12,-1,-1,HV2Y,-1,HVQ,HVQ,-1,-1,-1,-1,-1,-4.73,-3.77,-8.18,-8.31,-15.23,13.61,-1.87,0,0,15.87,15.87,0,0,11.11,6.35,-16.69,-25.29,-25.29,-25.29,-44.05,-16.69,-12.03,-14.34,0,-61.52,-46.13,0,17,59.98,59.98,0,37.56,71.92,100.71,24.33,74.07,-16.58,-9.42,-25.74,17.77,3.17,0.982297,60,-15.98,35.84,51.51,8.02,,,-16.58,5.64,-15.05,31.98,-25.09,1.026496,84
10-12-2025,NSE:GVPIL,EQ,2508.93,314.1,262383,824.145,4.88,5.01,3.67,S,-2.48,-10.51,-13.05,-15.49,7.64,-1.81,-13.56,-4.33,23.69,-40.54,3.28,-1,-1,-1,HV2Y,HV2Q,HVQ,-1,-1,-1,-1,-1,-5.82,-0.66,-6.44,2.83,-3.72,8.29,4.98,0,0,9.52,35.71,0,0,0,2.38,-15.72,-16.3,-19.21,-29.89,-50.53,-15.72,-25.39,-8.26,-26.85,-62.25,-30.47,8.82,10.93,44,44,5.79,0.5,63.53,50.24,5.38,84.01,8.81,-15.52,-4.62,10.22,-41.1,0.982232,60,5.79,-7.98,36.53,-22.63,,,8.81,-26.06,9.83,13.65,-69.26,0.987986,48
10-12-2025,NSE:SUVEN,EQ,4128.43,169.55,157532,267.09551,4.64,4.53,12.79,2L,0.75,-2.06,-3.29,-6.18,-7.59,-20.25,-30.85,-32.45,29.54,21.06,36.42,-1,-1,-1,-1,HV2Y,HV2Q,-1,-1,-1,-1,-1,-0.77,-2.77,-3.45,-7.34,-10.05,-3.97,-13.48,0,0,0,26.98,0,0,0,7.94,-9.82,-27.01,-42.84,-42.84,-42.84,-9.82,-27.26,-25.2,-8.76,-27.45,-18.71,2.98,2.98,62.78,94.22,2.98,0,95.67,115.6,36.84,53.32,-6.42,-32.81,-32.74,16.07,20.5,0.981891,60,-9.82,-27.26,81.84,48.34,,,-6.42,-24.71,0.47,33.6,2.87,1.032012,87
10-12-2025,NSE:LENSKART,EQ,75293.37,405.25,11239532,45548.20343,4.28,4.32,8.02,,-0.78,-1.21,0.06,-5.8,-2.49,NA,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1.45,-0.42,-1.86,,,,,0,42.86,41.67,41.67,0,23.81,25,25,-6.07,NA,NA,NA,NA,-6.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.27,NA,NA,NA,NA,NA,-1.32,0,0,0,0,0.981884,60,-3.79,,,,,,-1.32,96.9,1.7,-13.21,14.92,0.992327,54
10-12-2025,NSE:KARNIKA,SM,899.58,119.05,36720,43.71516,5.23,5.55,9.23,L,0.25,-10.88,-12.43,-21.71,-24.53,-49.48,-59.09,-13.01,3.18,50.07,61.18,-1,-1,-1,-1,-1,HV2Q,-1,-1,-1,-1,-1,-7.29,-6.42,-12.88,-15.09,-24.3,9.17,-16.66,0,0,11.11,25.4,0,0,0,13.49,-21.26,-37.01,-46.84,-46.84,-46.84,-21.26,-33.8,-15.43,-3.79,-2.36,-9.94,0.25,0.25,98.78,148.33,0.25,8.32,65.56,176.32,149.39,28.6,-23.36,-61.05,-13.3,-10.29,49.51,0.981883,60,-10.86,8.32,63.26,160.18,,,-23.36,-30.86,30.67,1.11,63.35,1.064005,95
10-12-2025,NSE:ECOLINE,SM,283.11,138.2,96442,133.28284,1.95,2.29,3.86,,5.42,3.76,0.72,-1.3,-2.68,-1.66,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,2.21,-0.71,1.49,,,,,0,0,0,0,0,0,0,0,-3.73,NA,NA,NA,NA,-3.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.42,NA,NA,NA,NA,NA,-1.51,0,0,0,0,0.981667,60,-3.73,,,,,,-1.51,96.9,1.7,-13.21,14.92,0.992108,54
10-12-2025,NSE:MOSCHIP,EQ,4373.72,201.1,3146304,6327.21734,4.09,4,15.04,2M,-1.73,-3.82,-7.38,-11.61,-12.83,-34.89,-17.9,3.07,23.68,NA,NA,-1,-1,-1,HV2Y,HV2Y,-1,-1,-1,-1,-1,-1,-2.77,-3.92,-6.44,-11.25,-15.9,19.24,4.13,0,0,44.44,24.6,0,0,9.52,6.35,-13.54,-29.14,-29.14,NA,NA,-13.54,-20.04,-10,-3.69,NA,NA,2.47,28.64,NA,NA,2.47,45.14,70.44,40.13,NA,NA,-11.66,-19.86,2.78,10.21,0,0.981652,60,-13.54,44.27,43.15,,,,-11.66,-7.6,19.49,8.05,114.92,1.018215,80
10-12-2025,NSE:GOLDIAM,EQ,4245.15,370.95,552475,2049.40601,4.61,4.61,5.26,S,-0.76,-2.49,-7.48,-1.66,4.52,-0.75,-7.04,3.11,-5.51,1,50.57,-1,EEP,-1,-1,EEP,EEP,-1,-1,-1,-1,-1,-1.8,-0.06,-1.86,1.44,-0.43,0.92,0.5,0,0,11.11,7.14,0,0,0,0,-7.85,-8.18,-10.95,-31.63,-31.63,-7.85,-14.97,-4.68,-33.76,-27.86,-7.4,5.07,11.92,36.15,148.79,2.42,1.97,45.73,31.91,162.51,146.31,5.69,-9,2.82,-18.98,0.44,0.981618,60,2.42,-1.79,2.15,6.08,,,5.69,-15.2,11.18,-22.11,21.09,0.994721,57
10-12-2025,NSE:JMFINANCIL,EQ,14314.55,140.82,5138437,7235.94698,4.08,4.1,7.76,S,0.64,-5.91,-3.37,-4.76,-4.69,-25.22,-35.44,-7.85,31.47,1.1,43.08,HVQ,HVQ,-1,EEP,-1,-1,-1,-1,-1,-1,-1,-1.87,-2.59,-4.35,-7.89,-11.34,10.13,-1.35,0,0,0,40.48,0,0,0,24.6,-8.9,-22,-27.04,-27.04,-27.04,-8.9,-23.62,-1.19,-6.22,-40.41,-14.01,2.5,2.5,67.52,87.76,2.5,0.35,126.89,80.68,34.13,93.56,-3.52,-37.4,-8.14,18,0.54,0.981268,60,-7.03,-5.07,98.96,21.02,,,-3.52,-32.47,22.06,23.25,-29.39,1.010854,75
10-12-2025,NSE:PNBHOUSING,EQ,23940.74,884.3,1028141,9091.85086,2.53,2.5,5.02,M,0.19,0.71,-3.57,-2.78,-1.61,0.93,9.49,-27.35,8.97,-6.65,18.12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.6,-0.51,-1.11,0.12,-0.99,-4.09,-4.88,0,0,0,1.59,0,0,0,0.79,-3.88,-5.77,-21.17,-21.48,-22.23,-3.88,-4.26,-28.93,-0.95,-29.2,-17.06,9.33,17.34,17.34,31.6,1.4,19.23,6.21,47.53,31.27,53.79,-0.44,7.53,-27.64,-4.5,-7.21,0.98121,60,-1.64,16.57,-2.17,8.49,,,-0.44,7.82,-39,15.31,-2.24,1.007259,72
10-12-2025,NSE:WEWORK,EQ,8229.03,602.95,557838,3363.48422,3.11,3.2,15.12,,-1.36,0.8,-0.5,-5.37,-3.24,NA,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,0.28,-1.05,-0.76,,,,,0,0,11.9,11.9,0,0,11.9,11.9,-5.21,NA,NA,NA,NA,-5.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.54,NA,NA,NA,NA,NA,-2.07,0,0,0,0,0.981011,60,-1.57,,,,,,-2.07,96.9,1.7,-13.21,14.92,0.991445,54
10-12-2025,NSE:CIPLA,EQ,124105.97,1490.9,1353415,20178.06424,1.28,1.28,3.84,M,0.02,-1.15,-2.21,-2.41,-1.61,-1.49,-4.07,-1.33,4.77,-0.49,0.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.09,-0.56,-1.64,-1.13,-2.75,1.36,-1.41,0,0,0,7.14,0,0,0,7.14,-2.91,-10.38,-10.38,-10.38,-11.28,-2.91,-8.94,-3.1,-10.1,-15.52,-10.84,0.19,1.81,7.67,11.3,0.02,1.96,12.05,9.11,5.99,11.85,-0.44,-6.03,-1.62,-8.7,-1.05,0.980932,60,-1.87,1.96,6.15,-7.18,,,-0.44,-5.52,4.33,-7.18,9.39,0.994465,57
10-12-2025,NSE:STLNETWORK,EQ,1194.92,22.82,2213650,505.15493,3.38,3.37,6.2,,6.19,0.66,-1.84,-4.86,-2.15,-27.91,-1.14,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.31,-3.2,-1.84,-10.34,-11.04,,,0,0,31.75,31.34,0,0,9.52,10.45,-7.16,-30.93,NA,NA,NA,-7.16,-29.45,NA,NA,NA,NA,6.19,NA,NA,NA,6.19,11.26,NA,NA,NA,NA,-0.98,-3.1,0,0,0,0.980903,59,-3.67,,,,,,-0.98,-2.11,101.7,-13.21,14.92,0.993977,56
10-12-2025,NSE:DIVGIITTS,EQ,2027.65,593.35,9880,58.62298,4.44,4.34,7.5,,-2.27,1.31,0.35,-5.04,-2.43,-6.51,-11.45,-0.62,21.17,-17.7,-32.94,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.14,-1.1,-2.21,-3.18,-5.22,7.25,2.19,0,0,3.17,44.44,0,0,3.17,31.75,-9.81,-12.76,-12.76,-14.73,-29.63,-9.81,-10.64,-2.77,-15.01,-44.53,-17.17,1.32,2.15,40.4,40.4,1.32,0.12,56.48,41.27,2.87,20.2,-1.26,-13.41,-0.91,7.7,-18.26,0.980813,59,-7.61,-7.11,37.43,-0.97,,,-1.26,-11.91,11.42,8.44,-34.39,0.991122,53
