Date,Symbol,Series,Mkt Cap (₹ Crores),CMP,AVOL(50),₹AVOL(50),ADR(20),ATR(20),DV(50),RPS,Change_1D,Change_1W,Change_10D,Change_15D,Change_1M,Change_2M,Change_3M,Change_6M,Change_9M,Change_12M,Change_20M,Momo_10D,Momo_1M,Momo_3M,Momo_6M,Momo_9M,Momo_12M,Gap_10D,6EMA_10D,10EMA_20D,21EMA_40D,50SMA_100D,Off_10EMA,10_21_EMA,Off_21EMA,21_50SMA,Off_50SMA,50_200SMA,Off_200SMA,RSHigh_1W,RSHigh_1M,RSHigh_3M,RSNHBP_1W,RSNHBP_1M,RSNHBP_3M,Below_1M,Below_3M,Below_6M,Below_12M,Below_20M,NB_1M,NB_3M,NB_6M,NB_9M,NB_12M,NB_20M,Above_3M,Above_6M,Above_12M,Above_20M,NA_1M,NA_3M,NA_6M,NA_9M,NA_12M,NA_20M,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score,NC_1M,NC_3M,NC_6M,NC_9M,NC_12M,NC_20M,NRS_1M,NRS_3M,NRS_6M,NRS_9M,NRS_12M,Total_NRS (CNX500),NRS_score
29-11-2025,NSE:JEYYAM,ST,306.83,68.25,113120,77.2044,4.83,4.99,4.32,S,2.48,0,2.64,-1.68,0.22,20.59,20.88,40.22,44.32,23.88,NA,-1,-1,HVQ,HVQ,-1,HVQ,-1,-1,-1,-1,-1,1.28,0.45,1.74,4.25,6.26,27.97,47.51,0,42.86,80.95,0,0,23.81,-2.71,-4.88,-4.88,-4.88,NA,-2.71,-5.09,0,-37.76,-42.03,NA,26.62,86.48,108.08,NA,7.91,86.07,64.63,24.39,4.25,NA,0.3,15.07,35.74,31.36,18.12,1.151535,93,-1.59,70.89,43.62,,,,0.3,14.81,25.86,-2.02,-28.44,1.037879,88
29-11-2025,NSE:BSE,EQ,114402.16,2902.4,5083031,147529.89174,3.34,3.48,8.27,,-0.91,1.52,2.58,7.72,15.68,29.6,24.94,15.09,31.56,46.17,77.53,-1,EEP,-1,-1,HV2Y,-1,-1,-1,-1,-1,-1,1.88,3.45,5.52,9.95,17.18,7.84,27.15,100,52.38,17.46,80,47.62,15.87,-0.91,-0.91,-3.43,-3.43,-3.43,-0.91,-3,-27.52,-0.88,-0.66,-3.8,42.26,42.26,128.55,328.26,18.81,19.95,71.54,173.81,204.56,139.53,15.76,19.13,10.61,18.6,40.41,1.151249,93,18.81,-1.6,13.5,171.06,,,15.76,5.1,-11.71,10.52,29.62,1.060081,94
29-11-2025,NSE:POCL,EQ,4257.24,1287,511544,6583.57128,4.07,4,11.25,2M,-1.17,-4.44,-9.9,-0.82,-12.32,9.37,15.55,40.85,46.74,33.55,76.19,-1,-1,-1,HV2Q,HV2Q,-1,-1,-1,-1,-1,9,-3.09,-0.92,-3.97,1.25,-2.76,27.56,34.23,0,23.81,53.97,0,0,28.57,-9.23,-11.24,-11.24,-11.24,-11.24,-9.23,-0.3,-8.82,-33.94,-40.52,-25.79,22.57,83.4,159.84,327.75,0.26,39.24,119.44,53.7,128.67,185.29,-12.24,9.74,36.37,33.78,27.79,1.150629,93,-8.01,23.63,57.93,-20.3,,,-12.24,18.92,31.38,1.08,-16.49,1.049996,92
29-11-2025,NSE:ORICONENT,EQ,918.73,58.88,337244,198.56927,4.51,4.44,5.89,,0.02,1.58,1.48,4.38,9.36,8.8,10.28,30.94,31.76,50.29,44.21,-1,-1,-1,HV2Q,-1,HVQ,-1,-1,-1,-1,-1,1.58,1.4,3.03,3.23,6.47,14.8,24.97,100,52.38,42.86,60,42.86,23.81,0,0,0,0,0,0,-6.32,-3.01,-6.81,-13.78,-37.19,12.11,45.45,97.72,112.72,11.01,11.49,35.6,46.89,45.16,5.74,9.44,4.47,26.46,18.8,44.53,1.149306,93,11.01,11.49,31.22,3.59,,,9.44,-4.88,24.46,-7.7,35.42,1.05952,94
29-11-2025,NSE:MCLEODRUSS,BE,574.19,53.56,1123648,601.82587,0.88,2.12,6.97,M,2.00,1.49,-4.74,-14.56,-20.29,29.59,28.73,40.72,31.07,41.62,52.3,-1,-1,2,HV2Q,-1,-1,-1,-1,-1,-1,-1,-1.03,-2.25,-3.2,4.49,1.35,24.93,35,0,33.33,44.44,0,0,17.46,-16.18,-21.78,-21.78,-21.78,-21.78,-16.18,-5.9,-12.79,-38.74,-28.77,-13.55,45.9,70.57,90.67,148.54,3.54,81.54,35.88,28.75,71.32,45.1,-20.21,22.92,36.24,18.11,35.86,1.148618,93,-15.17,58.03,8.84,17.25,,,-20.21,34.87,18.24,-25.16,23.57,1.073913,96
29-11-2025,NSE:SIGMA,BE,524.67,52.77,692837,365.61008,5.14,5.08,5.36,2L,-1.38,4.06,0.42,-4.91,0.99,9.77,22.78,27.22,46.99,30.94,26.8,-1,-1,HV2Y,-1,HV2Y,HV2Q,-1,-1,-1,-1,-1,0.48,0.02,0.5,0.64,1.15,26.29,37.23,0,23.81,66.67,0,0,31.75,-9.36,-15.16,-15.16,-15.16,-15.16,-9.36,-16,-1.95,-6.47,-36.71,-17.55,31.3,46.02,125.19,125.19,5.88,40.55,73.89,63.89,3.38,16.96,1.07,16.97,22.74,34.03,25.18,1.148305,93,-0.15,36.42,45.25,-2.96,,,1.07,16.12,7.17,18.28,-22.01,1.047316,91
29-11-2025,NSE:SRM,EQ,1444.8,571.7,236689,1353.15101,4.11,4.08,5.23,S,-1.22,-5.44,-10.91,-0.35,0.73,4.5,19.05,26.97,41.39,43.17,NA,-1,-1,HV2Y,-1,HVQ,-1,-1,-1,-1,-1,-1,-3.02,0.57,-2.47,3.18,0.73,21.32,28.03,0,61.9,60.32,0,19.05,28.57,-9.84,-9.84,-9.84,-9.84,NA,-9.84,-0.52,-9.28,-1.25,-19.86,NA,24.44,35.55,95.12,NA,0.65,24.77,57.95,66,115.71,NA,0.81,13.24,22.49,28.43,37.41,1.147736,93,-0.57,23.54,37.09,49.56,,,0.81,12.56,11.21,10.86,11.31,1.052778,92
29-11-2025,NSE:SHRIRAMFIN,EQ,153790,851.65,6536098,55664.67862,2.66,2.7,11.83,,-1.84,3.33,4.97,4.14,13.29,28.84,32.88,23.41,31.8,30.77,46.29,-1,EEP,-1,-1,-1,-1,-1,-1,7,-1,-1,1.71,3.32,5.21,10.19,17.15,9.25,29.09,100,100,39.68,100,90.48,36.51,-1.84,-1.84,-1.84,-1.84,-1.84,-1.84,0,-19.13,-10.12,-19.96,-18.76,46.77,48.98,66.45,88.36,15.36,29.18,0,27.48,28.47,30.39,13.37,27.07,18.93,18.84,25.01,1.147605,93,15.36,15.68,-2.3,3.13,,,13.37,16.7,-12.68,2.07,6.77,1.044755,90
29-11-2025,NSE:INDIANB,EQ,120054.9,870.25,2023262,17607.43756,2.19,2.2,5.57,,0.50,2.12,0.21,-0.43,1.82,18.83,24.98,30.93,39.6,35.09,44.18,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-0.1,1.18,1.09,6.09,7.66,19.5,33.74,60,85.71,95.24,40,80.95,92.06,-2.24,-2.24,-2.24,-2.24,-2.24,-2.24,0,-3.47,-1.71,-13.66,-7.22,33.25,41.6,82.9,85.28,2.17,39.03,33.13,26.32,11.91,20.26,1.9,19.17,26.45,26.64,29.33,1.147379,93,1.8,35.52,26.5,9.86,,,1.9,17.7,9.35,3.66,0.81,1.046071,90
29-11-2025,NSE:DELPHIFX,EQ,322.12,230.55,56570,130.42214,4.49,4.72,5.79,,2.77,7.81,13.15,14.37,11.32,4.43,17.66,49.67,31.18,11.19,6.76,-1,-1,HVQ,HV2Q,-1,-1,-1,-1,-1,-1,-1,6.37,1.48,7.97,-1.92,5.94,21.53,35,0,0,44.44,0,0,17.46,0,-7.27,-7.27,-7.27,-27.4,0,-17.76,-15.8,-63.46,-50.04,-35.52,21.99,99.69,126.62,126.62,18.5,14.73,86.61,14.05,0.42,23.91,11.4,11.85,45.19,18.22,5.43,1.144627,92,10.89,0.33,22.09,-45.89,,,11.4,1.26,40.3,-45.63,-20.78,1.031254,85
29-11-2025,NSE:EFACTOR,ST,399.32,327.25,16312,53.38102,4.42,4.68,2.26,,-2.60,-0.49,4.31,4.86,2.43,18.99,32.47,36.94,41.33,2.43,52.3,-1,-1,HV2Q,-1,HVQ,-1,-1,-1,-1,-1,-1,1.04,2.19,3.3,6.24,10.18,24.35,45.64,100,76.19,69.84,80,38.1,26.98,-2.6,-2.6,-2.6,-2.6,-2.6,-2.6,0,-13.33,-35.37,-39.87,0,58.86,69.08,138.87,185.19,8.72,55,61.31,50.62,67.32,178.26,2.51,26.66,32.46,28.37,-3.33,1.144406,92,-1.33,34.22,12.18,-0.31,,,2.51,24.9,8.05,-1.93,-58.03,1.031966,85
29-11-2025,NSE:GOKULAGRO,EQ,5901.73,207.89,1016588,2113.38479,4.8,4.91,4.39,S,-0.50,4.21,5.48,15.97,15.89,5.66,20.31,40.26,31.2,23.88,74.87,-1,-1,-1,HV2Q,HVQ,-1,-1,-1,-1,-1,-1,3.24,3.32,6.78,3.04,10.13,19.2,36.3,0,0,42.86,0,0,26.98,-1.6,-1.6,-1.6,-1.6,-1.6,-1.6,-15.66,-0.53,-33.64,-23.58,-0.6,28.17,68.97,105.32,282.68,23.93,19.15,63.63,22.66,189.96,220.83,15.97,14.5,35.78,18.24,18.12,1.144082,92,22.25,13.04,18.13,1.72,,,15.97,-0.64,26.46,-24.04,-2.37,1.03144,85
29-11-2025,NSE:ANURAS,EQ,12352.54,1221.7,384957,4703.01967,3.3,3.3,5.95,,0.49,-2.05,12.16,11.36,10.83,9.92,7.65,18.99,47.41,40.36,26.36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.93,3.02,6.13,3.77,10.29,10.01,22.56,0,0,0,0,0,0,-2.01,-2.01,-2.01,-2.01,-2.01,-2.01,-5.96,-3.08,-0.13,-32.91,-23.9,14.75,21.99,94.46,94.46,14.34,2.32,79.59,57.54,1.39,5.79,10.91,1.84,14.51,34.45,34.6,1.142168,92,11.28,-3.64,76.28,27.53,,,10.91,-9.46,13.7,26.21,-5.15,1.051767,92
29-11-2025,NSE:TVSELECT,EQ,1201.08,548.05,479591,2628.39848,5.54,5.52,4.58,2L,-2.09,-5.14,-20.97,-9.01,-11.33,-13.62,26.8,26.75,39.7,41.06,52.26,-1,HV2Y,HVQ,HV2Y,HV2Q,HVQ,-1,-1,-1,-1,-1,-4.94,-2.27,-7.05,-0.9,-7.88,26.29,24.99,0,42.86,50.79,0,9.52,20.63,-17.33,-18.29,-18.29,-18.29,-18.29,-17.33,-9.03,-23.88,-16.27,-31.08,-32.63,37.94,38.91,99.76,118.7,0,53.94,46.22,46.33,32,29.02,-11.25,20.99,22.27,26.74,35.3,1.141395,92,-7.82,50.08,22.23,-11.79,,,-11.25,28.36,1.35,8.81,10.52,1.062982,95
29-11-2025,NSE:MAANALU,EQ,774.98,160.25,223022,357.39276,5.85,5.75,5,,7.46,14.53,16.55,12.04,6.35,34.85,36.56,26.88,36.66,12.95,12.01,HVY,HVY,HVQ,-1,-1,-1,-1,-1,-1,-1,-1,12.34,2.25,14.93,6.89,23.44,14.07,43.65,40,42.86,25.4,40,14.29,11.11,0,0,0,0,-36.07,0,0,-22.67,-53.25,-59.5,-44.35,53.48,57.62,110.16,110.16,21.03,47.61,33.34,53.68,9.22,22.12,6.43,30.75,22.4,23.7,7.19,1.14097,92,5.93,25.07,0.96,-5.52,,,6.43,26.37,-13.84,4.49,-29.15,1.03982,88
29-11-2025,NSE:M&MFIN,EQ,43575.6,371.85,3193539,11875.17477,3.31,3.31,4.75,,2.25,7.88,17,15.76,14.63,24.77,30.32,29.25,26.61,28.66,32.34,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,6.63,4.45,11.6,8.42,21.86,10,35.4,100,100,74.6,80,76.19,46.03,0,0,0,0,0,0,0,-9.14,-20.58,-17.62,-19.93,46.43,49.31,56.47,56.47,20.48,26,9.03,10.71,11.95,8.82,14.71,24.51,24.77,13.65,22.9,1.140378,92,17.79,26,-1.53,-14.25,,,14.71,12.49,-0.12,-12.61,11.07,1.037604,88
29-11-2025,NSE:STALLION,BE,1768.95,168.95,2546067,4301.5802,5.78,6.59,2.66,2M,-5.00,-16.66,-25.9,-32.32,-79.91,-19.59,11.82,54.67,55.02,NA,NA,-1,-1,HV2Y,HVQ,-1,-1,-1,-1,-1,-1,-1,-13.36,-12.11,-22.72,-18.79,-34.94,47.06,22.87,0,0,61.9,0,0,33.33,-41.49,-59.23,-59.23,NA,NA,-41.49,-26.64,-3.39,-39.21,NA,NA,13.48,128.31,NA,NA,0,165.37,141.19,23.99,NA,NA,-79.83,6.01,50.19,42.06,0,1.140339,92,-41.49,149.34,103.64,,,,-79.83,45.1,50.01,-8.1,108.27,1.147231,99
29-11-2025,NSE:GALLANTT,EQ,14585.43,590.05,513233,3028.33132,6.65,6.52,7.95,,-0.83,-0.68,-1.15,6.3,9.1,-11.19,1.46,21.61,44.79,45.73,66.8,-1,HV2Y,-1,HV2Q,HV2Q,HVQ,-1,-1,-1,-1,-1,-1,-0.12,-1.12,-3.08,-4.08,14.46,12.13,0,0,0,0,0,0,-11.99,-19.15,-24.82,-24.82,-24.82,-11.99,-31.66,-25.92,-2.89,-16.97,-18.39,14.22,35.78,95.96,210.06,12.89,3.82,89.68,53.62,74.06,71.09,9.18,-4.35,17.13,31.83,39.97,1.139261,92,12.89,-21.24,73.7,25.86,,,9.18,-14.3,21.87,20.7,9.97,1.05356,93
29-11-2025,NSE:SACHEEROME,SM,653.29,359.35,70056,251.74624,7.88,7.94,4.37,,4.98,0.78,14.35,39.33,37.57,41.7,43.73,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,7.35,9.67,18.84,18.67,46.12,,,100,61.9,58.73,20,38.1,17.46,-3.13,-3.13,NA,NA,NA,-3.13,-6.21,NA,NA,NA,NA,87.16,NA,NA,NA,68.71,32.79,NA,NA,NA,NA,37.65,37.92,0,0,0,1.138954,92,63.34,32.79,,,,,37.65,3.98,101.42,-8.88,8.27,1.078877,97
29-11-2025,NSE:PUNJABCHEM,EQ,1630.26,1415,21767,308.00305,4.67,4.48,7.86,M,3.01,5.55,7.41,9.99,-2.09,10.18,19.81,20.28,50.25,30.1,32.31,-1,-1,-1,HV2Y,HV2Q,HVQ,-1,-1,-1,-1,-1,5.13,0.46,5.62,0.46,6.1,14.39,23.94,0,4.76,1.59,0,4.76,1.59,-5.23,-5.23,-8.53,-8.53,-8.53,-5.23,-6.62,-26.65,-14.35,-51.38,-31.7,30.72,32.54,106.31,106.31,11.55,33.45,65.44,64.47,0.74,5.23,-2.01,14,15.8,37.29,24.34,1.137868,92,-3.61,-6.62,65.44,-12.97,,,-2.01,15.56,2.01,28.71,-32.22,1.053385,93
29-11-2025,NSE:NRAIL,EQ,802.88,466.55,45208,210.91792,5.22,5.17,13.61,,-1.90,-7.2,-8.55,4.29,6.46,17.48,8.07,42.31,39.77,28.28,10.17,-1,-1,HVQ,HVQ,HV2Q,-1,-1,-1,-1,-1,7,-2.78,1.28,-1.52,5.35,4.05,23.78,36.52,60,71.43,68.25,0,28.57,20.63,-7.88,-7.88,-7.88,-7.88,-11.53,-7.88,-9.21,0,-35.92,-46.71,-36.55,26.49,84.92,114.8,114.8,7.08,27.73,97.47,23.91,0,1.95,6.54,2.26,37.83,26.81,22.52,1.137764,92,6.41,24.38,41.79,-35.92,,,6.54,-4.17,38.67,-13.29,-10.8,1.037407,88
29-11-2025,NSE:UJJIVANSFB,EQ,10409.99,54.43,11906827,6480.88594,2.96,2.96,4.95,,-0.31,0.5,4.81,3.77,4.06,18.83,22.05,19.99,40.22,39.56,16.5,-1,-1,HVQ,HV2Q,EEP,HVQ,-1,-1,-1,-1,-1,0.73,1.82,2.6,5.3,8.34,11.96,23.05,100,90.48,38.1,60,38.1,19.05,-2.68,-2.68,-2.68,-2.68,-2.89,-2.68,-3.3,-17.37,-4.1,-41.94,-41.3,27.86,30.62,73.45,73.45,6.73,25.32,35.21,38.78,2.46,2.05,4.14,16.24,15.51,27.26,33.8,1.137086,92,3.15,18.76,31.16,-0.41,,,4.14,12.86,-1.22,16.4,7.16,1.050894,92
29-11-2025,NSE:SYRMA,EQ,17418.01,820.25,2162766,17740.08812,4.4,4.38,7.1,S,-3.53,-1.91,-9.03,2.53,0.4,2.12,9.95,34.47,45.46,32.23,42.16,-1,-1,HVQ,-1,EEP,HVQ,-1,-1,-1,-1,17,-2.87,0.57,-2.31,2.11,-0.21,22.57,28.88,0,9.52,46.03,0,0,20.63,-9.17,-9.17,-9.17,-9.17,-9.17,-9.17,-5.04,-3.19,-14.36,-28.72,-2.19,8.89,62.97,98.25,116.11,4.6,21.34,78.51,41.62,17.86,46.46,0.48,4.14,29.99,32.5,26.47,1.135639,92,-0.35,9.47,73.5,24.85,,,0.48,3.7,28.65,7.89,-16,1.03982,89
29-11-2025,NSE:PRICOLLTD,EQ,7523.74,623.45,900481,5614.04879,4.24,4.41,5.9,,0.95,-2.4,5.67,9.15,13.77,13.39,28.33,28.78,29.79,25.88,43.23,-1,EEP,-1,-1,HV2Q,HVQ,-1,-1,-1,-1,-1,0.3,3.19,3.6,7.26,11.7,14.96,31.35,100,71.43,58.73,0,42.86,39.68,-5.7,-5.7,-5.7,-5.7,-5.7,-5.7,-2.59,-4.43,-22.92,-24.01,-12.68,35.58,49.81,56.7,77.32,20.4,29.18,12.3,11.6,29.17,36.35,13.85,22.52,24.3,16.83,20.12,1.134763,92,15.7,22.77,3.14,-12.36,,,13.85,11,2.05,-7.47,2.71,1.033601,86
29-11-2025,NSE:PASUPTAC,EQ,480.43,60.17,247825,149.1163,7.61,7.71,5.12,,-2.27,12.71,13,14.21,14.54,24.68,30.3,24.21,24.65,32.28,37.68,HVY,HV2Q,HV2Q,-1,HVQ,-1,-1,-1,-1,-1,-1,5.52,4.8,10.84,9.63,22.66,2.46,25.75,80,47.62,15.87,60,23.81,7.94,-2.83,-2.83,-2.83,-2.83,-7.39,-2.83,0,-27.16,-29.81,-30.21,-37.28,45.41,46.61,51.22,74.15,18.58,25.29,5.4,17.5,31.23,17.95,14.62,24.49,19.73,11.69,26.52,1.134638,92,13.66,8.28,-5.77,-10.38,,,14.62,12.55,-7.31,-8.31,18.39,1.041764,89
29-11-2025,NSE:DYNAMATECH,EQ,6509.26,9247.5,36078,3336.31305,4.84,4.8,10.37,S,4.23,0.3,-5.06,7.8,16.25,25.09,30.59,24.83,30.07,21.47,28.07,-1,-1,HV2Y,-1,-1,-1,-1,-1,-1,4,-1,1.17,2.42,3.68,9.59,14.68,12.84,31.57,80,90.48,46.03,0,57.14,30.16,-5.18,-5.18,-5.18,-5.18,-5.18,-5.18,-5.32,-12.06,-20.43,-27.65,-18.75,43.83,44.13,61.14,61.14,20.43,20.71,11.84,21.13,3.26,14.57,16.33,24.78,20.35,17.11,15.71,1.133134,92,20.43,14.7,-0.61,-9.24,,,16.33,11.24,-6.88,-1.9,-4.04,1.032121,85
29-11-2025,NSE:SIKKO,BE,241.33,10.94,3334494,364.79364,5,4.9,3.95,,-3.10,-2.4,1.31,-4.05,8.52,35.64,37.23,29.73,24.19,15.9,33.66,-1,-1,HVQ,HVQ,-1,HV2Y,-1,-1,-1,-1,-1,-1.39,2.22,0.86,10.58,12.79,15.75,33.88,100,100,57.14,0,0,9.52,-4.09,-11.92,-11.92,-11.92,-11.92,-4.09,-19.43,-17.14,-36.43,-31.41,-23.91,62.31,62.31,62.31,63.68,8.77,48.49,0.87,9.58,26.24,40.05,8.6,31.42,25.25,11.23,10.14,1.131701,92,5.85,43.03,-15.49,-29.53,,,8.6,25.49,-10.52,-16.78,-2.66,1.036052,87
29-11-2025,NSE:RAMCOSYS,EQ,2364.31,572.45,122959,703.8788,4.38,4.49,3.91,S,-3.37,-6.04,-5.27,-9.06,-11.63,13.34,24.88,25.1,45.34,31.14,50.84,-1,-1,HVQ,-1,EEP,EEP,-1,-1,-1,13,-1,-4.36,-0.09,-4.45,4.41,-0.04,24.64,32.64,0,71.43,73.02,0,9.52,23.81,-10.52,-10.72,-10.72,-10.72,-10.72,-10.52,-0.34,-8.13,-16.72,-39.22,-11.92,36.31,50.74,108.47,116.22,0,68.28,56.59,56.14,18.19,48.9,-11.55,19.07,20.62,32.38,25.38,1.131023,92,-7.46,66.98,36.18,8.7,,,-11.55,26.82,1.71,18.14,-17.71,1.055115,93
29-11-2025,NSE:PTCIL,EQ,25989.97,18177,20478,3722.28606,2.53,2.52,7.44,,0.78,5.18,6.78,4.05,6.45,16.11,23.21,15.96,41.66,34.02,57.55,-1,-1,-1,-1,EEP,HVQ,-1,-1,-1,7,-1,2.45,1.66,4.18,4.18,8.72,12.78,24.66,100,71.43,53.97,100,66.67,46.03,0,0,0,0,0,0,-2.62,-11.22,-12.17,-39.03,-20.04,34.43,35.98,79.21,150.47,7.28,27.21,37.63,50.61,48.06,67.44,6.53,17.4,11.48,28.7,28.26,1.130991,92,6.7,15.26,34.87,8.9,,,6.53,12.02,-8.01,21.7,-4.82,1.048462,91
29-11-2025,NSE:CARYSIL,EQ,2952.2,1012.85,169111,1712.84076,4.58,4.56,14.7,,-0.78,2.1,-2.29,6.47,10.04,20.14,17.09,22.6,45.17,25.68,6.19,-1,-1,HVQ,-1,EEP,-1,-1,-1,-1,-1,-1,1.28,1.41,2.72,5.27,8.44,14.71,27.14,40,57.14,33.33,20,42.86,22.22,-2.42,-2.42,-2.42,-2.42,-2.42,-2.42,-5.03,-9.62,-14.89,-45.4,-25.99,25.21,29.21,105.24,105.24,8.27,16.23,70.17,58.84,11.99,1.17,10.12,11.28,18.12,32.21,19.92,1.13013,91,6.57,1.69,54.12,-14.89,,,10.12,1.94,8.08,20.28,-27.28,1.037515,88
29-11-2025,NSE:MANAKCOAT,EQ,1480.62,145.64,1496557,2179.58561,4.65,4.55,5.83,2L,1.24,5.99,3.67,-0.54,-11.23,9.52,-0.21,26.59,37.52,54.9,79.44,-1,-1,HV2Y,HV2Q,-1,-1,-1,-1,-1,-1,-1,3.18,-1.71,1.44,-2.27,-0.8,16.61,18.96,0,0,4.76,0,0,1.59,-10.62,-19.23,-19.23,-19.23,-19.23,-10.62,-10.16,-12.54,-9.37,-22.87,-9.84,12.21,35.85,111.16,401.34,9.94,24.81,97.95,84.38,213.22,126.13,-11.15,-6.02,22.11,24.56,49.14,1.129504,91,-6.83,1.29,65.21,69.36,,,-11.15,4.01,28.16,6.02,36.08,1.067341,95
29-11-2025,NSE:NAVINFLUOR,EQ,30687.41,5735.5,278040,15946.9842,2.85,3.33,3.91,S,0.01,-4.14,-4.99,-4.07,13.21,20.27,17.93,24.82,29.46,40.18,47.74,-1,EEP,-1,-1,-1,EEP,-1,-1,-1,5,-1,-1.77,1.43,-0.34,8.44,8.84,10.72,21.91,60,76.19,25.4,0,61.9,20.63,-5.68,-5.68,-5.68,-5.68,-5.68,-5.68,-4.08,-9.3,-7.62,-4.87,-9.73,25.99,34.6,78.26,93.34,15.24,9.35,25.11,34.19,38.34,17.33,13.29,12.12,20.34,16.5,34.42,1.129026,91,15.24,-3.32,16.69,30.45,,,13.29,-0.45,9.81,-2.7,23.46,1.043725,90
29-11-2025,NSE:ACCENTMIC,SM,760.45,327.3,29800,97.5354,4.81,4.95,5.38,S,2.33,5.84,5.73,14.05,18.73,25.28,12.6,31.84,31.95,29.92,25.54,HVQ,HVQ,-1,HV2Q,HVQ,HV2Q,-1,-1,-1,-1,-1,5.14,2.93,8.3,8.18,17.95,10.8,32.23,0,0,0,0,0,0,0,0,0,0,0,0,-15.81,-9.46,-21.21,-28.22,-26.07,34.41,49.83,90.54,90.54,18.89,9.24,66.52,29.87,3.24,4.59,18.81,6.79,27.36,18.99,24.16,1.127723,91,18.65,-6.32,31.85,-14.96,,,18.81,-13.43,23.43,-8.71,5.28,1.033098,86
29-11-2025,NSE:NEULANDLAB,EQ,22272.69,17288,55655,9621.6364,4.03,4.06,4.19,S,4.19,3.99,-1,-3.18,10.89,19.22,24.14,35.04,33.99,14.08,64.65,-1,-1,-1,HVQ,HVQ,-1,-1,-1,-1,-1,-1,2.35,0.37,2.73,3.51,6.46,16.95,28.18,0,57.14,73.02,0,23.81,28.57,-4.55,-4.55,-4.55,-4.55,-4.55,-4.55,-6.31,-14.13,-37.07,-36.05,-8.6,29.02,50.29,64.85,191.23,6.99,20.3,25.06,7.08,102.23,163.22,10.97,18.33,30.56,21.03,8.32,1.126535,91,6.99,11.32,19.28,-5.63,,,10.97,8.98,15.79,-10.5,-21.89,1.0235,82
29-11-2025,NSE:HBLENGINE,EQ,28745.12,885.7,2979216,26386.91611,4.67,4.93,3.86,S,0.93,-1.26,-17.57,-10.56,-14.23,5.65,11.83,33.41,44.7,36.55,49.37,-1,-1,-1,EEP,HVQ,EEP,-1,-1,-1,-1,-1,-3.12,-2.35,-5.35,1.73,-3.68,27.31,32.5,0,52.38,69.84,0,19.05,38.1,-19.39,-19.39,-19.39,-19.39,-19.39,-19.39,0,-2.47,-16.33,-30.51,-16.93,9.74,58.44,117.94,117.94,0.93,74.58,92.15,45.13,22.02,40.01,-14.15,6.02,28.93,31.74,30.79,1.125996,91,-11.67,74.58,63.27,-12.82,,,-14.15,16.92,25.89,8.07,-6.47,1.048209,91
29-11-2025,NSE:IXIGO,EQ,10632.64,266.9,3805082,10155.76386,3.75,3.72,6.61,,-3.02,0.64,-3.82,-5.06,-21.67,-4.55,-4.72,34.15,46.24,46.73,NA,-1,-1,-1,EEP,-1,HVQ,-1,-1,-1,-1,-1,-2.18,-1.82,-3.93,-4.25,-7.85,26.89,26.05,0,0,42.86,0,0,17.46,-4.81,-20.46,-20.46,-20.46,NA,-4.81,-3.22,-3.14,-1.98,-22.38,NA,3.65,61.39,113.28,NA,3.65,43.21,123.36,40.45,14.34,NA,-21.59,-10.53,29.67,33.28,40.97,1.125494,91,-1.93,40.37,99.24,5.92,,,-21.59,8.04,38.54,9.49,9.17,1.060123,94
29-11-2025,NSE:IDEA,EQ,118418.94,9.96,1010269958,100622.88782,4.35,4.39,2.63,,-1.48,-0.1,-9.84,3.51,6.02,19.48,34.04,28.31,16.97,30.02,-29.02,-1,-1,HVQ,EEP,HV2Q,-1,-1,-1,-1,-1,-1,-1.55,1.6,0.06,6.85,7.42,16.24,28.25,80,80.95,68.25,0,28.57,31.75,-8.96,-8.96,-8.96,-8.96,-46.22,-8.96,-6.12,-20.07,-56.2,-55.35,-62.37,53.47,61.95,61.95,61.95,14.09,52.2,6.83,9.01,23.99,4.5,6.1,28.23,23.83,4.01,24.26,1.124145,91,14.09,30.18,-18.28,-54.78,,,6.1,23.92,-7.26,-24.71,23.99,1.046411,91
29-11-2025,NSE:PAYTM,EQ,85007.72,1320.6,4553829,60137.86577,2.59,2.74,3.56,M,2.13,4.15,1.62,-1.96,0.86,14.8,6.8,33.58,42.79,32.38,69.23,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,11,2.37,0.09,2.46,2.45,5.03,19.71,30.82,0,42.86,41.27,0,33.33,25.4,-1.92,-1.92,-1.92,-1.92,-1.92,-1.92,-0.03,-3.55,-14.09,-25.99,-0.89,18.02,52.64,98.51,316.4,6.38,24.34,85.01,65.37,138.23,181.55,0.94,0.99,29.1,29.83,26.62,1.122858,91,0.82,22.01,60.65,65.37,,,0.94,0.11,30.16,4.98,-9.92,1.037227,88
