Date,Symbol,Series,Mkt Cap (₹ Crores),CMP,AVOL(50),₹AVOL(50),ADR(20),ATR(20),DV(50),RPS,Change_1D,Change_1W,Change_10D,Change_15D,Change_1M,Change_2M,Change_3M,Change_6M,Change_9M,Change_12M,Change_20M,Momo_10D,Momo_1M,Momo_3M,Momo_6M,Momo_9M,Momo_12M,Gap_10D,6EMA_10D,10EMA_20D,21EMA_40D,50SMA_100D,Off_10EMA,10_21_EMA,Off_21EMA,21_50SMA,Off_50SMA,50_200SMA,Off_200SMA,RSHigh_1W,RSHigh_1M,RSHigh_3M,RSNHBP_1W,RSNHBP_1M,RSNHBP_3M,Below_1M,Below_3M,Below_6M,Below_12M,Below_20M,NB_1M,NB_3M,NB_6M,NB_9M,NB_12M,NB_20M,Above_3M,Above_6M,Above_12M,Above_20M,NA_1M,NA_3M,NA_6M,NA_9M,NA_12M,NA_20M,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score,NC_1M,NC_3M,NC_6M,NC_9M,NC_12M,NC_20M,NRS_1M,NRS_3M,NRS_6M,NRS_9M,NRS_12M,Total_NRS (CNX500),NRS_score
26-11-2025,NSE:MPHASIS,EQ,51069.97,2800.2,602731,16877.67346,2.6,2.63,3.83,2L,0.11,3.09,-0.91,1.2,-3.16,2.12,-4.2,9.37,7.9,0.5,11.15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.26,-0.14,1.12,-0.68,0.44,4.87,5.58,0,0,23.81,0,0,17.46,-3.23,-6.68,-6.68,-12.42,-12.42,-3.23,-3.73,-0.22,-20.63,-19.34,-12.32,5.97,12.41,33.2,33.2,5.33,10.05,38.79,20.72,15.68,24.98,-3.64,-7.97,4.62,-6.06,-8.41,0.977382,57,-1.08,10.05,11.74,-17.22,,,-3.64,-4.31,12,-11.28,-2.17,0.990175,50
26-11-2025,NSE:TATAPOWER,EQ,125496.96,391.5,4686335,18347.00153,1.93,1.92,4.22,M,3.03,0.61,0.73,-2.32,-2.23,0.31,2.11,-2.73,13.26,-4.23,2.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.89,-0.72,0.17,-0.68,-0.51,1.98,1.5,0,0,0,0,0,0,-4.67,-4.67,-5.59,-11.17,-19.36,-4.67,-0.27,-7.58,-17.16,-30.05,-15.95,5.5,5.5,16.12,16.12,3.03,7.86,12.99,19.29,0.73,9.71,-2.71,-1.66,-7.48,-0.7,-13.14,0.977279,57,-1.79,1.24,10.24,-4.91,,,-2.71,0.94,-5.96,5.9,-14.29,0.991348,51
26-11-2025,NSE:FABTECH,EQ,1108.96,242.99,1450343,3524.18846,6.5,6.39,23.95,,0.84,1.97,5.72,2.17,5.97,NA,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,NA,-1,-1,4,-1,1.51,3.24,4.91,,,,,100,100,82.86,0,4.76,20,-4.86,NA,NA,NA,NA,-4.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.06,NA,NA,NA,NA,NA,5.49,0,0,0,0,0.977252,57,-4.86,,,,,,5.49,96.69,-1.02,-9.66,5.87,0.996981,60
26-11-2025,NSE:NIFTY_MICROCAP250,IN,,23241.5,,,,,,,1.32,-1.04,-1.62,-2.66,-2.2,-2.93,-1.54,-0.08,13.34,-1.19,20.39,0,0,0,0,0,0,0,-1,-1,-1,-1,,,,,,,,,,,,,,-3.32,-4.19,-6.1,-12,-12,,,,,,,,,,,,,,,,,-2.68,-5.31,-4.83,-0.62,-10.1,0.977248,,,,,,,,-2.68,-2.67,0.42,3.75,-10.89,0.991291,
26-11-2025,NSE:ASAL,EQ,832.88,513.9,251420,1292.04738,4.14,4.1,4.65,2L,-0.61,-0.16,-3.11,-3.88,-2.2,-10.51,3.22,4.44,14.83,-20.75,-15.92,-1,-1,HV2Y,HVY,-1,HVQ,-1,-1,-1,-1,-1,-0.2,-1.33,-1.51,-3.12,-4.48,4.1,-0.4,0,0,0,0,0,0,-9.14,-14.59,-18.16,-33.8,-50.77,-9.14,-12.71,-20.79,-42.65,-58.07,-40.55,7.1,12.4,19.18,19.18,3.65,14.87,15.34,13.89,0,14.24,-2.68,-0.55,-0.31,0.87,-29.66,0.977197,57,-3.22,-4.71,13.89,-42.35,,,-2.68,1.99,0.24,1.21,-35.91,0.9832,40
26-11-2025,NSE:SHRIRAMPPS,EQ,1559.78,88.74,809725,718.54997,3.56,3.51,7.64,S,1.07,-1.39,-2.07,-7.09,-1.24,-7.43,-0.32,-9.75,21.31,-8.96,-19.34,-1,-1,-1,HV2Y,HV2Y,HVQ,-1,-1,-1,-1,-1,-0.73,-1.01,-1.72,-1.21,-2.9,4.88,2.09,0,0,0,0,0,0,-6.98,-9.11,-14.34,-24.52,-38.72,-6.98,-7.98,-14.07,-32.75,-51.78,-33.23,4.01,4.01,34.05,34.05,2.2,5.3,34.47,47.11,0,0.61,-1.72,-4.09,-14.5,7.35,-17.87,0.977156,57,-4.16,-6.07,20.75,-23.13,,,-1.72,-2.4,-10.42,18.64,-32.59,0.994872,57
26-11-2025,NSE:DEVX,EQ,368.33,46.21,566964,261.99406,4.38,4.35,6.79,,-1.20,11.56,5.82,3.64,5.89,-16.92,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,3.19,-0.12,3.06,,,,,0,0,0,0,0,0,-2.67,NA,NA,NA,NA,-2.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.07,NA,NA,NA,NA,NA,5.41,0,0,0,0,0.977141,57,7.67,,,,,,5.41,96.69,-1.02,-9.66,5.87,0.996868,59
26-11-2025,NSE:SPANDANA,EQ,1918.11,272.25,362221,986.14667,5.7,5.69,7.49,,1.08,-3.05,12.65,10.84,8.96,4.97,8.21,-1.14,1.56,-27.38,-200.99,HVQ,HVQ,-1,-1,EEP,EEP,-1,-1,-1,-1,-1,1.87,2.19,4.15,2.24,6.54,-2.16,4.3,0,0,0,0,0,0,-3.68,-3.68,-10.1,-39.9,-68.29,-3.68,-9.46,-19.35,-53.96,-69.95,-61.12,16.87,16.87,25.75,25.75,16.87,3.34,15.42,27.19,0,0,8.48,4.44,-5.89,-12.4,-36.29,0.977089,57,9.87,-9.46,-10.67,-53.32,,,8.48,-4.14,-11.21,-6.98,-23.53,0.977814,33
26-11-2025,NSE:RELIGARE,EQ,8655.85,248.55,1329238,3303.82105,2.57,2.53,4.55,2L,1.04,-4.14,-5.29,-5.59,-5.09,-2.98,0.54,6.3,7.64,-0.09,13.56,-1,-1,-1,HVQ,HV2Y,-1,-1,-1,-1,-1,-1,-1.66,-1.12,-2.75,-0.43,-3.16,5.52,2.5,0,0,0,0,0,0,-7.26,-7.26,-14.24,-19.68,-19.68,-7.26,-5.13,-14.7,-24.74,-25.82,-15.21,4.87,13.43,20.7,21.21,2.45,10.21,20.05,13.1,11.95,21.33,-5.57,-3.23,1.55,-6.32,-9,0.977012,57,-7.26,-5.13,8.52,-14.03,,,-5.57,2.05,4.77,-8.23,-2.51,0.990992,51
26-11-2025,NSE:ADANIENT,EQ,284713.3,2315,1612804,37336.4126,2.79,2.76,6.19,,-0.77,-5.1,-4.09,-1.38,-4.44,-9.76,3.51,-6.43,6.97,8.51,-31.23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2.88,-0.47,-3.33,-1.33,-4.6,3.22,-1.43,0,0,0,0,0,0,-5.97,-10.82,-10.82,-10.82,-34.52,-5.97,-6.86,-12.98,-20.27,-39.09,-40.1,6.33,9.58,13.87,13.87,3.13,14.45,9.87,21.2,3.25,0,-4.92,-0.26,-11.18,-6.99,-0.4,0.976816,57,-4.32,-2.25,5.6,-18.03,,,-4.92,4.31,-11.33,2.94,7.52,0.999702,62
26-11-2025,NSE:SHIVASHRIT,SM,255.77,137.75,36060,49.67265,2.71,3.08,6.11,S,0.55,-0.15,4.14,3.45,5.52,4.17,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.22,1,2.24,2.03,4.36,,,0,0,0,0,0,0,-1.61,NA,NA,NA,NA,-1.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.96,NA,NA,NA,NA,NA,5.04,0,0,0,0,0.976638,57,4.36,,,,,,5.04,96.69,-1.02,-9.66,5.87,0.996355,59
26-11-2025,NSE:INSECTICID,EQ,1975.6,731.55,25221,184.50423,2.89,2.84,6.15,,3.16,6.15,8.99,1.95,1.76,-4.13,-12.94,-11.69,21.93,5,33.24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.64,0.04,3.67,-2.94,0.71,-5.72,-4.74,0,0,0,0,0,0,0,-11.51,-31.78,-31.78,-31.78,0,-32.98,-22.95,-19.2,-43.53,-31.28,9.96,9.96,31.18,55.78,9.96,0.03,43.66,46.53,21.61,47.99,1.28,-16.71,-16.44,7.97,-3.91,0.976626,57,3.02,-31.31,42.98,-10.16,,,1.28,-18.27,0.08,20.45,-15.82,1.000282,63
26-11-2025,NSE:ICICIBANK,EQ,985502.41,1375,12756038,175395.5225,1.2,1.24,3.11,,1.27,-0.59,1.17,2.77,-0.19,-0.56,-4.23,-5.19,9.6,9.05,21.43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.39,0.03,0.42,-0.5,-0.08,-0.45,-0.53,0,0,0,0,0,0,-0.79,-4.29,-7.63,-7.63,-7.63,-0.79,-7.44,-3.72,-0.97,-7.66,-6.57,4.14,4.14,14.95,30.28,4.14,2.2,19.03,21.43,17.77,18.49,-0.67,-8,-9.94,-4.36,0.14,0.976465,57,0.87,-6.74,13.6,21.43,,,-0.67,-7.35,-1.94,4.4,5.27,0.997029,60
26-11-2025,NSE:ROHLTD,EQ,1200.4,409.95,85711,351.37224,3.36,3.34,6.95,2L,3.20,-2.37,-9.79,-17.64,-19.76,-33.14,-22.51,8.83,17.16,24.31,13.86,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-1,-1,-1.58,-5.13,-6.38,-10.67,-15.41,13.08,-2.68,0,0,41.27,0,0,9.52,-16.33,-26.92,-26.92,-26.92,-26.92,-16.33,-12.48,0,-11.03,-19.47,-26.42,4.31,15.41,33.51,33.75,4.31,25.69,46.3,21.94,10.8,1.24,-20.24,-26.28,4.08,3.2,15.4,0.976437,57,-16.33,16.05,34.9,1.08,,,-20.24,-5.61,24.56,-0.52,14.5,1.011419,74
26-11-2025,NSE:SWIGGY,EQ,98399.31,392.4,9859848,38690.04355,3.59,3.53,5.32,,-0.56,-1.17,-0.85,-5.34,-8.47,-11.74,-8.47,18.41,11.34,-6.23,NA,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-1,-0.78,-1.41,-2.16,-4.34,-6.23,9.07,3.12,0,0,25.4,0,0,15.87,-7.04,-14.41,-14.41,-34.32,NA,-7.04,-7.15,-2.31,-46.41,-41.77,NA,2.43,22.55,28.53,NA,2.43,10.62,39.42,4.86,4.36,NA,-8.95,-12.24,13.66,-2.62,-15.14,0.976358,57,-7.04,4.34,12.78,,,,-8.95,-3.31,23.77,-18.33,-13.95,0.988823,47
26-11-2025,NSE:JARO,EQ,1562.02,661.55,393581,2603.73511,4.53,4.49,3.46,,0.17,-1.1,4.89,6.05,5.28,NA,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,0.7,-0.25,0.45,,,,,0,0,5.13,0,0,2.56,-6.6,NA,NA,NA,NA,-6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.51,NA,NA,NA,NA,NA,4.8,0,0,0,0,0.97631,57,9.43,,,,,,4.8,96.69,-1.02,-9.66,5.87,0.996021,58
26-11-2025,NSE:CAMPUS,EQ,8366.44,274.8,347276,954.31445,3.17,3.14,8.8,L,0.40,4.2,-0.29,-0.44,-2.55,1.86,2.95,-0.1,1.26,6.53,15.48,-1,-1,-1,HV2Q,-1,EEP,-1,-1,-1,-1,-1,1.69,-0.79,0.89,-1.32,-0.42,2.76,2.41,0,0,0,0,0,0,-2.21,-3.71,-8.37,-14.86,-25.15,-2.21,-1.26,-11.07,-25.08,-26.09,-30.04,6.53,8.45,21.06,28.11,6.53,11.21,17.49,21.18,26.5,19.74,-3.03,-0.82,-4.85,-12.7,-2.38,0.976305,57,-2.21,0.88,-1.8,-3.46,,,-3.03,2.05,-4.16,-8.3,11.21,0.995805,58
26-11-2025,NSE:63MOONS,EQ,3371.8,759.25,103821,788.26094,3.92,3.98,4.27,M,5.08,5.16,0.19,-4.28,-4.85,-20.56,-25.32,-7.37,18.89,23.89,48.16,-1,-1,-1,HV2Q,HVQ,-1,-1,-1,-1,-1,-1,2.54,-2.22,0.31,-7.71,-6.87,-3.01,-9.59,0,0,0,0,0,0,-6.65,-19.37,-31.01,-31.01,-31.01,-6.65,-23.69,-13.54,-20.98,-40.31,-4.76,6.51,6.51,31.83,133.69,6.51,1.28,49.3,149.37,89.54,77.85,-5.33,-29.09,-12.12,4.93,14.98,0.976231,56,-4.27,-23.69,47.17,143.16,,,-5.33,-22.83,13.3,14.8,12.03,1.010587,74
26-11-2025,NSE:SETCO,EQ,230.21,15.89,142621,22.66248,5.16,5.15,3.73,L,4.95,-7.43,-9.69,-17.56,-13.28,-19.76,2.08,-18.57,-5.79,33.23,53.74,-1,-1,HVQ,-1,-1,HVQ,-1,-1,-1,-1,-1,-3.55,-3.84,-7.12,-3.57,-10.32,0.96,-9.45,0,0,7.94,0,0,3.17,-16.01,-19.75,-19.75,-25.26,-25.26,-16.01,-9.09,-26.81,-11.38,-20.29,-32.89,8.98,13.91,57.8,158.37,4.95,29.03,11.54,94.83,173.33,72.52,-13.76,-1.69,-23.32,-19.75,24.32,0.976185,56,-11.03,5.2,-11.84,49.29,,,-13.76,10.25,-22.1,1.11,42.75,1.032764,86
26-11-2025,NSE:INDIQUBE,EQ,4599.25,229.99,176804,406.63152,3.95,3.85,14.18,,1.82,4.5,3.68,7.54,2.23,-0.92,3.07,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.91,0.76,3.7,-1.18,2.5,,,0,0,30.16,0,0,12.7,0,-3.33,NA,NA,NA,0,-5.49,NA,NA,NA,NA,12.82,NA,NA,NA,12.82,12.46,NA,NA,NA,NA,1.75,-0.7,0,0,0,0.976164,56,3.81,,,,,,1.75,-2.44,98.98,-9.66,5.87,0.993032,54
26-11-2025,NSE:INDOFARM,EQ,1049.49,207.41,536457,1112.66546,3.86,3.89,4.11,,-0.37,-4.83,-12.06,-10.27,-17.71,-20.35,-11.34,25.13,9.3,NA,NA,-1,-1,-1,HVQ,-1,-1,-1,-1,-1,-1,-1,-2.76,-3.69,-6.22,-6.4,-11.86,16.64,5.73,0,0,33.33,0,0,23.81,-13.26,-21.86,-21.86,NA,NA,-13.26,-8.02,-2.32,-44.1,NA,NA,4.65,32.11,NA,NA,4.65,30.96,65.39,11.22,NA,NA,-18.19,-15.11,20.38,-4.66,0,0.976152,56,-13.26,19.4,20.37,,,,-18.19,2.1,31.73,-30.81,105.87,1.004655,68
26-11-2025,NSE:SHALBY,EQ,2424.82,212.54,528561,1123.40355,3.97,3.9,40.67,L,0.74,-3.95,-7.65,-14.23,-13.65,-21.66,8.19,5.85,6.71,-1.5,-9.18,-1,-1,HV2Y,HV2Y,-1,-1,-1,-1,-1,-1,-1,-2.82,-3.42,-6.03,-6.66,-11.9,13.76,2.16,0,0,39.68,0,0,20.63,-13.37,-20.35,-20.35,-20.35,-31.55,-13.37,-9.47,-8.13,-30.21,-36.14,-30.52,11.88,18.04,18.04,18.04,2.02,27.15,8.37,10.99,0,2.44,-14.13,4.42,1.1,-7.25,-10.41,0.976112,56,-11.85,16.38,-3.63,-27.18,,,-14.13,15.9,-3.57,-8.74,-2.94,0.996341,58
26-11-2025,NSE:BMWVENTLTD,EQ,615.68,64.7,663864,429.52001,4.89,4.79,6.47,S,-1.18,-10.43,-1.48,-7.03,5.12,NA,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,NA,-1,-1,4,-1,-4.71,0.79,-3.95,,,,,0,0,0,0,0,0,-10.34,NA,NA,NA,NA,-10.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,4.64,0,0,0,0,0.976095,56,-3.65,,,,,,4.64,96.69,-1.02,-9.66,5.87,0.995801,58
26-11-2025,NSE:KDDL,EQ,2981.35,2503,14983,375.02449,3.62,3.53,7.31,L,1.45,-0.99,0.96,-1.38,1.15,-6.09,2.68,-8.87,13.87,-7.68,4.82,-1,-1,-1,HV2Y,EEP,-1,-1,-1,-1,-1,-1,0.26,-0.51,-0.25,-2.18,-2.37,-3.85,-5.99,0,0,0,0,0,0,-3.22,-8.04,-15.14,-23.78,-30.2,-3.22,-13.85,-25.82,-21.83,-39.88,-24.84,7.61,7.61,17.58,17.58,3,6.36,1.02,28.01,1.28,21.1,0.67,-1.09,-13.62,-0.09,-16.59,0.975874,56,1.67,-13.85,1.02,-15.31,,,0.67,-1.77,-12.89,11.22,-19.14,0.991337,51
26-11-2025,NSE:JUBLPHARMA,EQ,18436.79,1105.2,175931,1944.38941,3.35,3.37,7.9,2M,1.60,-0.25,-3.13,-6.88,-1.72,2.25,2.53,-2.52,9.29,-2.28,48.6,-1,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,0.28,-0.78,-0.5,0.23,-0.28,4.9,4.86,0,0,0,0,0,0,-6.43,-6.43,-10.6,-10.6,-12.47,-6.43,-9.07,-12.87,-10.26,-20.6,-10.47,8.02,8.02,33.46,95.66,4.48,9.88,30.08,36.83,82.63,105.91,-2.2,-1.24,-7.27,-4.67,-11.19,0.975642,56,-1.5,-4.62,11.23,26.81,,,-2.2,0.87,-6.21,1.86,-6.88,0.991053,51
26-11-2025,NSE:VIKRAN,EQ,2901.5,107.94,8641829,9327.99022,4.57,4.68,11.45,S,-0.53,-0.38,2.3,9.16,4.75,4.6,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.71,1.67,2.43,2.33,4.87,,,0,0,20.69,0,0,15.52,-4.1,NA,NA,NA,NA,-4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.17,NA,NA,NA,NA,NA,4.27,0,0,0,0,0.975608,56,3.49,,,,,,4.27,96.69,-1.02,-9.66,5.87,0.995304,57
26-11-2025,NSE:ASHIANA,EQ,2945.38,301.65,38078,114.86229,3.2,3.2,7.47,,0.03,1.92,4.21,6.9,6.61,-0.31,-3,0.13,1.77,-0.91,8.17,-1,-1,-1,-1,-1,HV2Q,-1,-1,-1,-1,-1,1.64,1.18,2.86,-0.36,2.49,-3.75,-1.22,0,0,0,0,0,0,-0.07,-6.6,-16.94,-22.92,-33.27,-0.07,-12.8,-14.44,-23.02,-34.45,-32.66,10.49,10.49,19.8,19.8,10.49,0,23.39,19.64,9.62,12.62,6.13,-6.77,-4.62,-12.19,-9.82,0.975601,56,8.94,-10.97,6.95,-17.19,,,6.13,-13.6,2.02,-8.02,3.14,0.988538,47
26-11-2025,NSE:RAJESHEXPO,EQ,5580.41,187.89,388472,729.90004,2.71,2.78,5.39,,0.21,-0.51,3.94,3.24,4.73,-1.64,2.59,-5.46,15.2,-23.88,-53.97,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.22,0.95,1.19,0.07,1.26,-0.89,0.37,0,0,0,0,0,0,-1.85,-8.33,-9.24,-24.05,-41.49,-1.85,-12.67,-13.84,-33.95,-51.67,-29.39,7.92,7.92,23.83,23.83,5.98,2.81,20.63,30.59,1.87,0,4.25,-1.18,-10.21,1.24,-32.79,0.975597,56,5.25,-8.39,11.21,-33.57,,,4.25,-5.56,-9.28,9.93,-40.21,0.983635,41
26-11-2025,NSE:SGFIN,EQ,2246.42,402.25,294796,1185.81691,3.4,3.34,4.63,,0.40,-0.96,0.91,5.3,-0.35,7.56,4.97,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.01,0.91,1.95,2.95,5.04,,,0,0,0,0,0,0,-1.64,-1.64,NA,NA,NA,-1.64,0,NA,NA,NA,NA,15.08,NA,NA,NA,7.28,15.48,NA,NA,NA,NA,-0.83,1.2,0,0,0,0.975482,56,-1.64,,,,,,-0.83,1.99,98.98,-9.66,5.87,0.995628,58
26-11-2025,NSE:DIAMONDYD,EQ,2533.5,1040.9,73572,765.81095,2.79,2.75,5.56,2M,3.74,-0.56,-3.57,-6.85,-1.61,0.61,11.42,-10.92,-0.22,0.87,6.44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.28,-0.85,-0.56,0.42,-0.15,-1.81,-1.92,0,33.33,11.11,0,14.29,4.76,-6.41,-6.41,-8.77,-17.95,-17.95,-6.41,-0.52,-27.32,-8.99,-11.35,-11.84,15.57,16.48,16.48,32,3.74,18.36,3.17,42.45,32.29,30.85,-2.09,7.65,-15.67,-14.18,-8.04,0.975361,56,-1.13,6.28,-11.15,29.24,,,-2.09,9.52,-26.25,-0.01,6.96,0.997991,61
26-11-2025,NSE:IGL,EQ,29608.63,199.23,2758886,5496.52858,2.8,2.79,5.52,L,2.25,-3.68,-5.52,-7.84,-7.15,-4.19,-5.84,-3.56,3.46,21.85,-3.54,-1,-1,-1,HVQ,-1,-1,-1,-1,-1,-1,-1,-1.98,-1.67,-3.59,-1.82,-5.31,2.79,-2.59,0,0,0,0,0,0,-7.4,-9.49,-12.61,-12.61,-28.66,-7.4,-3.02,-7.51,-26.12,-31.13,-44.25,2.25,2.25,27.45,27.96,2.25,6.19,20.66,32.52,23.53,0,-7.63,-9.61,-8.31,-10.5,12.94,0.975241,56,-5.29,6.19,8.75,-23.64,,,-7.63,-2.09,1.13,-2.88,24.92,1.008071,72
26-11-2025,NSE:MARATHON,EQ,3782.29,563.15,129523,729.40877,3.3,3.27,3.78,2L,1.69,2.47,-4.01,-6.49,-8.86,-13.26,-14.02,12.07,18.88,-1.35,16.01,-1,-1,HVQ,HV2Y,-1,-1,-1,-1,-1,-1,-1,-0.45,-1.88,-2.29,-4.04,-6.09,4.75,-1.4,0,0,0,0,0,0,-8.08,-16.35,-26.02,-26.02,-26.02,-8.08,-15.6,-15.65,-29.96,-35.39,-19.28,2.53,16.33,56.21,56.21,2.53,10.25,78.11,37.36,26.63,58.21,-9.34,-17.79,7.32,4.92,-10.26,0.975218,56,-7.58,-10.93,40.87,-14.48,,,-9.34,-8.05,21.86,-1.91,-19.08,0.991616,52
26-11-2025,NSE:KICL,EQ,2254.68,5133.5,6977,358.1643,3.82,4.07,3.89,,0.93,-0.28,1.18,-1.79,-20.7,0.14,7.46,2.59,27.19,-31.31,29.79,-1,-1,HV2Q,-1,HVQ,-1,-1,-1,-1,-1,-1,-0.85,-0.91,-1.75,-0.04,-1.79,8.13,6.9,0,14.29,12.7,0,4.76,7.94,-18.5,-18.5,-18.5,-24.23,-37.42,-18.5,-0.06,-11.41,-39.04,-54.43,-17.83,8.51,9.89,45.16,45.94,3.9,32.63,34.32,41.4,6.26,91.63,-21.18,3.69,-2.16,13.23,-40.22,0.975145,56,-18.5,25.27,22.72,-17.28,,,-21.18,20.02,-6.29,15.59,-74.47,0.997419,60
26-11-2025,NSE:VOLTAS,EQ,45552.9,1387,1156067,16034.64929,3.09,3.05,8.7,L,2.26,-1.07,3.56,1.99,-3.58,1.06,2.13,9.03,11.55,-20.8,23.19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.96,-0.05,0.9,-0.73,0.18,3.12,3.4,0,0,23.81,0,0,14.29,-2.9,-4.73,-4.73,-24.45,-28.1,-2.9,-1.32,-9.22,-34.6,-36.41,-13.15,7.32,12.94,14.84,32.57,7.32,15.39,12.39,4.46,17.68,60.72,-4.06,-1.64,4.28,-2.41,-29.71,0.974998,56,-2.9,9.2,5.71,-25.07,,,-4.06,2.2,6.03,-6.9,-30.7,0.981239,37
26-11-2025,NSE:CHEMCON,EQ,846.72,223.53,706805,1579.92122,3.68,3.68,9.4,2L,3.43,-2.89,-5.35,-9.09,-10.54,-10.07,0.41,10.56,8.53,-2.02,-14.66,-1,-1,HV2Y,HV2Y,EEP,EEP,-1,-1,-1,-1,-1,-1.02,-3.36,-4.23,-6.58,-10.14,13.89,4.36,0,0,33.33,0,0,4.76,-11.35,-21.09,-21.09,-21.09,-22.88,-11.35,-12.77,-8.74,-31.03,-29.46,-21.32,7.99,18.19,34.94,34.94,3.85,19.37,34.39,20.69,0,0,-11.02,-3.36,5.81,-5.43,-10.93,0.974985,56,-9.24,16.72,7.4,-26.46,,,-11.02,6.6,9.18,-11.94,-5.66,0.991171,51
26-11-2025,NSE:SUNTECK,EQ,6369.35,428.15,289156,1238.02141,3.07,3.04,4.73,3L,2.05,-1.97,-3.91,-7.46,-1.46,0.14,8.06,2.48,5.31,-16.73,7.21,-1,-1,HV2Q,-1,-1,-1,-1,-1,-1,-1,-1,-0.15,-1.11,-1.25,-0.8,-2.04,4.27,2.33,0,19.05,6.35,0,4.76,1.59,-7.52,-7.52,-7.65,-20.68,-32.05,-7.52,-4.75,-15.09,-33.25,-35.66,-20.67,12.63,13.85,20.79,20.79,2.69,15.52,11.06,17.8,5.3,29.82,-1.94,4.29,-2.27,-8.65,-25.64,0.974929,56,-2.64,3.51,-2.49,-31.25,,,-1.94,6.07,-7.09,-6.75,-17.42,0.983783,41
26-11-2025,NSE:ADVENZYMES,EQ,3798.8,314.95,272813,859.22454,3.42,3.5,5.5,S,0.80,-4.19,-5.05,0.32,4.16,-6.27,1.79,2.86,6.6,-17.76,-14.88,-1,-1,EEP,-1,-1,-1,-1,-1,-1,-1,-1,-1.36,0.01,-1.35,-0.33,-1.67,2.88,1.24,0,0,0,0,0,0,-7.73,-8.97,-12.6,-20.73,-42.73,-7.73,-16.23,-14.17,-44.36,-46.51,-32.55,4.34,5.05,21.2,21.2,2.24,0.68,19.03,17.74,0,8.5,3.68,-1.98,-1.89,-7.36,-26.67,0.97456,56,2.16,-7.42,2.47,-32.68,,,3.68,-5.78,0.06,-5.8,-20.22,0.980591,36
26-11-2025,NSE:ORIENTTECH,EQ,1574.06,364.35,1271776,4633.71586,4.76,4.61,5.18,,-0.48,-0.55,-8.73,-29.23,-24.85,0.03,14.68,9.28,14.92,-26.71,NA,-1,-1,HV2Q,-1,-1,-1,-1,-1,-1,-1,-1,-2.66,-5.28,-7.55,-4.77,-11.75,13.41,1.91,0,28.57,36.51,0,0,3.17,-22.8,-27.91,-27.91,-44.97,NA,-22.8,-9.99,-20.97,-50.07,-53.18,NA,20.61,20.61,21.21,NA,2.5,50.58,3.41,30.86,22.72,NA,-25.33,10.91,4.53,0.96,-35.62,0.974517,55,-19.4,39.67,-4.5,,,,-25.33,28.36,-7.36,-3.44,-43.05,0.99803,61
26-11-2025,NSE:VIJAYA,EQ,10683.39,1006.6,107755,1084.66183,3.08,3.06,13.63,,-0.20,0.2,-1.71,-1.85,0.7,-4.53,-1.47,5.11,10.54,-14.04,39.88,-1,-1,-1,EEP,EEP,EEP,-1,-1,-1,-1,-1,-0.98,0.02,-0.96,0.17,-0.79,0.32,-0.47,0,0,1.59,0,0,0,-5.07,-9.09,-11.81,-18.94,-18.94,-5.07,-12.42,-10.73,-23.08,-27.48,0,3.66,8.21,12.95,65.7,1.82,2.93,14.61,8.51,49,89.94,0.22,-5.24,0.36,-3.42,-22.95,0.974263,55,0.67,-6.62,10.1,4.73,,,0.22,-5.49,5.46,-3.93,-21.6,0.982629,39
