Date,Symbol,Series,Mkt Cap (₹ Crores),AVOL(20),ADR(20),CMP,Change_1D,Change_1W,Change_10D,Change_1M,Change_3M,Change_6M,Change_9M,Change_12M,Momo_1M,HighMomo_10D,6EMA_10D,10EMA_21D,21EMA_50D,50SMA_65D,Below_3M,Below_6M,Below_12M,Above_3M,Above_6M,Above_12M,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score,NRS_1M,NRS_3M,NRS_6M,NRS_9M,NRS_12M,Total_NRS (CNX500),NRS_score
21-09-2025,NSE:AMBER,EQ,28073.68,3.54,2.79,8286.5,0.31,4.23,5.95,11.16,21.33,19.96,27.52,44.99,0,0,-1,-1,-1,-1,-0.14,-0.14,-0.14,24.02,42.99,90.6,9.7,19.43,7.91,25.86,47.04,1.14734,93,9.7,11.01,-12.1,21.26,27.87,1.06273,93
21-09-2025,NSE:SINDHUTRAD,EQ,4601.12,63.37,6.73,29.82,-0.03,17.64,18.85,18.14,14.49,46.38,21.29,19.08,0,0,-1,-1,-1,-1,-16.56,-16.56,-16.56,27.11,86.49,123.71,16.68,12.59,34.33,19.63,21.13,1.147297,93,16.68,-4.91,26.94,-34.98,0.97,1.043901,88
21-09-2025,NSE:DATAMATICS,EQ,5360.95,3.65,4.98,904.7,1.87,-1.56,-6.83,-2.45,33.06,33.91,26.27,28.13,0,0,-1,-1,-1,-1,-16.53,-16.53,-16.53,50.2,69.37,74.92,-3.91,31.16,21.86,24.61,30.18,1.145562,93,-3.91,34.22,-9.07,0.24,6.29,1.056742,92
21-09-2025,NSE:GPIL,EQ,17483.69,67.69,4.05,261.71,0.48,6.74,7.39,16.44,31.31,32.28,11.79,27.87,0,10.68,-1,0,-1,-1,-3.12,-3.12,-3.12,48.19,48.19,72.71,14.98,29.41,20.23,10.13,29.92,1.145364,93,14.98,17.36,-8.95,-18.45,22,1.048734,90
21-09-2025,NSE:RISHABH,BE,1582.47,2.5,5.7,414,-0.53,-3.15,-15.01,-4.03,31.26,50.36,14.77,9.54,0,0,-1,-1,-1,-1,-13.05,-13.05,-13.05,49.11,92.25,103.74,-5.49,29.36,38.31,13.11,11.59,1.14525,93,-5.49,33.48,17.44,-59.9,-2.36,1.051561,90
21-09-2025,NSE:RBLBANK,EQ,16612.86,137.53,2.94,271,-0.07,-0.59,-1.85,5.31,15.86,40.12,38.36,20.69,0,0,-1,-1,-1,4,-1.81,-1.81,-1.81,15.82,64.67,81.32,3.85,13.96,28.07,36.7,22.74,1.14463,93,3.85,10.69,18.48,8.86,-24.88,1.038366,84
21-09-2025,NSE:ZYDUSWELL,EQ,16636.62,9.93,4.07,515.9,-0.96,1.65,5.92,22.78,22.38,36.36,22.82,14.36,0,0,-1,-1,-1,-1,-1.59,-1.59,-1.59,33.67,59.42,68,21.32,20.48,24.31,21.16,16.41,1.142787,92,21.32,-0.96,7.66,-9.47,-7.19,1.03213,80
21-09-2025,NSE:KIOCL,EQ,26005.67,20.87,6.13,430.55,-0.86,-8.36,-4.9,6.55,33.27,45.87,8.02,7.86,0,0,-1,-1,-1,-1,-9.11,-9.11,-9.11,51.84,95.33,95.33,5.09,31.37,33.82,6.36,9.91,1.140764,92,5.09,28.15,8.54,-58.13,3.6,1.04249,87
21-09-2025,NSE:EICHERMOT,EQ,191459.75,6.85,2.18,6973.5,0.71,1.41,5.64,14.86,20.77,26.47,31.99,29.75,0,0,0,0,-1,-1,0,0,0,29.47,37.67,51.97,13.4,18.87,14.42,30.33,31.8,1.140487,92,13.4,6.51,-3.15,19.3,0.48,1.042069,87
21-09-2025,NSE:FORTIS,EQ,71989.03,14.05,1.95,953.95,-1.49,-1.68,0.64,-1.05,20.83,35.52,27.99,37.43,0,0,-1,-1,0,-1,-2.42,-2.42,-2.42,26.41,56.42,64.46,-2.51,18.93,23.47,26.33,39.48,1.140157,92,-2.51,21.21,8.2,0.13,16.9,1.054782,91
21-09-2025,NSE:PAYTM,EQ,74915.22,35.05,2.69,1177.2,-4.24,-3.55,-6.58,-6.01,25.99,37.02,13.81,42.05,0,0,-1,-1,0,-1,-8.62,-8.62,-8.62,33.25,60.29,80.68,-7.47,24.09,24.97,12.15,44.1,1.138218,92,-7.47,29.75,4.55,-25.06,36.55,1.074706,95
21-09-2025,NSE:DIACABS,EQ,8552.74,35.66,4.23,161.97,6.95,7.1,10.96,6.38,35.95,44.17,-0.3,10.75,0,0,-1,-1,-1,-1,-9.05,-9.05,-12.19,51.44,84.01,94.3,4.92,34.05,32.12,-1.96,12.8,1.138209,92,4.92,31.14,2.48,-67.84,14.79,1.049032,90
21-09-2025,NSE:FEDFINA,EQ,5555.45,12.97,4.08,148,-0.40,-1.41,7.84,9.23,22.13,41.57,25.68,17.05,0,7.5,-1,-1,0,-1,-2.47,-2.47,-2.47,30.26,79.37,79.37,7.77,20.23,29.52,24.02,19.1,1.137678,92,7.77,13.77,14.62,-15.4,-7.84,1.035463,82
21-09-2025,NSE:DELHIVERY,EQ,35838.56,19.9,2.39,478.8,-1.18,2.31,2.1,1.61,25.26,47.41,19.99,12,0,0,-1,-1,0,-1,-1.18,-1.18,-1.18,32.8,96.75,99.26,0.15,23.36,35.36,18.33,14.05,1.136806,92,0.15,23.6,19.29,-40.34,-6.2,1.041097,87
21-09-2025,NSE:VASCONEQ,EQ,1450.5,48.21,5.36,64.17,3.08,10.22,12.56,17.89,25.01,45.63,16.61,-6.79,0,0,0,-1,-1,-1,0,0,-7.91,33.38,77.41,91.44,16.43,23.11,33.58,14.95,-4.74,1.13657,92,16.43,8.23,17.14,-41.57,-24.29,1.024848,77
21-09-2025,NSE:ATHERENERG,EQ,21984.21,45.88,6.22,584.5,3.91,7.18,14.57,28.72,45.14,NA,NA,NA,0,0,0,0,-1,-1,0,NA,NA,83.95,NA,NA,27.26,43.24,0,0,0,1.134795,92,27.26,22.6,89.65,11.8,3.78,1.087196,97
21-09-2025,NSE:SJS,EQ,4662.6,1.74,3.81,1480.5,1.20,5.42,5.26,8.45,16.29,42.34,16.08,32.47,0,0,-1,0,-1,-1,0,0,0,28.53,77.82,81.06,6.99,14.39,30.29,14.42,34.52,1.134517,92,6.99,8.13,20.76,-33.73,23.3,1.053021,91
21-09-2025,NSE:POONAWALLA,EQ,39038.35,48.93,3.76,500.25,-0.37,12.15,13.72,7.49,17.06,38.78,31.87,21.24,0,12.3,-1,-1,-1,-1,-0.37,-0.37,-0.37,21.04,57.21,82.71,6.03,15.16,26.73,30.21,23.29,1.134015,91,6.03,9.91,15.84,0.52,-11.83,1.036034,83
21-09-2025,NSE:TI,EQ,8915.43,10.69,3.45,459.3,-1.92,-2.18,-0.02,-7.95,21.39,48.11,12.43,30.82,0,0,-1,-1,-1,-1,-12.9,-12.9,-12.9,35.77,100.5,109.81,-9.41,19.49,36.06,10.77,32.87,1.133376,91,-9.41,26.74,23.64,-56.96,24.78,1.066214,94
21-09-2025,NSE:ECLERX,EQ,20480.12,1.96,4.76,4270.3,-3.15,-3.72,-0.48,6.57,20.61,39.79,12.02,35.19,0,0,-1,-1,0,-1,-5.83,-5.83,-5.83,26.76,77.77,77.77,5.11,18.71,27.74,10.36,37.24,1.133333,91,5.11,14.59,13.81,-34.32,30.12,1.057396,92
21-09-2025,NSE:MAFANG,EQ,4131.45,2.63,0.6,167.06,-0.89,0.38,3.78,4.45,18.94,30.4,18.85,43.47,0,0,-1,-1,0,-1,-1.39,-1.39,-1.39,24.17,59.65,79.46,2.99,17.04,18.35,17.19,45.52,1.132843,91,2.99,14.73,3.78,-4.79,34.12,1.06221,93
21-09-2025,NSE:GUJAPOLLO,BE,564.34,1.5,5.58,476.05,0.00,-1.48,1.2,1.67,23.25,40.99,26.24,19.85,0,0,-1,-1,-1,1,-9.42,-9.42,-9.42,32.03,68.3,88.72,0.21,21.35,28.94,24.58,21.9,1.132109,91,0.21,21.51,12.76,-13.21,-4.88,1.039544,85
21-09-2025,NSE:DENTA,EQ,1222.86,15.42,6.52,466.4,0.47,16.77,10.71,12.32,38.59,37.93,NA,NA,0,11.51,-1,-1,-1,-1,0,0,NA,63.62,72.77,NA,10.86,36.69,25.88,0,0,1.131227,91,10.86,29.53,-11.43,111.8,3.78,1.069535,94
21-09-2025,NSE:AVANTEL,EQ,4875.44,42.18,5.56,183.77,3.74,5.34,3.89,23.99,15.69,41.49,11.11,12.96,0,0,0,0,-1,-1,0,0,0,46.63,81.77,90.64,22.53,13.79,29.44,9.45,15.01,1.128559,91,22.53,-11.35,20.25,-40.13,5.86,1.036861,83
21-09-2025,NSE:ARIES,EQ,538.77,3.22,5.35,410.8,-0.05,-1.98,-0.69,4.35,23.33,41.6,7.17,30.76,0,0,-1,-1,0,-1,-5.97,-5.97,-5.97,32.75,68.09,81.01,2.89,21.43,29.55,5.51,32.81,1.127825,91,2.89,19.41,13.48,-47.17,29.19,1.056537,92
21-09-2025,NSE:TVSMOTOR,EQ,167981.3,8.04,1.91,3529.4,-0.48,1.05,1.5,8.49,20.32,34.5,30.5,19.48,0,0,0,0,-1,-1,-1.72,-1.72,-1.72,28.13,52.15,62.15,7.03,18.42,22.45,28.84,21.53,1.127804,91,7.03,12.49,7.44,5.69,-12.07,1.033246,81
21-09-2025,NSE:SUVEN,EQ,5136.37,1.43,4.73,224.45,2.49,-0.08,0.98,-4.59,-1.27,47.27,35.07,26.64,0,0,-1,-1,-1,-1,-24.33,-24.33,-24.33,7.79,97.46,115.49,-6.05,-3.17,35.22,33.41,28.69,1.12757,91,-6.05,2.74,37.58,-11.33,-9.2,1.053524,91
21-09-2025,NSE:BAJAJCON,EQ,3501.43,12.53,3.75,255.49,-0.91,12.36,11.86,9.62,33.75,37.02,17.72,-1.92,0,8.59,-1,-1,-1,-1,-0.91,-0.91,-2.32,51.1,62.47,64.26,8.16,31.85,24.97,16.06,0.13,1.127554,91,8.16,26.26,-5.43,-18.84,-20.09,1.027847,78
21-09-2025,NSE:ELIN,EQ,1114.35,2.26,5.14,224.75,2.18,1.17,4.56,18.21,24.34,49,5.54,-18.13,0,0,-1,-1,-1,-1,-1.82,-1.82,-13.34,34.03,90.66,104.37,16.75,22.44,36.95,3.88,-16.08,1.127441,91,16.75,7.05,22.25,-73.41,-21.28,1.024433,76
21-09-2025,NSE:ABCAPITAL,EQ,75643.09,42.34,2.43,289.15,-0.60,-0.81,2.78,1.97,9.98,42.42,33.51,21.69,0,0,-1,-1,-1,-1,-0.81,-0.81,-0.81,16.22,69.3,89.83,0.51,8.08,30.37,31.85,23.74,1.127421,90,0.51,7.73,25.68,-3.67,-14,1.039328,85
21-09-2025,NSE:AVALON,EQ,6536.63,2.99,3.58,974.1,-1.49,0.51,5.25,13.19,14.22,27.96,7.77,46.07,0,0,0,-1,-1,-1,-1.49,-1.49,-3.78,21.9,32.22,78.93,11.73,12.32,15.91,6.11,48.12,1.126832,90,11.73,0.75,5.67,-16.24,45.31,1.070717,94
21-09-2025,NSE:JMFINANCIL,EQ,16446.95,63.94,4.23,171.6,-2.57,-4.87,-7.45,-7.56,18.29,48.79,19.58,22.01,0,0,-1,-1,-1,-1,-11.1,-11.1,-11.1,23.06,95.31,104.14,-9.02,16.39,36.74,17.92,24.06,1.12676,90,-9.02,23.59,26.98,-45.25,6.8,1.052869,91
21-09-2025,NSE:ROHLTD,EQ,1387.72,10.38,6.64,504.2,-0.78,-0.2,-7.64,15.8,24.9,18.77,28.16,24.93,0,0,-1,-1,-1,-1,-10.12,-10.12,-10.12,31.83,46.87,64.5,14.34,23,6.72,26.5,26.98,1.126054,90,14.34,10.37,-18.51,23.36,-0.72,1.039652,86
21-09-2025,NSE:ASTERDM,EQ,33444.71,9.88,2.97,650.55,5.97,2.84,1.58,5.53,14.1,33.99,24.94,35.95,0,0,-1,-1,-1,-1,0,0,0,13.47,51.06,65.11,4.07,12.2,21.94,23.28,38,1.125786,90,4.07,8.63,12.8,-1.9,18.44,1.047926,89
21-09-2025,NSE:ASTRAMICRO,EQ,10793.35,5.67,4.11,1140.8,5.14,4.81,11.59,12.89,2.88,44.61,25.82,19.56,0,7.1,-1,-1,-1,-1,0,-3.21,-3.21,20.73,72.65,88.52,11.43,0.98,32.56,24.16,21.61,1.123124,90,11.43,-11.94,32.62,-22.12,-4.66,1.04297,87
21-09-2025,NSE:WCIL,EQ,1468.16,7.69,5.11,144.34,1.33,7.22,4.49,12,25.05,43.54,14.22,NA,0,0,-1,-1,-1,-1,0,0,NA,37.82,103.04,NA,10.54,23.15,31.49,12.56,0,1.122581,90,10.54,14.39,14.31,-40.11,103.78,1.036998,83
21-09-2025,NSE:SILVER,EQ,1309.78,11.16,2.39,129.05,0.61,0.2,3.34,13.61,16.68,21.47,30.38,30.8,0,0,-1,-1,0,-1,-0.64,-0.64,-0.64,21.79,42.2,49.36,12.15,14.78,9.42,28.72,32.85,1.121991,90,12.15,3.12,-4.6,23.14,4.39,1.040731,87
21-09-2025,NSE:SILVERADD,EQ,1193.04,6.97,1.49,124.51,0.50,0.46,3.94,13.75,16.62,21.44,30.3,30.71,0,0,-1,-1,-1,1,-0.56,-0.56,-0.56,21.81,43.03,49.35,12.29,14.72,9.39,28.64,32.76,1.121792,90,12.29,2.88,-4.57,23.09,4.37,1.040608,87
21-09-2025,NSE:HDFCSILVER,EQ,1975.83,30.14,1.6,124.19,0.58,0.06,3.92,13.7,16.67,21.39,30.21,30.75,0,0,-1,-1,-1,1,-0.65,-0.65,-0.65,21.83,42.57,49.27,12.24,14.77,9.34,28.55,32.8,1.121637,90,12.24,2.99,-4.69,23.03,4.55,1.040638,87
21-09-2025,NSE:SBISILVER,EQ,1469.3,11.83,2.22,126.72,0.59,0.09,3.57,13.48,16.42,21.57,30.45,30.8,0,0,-1,-1,-1,2,-0.56,-0.56,-0.56,21.12,42.08,49.21,12.02,14.52,9.52,28.79,32.85,1.121585,90,12.02,2.96,-4.19,23.13,4.28,1.040611,87
21-09-2025,NSE:REDINGTON,EQ,23163.98,141,4.37,299.73,4.02,18.66,20.99,17.78,2.18,24.24,30.14,36.8,0,19.83,-1,-1,-1,-1,-9.09,-9.09,-9.09,28.36,48.94,86.77,16.32,0.28,12.19,28.48,38.85,1.121027,90,16.32,-19.41,12.2,19.58,13.32,1.047302,89
21-09-2025,NSE:TATSILV,EQ,512.32,96.41,5.77,12.54,0.72,0.24,3.75,13.56,16.59,21.37,30.14,30.54,0,0,-1,-1,-1,4,-0.56,-0.56,-0.56,21.51,42.02,48.93,12.1,14.69,9.32,28.48,32.59,1.120787,89,12.1,3.07,-4.61,22.96,4.35,1.040327,86
21-09-2025,NSE:SILVERIETF,EQ,8641.75,47.76,1.68,128.69,0.55,0.16,3.48,13.4,16.54,21.32,30.18,30.66,0,0,-1,-1,0,-1,-1.61,-1.61,-1.61,21.6,41.87,49.5,11.94,14.64,9.27,28.52,32.71,1.120643,89,11.94,3.19,-4.62,23.06,4.47,1.040429,86
21-09-2025,NSE:AXISILVER,EQ,505.74,5.3,2.71,128.41,0.46,0.17,3.43,13.43,16.34,21.38,30.15,30.67,0,0,-1,-1,-1,3,-0.73,-0.73,-0.73,21.4,41.86,48.86,11.97,14.44,9.33,28.49,32.72,1.120363,89,11.97,2.92,-4.33,22.96,4.52,1.040336,86
21-09-2025,NSE:SILVER1,EQ,1778.18,6.58,2.02,125.13,0.85,-0.11,3.97,13.38,16.6,21.18,30.1,30.44,0,0,-1,-1,0,-1,-0.48,-0.48,-0.48,21.8,42.06,48.93,11.92,14.7,9.13,28.44,32.49,1.120007,89,11.92,3.28,-4.86,23.12,4.27,1.04019,86
21-09-2025,NSE:SILVERBEES,EQ,12719.26,225.94,1.07,123.65,0.50,-0.01,3.75,13.47,16.45,21.21,30.14,30.25,0,0,-1,-1,-1,1,-0.78,-0.78,-0.78,21.63,42.08,49.07,12.01,14.55,9.16,28.48,32.3,1.119746,89,12.01,3,-4.65,23.13,3.94,1.039953,86
21-09-2025,NSE:JTEKTINDIA,EQ,4772.51,30.96,6.33,174.26,-0.73,4.67,8.68,25.53,22.19,35,7.99,4.1,31.41,0,0,-1,-1,-1,-4.22,-4.22,-4.22,46.7,51.16,58.93,24.07,20.29,22.95,6.33,6.15,1.118269,89,24.07,-4.92,6.12,-29.76,-0.45,1.025448,77
21-09-2025,NSE:STYLEBAAZA,EQ,2745.92,4.06,3.87,367.2,-0.14,-0.82,5.64,13.86,30.3,36.54,7.95,5,0,0,0,0,-1,-1,-1.66,-1.66,-10.67,40.88,62.46,100.55,12.4,28.4,24.49,6.29,7.05,1.118187,89,12.4,18.64,-1.39,-33.25,0.57,1.028137,79
21-09-2025,NSE:SBC,EQ,1015.71,82.91,2.45,21.39,0.05,-2.1,4.49,10.66,31.98,40.21,13.14,-14.82,0,0,-1,-1,-1,5,-3.61,-3.61,-12.1,46.41,74.33,85.78,9.2,30.08,28.16,11.48,-12.77,1.117919,89,9.2,23.42,1.75,-33.47,-28.41,1.020052,73
21-09-2025,NSE:SUDARSCHEM,EQ,11592.19,1.12,3.24,1474.4,2.84,7.11,3.34,2.91,16.22,33.96,23,32.96,0,0,-1,-1,-1,2,-1.73,-1.73,-1.73,23.12,55.15,77.42,1.45,14.32,21.91,21.34,35.01,1.117813,89,1.45,13.27,10.82,-4.81,16.72,1.045238,89
21-09-2025,NSE:AVL,EQ,7377.54,18.92,4.95,573.3,3.39,13.68,12.26,13.47,37.97,23.87,11.76,NA,0,0,-1,-1,-1,-1,0,0,NA,60.95,69.62,NA,12.01,36.07,11.82,10.1,0,1.116955,89,12.01,27.87,-33.09,-4.11,103.78,1.040057,86
21-09-2025,NSE:COFFEEDAY,BE,934.79,39.65,6.75,44.32,0.82,-2.1,-0.54,10.27,24.84,44.74,22.18,-28.23,29.39,0,-1,-1,-1,-1,-11.41,-11.41,-22.34,32.1,72.38,108.27,8.81,22.94,32.69,20.52,-26.18,1.116769,89,8.81,15.8,16.13,-29.03,-60.99,1.014658,68
21-09-2025,NSE:MARUTI,EQ,499271.29,5.59,1.76,15864,0.30,3.4,6.11,10.36,19.37,26.16,29.98,22.54,0,0,0,0,-1,-1,0,0,0,28.95,40.02,47.76,8.9,17.47,14.11,28.32,24.59,1.116618,89,8.9,9.62,-1.93,16.97,-6.85,1.03347,81
21-09-2025,NSE:GRSE,EQ,29823.61,15.96,4.52,2605.3,-0.80,0.9,7.64,1.59,-26.19,47.5,32.63,32.77,15.74,6.69,-1,-1,-1,-1,-25.41,-25.41,-25.41,11.45,71.01,114.54,0.13,-28.09,35.45,30.97,34.82,1.116066,88,0.13,-28.67,48.05,-16.52,3.99,1.077579,96
21-09-2025,NSE:ADANIPOWER,EQ,276195.4,114.77,3.3,709.4,12.36,8.58,14.05,15.43,25.25,27.24,26.05,6.12,0,12.36,-1,-1,-1,-1,0,0,0,31.86,42.49,62.09,13.97,23.35,15.19,24.39,8.17,1.115409,88,13.97,11.18,-7.69,10.16,-23.16,1.023746,75
21-09-2025,NSE:JKCEMENT,EQ,53315.09,1.38,3.25,6862,0.91,4.47,3.32,-9.87,17.03,34.46,31.95,29.86,0,0,-1,-1,-1,-1,-8.98,-8.98,-8.98,21.05,47.9,74.86,-11.33,15.13,22.41,30.29,31.91,1.115348,88,-11.33,24.04,10.66,7.97,0.71,1.046543,89
21-09-2025,NSE:PREMEXPLN,EQ,3331.04,14.23,5.06,622.4,1.34,10.56,11.37,18.27,4.76,47.38,10.1,9.41,0,11.86,-1,-1,-1,-1,0,-0.53,-0.53,46,84.88,99.65,16.81,2.86,35.33,8.44,11.46,1.112529,88,16.81,-16.97,34.4,-59.05,3.01,1.043666,88
21-09-2025,NSE:GLENMARK,EQ,59056.16,7.06,2.33,2085.2,-1.10,-2.27,1.6,7.73,21.51,30.16,27.39,16.49,0,0,-1,-1,-1,-1,-6.35,-6.35,-6.35,23.89,55.33,63.04,6.27,19.61,18.11,25.73,18.54,1.112263,88,6.27,14.49,0.67,7.83,-11.24,1.029568,79
21-09-2025,NSE:MIRZAINT,EQ,589.85,5.65,5.16,42.54,2.51,21.37,21.02,21.23,26.68,32.06,10.79,-3.69,33.58,0,-1,-1,-1,-1,0,0,-6.2,38.16,58.38,58.38,19.77,24.78,20.01,9.13,-1.64,1.11036,88,19.77,6.48,-3.01,-19.51,-12.45,1.018027,71
21-09-2025,NSE:BLACKBUCK,EQ,10749.23,11.84,5.31,598.2,0.61,-4.42,1.55,2.07,28.1,31.54,29.38,NA,0,0,-1,-1,-1,-1,-8.01,-8.01,NA,39.07,58.11,NA,0.61,26.2,19.49,27.72,0,1.110188,88,0.61,26.14,-5.57,8.65,103.78,1.049051,90
21-09-2025,NSE:MANINDS,EQ,3319.17,4.91,3.54,443.1,2.87,7.54,4.45,6.65,15.04,42.11,21.33,11.53,0,0,-1,-1,-1,-1,-3.52,-3.52,-3.52,15.92,71.73,110.98,5.19,13.14,30.06,19.67,13.58,1.110145,88,5.19,8.55,21.51,-24.09,-8.67,1.030187,79
21-09-2025,NSE:63MOONS,EQ,4264.34,1.31,3.14,928.8,0.62,-1.38,0.58,-5.91,7.27,22.09,-1.23,57.47,0,0,-1,-1,-1,-1,-15.6,-15.6,-15.6,6.1,45.74,150.79,-7.37,5.37,10.04,-2.89,59.52,1.109877,88,-7.37,12,5.63,-18.13,61.76,1.110183,98
21-09-2025,NSE:NYKAA,EQ,69858.13,64.72,2.48,243.62,-0.94,1.83,0.4,7.57,19.11,31.41,27.6,15.8,0,0,-1,0,-1,-1,-1.48,-1.48,-1.48,22.9,47.79,53.41,6.11,17.21,19.36,25.94,17.85,1.109255,88,6.11,12.04,4.85,6.26,-12.53,1.028091,79
21-09-2025,NSE:RUCHIRA,EQ,507.07,3.49,3.91,170.03,1.12,11.87,9.05,16.35,20.38,31.81,18.76,11.46,0,0,-1,0,-1,-1,0,0,0,27.49,49.93,51.61,14.89,18.48,19.76,17.1,13.51,1.109156,88,14.89,4.38,4,-7.33,-5.21,1.024633,77
21-09-2025,NSE:INDOFARM,EQ,1244.3,8.22,5.44,257.84,-0.27,0.27,4.62,10.31,32.42,37.54,NA,NA,0,0,-1,0,-1,-1,-0.46,-0.46,NA,53.61,84.66,NA,8.85,30.52,25.49,0,0,1.108914,87,8.85,24.2,-2.77,111.8,3.78,1.061859,93
21-09-2025,NSE:RICOAUTO,EQ,1416.3,26.52,4.83,104.44,-0.82,1.79,2.54,7.47,29.43,39.65,14.49,-12.35,0,0,0,0,-1,-1,-2.69,-2.69,-10.36,54.84,82.4,82.4,6.01,27.53,27.6,12.83,-10.3,1.108301,87,6.01,23.3,4.13,-29.89,-27.61,1.019597,72
21-09-2025,NSE:GANESHIN,SM,969.78,2.05,5.69,226.1,-0.99,-5.66,-3.96,-20.06,29.17,38.15,31.67,NA,0,0,-1,-1,-1,-1,-16.71,-16.71,NA,39.44,65.82,NA,-21.52,27.27,26.1,30.01,0,1.107136,87,-21.52,40.56,2.33,1.32,103.78,1.069817,94
21-09-2025,NSE:HDFCAMC,EQ,125727.2,3.26,1.95,5856.5,0.11,0.99,4.85,2.51,15.33,34.64,24.61,24.31,0,0,-1,-1,0,-1,-0.6,-0.6,-0.6,18.59,56.92,61.41,1.05,13.43,22.59,22.95,26.36,1.10692,87,1.05,12.71,12.46,-3.55,3.37,1.035499,82
21-09-2025,NSE:AARTIPHARM,EQ,8343.52,3.9,3.13,930.2,3.32,0.41,5.11,9.62,8.27,18.86,37.12,27.23,0,0,-1,-1,-1,-1,-3.6,-3.6,-3.6,22.79,48.98,64.77,8.16,6.37,6.81,35.46,29.28,1.106664,87,8.16,-1.93,1.19,34.31,-11.95,1.037546,84
21-09-2025,NSE:ORICONENT,EQ,849.79,5.4,4.25,54.49,1.23,-1.69,0.48,2.72,17.32,27.34,28.57,26.28,0,0,-1,-1,-1,4,-4.35,-4.35,-4.35,21.85,39.65,96.86,1.26,15.42,15.29,26.91,28.33,1.106397,87,1.26,14.58,1.77,13.49,0.57,1.036259,83
21-09-2025,NSE:TEGA,EQ,13472.77,7.48,3.6,2015.1,-0.34,-0.05,-2.44,11.02,25.13,33.03,15.99,8.66,0,0,-1,-1,0,-1,-4.45,-4.45,-8.31,36.66,58.49,58.63,9.56,23.23,20.98,14.33,10.71,1.106384,87,9.56,15.41,0.2,-13.64,-4.94,1.025039,77
21-09-2025,NSE:MANAPPURAM,EQ,24309.61,34.56,2.6,286.5,-1.97,-1.64,0.7,7.12,5.25,26.28,36.67,25.46,0,0,-1,-1,-1,-1,-3.24,-3.24,-3.24,15.57,33.93,105.38,5.66,3.35,14.23,35.01,27.51,1.106038,87,5.66,-2.45,11.84,25.89,-13.92,1.034598,81
21-09-2025,NSE:NUVOCO,EQ,15989.88,2.58,2.68,447.45,-0.22,4.2,-3.68,-3.06,24.03,34.32,19.77,21.6,0,0,-1,-1,-1,-1,-4.92,-4.92,-4.92,31.76,49.17,54.96,-4.52,22.13,22.27,18.11,23.65,1.105802,87,-4.52,25.84,3.2,-10.35,6.06,1.039889,86
21-09-2025,NSE:SANGHVIMOV,EQ,3272.57,10.49,5.18,376.35,-3.99,3.48,11.2,11.19,25.36,38.77,14.55,-6.89,0,10.45,-1,-1,-1,-1,-3.99,-3.99,-19.43,47.13,62,78.96,9.73,23.46,26.72,12.89,-4.84,1.105731,87,9.73,15.52,7.61,-27.75,-21.31,1.018252,71
21-09-2025,NSE:NORTHARC,EQ,4464.95,10.64,3.44,277.1,-0.27,11.07,12.57,8.38,24.8,38.84,14.86,NA,0,0,-1,-1,-1,-1,-0.27,-0.27,NA,24.83,65.41,NA,6.92,22.9,26.79,13.2,0,1.105554,87,6.92,17.49,8.32,-27.4,103.78,1.033618,81
21-09-2025,NSE:CREDITACC,EQ,21803.4,2.68,2.85,1363.4,-1.82,5.19,1.72,0,18.34,31.44,35.97,7.29,0,0,-1,-1,-1,-1,-2.84,-2.84,-2.84,21.02,47.95,67.51,-1.46,16.44,19.39,34.31,9.34,1.105322,87,-1.46,17.9,5.69,18.4,-41.01,1.027231,78
21-09-2025,NSE:KAYNES,EQ,47996.81,5.27,2.98,7151.5,-1.05,-0.28,4.33,13.3,18,37.08,-1.28,25.76,0,0,-1,-1,-1,-1,-1.46,-1.46,-5.87,29.63,61.1,80.97,11.84,16.1,25.03,-2.94,27.81,1.10515,86,11.84,4.98,12.92,-49.16,30.48,1.046483,89
21-09-2025,NSE:GOLDSHARE,EQ,2407.13,7.15,3.07,92.6,-0.43,0.16,2.81,10.15,9.94,19.17,30.02,32.51,0,0,-1,-1,-1,-1,-1.17,-1.17,-1.17,14.46,25.3,48.64,8.69,8.04,7.12,28.36,34.56,1.104394,86,8.69,-0.68,-0.1,25.23,7.33,1.039589,86
21-09-2025,NSE:BSLGOLDETF,EQ,1415.55,4.79,2.58,96.9,-0.45,0,2.79,10.12,10.02,18.84,30.3,32.36,0,0,-1,-1,-1,-1,-1.26,-1.26,-1.26,14.57,24.55,48.92,8.66,8.12,6.79,28.64,34.41,1.104317,86,8.66,-0.55,-0.54,25.91,6.74,1.03956,85
21-09-2025,NSE:JAYBARMARU,BE,1077.85,1.23,4.85,99.57,5.00,4.9,2.06,15.55,22.67,38.73,10.08,-3.62,0,0,-1,-1,-1,-1,-2.36,-2.36,-5.18,38.77,75.89,75.89,14.09,20.77,26.68,8.42,-1.57,1.104225,86,14.09,7.99,10.42,-34.95,-11.46,1.019116,72
21-09-2025,NSE:SAGCEM,EQ,3596.42,3.59,4.36,274.15,0.49,-0.22,-7.31,10.76,16.56,36.86,17.97,13.28,0,0,-1,-1,-1,-1,-6.85,-6.85,-6.85,21.94,55.47,60.59,9.3,14.66,24.81,16.31,15.33,1.103701,86,9.3,6.05,13.99,-18.12,-1.94,1.027134,78
