Date,Symbol,Series,Mkt Cap (₹ Crores),AVOL(50),ADR(20),ATR(20),CMP,Change_1D,Change_1W,Change_10D,Change_15D,Change_1M,Change_3M,Change_6M,Change_9M,Change_12M,Momo_10D,Momo_1M,Momo_3M,Momo_6M,Momo_9M,Momo_12M,Gap_10D,6EMA_10D,10EMA_20D,21EMA_40D,50SMA_100D,Below_1M,Below_3M,Below_6M,Below_12M,Above_3M,Above_6M,Above_12M,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score,NRS_1M,NRS_3M,NRS_6M,NRS_9M,NRS_12M,Total_NRS (CNX500),NRS_score
10-10-2025,NSE:AUTOAXLES,EQ,2656.69,10466,2.41,41.84,1723.8,-0.05,-2.69,-2.1,-2.69,1.21,-4.15,7.46,-4.81,-7.29,-1,-1,-1,HVQ,HVQ,-1,-1,-1,-1,-1,-1,-4.94,-10.65,-10.65,-10.65,5.46,8.19,11.28,0.08,-3.58,-4.78,-9.08,-7.96,0.977553,47,0.08,-3.71,-1.59,-4.17,1.39,0.99203,43
10-10-2025,NSE:SAFARI,EQ,11187.3,45360,2.49,55.06,2236.4,-1.41,2.79,0.84,-0.88,0.2,0.27,11.74,-16.68,-7.7,-1,-1,-1,-1,-1,HV2Y,-1,-1,-1,-1,-1,-2.02,-2.02,-3.09,-17.89,11.05,14.56,18.94,-0.93,0.84,-0.5,-20.95,-8.37,0.977419,47,-0.93,1.79,-1.24,-23.1,11.46,0.994581,46
10-10-2025,NSE:PERSISTENT,EQ,86207.68,459612,2.61,144.84,5357.7,0.23,5.39,4.76,-3.92,-1.14,-6.02,14.23,-18.23,2.38,-1,-1,-1,EEP,EEP,EEP,-1,-1,-1,-1,-1,-3.77,-7.29,-12.29,-19.73,11.1,21.69,21.69,-2.27,-5.45,1.99,-22.5,1.71,0.977407,47,-2.27,-3.11,6.36,-28.75,21.19,1.003218,59
10-10-2025,NSE:DVL,EQ,1254.06,23905,2.98,10.53,352.8,-1.54,-3.08,-4.02,-0.33,0.52,2.4,7,-2.24,-23.16,-1,-1,HVQ,HVQ,HV2Y,HVQ,-1,-1,-1,-1,-1,-4.52,-4.82,-6.46,-25.94,5.64,9.02,18.69,-0.61,2.97,-5.24,-6.51,-23.83,0.977364,47,-0.61,3.6,-8.02,-0.85,-16.7,0.984692,32
10-10-2025,NSE:EIHOTEL,EQ,24470.5,812542,3,11.42,385.65,-1.23,-1.97,1.67,-4.2,-4.02,1.23,6.68,-9.52,-1.52,-1,-1,HVY,-1,-1,EEP,-1,-1,-1,-1,-1,-4.36,-7.84,-7.84,-10.61,8.42,11.93,22.6,-5.15,1.8,-5.56,-13.79,-2.19,0.977335,47,-5.15,6.77,-7.23,-8.26,11.06,0.997816,51
10-10-2025,NSE:RAYMOND,EQ,4145.55,324299,2.48,14.86,579.55,0.36,-1.51,-6.36,-7.8,-7.49,-19.64,16.12,-0.74,8.56,-1,-1,HV2Q,HVQ,HV2Y,EEP,-1,-1,-1,-1,-1,-7.76,-21.52,-23.54,-23.54,1.01,19.4,42.03,-8.62,-19.07,3.88,-5.01,7.89,0.97704,47,-8.62,-9.59,17.15,-11.01,12.99,1.00679,63
10-10-2025,NSE:SUNTECK,EQ,6562.71,412612,3.45,14.99,444.4,2.53,0.82,4.7,-1.87,-0.57,0.1,16.9,-11.57,-23.4,-1,-1,HV2Q,-1,-1,EEP,-1,-1,-1,-1,-1,-1.83,-2.55,-4.14,-25.48,18.18,25.38,25.38,-1.7,0.67,4.66,-15.84,-24.07,0.976989,47,-1.7,2.39,4.07,-25.16,-6.85,0.986247,35
10-10-2025,NSE:JSWCEMENT,EQ,20374.13,9604782,2.33,3.43,140.68,1.96,1.29,-2.25,-7.49,-5.21,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-6.96,NA,NA,NA,NA,NA,NA,-6.34,0,0,0,0,0.976887,47,-6.34,101.72,-12.74,9.09,3.76,0.991745,43
10-10-2025,NSE:KPRMILL,EQ,39100.1,361542,3.4,36.57,1004.3,-0.01,-6.62,-7.69,-11.37,0.81,-19.6,7.73,-1.29,8.59,-1,-1,-1,EEP,EEP,EEP,-1,-1,-1,-1,-1,-11.78,-19.2,-23.12,-23.12,5.76,8.54,27.67,-0.32,-19.03,-4.51,-5.56,7.92,0.976878,47,-0.32,-18.85,10.11,-0.69,13.52,1.003834,60
10-10-2025,NSE:RUSTOMJEE,EQ,7840.92,36063,3.14,18.76,619.4,-0.71,2.95,2.52,3.13,1.87,-8.14,13.72,-6.26,-12.04,-1,-1,-1,-1,-1,HV2Y,-1,-1,-1,-1,-1,-0.86,-6.39,-7.52,-16.05,5.51,25.03,25.03,0.74,-7.57,1.48,-10.53,-12.71,0.976768,47,0.74,-8.48,7.47,-14.07,-1.68,0.990601,42
10-10-2025,NSE:SIGACHI,EQ,1688.96,18078164,5.82,2.32,39.55,1.83,-1.44,1.42,-9.58,20.3,-4.83,4.48,-27.69,-30.62,-1,HV2Y,-1,EEP,HVQ,HVQ,-1,-1,-1,-1,-1,-10.88,-10.88,-32.84,-32.84,28.95,28.95,28.95,19.17,-4.26,-7.76,-31.96,-31.29,0.976712,47,19.17,-29.82,-3.86,-24.58,1.46,0.984626,32
10-10-2025,NSE:EXIDEIND,EQ,35287.75,2794022,2.07,8.32,400.65,0.77,0.65,1.87,-6.12,-5.39,2.92,10.73,-2.1,-19.93,-1,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-5.76,-6.25,-6.25,-24.48,7,13.9,20.32,-6.52,3.49,-1.51,-6.37,-20.6,0.976706,47,-6.52,9.61,-4.69,-5.28,-13.71,0.987762,37
10-10-2025,NSE:SHANTIGOLD,EQ,1614.23,2073521,4.11,8.66,214.13,2.59,0.29,-0.13,-3.14,-5.49,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-4.64,NA,NA,NA,NA,NA,NA,-6.62,0,0,0,0,0.976581,47,-6.62,101.72,-12.74,9.09,3.76,0.991434,43
10-10-2025,NSE:AVTNPL,EQ,1136.8,147311,2.8,2.01,69.29,0.23,-3.2,-3.12,-8.57,-10.48,3.82,18.82,-7.98,-21.94,-1,-1,HV2Q,-1,-1,HV2Y,-1,-1,-1,-1,-1,-9.55,-10.71,-10.71,-19.6,4.2,19.71,31.46,-11.61,4.39,6.58,-12.25,-22.61,0.976524,47,-11.61,14.67,2.85,-23.92,-9.16,0.990533,42
10-10-2025,NSE:GUFICBIO,EQ,3730.32,77232,2.52,9.14,365.15,-0.18,1.82,0.99,0.78,-1.52,3.82,13.36,-32.81,-2.15,-1,-1,-1,HVQ,-1,HV2Y,-1,-1,-1,-1,-1,-1.74,-9.74,-9.74,-24.78,4.61,17.87,17.87,-2.65,4.39,1.12,-37.08,-2.82,0.976482,47,-2.65,6.98,-2.82,-44.21,26.84,1.004706,61
10-10-2025,NSE:REPCOHOME,EQ,2367.95,191727,2.88,10.61,393.5,2.01,6.57,7.66,5.04,8.2,-8.65,12.85,-6.01,-26.8,-1,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,0,-13.39,-13.39,-22.69,13.5,13.5,26.43,7.07,-8.08,0.61,-10.28,-27.47,0.976376,47,7.07,-16.63,7.05,-12.55,-15.85,0.983453,31
10-10-2025,NSE:SDBL,EQ,2615.98,838902,3.3,4.25,126.12,-0.38,-0.13,-8.25,-5.72,-6.72,-20.65,3.76,6.72,14.49,-1,-1,-1,HVQ,HVQ,HV2Y,-1,-1,-1,-1,-1,-10.48,-23.17,-25.88,-25.88,2.35,5.79,30.09,-7.85,-20.08,-8.48,2.45,13.82,0.97626,46,-7.85,-11.33,7.49,12.16,12.1,1.007388,64
10-10-2025,NSE:ALPHA,EQ,739.92,1162016,2.44,1.16,48.85,0.95,2.4,0.78,-2.05,-0.29,-3.48,13.22,-9.4,-12.34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2.26,-4.35,-5.37,-16.15,4.02,17.23,20.02,-1.42,-2.91,0.98,-13.67,-13.01,0.976108,46,-1.42,-1.46,3.4,-16.98,1.07,0.990506,42
10-10-2025,NSE:SHRIRAMPPS,EQ,1667.75,788876,3.39,3.11,90.66,0.27,0.39,-1.72,-3.65,1.38,-7.2,23.43,-15.1,-26.58,-1,-1,-1,HV2Y,HV2Y,HV2Y,-1,-1,-1,-1,-1,-7.14,-9.75,-12.49,-26.35,6.26,33.72,36.95,0.25,-6.63,11.19,-19.37,-27.25,0.975984,46,0.25,-6.98,15.83,-41.23,-6.22,0.988593,39
10-10-2025,NSE:SHK,EQ,3425.91,523818,3.34,7.87,226.95,-0.35,-5.1,-4.12,-10.91,-10.85,-2.05,22.41,-0.67,-29.48,-1,-1,HV2Q,HV2Q,EEP,EEP,-1,-1,-1,-1,-1,-10.04,-15.35,-15.35,-30.66,5.93,29.91,39.31,-11.98,-1.48,10.17,-4.94,-30.15,0.975972,46,-11.98,9.66,11.23,-20.66,-24.86,0.987328,36
10-10-2025,NSE:THOMASCOTT,EQ,467.26,28193,5.42,18.82,329,-0.56,-8.16,-8.09,-9.89,-3.39,-14.42,5.78,-42.89,30.95,-1,-1,HV2Q,HV2Q,-1,-1,-1,-1,-1,-1,-1,-14.28,-15.49,-18.42,-34.22,13.12,13.12,73.63,-4.52,-13.85,-6.46,-47.16,30.28,0.975964,46,-4.52,-8.95,4.91,-42.56,55.44,1.050828,90
10-10-2025,NSE:KIRLOSENG,EQ,14058.45,419818,2.88,26.26,891.1,1.22,-1.2,-6.02,-5.63,0.34,-3.03,19.86,-13.75,-25.08,-1,-1,-1,EEP,EEP,EEP,-1,-1,-1,-1,-1,-8.42,-8.76,-8.76,-27.36,3.26,33.03,54.68,-0.79,-2.46,7.62,-18.02,-25.75,0.975915,46,-0.79,-1.66,9.48,-32.85,-6.2,0.98663,35
10-10-2025,NSE:JKLAKSHMI,EQ,10588.54,124796,2.21,19.17,851.5,0.45,-1.34,-1.11,-5.26,-6.5,-14.86,7.18,5.62,5.81,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-6.83,-15.56,-15.56,-15.56,1.21,11.18,26.79,-7.63,-14.29,-5.06,1.35,5.14,0.975906,46,-7.63,-6.13,6.45,7.41,3.97,1.000675,55
10-10-2025,NSE:MHRIL,EQ,7252.41,70171,2.44,8.68,344.05,0.57,-2.49,-1.53,-5.23,-3.84,-2.35,13.81,-7.66,-11.18,-1,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-4.97,-6.67,-7.82,-12.62,0.89,17.32,20.74,-4.97,-1.78,1.57,-11.93,-11.85,0.975853,46,-4.97,3.15,3.05,-15.81,0.49,0.991715,43
10-10-2025,NSE:INDIAMART,EQ,14851.95,89975,2.49,59.66,2391.4,-0.86,0.84,0.74,-5.5,-7.74,-8.15,16.96,4.09,-16.21,-1,-1,HVQ,HVQ,-1,HV2Y,-1,-1,-1,-1,-1,-8.46,-12.77,-12.77,-21.47,2.62,19.94,24.19,-8.87,-7.58,4.72,-0.18,-16.88,0.975848,46,-8.87,1.34,10.48,-6.41,-17.41,0.9901,41
10-10-2025,NSE:PRAXIS,BE,232.62,245617,1.31,0.39,13.67,-0.65,17.04,11.63,9.73,5.71,2.56,34.16,-52.51,-80.47,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.65,-3.05,-3.26,-48.57,37.11,56.59,56.59,4.58,3.13,21.92,-56.78,-81.14,0.975779,46,4.58,-1.62,19.69,-122.56,-14.57,0.982138,29
10-10-2025,NSE:BUTTERFLY,EQ,1247.99,29149,1.93,13.48,709.25,1.28,2.1,1.03,1.11,0.63,-0.73,15.52,-9.24,-27.08,-1,-1,-1,EEP,-1,HV2Y,-1,-1,-1,-1,-1,-1.72,-7.79,-11.46,-23.14,3.99,20.02,27.79,-0.5,-0.16,3.28,-13.51,-27.75,0.975692,46,-0.5,0.35,3.39,-20.22,-12.58,0.983527,31
10-10-2025,NSE:MPSLTD,EQ,3899.78,17432,3.38,73.89,2218.3,-0.76,1.4,0.19,-1.36,0.69,-27.11,-0.37,9.69,10.86,-1,-1,-1,EEP,EEP,EEP,-1,-1,-1,-1,-1,-2.89,-23.91,-23.91,-23.91,4.78,5.22,20.31,-0.44,-26.54,-12.61,5.42,10.19,0.975507,46,-0.44,-26.27,8.3,19.11,5.05,1.005475,62
10-10-2025,NSE:FLYSBS,ST,967.37,259591,4.8,26.66,557,5.00,0.92,6.92,-1.85,-6.51,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-9.72,NA,NA,NA,NA,NA,NA,-7.64,0,0,0,0,0.975464,46,-7.64,101.72,-12.74,9.09,3.76,0.990301,41
10-10-2025,NSE:MONOLITH,ST,1040.61,38200,4.36,20.05,458.7,0.16,0.35,-4.64,-1.45,-3.78,-2.74,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-5.26,-5.26,NA,NA,17.16,NA,NA,-4.91,-2.17,0,0,0,0.975222,46,-4.91,2.73,87.26,9.09,3.76,0.994647,47
10-10-2025,NSE:MOL,EQ,2197.27,820100,2.63,2.18,81.01,-0.43,-4.32,-3.05,-7.01,-0.58,-23.66,21.26,2.95,-14.64,-1,-1,-1,-1,EEP,EEP,-1,-1,-1,-1,-1,-6.55,-20.41,-20.57,-29.24,1.53,28.4,32.72,-1.71,-23.09,9.02,-1.32,-15.31,0.975169,46,-1.71,-21.23,23.58,-14.16,-14.37,0.995776,49
10-10-2025,NSE:SMALLCAP,EQ,717.12,1469769,1.64,0.74,45.67,0.40,0.5,0.07,-2.47,-0.04,-5.08,12.39,-8.96,-10.51,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2.73,-5.97,-5.97,-15.05,3.61,15.59,19.15,-1.17,-4.51,0.15,-13.23,-11.18,0.975065,46,-1.17,-3.31,3.89,-15.28,2.33,0.991143,42
10-10-2025,NSE:ACI,EQ,8593.65,238749,2.91,19.83,640,-0.94,-5.75,-10.5,-8.5,-8.77,-4.23,12.72,-1.72,-5.88,-1,-1,HVQ,EEP,EEP,EEP,-1,-1,-1,-1,-1,-10.56,-10.56,-10.56,-10.74,3.14,15.53,53.4,-9.9,-3.66,0.48,-5.99,-6.55,0.975063,46,-9.9,5.9,3.52,-7.45,-0.33,0.994919,47
10-10-2025,NSE:REPRO,EQ,649.28,16360,4.75,21.65,491.7,-3.11,7.63,8.15,5.43,6.45,-15.88,17.84,-11.73,-14.22,HVQ,HVQ,-1,HV2Y,HVQ,HV2Y,-1,-1,-1,-1,-1,-4.11,-14.89,-15.53,-21.97,15.23,22.25,23.48,5.32,-15.31,5.6,-16,-14.89,0.97506,46,5.32,-22.15,16.36,-26.9,1.54,0.993582,45
10-10-2025,NSE:OFSS,EQ,78502.84,173049,2.55,225.4,9213,-1.06,2.72,3.3,0.41,-0.56,4.73,18.09,-31.84,-18.79,-1,-1,HVY,-1,-1,EEP,-1,-1,-1,-1,-1,-1.28,-1.28,-5.34,-28.83,11.27,24.48,26.31,-1.69,5.3,5.85,-36.11,-19.46,0.974957,46,-1.69,6.98,1.29,-51.88,13.66,0.993552,45
10-10-2025,NSE:HEMIPROP,EQ,4863.52,1926504,4.59,8.42,148.26,1.10,-24.11,-9.07,-14.65,-17.49,8.46,20.43,-13.8,-21.27,-1,-1,HV2Y,-1,HVQ,HVQ,-1,-1,-1,-1,-1,-19.42,-19.42,-19.42,-24.47,18.82,26.96,29.42,-18.62,9.03,8.19,-18.07,-21.94,0.974756,45,-18.62,23.81,0.34,-33.93,-2.81,0.996973,50
10-10-2025,NSE:VINATIORGA,EQ,17946.59,58526,2.54,43.07,1721.7,1.94,1.96,-0.25,0.19,0.43,-14.24,14.01,0.85,-12.71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-3.66,-13.91,-14.86,-14.86,5.54,18.88,18.88,-0.7,-13.67,1.77,-3.42,-13.38,0.974628,45,-0.7,-13.01,11.99,-6.21,-9.92,0.990533,42
10-10-2025,NSE:AMRUTANJAN,EQ,2219.32,20069,2.31,16.93,704.75,-0.30,-2.33,-4.74,-6.46,-7.18,-4.47,10.98,-2.11,-5.42,-1,-1,-1,-1,-1,HV2Y,-1,-1,-1,-1,-1,-7.88,-8.28,-8.28,-10.35,7.39,11.5,21.98,-8.31,-3.9,-1.26,-6.38,-6.09,0.97453,45,-8.31,4.25,2.05,-5.61,0.52,0.994414,46
10-10-2025,NSE:OIL,EQ,65812.55,2009608,2.02,8.5,418.2,0.07,0.84,0.81,4.56,6.58,-4.62,15.48,-13.43,-30.88,-1,-1,-1,HV2Q,EEP,EEP,-1,-1,-1,-1,-1,-1.01,-7.76,-13.03,-28.67,7.15,19.61,22.41,5.45,-4.05,3.24,-17.7,-31.55,0.97438,45,5.45,-10.26,6.47,-25.12,-11.63,0.981886,29
10-10-2025,NSE:RIIL,EQ,1388.9,132979,2.26,21.02,933.7,1.83,4.35,5.38,1.03,1.77,-0.81,17.51,-21.65,-21.09,-1,-1,-1,-1,HV2Y,HV2Y,-1,-1,-1,-1,-1,0,-2.92,-7.07,-23.71,12.03,19.54,24.99,0.64,-0.24,5.27,-25.92,-21.76,0.974319,45,0.64,-0.91,5.43,-38.38,4.22,0.98861,39
10-10-2025,NSE:TECHNOE,EQ,16456.39,240734,3.43,46.42,1367.9,3.83,-0.31,0,-4.59,-8.18,-17.94,31.81,-15.79,-14.27,-1,-1,-1,EEP,EEP,EEP,-1,-1,-1,-1,-1,-6.56,-14.41,-16.39,-23.18,7.02,48.92,51.89,-9.31,-17.37,19.57,-20.06,-14.94,0.974181,45,-9.31,-7.3,29.44,-60.71,5.07,1.006973,63
10-10-2025,NSE:JBMA,EQ,17155.29,2282021,3.95,28.5,664.55,1.79,-2.75,-7.25,-10.71,5,2.37,9.81,-15.2,-28.59,-1,HV2Y,-1,EEP,EEP,EEP,-1,-1,-1,-1,-1,-10.4,-10.4,-10.4,-25.49,12.04,13.21,34.76,3.87,2.94,-2.43,-19.47,-29.26,0.974032,45,3.87,-1.04,-5.12,-18.64,-7.87,0.981578,28
10-10-2025,NSE:BIRLAMONEY,EQ,1027.28,126140,2.53,4.42,175.85,0.93,0.15,1.51,-1.56,-5.84,-9.35,11.29,-39.24,22.68,-1,-1,HV2Q,HVQ,HV2Y,HV2Y,-1,-1,-1,-1,-1,-4.3,-8.55,-15.35,-40.34,5.5,24.28,28.27,-6.97,-8.78,-0.95,-43.51,22.01,0.974023,45,-6.97,-1.6,6.13,-47.87,48.23,1.035607,83
10-10-2025,NSE:NTPC,EQ,328910.92,9278888,1.54,5.19,339.7,1.15,-0.68,-0.24,0.81,4.14,-0.52,-3.9,3.27,-22.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2.27,-2.27,-6.82,-20.37,4.81,4.81,13.92,3.01,0.05,-16.14,-1,-22.97,0.973878,45,3.01,-3.13,-16.11,15.99,-22.67,0.985512,34
10-10-2025,NSE:SURYAROSNI,EQ,6359.32,396211,2.98,8.53,288.2,-0.38,-2.01,0.92,-0.24,-3.23,-15.42,14.48,8.66,-19.1,-1,-1,-1,-1,-1,HV2Y,-1,-1,-1,-1,-1,-3.16,-17.04,-17.04,-20.18,7,20.54,34.8,-4.36,-14.85,2.24,4.39,-19.77,0.973599,45,-4.36,-10.1,13.16,2.29,-26.63,0.988363,39
10-10-2025,NSE:FAZE3Q,EQ,1280.4,142840,4.88,24.37,479.65,-3.48,0.47,1.56,-12.77,-13.71,-26,13.34,12.66,6.14,-1,-1,HV2Q,HVQ,HV2Y,HV2Y,-1,-1,-1,-1,-1,-11.85,-34.72,-34.72,-34.72,16.66,16.66,45.64,-14.84,-25.43,1.1,8.39,5.47,0.973334,45,-14.84,-9.09,18.48,8.3,-3.7,1.004476,61
10-10-2025,NSE:RHFL,EQ,225.32,1938426,4.16,0.21,3.95,4.77,-2.78,5.32,-17.72,-19.49,-34.68,12.41,9.11,22.28,-1,-1,-1,HVQ,-1,-1,-1,-1,-1,-1,-1,-16.49,-28.44,-49.23,-49.23,11.27,33,83.72,-20.62,-34.11,0.17,4.84,21.61,0.973224,45,-20.62,-10.99,22.22,5.33,18.24,1.01996,75
10-10-2025,NSE:AIAENG,EQ,28742.67,86975,2.24,69.29,3271.9,0.00,1.45,5.28,4.14,6.41,-4.84,5.25,-2.18,-26.65,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-5.09,-7.41,-23.03,8.43,8.43,8.43,5.28,-4.27,-6.99,-6.45,-27.32,0.973132,45,5.28,-10.3,-3.11,1.24,-20.18,0.981572,28
10-10-2025,NSE:CORDSCABLE,EQ,232.76,21216,3.63,6.36,178.17,-1.10,2.21,1.12,-0.42,1.67,-9.46,12.91,-11.04,-8.17,-1,-1,-1,-1,HV2Q,HVQ,-1,-1,-1,-1,-1,-2.14,-13.77,-16.63,-25.73,4.25,17,18.34,0.54,-8.89,0.67,-15.31,-8.84,0.973061,45,0.54,-9.6,7.7,-18.41,6.34,0.992936,44
10-10-2025,NSE:RML,EQ,2339.9,15249,2.68,22.67,829.1,-1.62,-1.61,-1.4,-3.35,-3.08,-7.6,20.41,-4.61,-28.08,-1,-1,HV2Q,HV2Q,HVQ,HV2Y,-1,-1,-1,-1,-1,-4.59,-7,-17.36,-26.47,4.15,28.01,42.35,-4.21,-7.03,8.17,-8.88,-28.75,0.972726,45,-4.21,-2.67,13.3,-22.35,-18.68,0.985089,33
10-10-2025,NSE:MSTCLTD,EQ,3667.84,312980,3.45,17.91,543.35,-0.18,3.75,7.76,3.98,2.59,2.05,7.18,-21.64,-11.26,-1,-1,HV2Q,HV2Q,-1,-1,-1,-1,-1,-1,-1,-0.18,-0.18,-5.22,-31.07,23.94,23.94,26.58,1.46,2.62,-5.06,-25.91,-11.93,0.972692,45,1.46,1.17,-7.51,-21.96,12.29,0.99167,43
10-10-2025,NSE:KRYSTAL,EQ,917.96,25339,3.46,22.32,612.1,0.35,-0.74,-3.5,-8.23,-7.98,-9.59,26.97,-14.47,-18.19,-1,-1,-1,EEP,EEP,EEP,-1,-1,-1,-1,-1,-8.25,-12.2,-12.2,-23.18,0.91,35.96,44.24,-9.11,-9.02,14.73,-18.74,-18.86,0.972684,45,-9.11,0.23,20.62,-47.67,0.51,0.996621,50
10-10-2025,NSE:EFFWA,ST,534.7,15672,3.98,8.79,221.2,0.41,-1.4,1.27,-4.2,0.86,-1.27,9.31,-8.54,-20.09,-1,-1,-1,HVQ,HV2Y,HV2Y,-1,-1,-1,-1,-1,-4.18,-7.85,-12.69,-15.96,3.24,6.81,45.53,-0.27,-0.7,-2.93,-12.81,-20.76,0.972227,45,-0.27,-0.42,-2.29,-10.6,-6.88,0.985008,33
10-10-2025,NSE:CIFL,EQ,1469.2,280101,5.86,2.05,35.01,-0.74,-4.86,-3.57,2.4,1.63,-11.71,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-8.09,-9.06,NA,NA,6.93,NA,NA,0.5,-11.14,0,0,0,0.972125,45,0.5,-11.84,87.26,9.09,3.76,0.985092,33
10-10-2025,NSE:BHADORA,SM,208.32,166143,8.18,8.53,93,-3.02,-6.56,-12.15,-18.23,-9.73,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-21.85,NA,NA,NA,NA,NA,NA,-10.86,0,0,0,0,0.972076,45,-10.86,101.72,-12.74,9.09,3.76,0.986861,36
10-10-2025,NSE:POLICYBZR,EQ,83088.83,1216879,2.98,51.14,1745.4,0.56,2.57,-0.33,-2.53,-4.81,-4.97,12.23,-19.14,3.13,-1,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-4.2,-9.18,-10.5,-21.23,4.15,18.8,31.05,-5.94,-4.4,-0.01,-23.41,2.46,0.972062,44,-5.94,1.57,3.64,-26.66,22.46,1.003337,59
10-10-2025,NSE:CAPLIPOINT,EQ,17619.51,119507,3.48,75.37,2056.8,1.52,1.79,-6.16,-12.87,-7.92,0.7,9.41,-24.02,6.31,-1,-1,EEP,-1,HV2Y,EEP,-1,-1,-1,-1,-1,-12.22,-12.22,-12.22,-20.9,6.59,20.01,20.01,-9.05,1.27,-2.83,-28.29,5.64,0.972054,44,-9.05,9.7,-3.96,-27.81,28.21,1.008678,65
10-10-2025,NSE:GSPL,EQ,17668.28,713708,3.09,9.73,320.35,1.34,-1.56,1.65,1.65,6.48,-2.26,9.02,-11.89,-28.05,-1,-1,-1,-1,EEP,EEP,-1,-1,-1,-1,-1,-1.54,-4.6,-8.82,-22.19,10.5,10.5,19.6,5.35,-1.69,-3.22,-16.16,-28.72,0.972001,44,5.35,-7.63,-1.71,-13.9,-10.68,0.980968,28
10-10-2025,NSE:PREMIERENE,EQ,47103.67,910304,2.55,26.73,1023.6,-0.53,-1.93,-2.53,-2.77,-1.78,-9.01,17.2,-27.51,2.58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-5.34,-7.68,-9.09,-25.48,3.93,19.84,21.4,-2.91,-8.44,4.96,-31.78,1.91,0.971936,44,-2.91,-5.38,11.3,-44.9,27.35,1.007605,64
10-10-2025,NSE:KSCL,EQ,6100.16,119187,2.69,29.76,1063.9,0.35,2.02,-2.45,-11.22,-9.93,-9.66,-23.66,11.59,17.89,-1,-1,HVQ,EEP,EEP,HV2Y,-1,-1,-1,-1,-1,-11.5,-11.5,-32.18,-32.18,2.06,2.06,29.78,-11.06,-9.09,-35.9,7.32,17.22,0.971932,44,-11.06,1.96,-25.51,37.6,10.88,1.017632,73
10-10-2025,NSE:KANSAINER,EQ,20293.41,554800,2.19,5.44,247.5,0.88,-1.96,0.91,-2.32,1.29,-0.65,1.31,-5.29,-13.35,-1,-1,-1,-1,EEP,EEP,-1,-1,-1,-1,-1,-2.27,-2.27,-8.32,-16.24,6.4,6.4,11.49,0.16,-0.08,-10.93,-9.56,-14.02,0.971921,44,0.16,-0.24,-10.8,2.4,-3.9,0.988086,38
10-10-2025,NSE:HUHTAMAKI,EQ,1812.6,190667,3.27,7.67,235.01,0.73,-1.28,-0.51,-2.07,2.51,-0.47,22.01,-14.63,-58.01,-1,-1,-1,-1,HV2Y,EEP,-1,-1,-1,-1,-1,-2.21,-2.21,-2.21,-41.28,13.27,26.17,33.48,1.38,0.1,9.77,-18.9,-58.68,0.971788,44,1.38,-1.34,9.63,-37.89,-34.08,0.974142,18
10-10-2025,NSE:HILINFRA,EQ,627.13,1082077,3.39,2.86,80.08,-0.01,0.02,-4.2,-12.95,-10.06,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-11.46,NA,NA,NA,NA,NA,NA,-11.19,0,0,0,0,0.971736,44,-11.19,101.72,-12.74,9.09,3.76,0.986516,35
10-10-2025,NSE:SUMMITSEC,EQ,2387.49,16822,3.56,77.63,2187.4,0.24,-4.12,-1.39,1.27,0.18,5.43,13.52,-36.35,-14.19,-1,-1,HV2Y,HVQ,HV2Y,HV2Y,-1,-1,-1,-1,-1,-3.96,-6.55,-6.55,-38.66,14.75,20.76,54.76,-0.95,6,1.28,-40.62,-14.86,0.971599,44,-0.95,6.98,-4.18,-48.58,20.02,0.995832,49
10-10-2025,NSE:SPMLINFRA,EQ,2032.75,595996,4.67,11.9,241.13,2.30,-1.34,-5.36,-14.5,-17.76,-13.54,21.02,-1.87,0.2,-1,-1,HV2Q,HV2Q,EEP,EEP,-1,-1,-1,-1,-1,-14.96,-21.7,-21.7,-21.7,2.66,49.53,68.29,-18.89,-12.97,8.78,-6.14,-0.47,0.971242,44,-18.89,5.3,17.7,-19.89,5.8,1.003885,60
