Date,Symbol,Series,Mkt Cap (₹ Crores),CMP,AVOL(50),₹AVOL(50),ADR(20),ATR(20),DV(50),RPS,Change_1D,Change_1W,Change_10D,Change_15D,Change_1M,Change_2M,Change_3M,Change_6M,Change_9M,Change_12M,Change_20M,Momo_10D,Momo_1M,Momo_3M,Momo_6M,Momo_9M,Momo_12M,Gap_10D,6EMA_10D,10EMA_20D,21EMA_40D,50SMA_100D,Off_10EMA,10_21_EMA,Off_21EMA,21_50SMA,Off_50SMA,50_200SMA,Off_200SMA,RSHigh_1W,RSHigh_1M,RSHigh_3M,RSHigh_6M,RSNHBP_1W,RSNHBP_1M,RSNHBP_3M,RSNHBP_6M,Below_1M,Below_3M,Below_6M,Below_12M,Below_20M,NB_1M,NB_3M,NB_6M,NB_9M,NB_12M,NB_20M,Above_3M,Above_6M,Above_12M,Above_20M,NA_1M,NA_3M,NA_6M,NA_9M,NA_12M,NA_20M,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score,NC_1M,NC_3M,NC_6M,NC_9M,NC_12M,NC_20M,NRS_1M,NRS_3M,NRS_6M,NRS_9M,NRS_12M,Total_NRS (CNX500),NRS_score
09-12-2025,NSE:DCMSHRIRAM,EQ,18900.21,1224.7,187762,2299.52121,3.38,3.39,9.49,,1.84,0.33,2.86,2.78,-1.76,4,-1.66,12.38,17.25,8.7,27.49,-1,-1,-1,HV2Y,HVQ,HVQ,-1,-1,-1,-1,-1,0.48,-0.26,0.21,0.1,0.31,3.57,4.02,0,0,0,21.43,0,0,0,10.32,-3.45,-11.23,-15.08,-15.08,-15.08,-3.45,-9.67,-13.67,-18.81,-23.32,-15.4,6.69,11.89,32.6,35.75,4.3,8.57,26.98,16.19,18.64,30.9,-1.42,-4.37,11.59,1.95,6.93,1.012361,73,-0.81,-7.29,21.33,-5.41,,,-1.42,-2.94,15.79,-9.08,5.64,1.003616,69
09-12-2025,NSE:GRAPHITE,EQ,11214.56,540.8,1338211,7237.04509,3.08,3.06,12.43,3L,2.78,-0.69,-2.14,-10.28,0.42,-9.16,4.76,-2.43,29.81,-12.48,-17.46,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-1,-0.7,-1.71,-2.37,-2.23,-4.49,7.46,3.21,0,0,7.94,22.22,0,0,1.59,12.7,-9.32,-14.98,-14.98,-14.98,-21.48,-9.32,-15.33,-12.28,-8.93,-44.88,-11.67,4.02,5.87,44.43,44.43,2.78,5.43,31.41,47.94,1.38,31.52,0.76,2.05,-3.22,14.51,-14.25,1.012357,73,-5.09,1.43,31.41,8.99,,,0.76,1.32,-5.57,16.84,-44.28,1.005572,70
09-12-2025,NSE:MONTECARLO,EQ,1648.2,698.5,63068,440.52998,4.13,4.16,3.86,S,1.87,-5.94,-12.96,-17.57,-1.02,4.24,12.01,11.23,22.98,-35.9,9.6,-1,HV2Y,HV2Y,-1,-1,-1,-1,-1,-1,-1,-1,-4.23,-1.7,-5.83,2.66,-3.25,13.62,12,0,57.14,71.43,35.71,0,38.1,49.21,24.6,-16.33,-16.33,-16.33,-26.64,-26.64,-16.33,-3.47,-1.44,-34.88,-43.5,0,13.27,28.02,33.11,33.11,1.87,29.33,17.12,18.16,0,62.2,-0.68,9.3,10.44,7.68,-37.67,1.012014,73,0.29,27.01,8.7,-13.32,,,-0.68,9.86,1.09,-1.39,-60.49,0.990933,53
09-12-2025,NSE:PRUDENT,EQ,10339.66,2672.2,43474,1161.71223,3.02,2.99,7.23,,3.47,8.39,7.41,7.02,2.83,0.51,-6.06,-8.94,37.38,-12.78,52.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.79,0.38,5.19,-1.62,3.52,1.26,4.84,0,0,0,9.52,0,0,0,3.17,0,-10.77,-12.76,-12.76,-24.1,0,-13.3,-7.47,-17.31,-52.47,-14.39,9.99,9.99,65.07,111.85,9.99,4.22,60.82,79.83,38.35,149.18,3.17,-8.77,-9.73,22.08,-14.55,1.011886,73,6,-4.61,60.82,23.96,,,3.17,-12.19,-0.73,27.89,-64.14,1.015649,78
09-12-2025,NSE:BESTAGRO,EQ,722.35,372.7,333269,1242.09356,5.74,6.07,9.99,,0.91,-5.7,19.05,19.32,16.46,5.89,-7.63,10.34,29.51,-65.07,-191.52,EEP,EEP,-1,EEP,-1,-1,8,-1,-1,-1,-1,0.24,4.13,4.55,4.43,9.4,-2.23,7.01,0,0,0,17.46,0,0,0,9.52,-7.16,-7.16,-27.26,-43.19,-68.21,-7.16,-38.24,-21.7,-51.12,-77.59,-47.52,25.81,25.81,49.62,49.62,25.81,0,61.04,34.14,1.68,22.49,16.8,-10.34,9.55,14.21,-66.84,1.011775,73,22.12,-38.24,45.66,-50.42,,,16.8,-31.88,18.68,6.75,-118.21,0.988627,49
09-12-2025,NSE:METALIETF,EQ,346.42,10.15,11581481,1175.52032,2.16,2.16,2.57,2M,-0.29,-2.07,0.3,-2.86,-3.94,-0.39,3.74,6.8,17.73,9.16,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.27,-0.47,-1.73,-0.34,-2.07,8.73,7.3,0,14.29,60.32,50.79,0,9.52,49.21,29.37,-4.61,-6.28,-6.28,-6.28,NA,-4.61,-2.59,0,-7.62,-18.46,NA,4,12.15,29.13,NA,0.89,14.92,24.3,20.36,4.77,NA,-3.6,1.03,6.01,2.43,7.39,1.011772,73,-4.43,13.32,12.56,2.83,,,-3.6,4.35,5.15,-2.9,5.55,1.006158,71
09-12-2025,NSE:PRIZOR,SM,347.14,229.25,24984,57.27582,6.05,5.94,3.83,,-3.25,-29.38,-33.63,-47.81,-35.4,-55.51,-37.51,12.32,44.62,18.32,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-16.18,-7.23,-21.83,-9.18,-28.4,27.69,-0.98,0,0,42.86,67.46,0,0,12.7,30.95,-32.34,-35.69,-35.69,-35.69,NA,-32.34,-12.93,-3.24,-10.43,-43.43,NA,0,21.3,117.81,NA,0,17.13,199.52,90.97,1.16,NA,-35.06,-40.22,11.53,29.32,16.55,1.011692,73,-27.94,13.99,136.59,48.89,,,-35.06,-4.6,38.22,22.21,-31.53,1.035327,88
09-12-2025,NSE:IPCALAB,EQ,36964.7,1451,288364,4184.16164,4.22,4.16,5.91,,0.23,1.5,3.09,1.94,7.32,6.82,9,5.63,7.47,-2.59,14.47,-1,EEP,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.81,1.59,2.44,4.21,6.94,-2.33,4.51,0,0,0,0,0,0,0,0,-1.93,-1.93,-5.83,-16.8,-16.8,-1.93,-6.68,-14.3,-21.49,-23.02,-12.6,14.37,14.37,14.37,33.35,11.44,6,2.04,5.82,23.38,36.8,7.66,6.29,4.84,-7.83,-4.36,1.011476,73,9.76,-3.36,-3.25,-3.05,,,7.66,-1.23,-1.72,-12.68,5.09,0.996997,61
09-12-2025,NSE:HATSUN,EQ,24123.64,1030.2,202444,2085.57809,3.19,3.17,2.96,M,2.55,0.08,-2.03,-2.53,0.66,12.65,12.48,4.91,15.12,-8.95,-1.04,-1,-1,EEP,-1,-1,-1,-1,-1,-1,-1,-1,-0.51,-0.21,-0.72,3.63,3.01,5.57,9.09,0,66.67,33.33,16.67,0,0,1.59,0.79,-6.41,-10.16,-10.16,-11.68,-23.23,-6.41,-10.75,-9.23,-26.22,-34.84,-16.36,18.51,18.51,18.69,18.69,2.55,17.73,3.88,12.86,0,13.37,1,9.77,4.12,-0.18,-10.72,1.011445,73,-3.8,14.35,0.65,-26.22,,,1,8.86,-6.67,-3.89,-12.4,0.998247,62
09-12-2025,NSE:GUJTHEM,EQ,4865.84,384.5,191576,736.60972,3.65,3.59,4,M,1.76,-3.97,-6.83,-13,-17.85,-6.27,0.21,10.88,31.68,NA,NA,-1,-1,-1,-1,HV2Y,HV2Y,-1,-1,-1,-1,21,-2.7,-3.6,-6.08,-4.46,-10.09,,,0,4.76,53.97,64.29,0,0,31.75,39.68,-14.55,-18.17,-18.17,NA,NA,-14.55,-3.56,-4.22,0,NA,NA,1.89,22.04,NA,NA,1.89,33.2,57.23,56.53,NA,NA,-17.51,-2.5,10.09,16.38,0,1.011427,73,-14.49,28.12,40.74,,,,-17.51,12.29,12.68,8.7,115.97,1.034116,87
09-12-2025,NSE:NBCC,EQ,31576.5,108.1,10593519,11451.59404,3.19,3.21,10.77,L,0.11,-6.62,-8.78,-6.35,-4.71,-2.73,5.14,-19.06,31.02,7.45,23.03,-1,-1,-1,-1,EEP,EEP,-1,-1,-1,-1,-1,-3.82,-0.91,-4.69,0.36,-4.34,6.62,2.44,0,23.81,7.94,11.9,0,23.81,7.94,3.97,-8.78,-8.78,-13.45,-16.01,-17.15,-8.78,-4.38,-20.33,0,-42.85,-23.32,5.31,10.01,48.37,48.37,0.11,15.19,31.65,76.64,2.35,37.24,-4.37,2.43,-19.85,15.72,5.68,1.011378,73,-4.83,3.24,29.81,4.48,,,-4.37,6.37,-23.53,27.43,-18.2,1.027351,84
09-12-2025,NSE:AKZOINDIA,EQ,15105.27,3565.9,151572,5404.90595,3.56,3.5,3.91,,2.18,2.33,4.72,5.17,7.47,6.11,4.17,8.47,11.86,-4.13,32.22,-1,-1,-1,HV2Y,HVQ,-1,-1,-1,-1,-1,-1,2.66,1.47,4.19,2.05,6.37,-1.78,4.51,0,0,0,1.59,0,0,0,0,0,0,-7.92,-7.92,-21.08,0,-9.47,-11.76,-27.77,-30.44,-17.82,10.83,15.05,15.05,48.19,8.07,2.55,10.25,4.93,31.8,55.71,7.81,1.46,7.68,-3.44,-5.9,1.011286,73,7.85,-8.98,7.64,-8.36,,,7.81,-6.61,6.47,-10.93,-2.17,0.995311,59
09-12-2025,NSE:CNXMETAL,IN,,10112.65,,,,,,,-0.29,-2.01,0.39,-2.68,-3.68,-0.24,3.9,6.29,17.45,8.73,15.33,0,0,0,0,0,0,0,-1,-1,-1,-1,,,,,,,,,,,,,,,,-4.49,-6.17,-6.17,-6.17,-6.17,,,,,,,,,,,,,,,,,-3.34,1.19,5.5,2.15,6.96,1.01104,,,,,,,,-3.34,4.27,4.46,-2.71,5.4,1.005817,
09-12-2025,NSE:AXISNIFTY,EQ,1123.13,284.48,16833,47.88652,1.86,1.87,2.46,,-0.29,-0.65,0.06,-0.04,1.07,3.56,4.41,3.8,15.46,6.71,14.94,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.53,0.22,-0.31,1.23,0.93,4.26,5.43,100,90.48,46.03,23.81,100,90.48,46.03,23.02,-1.27,-1.27,-1.27,-1.27,-1.27,-1.27,-1.7,-2.72,-3.84,-15.5,-6.75,5.28,6.36,18.29,20.24,0.72,5.23,12.41,13.79,2.39,12.98,1.41,1.7,3.01,0.16,4.94,1.010829,73,0.72,4.41,11.72,0.46,,,1.41,0.34,1.35,-2.51,5.62,1.003709,69
09-12-2025,NSE:BSLNIFTY,EQ,3283.4,30.1,340289,102.42699,1.58,1.57,3.92,,-0.43,-0.7,-0.03,-0.07,1.1,3.46,4.39,3.72,15.51,6.71,14.98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.56,0.24,-0.33,1.25,0.93,4.29,5.46,100,76.19,41.27,20.63,100,76.19,41.27,20.63,-1.28,-1.28,-1.28,-1.28,-1.28,-1.28,-1.62,-2.64,-3.59,-15.4,-6.59,5.36,6.55,18.36,20.35,0.74,5.38,12.6,13.96,2.33,13,1.44,1.68,2.93,0.21,4.94,1.010824,73,0.74,4.53,11.9,0.28,,,1.44,0.29,1.29,-2.38,5.55,1.00373,69
09-12-2025,NSE:NIFTYETF,EQ,4802.19,279.19,236046,659.01683,0.99,1.01,3.58,,-0.38,-0.66,-0.18,-0.18,1.05,3.32,4.45,3.74,15.41,6.67,14.89,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.57,0.2,-0.38,1.19,0.82,4.28,5.32,100,71.43,39.68,19.84,100,71.43,39.68,19.84,-1.39,-1.39,-1.39,-1.39,-1.39,-1.39,-1.78,-3.03,-3.78,-15.45,-6.7,5.16,6.41,18.22,20.41,0.69,5.29,12.29,13.8,2.34,12.92,1.39,1.74,2.95,0.11,4.9,1.010711,73,0.69,4.48,11.6,0.04,,,1.39,0.4,1.23,-2.5,5.63,1.003688,69
09-12-2025,NSE:PHOENIXLTD,EQ,62339.07,1739.2,515581,8966.98475,2.2,2.18,3.99,,1.05,0.46,0.43,0.87,-1.25,8.45,12.05,7.1,10.77,-1.33,18.18,-1,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,0.59,0.33,0.92,2.16,3.14,5.54,9.19,80,57.14,57.14,28.57,20,9.52,31.75,15.87,-0.71,-1.92,-1.92,-6.9,-15.06,-0.71,-0.7,-9.07,-13.51,-24.21,-13.93,12.91,22.71,22.71,24.41,3.65,24.24,7.93,15.58,21.82,38.34,-0.91,9.34,6.31,-4.53,-3.1,1.010699,73,0.14,20.87,-3.09,-10.84,,,-0.91,10.09,-3.65,-10.68,2.41,1.000867,65
09-12-2025,NSE:NIFTYIETF,EQ,35705.28,290.98,678067,1973.03936,1.64,1.61,4.5,,-0.43,-0.71,-0.1,-0.16,0.98,3.46,4.26,3.81,15.34,6.59,15.22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.65,0.21,-0.44,1.23,0.8,4.3,5.33,100,90.48,44.44,22.22,100,90.48,44.44,22.22,-1.39,-1.39,-1.39,-1.39,-1.39,-1.39,-1.68,-2.76,-3.84,-15.37,-6.62,5.3,6.24,18.13,20.49,0.5,5.21,12.17,13.62,2.43,13.02,1.32,1.55,3.02,0.04,4.82,1.010285,73,0.5,4.36,11.83,-0.01,,,1.32,0.27,1.51,-2.64,5.63,1.003519,68
09-12-2025,NSE:AADHARHFC,EQ,21403.44,487.95,320740,1565.05083,1.69,1.67,9.43,,0.47,0.59,0.18,-1.33,-2.15,-5.18,-4.61,7.17,22.01,9.71,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.54,-0.77,-0.23,-2.47,-2.64,5.64,3.19,0,0,15.87,26.98,0,0,12.7,11.11,-2.21,-9.61,-9.61,-9.61,NA,-2.21,-7.67,-2.18,-11.26,-25.45,NA,1.41,12.37,34,NA,1.41,0.79,31.39,24.39,15.51,NA,-1.81,-7.32,6.38,6.71,7.94,1.010254,73,-0.91,-1.36,31.39,8.75,,,-1.81,-5.45,13.24,1.35,0.2,1.005469,70
09-12-2025,NSE:SETFNIF50,EQ,215448.09,276.43,737135,2037.66228,1.25,1.26,4.87,,-0.48,-0.74,-0.1,-0.2,1,3.45,4.28,3.78,15.33,6.5,15.12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.65,0.22,-0.43,1.23,0.81,4.28,5.32,100,90.48,44.44,23.81,100,90.48,44.44,22.22,-1.32,-1.32,-1.32,-1.32,-1.32,-1.32,-1.68,-2.85,-3.67,-15.23,-6.39,5.24,6.33,18.1,20.14,0.59,5.27,12.27,13.64,2.65,13.35,1.34,1.57,2.99,0.03,4.73,1.010205,72,0.59,4.37,11.78,0.09,,,1.34,0.27,1.46,-2.63,5.55,1.003456,68
09-12-2025,NSE:PILANIINVS,EQ,5956.87,5167,6137,317.09879,2.4,2.37,4.07,M,0.59,-1.5,0.92,-1.06,-1.82,-3.65,0.35,-6.64,35.66,-15.35,34.09,-1,-1,-1,HV2Q,HVQ,-1,-1,-1,-1,-1,-1,-0.03,-0.77,-0.79,-2.37,-3.08,8.41,5.81,0,0,20.63,29.37,0,0,11.11,9.52,-3.56,-11.06,-11.06,-16.47,-31.44,-3.56,-9.44,-7.86,-26.88,-55.89,-20.91,2.19,6.19,55.43,55.43,2.19,8.12,47.07,65.75,5.75,89.61,-1.48,-2.36,-7.43,20.36,-17.12,1.010157,72,-0.35,5.17,46.08,1.06,,,-1.48,-0.91,-5.04,25.04,-63.32,1.012573,76
09-12-2025,NSE:FORTIS,EQ,71449.24,863.85,3760870,32488.2755,2.56,2.52,5.3,L,0.35,-6.01,-6.55,-7.44,-14.92,-22.17,-9.15,11.19,26.02,17.71,50.34,-1,-1,HVQ,-1,EEP,-1,-1,-1,-1,-1,-1,-3.41,-3.15,-6.36,-7.29,-12.72,17.02,5.19,0,0,42.86,69.05,0,0,42.86,54.76,-12.47,-21.32,-21.32,-21.32,-21.32,-12.47,-9.58,-2.18,0,-13.07,0,0.35,15.47,48.63,103.91,0.35,12.3,57.6,41.16,64.36,82.82,-14.58,-11.86,10.4,10.72,15.94,1.010101,72,-12.47,12.3,42.54,41.16,,,-14.58,1.98,20.61,2.07,4.74,1.013826,77
09-12-2025,NSE:NIFTYBEES,EQ,54966.72,292.35,5611072,16403.96899,1.18,1.19,3.1,,-0.37,-0.79,-0.11,-0.21,0.98,3.41,4.23,3.76,15.34,6.47,15.11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.62,0.2,-0.43,1.21,0.79,4.28,5.3,100,85.71,44.44,23.02,100,85.71,44.44,22.22,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.7,-2.77,-3.64,-15.23,-6.35,5.34,6.25,18.13,20.07,0.53,5.22,12.4,13.68,2.45,13.18,1.32,1.52,2.97,0.04,4.7,1.010099,72,0.53,4.4,11.78,0.02,,,1.32,0.24,1.49,-2.6,5.49,1.003423,68
09-12-2025,NSE:EQUAL50ADD,EQ,902.59,338.92,197801,670.38715,1,1.02,3.92,M,-0.50,-1.53,-0.81,-1.08,0.08,2.03,2.94,4.36,16.07,8.05,14.45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.97,0,-0.97,0.76,-0.2,5.22,5.29,60,14.29,55.56,38.1,60,14.29,49.21,33.33,-1.8,-1.9,-1.9,-1.9,-1.9,-1.8,-1.98,-0.74,-6.16,-17.65,-9.78,3.47,6.66,19.19,19.64,0,6.58,15.63,13.99,1.59,11.3,0.42,0.23,3.57,0.77,6.28,1.010082,72,-0.03,6.09,13.74,-2.96,,,0.42,-0.18,3.45,-2.38,6.41,1.004262,69
09-12-2025,NSE:NRBBEARING,EQ,2794.28,278.3,235751,656.09503,3.52,3.45,3.64,,0.83,-8.86,-2.08,-3.99,3.18,0.04,-0.41,2.14,27.02,-9.79,-5.84,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2.34,0.06,-2.28,2.13,-0.15,5.4,5.55,0,0,0,22.22,0,0,0,14.29,-8.77,-8.77,-9.36,-9.36,-23.45,-8.77,-10.35,-8.99,-16.75,-44.13,-15.95,6.89,10.39,42.22,42.22,0.83,3.5,42.81,39.18,3.2,23.11,3.52,-3.12,1.35,11.72,-11.56,1.010081,72,-2.56,-4.69,34.64,-15.5,,,3.52,-6.75,4.52,10.79,-34.47,1.000133,64
09-12-2025,NSE:HINDZINC,EQ,204568.82,491.45,5670803,27869.16134,2.24,2.48,3.91,,0.20,-0.85,5.87,3.15,1.39,0.19,11.36,-6.83,19.53,-3.15,37.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.29,0.9,1.2,0.19,1.39,6.77,8.75,0,0,17.46,9.52,0,0,14.29,7.14,-2.57,-4.24,-7.98,-7.98,-36.37,-2.57,-5.57,-18.43,-6.32,-48.8,-34.36,13.54,18.31,26.84,55.69,8.25,16.1,8.74,35.5,36.64,75.17,1.73,8.65,-7.62,4.23,-4.92,1.010027,72,0.81,14.12,5.92,8.05,,,1.73,7.07,-18.54,10.05,-12.23,1.006591,71
09-12-2025,NSE:HDFCNIFTY,EQ,4678.35,289.36,131972,381.87418,1.08,1.09,4.96,S,-0.39,-0.63,-0.02,-0.21,1.02,3.41,4.21,3.62,15.36,6.41,14.88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.61,0.21,-0.41,1.21,0.81,4.27,5.31,100,76.19,41.27,21.43,100,76.19,41.27,20.63,-1.37,-1.37,-1.37,-1.37,-1.37,-1.37,-1.71,-2.68,-3.58,-15.33,-6.37,5.33,6.37,18.15,20.04,0.62,5.28,12.71,13.87,2.37,13.2,1.36,1.5,2.83,0.06,4.64,1.009973,72,0.62,4.37,12.01,0.26,,,1.36,0.18,1.36,-2.45,5.39,1.003396,68
09-12-2025,NSE:LOWVOLIETF,EQ,3806.81,22.94,2312823,530.5616,1.89,1.86,3.92,,-0.61,-0.78,-0.09,0.09,1,3.31,1.96,5.71,15.65,7.11,13.82,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.55,0.27,-0.28,1.22,0.95,4.3,5.48,0,0,6.35,14.29,0,0,6.35,14.29,-1.33,-1.33,-1.33,-1.33,-3.12,-1.33,-1.13,-0.22,-8.66,-18.29,-10.01,4.8,6.65,18.55,20.42,1.15,4.94,14.8,11.78,1.57,11.86,1.34,-0.75,4.92,0.35,5.34,1.009916,72,1.15,4.56,14.8,-4.76,,,1.34,-2.07,5.8,-4.09,5.84,1.002897,68
09-12-2025,NSE:NIFTY1,EQ,3260.07,284.39,114110,324.51743,1.07,1.07,7.91,,-0.48,-0.94,-0.32,-0.28,0.81,3.32,4.38,3.68,15.2,6.47,14.99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.75,0.2,-0.55,1.24,0.7,4.27,5.19,100,95.24,46.03,23.02,100,95.24,46.03,23.02,-1.64,-1.64,-1.64,-1.64,-1.64,-1.64,-1.67,-2.97,-3.71,-15.22,-6.5,4.97,6.29,17.93,19.9,0.47,5.43,11.46,13.58,2.6,13.16,1.15,1.67,2.89,-0.1,4.7,1.009857,72,0.47,4.59,11.46,0.23,,,1.15,0.56,1.24,-2.67,5.68,1.003457,68
09-12-2025,NSE:SENSEXIETF,EQ,25337.47,968.28,17828,172.62496,1.13,1.13,4.55,,-0.28,-0.48,-0.78,0.03,1.35,3.8,4.68,3.57,14.78,5.81,14.48,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.53,0.28,-0.26,1.41,1.17,3.89,5.26,100,66.67,22.22,11.11,100,66.67,22.22,11.11,-1.19,-1.19,-1.19,-1.19,-1.19,-1.19,-1.41,-3.52,-3.3,-14.55,-5.55,5.7,6.29,17.35,19.44,1.09,4.86,10.77,13.16,2.41,13.2,1.69,1.97,2.78,-0.52,4.04,1.009781,72,1.09,1.43,10.7,0.47,,,1.69,0.33,0.82,-3,5.44,1.002959,68
09-12-2025,NSE:HDFCSENSEX,EQ,1006.41,95.51,46122,44.05112,1.41,1.4,8.02,,-0.28,-0.57,0.08,0.14,1.37,3.56,4.87,3.38,14.65,5.69,14.65,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.42,0.28,-0.14,1.34,1.22,3.84,5.27,100,85.71,28.57,14.29,100,85.71,28.57,14.29,-1.14,-1.14,-1.14,-1.14,-1.14,-1.14,-1.62,-3.46,-3.21,-14.5,-5.52,5.61,6.29,17.16,19.24,1.18,4.83,10.98,13.2,2.35,13.09,1.71,2.16,2.59,-0.65,3.92,1.00962,72,1.18,3.64,10.33,0.87,,,1.71,0.51,0.42,-2.97,5.47,1.002926,68
09-12-2025,NSE:UTISENSETF,EQ,53692.06,932.6,9524,88.82082,1.33,1.35,9.65,,-0.65,-0.66,0.14,-0.12,1.04,3.41,4.88,3.53,14.67,5.83,14.54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.53,0.29,-0.24,1.35,1.13,3.88,5.21,100,95.24,38.1,19.05,100,95.24,38.1,19.05,-1.29,-1.29,-1.29,-1.29,-1.29,-1.29,-1.4,-3.82,-3.48,-14.63,-5.78,5.59,6.24,17.2,19.28,0.87,5.14,10.38,13.06,4.62,15.46,1.38,2.17,2.74,-0.63,4.06,1.009494,72,0.87,4.45,10.26,0.63,,,1.38,0.84,0.56,-3.08,5.6,1.003033,68
09-12-2025,NSE:ATLANTAA,BE,372.13,40.46,514018,207.97168,4.54,5.12,5.48,2M,1.23,-3.16,-1.11,-7.19,-6.5,-59.79,17.05,8.03,18.64,-25.36,41.42,-1,-1,HV2Y,HVY,-1,-1,-1,-1,-1,-1,-1,-2.45,-3.36,-5.62,-9.76,-14.01,19.51,6.83,0,0,30.16,15.08,0,0,6.35,3.17,-18.87,-40.55,-40.55,-40.55,-40.55,-18.87,-36.69,-20.96,-42.25,-48.91,-21.28,11.25,35.27,45.59,70.72,1.23,44.07,20.76,33.9,61.77,149.24,-6.16,14.34,7.24,3.34,-27.13,1.009471,72,-10.57,23.29,4.03,-30.9,,,-6.16,19.08,-8.9,-3.1,-38.1,0.997915,62
09-12-2025,NSE:NAVA,EQ,15678.27,557.25,382402,2130.93515,3.34,3.3,2.76,,8.00,6.88,7.5,1.86,2.59,-12.05,-23.2,5.1,31.25,7.53,55.3,HVQ,HVQ,-1,HV2Y,HV2Y,-1,-1,-1,-1,-1,-1,4.93,-1.84,3.03,-7.85,-4.47,4.96,0.52,0,0,22.22,51.59,0,0,17.46,30.95,-0.13,-22.31,-22.31,-22.31,-22.31,-0.13,-24.33,-3.49,-19.64,-41.79,-21.7,10.13,10.13,53.05,131.58,10.13,0,69.81,45.25,63.56,119.99,2.93,-25.91,4.31,15.95,5.76,1.009263,72,-0.13,-10.62,65.29,10.46,,,2.93,-29.52,24.95,12.93,-18.53,1.010764,75
09-12-2025,NSE:ENDURANCE,EQ,37599.18,2624.5,133607,3506.51572,3.17,3.11,4.6,3L,-1.30,-1.38,-2.69,0.36,-7.77,-11.3,-14.51,4.84,32.43,10.27,30.41,-1,-1,-1,HV2Y,EEP,-1,-1,-1,-1,-1,-1,-1.48,-1.39,-2.84,-3.52,-6.14,11.45,5.99,0,0,4.76,35.71,0,0,3.17,17.46,-10.02,-13.7,-13.7,-13.7,-13.7,-10.02,-6.99,0,-1.73,-35.53,-14.38,0.36,9.3,53.43,53.43,0.36,12.69,68.13,46.01,3.67,34.33,-7.43,-17.22,4.05,17.13,8.5,1.009075,72,-6.35,12.36,68.13,-1.73,,,-7.43,-9.29,18.87,14.37,-16.83,1.012089,75
09-12-2025,NSE:HCLTECH,EQ,435678.93,1657.6,2508543,41581.60877,1.77,1.82,4.02,,-1.84,1.33,3.41,3.76,7.06,12.33,15.36,0.56,7.37,-14.48,6.09,-1,-1,-1,-1,EEP,-1,-1,-1,7,-1,-1,0.44,1.64,2.12,4.79,7.26,-1.08,6.12,100,66.67,22.22,11.11,100,38.1,12.7,6.35,-1.84,-1.84,-4.73,-16.92,-16.92,-1.84,-1.08,-19.36,-17.38,-23.04,-0.1,19.67,19.67,20.63,27.16,5.58,11.22,2.1,19.95,17.79,45.58,7.4,12.65,-0.23,-7.93,-16.25,1.009046,72,5.58,4.41,-10.8,-7.67,,,7.4,5.89,-15.5,-7.79,-7.62,0.994417,58
09-12-2025,NSE:UTINIFTETF,EQ,68624.06,283.86,136056,386.20856,1.19,1.2,7.01,S,-0.66,-0.97,-0.45,-0.48,0.73,3.08,4.02,3.58,15.16,6.2,14.92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.84,0.17,-0.67,1.2,0.54,4.3,5.05,100,90.48,44.44,22.22,100,90.48,44.44,22.22,-1.86,-1.86,-1.86,-1.86,-1.86,-1.86,-1.73,-2.73,-3.71,-15.27,-6.32,5.06,6.1,17.87,20.04,0.33,5.33,12.23,13.65,2.32,13.13,1.07,1.31,2.79,-0.14,4.43,1.008901,72,0.33,4.48,11.77,-0.03,,,1.07,0.28,1.52,-2.62,5.41,1.003102,68
