Symbol,Series,Date,Mkt Cap (₹ Crores),ExchangeTried,Avg_Vol,Price_1D,Price_1M,Price_3M,Price_6M,Price_9M,Price_12M,RS,RS_score
SILVERIETF,EQ,23-08-2025,6881.09,NSE,31.48,114.43,116.62,98.43,96.66,92.39,86.57,1.0673018918919885,78
SILVERBEES,EQ,23-08-2025,9766.04,NSE,103.3,109.93,112.01,94.55,92.86,88.82,83.370003,1.067023676551086,77
SBISILVER,EQ,23-08-2025,1244.69,NSE,5.58,112.61,114.81,96.87,94.95,90.99,85.540001,1.0669531385030557,77
HOMEFIRST,EQ,23-08-2025,13181.2,NSE,5,1307.4,1407.6,1175,954.75,1052,1032.95,1.0669148142927525,77
OLECTRA,EQ,23-08-2025,12534.55,NSE,11.14,1553.5,1327.3,1345.4,1146.55,1419.45,1594.45,1.0662764356309287,77
UDAICEMENT,EQ,23-08-2025,2051.57,NSE,6.21,36.23,37.24,31.67,26.15,28.15,34.240002,1.0660587324500834,77
ABSLAMC,EQ,23-08-2025,25553.23,NSE,3.21,882.2,878.35,731.1,647.9,819.75,751.40002,1.0659950338445257,77
SANGHVIMOV,EQ,23-08-2025,2991.63,NSE,10.44,338.05,265.35,299.1,243.15,312.75,417.850005,1.0656830319785529,77
WELCORP,EQ,23-08-2025,23561.18,NSE,5.85,889.6,918.65,776.45,734.75,686.9,710.90002,1.0656301288071923,77
FACT,EQ,23-08-2025,65483.68,NSE,6.17,1010.55,943,925.7,748.8,818.15,938.5,1.0655860245024706,77
EICHERMOT,EQ,23-08-2025,163661.68,NSE,4.89,5924.5,5441.5,5427.5,4745.2,4965.45,4883.25,1.0654346723855614,76
APOLLOHOSP,EQ,23-08-2025,113877.45,NSE,5.01,7922.5,7373.5,7096.5,6300.2,6686.9,6672.8999,1.0648618005422008,76
SKIPPER,EQ,23-08-2025,6208.66,NSE,16.89,539.8,475.8,503.5,407.5,529.2,424.75,1.0645656001875985,76
AVALON,EQ,23-08-2025,5630,NSE,4.6,854.1,876.85,864.3,623.45,854.45,518,1.0645448540478841,76
CUB,EQ,23-08-2025,16028,NSE,17.66,211.66,213.99,196.14,160.85,170.57,170.07001,1.0638614392105186,76
DBREALTY,EQ,23-08-2025,9735.88,NSE,8.08,176.21,193.8,163.77574701,112.88630085,134.32940876,173.7646022,1.0638363104314932,76
BLUEJET,EQ,23-08-2025,13407.14,NSE,5.02,775.35,816.7,810.75,754.3,549.95,470.35001,1.0634283662104633,76
MAXHEALTH,EQ,23-08-2025,121431.13,NSE,19.25,1234.7,1255.4,1174.1,1014.65,997.8,877.54999,1.0629476029355251,76
ASIANENE,EQ,23-08-2025,1516.51,NSE,6.01,338.95,292.1,317.25,237.55,330.75,314.79999,1.062162696961141,76
KAJARIACER,EQ,23-08-2025,20307.22,NSE,7.77,1274.2,1214.5,1049.5,890.35,1165.55,1365.75,1.062051671847135,75
FLAIR,EQ,23-08-2025,3300.98,NSE,2.12,312.05,323.05,280.39,209.75,263.55,292.95001,1.0618205796584432,75
SWIGGY,EQ,23-08-2025,107176.94,NSE,136,427.9,418.7,320.85,338.25,412.45,420,1.0606393303556254,75
TAJGVK,EQ,23-08-2025,2793.35,NSE,3.16,439.15,423.8,446.15,398.7,321.65,318.04999,1.0602761501074989,75
DIXON,EQ,23-08-2025,101370.96,NSE,2.64,16893,16556,15085,14199.5,14876.4,12675.7,1.0592611761105022,75
GOLDSHARE,EQ,23-08-2025,2094.84,NSE,3.56,83.7,84.75,80.9,72.45,64.15,61.099998,1.0590967132297797,75
BSLGOLDETF,EQ,23-08-2025,1223.05,NSE,2.31,87.68,88.79,84.24,76.02,67.64,63.990002,1.058978635328165,75
GOLDETF,EQ,23-08-2025,885.24,NSE,5.66,97.03,98.25,93.71,84.18,74.63,71.099998,1.0581831522075806,75
GOLD1,EQ,23-08-2025,6867.77,NSE,8.32,83.26,84.38,80.5,72.13,64.13,61,1.0579358180946095,75
TATAGOLD,EQ,23-08-2025,920.29,NSE,125.14,9.7,9.82,9.37,8.41,7.48,7.11,1.0579239027761982,75
HDFCGOLD,EQ,23-08-2025,10053.71,NSE,24.74,85.24,86.48,82.4,73.89,65.59,62.48,1.057829879118755,74
GOLDETFADD,EQ,23-08-2025,848.58,NSE,3.63,96.94,98.45,93.52,84.04,74.69,71.120003,1.0577196515114036,74
AXISGOLD,EQ,23-08-2025,2036.5,NSE,5.47,83.19,84.39,80.34,72.11,64.19,60.959999,1.0576912963800122,74
GOLDBEES,EQ,23-08-2025,22974.24,NSE,127.35,82.62,83.75,79.77,71.65,63.72,60.669998,1.0576051244450033,74
SETFGOLD,EQ,23-08-2025,9229.92,NSE,27.75,85.16,86.41,82.17,73.92,65.63,62.540001,1.0575515411290755,74
GOLDIETF,EQ,23-08-2025,8427.63,NSE,23.89,85.38,86.67,82.46,73.91,65.79,62.790001,1.0575241955931698,74
SMARTWORKS,EQ,23-08-2025,5432.65,NSE,4.78,491.1,422.05,435,435,435,435,1.0571588797675542,74
ASKAUTOLTD,EQ,23-08-2025,10142.99,NSE,2.26,511.8,517.95,437.05,427.1,438.1,420.75,1.0565499170561816,74
GLAND,EQ,23-08-2025,32053.36,NSE,3.24,1957.4,2038,1527.6,1478.65,1783,1929.9,1.056536506160401,74
SHYAMMETL,EQ,23-08-2025,26422.62,NSE,3.4,940,925.75,871.6,722.65,821.8,762.34998,1.0564669147086831,73
PDMJEPAPER,EQ,23-08-2025,1269.96,NSE,2.6,132.55,121.96,103.88,114.61,133.69,117.58,1.0562085581821674,73
BHARTIARTL,EQ,23-08-2025,1100563.35,NSE,92.47,1933.3,1943.8,1847.4,1675.55,1525.5,1449.15,1.0554100662816264,73
SHREDIGCEM,EQ,23-08-2025,1433.15,NSE,8.02,94.7,90.67,83.07,66.08,85.73,98.910004,1.0552830202760393,73
SOUTHBANK,EQ,23-08-2025,7810.33,NSE,81.13,29.9,29.5,28.96,24,22.93,25.51,1.0551349544094835,73
POLYCAB,EQ,23-08-2025,106758.62,NSE,2.72,7100.5,6885,5949.5,5414.2,6517.05,6786,1.0550268671702827,73
M&M,EQ,23-08-2025,420001.86,NSE,25.63,3403,3268.8,3080.2,2831.95,2948.95,2771.3,1.0548156470559058,73
INDOFARM,EQ,23-08-2025,1124.41,NSE,7.98,225.73,210.22,152.25,192.1,256,256,1.0540351964718115,73
TORNTPHARM,EQ,23-08-2025,123586.03,NSE,4.1,3685.3,3553.7,3187.4,3078,3094.85,3362.5,1.0536969909799119,73
PANACEABIO,EQ,23-08-2025,2471.47,NSE,2.01,408.15,432.2,542.5,343.7,394.3,193.64,1.0530441071746028,72
SCODATUBES,EQ,23-08-2025,1029.83,NSE,3.56,171.11,201.29,140,140,140,140,1.0529808335687874,72
JPPOWER,EQ,23-08-2025,13083.25,NSE,401.04,18.87,21.51,15.2,13.56,16.66,18.1,1.0523009387021804,72
ANTHEM,EQ,23-08-2025,47388.66,NSE,20.41,822.9,756.2,723.05,723.05,723.05,723.05,1.0512228330591689,72
EIHOTEL,EQ,23-08-2025,25139.64,NSE,11.01,406.2,383.95,370.15,321.15,357.85,365.39999,1.0511989477775439,72
HEROMOTOCO,EQ,23-08-2025,102214.67,NSE,10.05,4997.9,4363.7,4359.4,3876.45,4775.8,5244.3999,1.0507493720635215,72
DIGISPICE,EQ,23-08-2025,635.52,NSE,3.93,27.2,22.37,21.23,22.17,27.11,37.119999,1.050657367100407,72
SUMICHEM,EQ,23-08-2025,29646.76,NSE,8.72,598.05,588.3,534.05,473.65,518.3,536.75,1.0504811972797745,72
RAMCOCEM,EQ,23-08-2025,26129.21,NSE,2.68,1073.3,1189.1,982.75,860.75,903.55,809.79999,1.0502166085177136,72
POLICYBZR,EQ,23-08-2025,87419.62,NSE,10.64,1911.2,1820.7,1788.4,1494.35,1712.65,1661.05,1.0490784756883949,72
PREMEXPLN,EQ,23-08-2025,2721.39,NSE,9.55,537.45,506.45,524,375.2,432.45,616.40002,1.0487754436965755,71
TARIL,EQ,23-08-2025,15008.29,NSE,13.76,498.95,504.15,520.75,382.7,466.35,342.850005,1.04875996220889,71
WOCKPHARMA,EQ,23-08-2025,23559.45,NSE,5.09,1479.4,1713.7,1334.6,1410.25,1185.5,983.45001,1.0487160026907556,71
INDIACEM,EQ,23-08-2025,12178.96,NSE,14.72,376.5,370.2,327.05,276.3,356.75,364.60001,1.0484925922347974,71
RPOWER,BE,23-08-2025,20716.08,NSE,166.73,48.91,62.92,50.68,36.94,35.74,34.419998,1.0484137649504985,71
BDL,EQ,23-08-2025,55680.84,NSE,16.27,1517.6,1703.9,1909.4,1071.9,966.4,1309.15,1.0473689680396514,71
MCLOUD,EQ,23-08-2025,4967.36,NSE,56.9,83.75,84.81,78.63,57.57,77.9,77.9,1.0470286152754356,71
SAMBHV,EQ,23-08-2025,3589.1,NSE,41.6,129.56,139.7,110,110,110,110,1.0460770043854144,71
AVANTEL,EQ,23-08-2025,3774.49,NSE,11.97,148.99,144.74,128.5,103.28767224,140.14965408,173.9516828,1.0455499328632236,71
HEG,EQ,23-08-2025,9600.63,NSE,33.51,486.7,541.15,487.8,339.9,410.5,403.94,1.0450196540039491,70
EIEL,EQ,23-08-2025,4563.78,NSE,33.32,268.25,277.9,241.8,237.55,220,220,1.0447629364440039,70
JIOFIN,EQ,23-08-2025,205873.55,NSE,150.01,320.6,314.45,281.75,222.45,319.35,334.14999,1.0440791794058415,70
BLUESTARCO,EQ,23-08-2025,39165.5,NSE,4.97,1920,1749.2,1551.9,1949.1,1813.55,1707.55,1.0435121636420666,70
GODIGIT,EQ,23-08-2025,34346.65,NSE,14.36,368.1,359.45,326.6,303.1,315.85,355.75,1.0432338717601912,70
KARURVYSYA,EQ,23-08-2025,20821.88,NSE,14.03,258.2,271.3,229.62,218.91,216.88,220.72,1.0431338199113787,70
BAJAJCON,EQ,23-08-2025,3131.66,NSE,5.59,226.51,242.55,173.29,166.89,209.91,279.14999,1.04266420417618,70
INDRAMEDCO,EQ,23-08-2025,4293.5,NSE,2.14,459.5,471.95,436.45,381.15,415.25,349.79999,1.042641613265368,70
ARVINDFASN,EQ,23-08-2025,6888.3,NSE,6.47,521.4,502.7,448.95,386.75,563,487.5,1.0425429389747998,70
SBILIFE,EQ,23-08-2025,187730.38,NSE,8.84,1859,1809.5,1801.6,1476.2,1522.9,1761.3,1.0420756468153134,69
AARTIPHARM,EQ,23-08-2025,7765.57,NSE,4.09,863.25,946.9,878.95,791,635.15,633.34998,1.0418793070073398,69
AGARWALEYE,EQ,23-08-2025,14356.75,NSE,2.97,455.65,449.8,383.65,424.7,402,402,1.0416648807814801,69
PARAS,EQ,23-08-2025,5439.64,NSE,6.19,683.85,797.8,812.2,442,488.775,620.525,1.0413663695295832,69
SHREEPUSHK,EQ,23-08-2025,1104.01,NSE,2.7,334.1,367.15,297.69,320.25,273.75,249.73,1.0409732775384228,69
ARKADE,EQ,23-08-2025,3467.64,NSE,9.28,183.05,208.2,174.03,143.93,132.33,175,1.0406766002337695,69
MODEFENCE,EQ,23-08-2025,637.04,NSE,18.79,84.82,90.02,93.96,57.77,66.58,78.690002,1.0399401708469267,69
WAAREERTL,EQ,23-08-2025,10737.4,NSE,2.77,1065.9,1120,1015.1,884.95,884.95,884.95,1.0398728951675487,69
MON100,EQ,23-08-2025,10208.26,NSE,7.79,201.14,198.89,177.73,205.35,169.29,161.13,1.0397084936078305,69
HDFCLIFE,EQ,23-08-2025,171045.54,NSE,19.09,788.75,762.5,780,623.25,680.4,710.59998,1.0396617142732554,69
ASHOKLEY,EQ,23-08-2025,76907.65,NSE,153.22,131.2,124.6,119.945,111.805,110.67,130,1.0389996358348434,68
VISHNU,EQ,23-08-2025,3403.46,NSE,6.63,518.2,496.55,530.85,474.45,407.55,432.79999,1.0376562474176,68
COFORGE,EQ,23-08-2025,57698.2,NSE,20.92,1747.7,1849.7,1691.1,1536.79,1623.3,1223.05,1.036748367302772,68
UJJIVANSFB,EQ,23-08-2025,8454.86,NSE,67.33,43.71,47.02,44.41,32.08,33.59,43.389999,1.0364413128926133,68
LLOYDSENGG,EQ,23-08-2025,8155.26,NSE,38.82,68.89,78.37,53.66,56.07295572,60.91887588,72.80376213,1.036350812150273,68
MARICO,EQ,23-08-2025,95914.42,NSE,20.21,730.7,720.6,711.35,624.75,590.95,668.90002,1.0361899676586992,68
LTFOODS,EQ,23-08-2025,15570.82,NSE,6.54,433.6,487.7,421.2,376.6,340.55,340.35001,1.0360923330916605,68
BAJFINANCE,EQ,23-08-2025,556334.63,NSE,79.66,894.5,968.3,926.95,842.66,659.53,672.22002,1.0360324064390394,68
USHAMART,EQ,23-08-2025,11226.69,NSE,4.21,377,381.1,317.15,305.2,395.3,338.04999,1.0359991183418031,68
DATAPATTNS,EQ,23-08-2025,14559.19,NSE,2.85,2590.6,2777.8,2824.8,1518.5,2291.35,2859.55,1.035943156627742,67
IDBI,EQ,23-08-2025,105545.58,NSE,68.79,95,97.38,92.04,72.1,77.68,96.769997,1.0354789615216857,67
SDBL,EQ,23-08-2025,2719.65,NSE,10.71,140.06,160.79,153.8,110.16,105.58,108.81,1.035170464731276,67
MIDHANI,EQ,23-08-2025,7332.49,NSE,3.4,391.25,416,400.1,262.55,318.5,427.79999,1.0348603294423822,67
ACI,EQ,23-08-2025,8504.17,NSE,3.35,674,697.85,625.7,428.95,677.9,775.79999,1.0336246563176605,67
BORORENEW,EQ,23-08-2025,7424.23,NSE,3.91,566.85,625.05,538.6,476.6,439.65,512.65002,1.0333400542367734,67
NAVNETEDUL,EQ,23-08-2025,3470.11,NSE,5.27,157.1,153.01,142.69,131.05,138.63,158.75999,1.0328456673789452,67
CHOLAHLDNG,EQ,23-08-2025,35189.5,NSE,2.35,1862.6,2071.8,1829.9,1455.45,1549.85,1606.55,1.032319470233017,67
KFINTECH,EQ,23-08-2025,19440.52,NSE,11.88,1126.2,1261.7,1072.6,825.7,1013.95,1003.3,1.0321618739050955,67
MUKANDLTD,EQ,23-08-2025,1993.32,NSE,3.47,136.84,135.75,121.03,98.56,132.37,160.47,1.0318523304218394,66
ULTRACEMCO,EQ,23-08-2025,379193.16,NSE,2.58,12589,12372,11689,11490.1,10769.55,11349.7,1.0317830742400103,66
JAGSNPHARM,EQ,23-08-2025,1610.55,NSE,7.33,235.05,269.76,220.96,220.77,230.64,149.219996,1.030993759843464,66
BEML,EQ,23-08-2025,16803.56,NSE,2.92,4033.8,4285.7,4279.7,2691.6,3699.15,3768.8999,1.030926192145921,66
JINDALSTEL,EQ,23-08-2025,103176.81,NSE,16.84,997.25,977.4,954.8,837.65,865.4,949.65002,1.030498189820362,66
NORTHARC,EQ,23-08-2025,4019.1,NSE,13.69,252.1,266.02,213.43,171.11,237.85,350,1.030427114054009,66
EPACK,EQ,23-08-2025,3627.58,NSE,13.29,385.1,359.85,404.95,367.95,411.25,249.95,1.0303528766109793,66
INDHOTEL,EQ,23-08-2025,113305.21,NSE,25.98,788.85,754.4,774.8,721.65,754,616.15002,1.029836052157343,66
SHANTIGOLD,EQ,23-08-2025,1802.4,NSE,50.14,246.22,227.55,227.55,227.55,227.55,227.55,1.029672986087367,66
CANBK,EQ,23-08-2025,100720.51,NSE,204.2,109.93,107.8,107.48,85.09,97.81,111.36,1.0293942263221483,66
SAMHI,EQ,23-08-2025,4712.58,NSE,15.25,208.97,240.58,192.91,152.62,188.01,197.42,1.029087248089441,65
GRASIM,EQ,23-08-2025,195607.82,NSE,7.06,2813.8,2709.1,2656.4,2463.85,2508.15,2636.7,1.0290222831595452,65
PEL,EQ,23-08-2025,26385.28,NSE,7.25,1167.7,1307.2,1082.9,926.05,1060.2,1004.6,1.0289870473249738,65
SGLTL,BE,23-08-2025,3706.56,NSE,2.41,181.06,179.58,179.01,136.27,172,172,1.0284438425709155,65
MEDIASSIST,EQ,23-08-2025,3851.73,NSE,3.97,562.55,539.45,506.95,470.95,560.55,540.65002,1.0280975080690136,65
BALRAMCHIN,EQ,23-08-2025,11760.97,NSE,2.6,584.85,606.65,566.3,443.1,526.85,570.84998,1.0277368524969404,65
LOTUSDEV,EQ,23-08-2025,9371.77,NSE,180.41,191.81,178,178,178,178,178,1.0274655050870907,65
RAYMOND,EQ,23-08-2025,4194.15,NSE,4.92,621.15,712.5,627.4,454.51666667,494.13333333,616.73333333,1.0265201308984104,65
BALMLAWRIE,EQ,23-08-2025,3881.79,NSE,2.18,224.11,220.18,213.44,154.78,215.99,271.89999,1.0264651587714528,65
SRF,EQ,23-08-2025,86348.55,NSE,4.27,2917.5,3193,2891.4,2747.8,2199.5,2473.5,1.0264574010204666,64
HINDUNILVR,EQ,23-08-2025,620292.09,NSE,16.84,2629.9,2450.4,2394.1,2329.4,2410.35,2751.05,1.0261114852374196,64
CDSL,EQ,23-08-2025,32792.1,NSE,28.04,1574.4,1697.3,1468.9,1206.95,1506.35,1443.05005,1.0260342927825126,64
TRAVELFOOD,EQ,23-08-2025,16249.25,NSE,3.95,1220.6,1170.5,1125,1125,1125,1125,1.0259074899132625,64
HDFCBANK,EQ,23-08-2025,1527696.34,NSE,73.97,1964.6,2024.3,1940.2,1717.35,1742.25,1637.7,1.0253177682087775,64
NITCO,EQ,23-08-2025,2885.1,NSE,2.59,125.29,141.59,126.39,114.77,114.7,84.870003,1.0250404641483846,64
ICICIBANK,EQ,23-08-2025,1031361.19,NSE,77.48,1436.4,1488.6,1460.6,1251.15,1249.1,1179.45,1.0246650730495122,64
BLUESTONE,EQ,23-08-2025,8551.11,NSE,64.25,546.35,510,510,510,510,510,1.0243450248759283,64
JSFB,EQ,23-08-2025,5110.7,NSE,2.57,496.3,454.8,489.1,414.6,415.35,591.90002,1.0241386489111826,64
HINDALCO,EQ,23-08-2025,158890.15,NSE,50.26,704.2,695.4,661.45,610.85,640,672.90002,1.0240098391812396,63
CIPLA,EQ,23-08-2025,128747.92,NSE,17.55,1592.8,1473.5,1484.2,1474.65,1471.55,1562.85,1.023639846467856,63
IIFL,EQ,23-08-2025,19549.57,NSE,19.04,451.1,533.85,416.5,314.5,416.3,459.89999,1.0236083963328757,63
MAZDOCK,EQ,23-08-2025,111232.04,NSE,15.94,2700.3,2919.4,3550.2,2083.1,2037.775,2149.775,1.022996881093706,63
GMRP&UI,EQ,23-08-2025,8352.86,NSE,13.72,118.99,115.32,117.31,104.66,102.99,115.15,1.0225706193790474,63
MENONBE,EQ,23-08-2025,721.8,NSE,2,126.56,127.11,118.73,100.11,122.01,127.05,1.0225225995123368,63
PRESTIGE,EQ,23-08-2025,70510.54,NSE,6.93,1635.6,1753.8,1438.7,1240.4,1582.95,1771.15,1.0224599441041349,63
JSWSTEEL,EQ,23-08-2025,261492.39,NSE,17.95,1054.6,1033.8,1032.3,973.55,947.3,917.15002,1.022380298069803,63
APLAPOLLO,EQ,23-08-2025,45893.24,NSE,8.42,1649.5,1679.3,1838.3,1333.75,1466.8,1346.95,1.0221357299171836,63
RSYSTEMS,EQ,23-08-2025,5007.62,NSE,9.91,446.2,440.25,375.45,361.05,478.95,489.35001,1.0220173640308778,63
SINDHUTRAD,EQ,23-08-2025,3716.05,NSE,21.02,23.85,32.92,21.71,16.69,22.82,20.129999,1.0219627413905785,62
GRAPHITE,EQ,23-08-2025,10554.19,NSE,8.52,537.15,575.75,536.9,400.7,473.5,538.75,1.021749909011729,62
BRIGHOTEL,EQ,23-08-2025,3272.34,NSE,37.51,86.35,81.1,81.1,81.1,81.1,81.1,1.0211108704161886,62
WEBELSOLAR,EQ,23-08-2025,5550.13,NSE,2.51,1325.4,1424,1384.2,1137.25,1343.45,921.15002,1.0209942508709227,62
JSWINFRA,EQ,23-08-2025,64890.05,NSE,8.13,305.2,321.7,287.4,225.45,299.2,312.70001,1.0209832135993724,62
GOLDIAM,EQ,23-08-2025,4087.63,NSE,8.59,358.25,347.75,392.8,394.05,313.85,244.86,1.0206876670085985,62
OSWALAGRO,EQ,23-08-2025,1025.02,NSE,4.78,79.29,82.71,87.57,65.65,71,62.470001,1.0203539708422953,62
NIACL,EQ,23-08-2025,32655.12,NSE,104.94,196.13,185.3,184.38,153.18,176.46,258.79999,1.0201515702423758,62
PCJEWELLER,EQ,23-08-2025,9146.35,NSE,624.62,13.66,15.18,12.93,12.04,14.284,9.8610001,1.0201398142587847,62
GMRAIRPORT,EQ,23-08-2025,94027.68,NSE,87.99,89.55,91.38,86.51,70.26,80.53,95.550003,1.0197619536190492,61
CGCL,EQ,23-08-2025,18040.27,NSE,54.8,187.96,181.48,158.95,166.68,190.77,204.83,1.0197407830728737,61
VIPIND,EQ,23-08-2025,6021.64,NSE,4.05,430.05,460.05,357.7,338.25,460.1,455.75,1.0196939589147318,61
JAMNAAUTO,EQ,23-08-2025,4049.25,NSE,66.03,102.19,96.28,92.33,81.59,100.21,126.23,1.0193225145543021,61
