Date,Symbol,Series,Mkt Cap (₹ Crores),AVOL(20),ADR(20),CMP,Change_1W,Change_10D,Change_1M,Change_3M,Change_6M,Change_9M,Change_12M,Off_3M_peak,Off_6M_peak,Off_12M_peak,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score,NRS_1M,NRS_3M,NRS_6M,NRS_9M,NRS_12M,Total_NRS (CNX500),NRS_score
14-09-2025,NSE:SIRCA,EQ,2526.41,5.39,2.89,465.9,-0.40,0.68,0.74,17.79,44.03,28.68,30.11,-3.14,-3.14,-3.14,-1.94,16.57,31.42,29.22,31.45,1.145819,92,-1.94,18.68,20.4,-12.4,2.82,1.049582,91
14-09-2025,NSE:DATAMATICS,EQ,5966.49,4.49,6.41,918.8,-5.19,-9.96,-15.19,32.00,36.38,30.53,30.82,-15.22,-15.22,-15.22,-17.87,30.78,23.77,31.07,32.16,1.145741,92,-17.87,42.47,-5.09,5.84,1.22,1.06822,95
14-09-2025,NSE:PROZONER,EQ,606.6,5.21,4.04,43.1,-0.79,7.61,1.28,14.78,29.19,42.85,34.13,-3.1,-3.1,-3.1,-1.4,13.56,16.58,43.39,35.47,1.145336,92,-1.4,15.18,5.39,34.34,-14.47,1.049211,90
14-09-2025,NSE:INFOBEAN,EQ,1498.01,1.15,6.83,562.9,0.87,-8.97,-3.32,30.37,43.74,18.64,23.97,-18,-18,-18,-6,29.15,31.13,19.18,25.31,1.143727,92,-6,34.11,7.68,-29.58,7.35,1.054504,92
14-09-2025,NSE:LLOYDSENT,EQ,9063.9,62.06,4.45,70.56,-4.99,-0.47,1.63,4.16,45.09,36.51,29.38,-16.89,-16.89,-16.89,-1.05,2.94,32.48,37.05,30.72,1.142404,91,-1.05,4.07,31.19,-0.58,-10.42,1.05019,91
14-09-2025,NSE:KRBL,EQ,9861.72,8.1,4.68,444.1,-2.67,2.93,-1.51,18.84,40.15,30.71,31.97,-8.84,-8.84,-8.84,-4.19,17.62,27.54,31.25,33.31,1.141449,91,-4.19,21.54,14.74,-0.72,2.62,1.049101,90
14-09-2025,NSE:VMM,EQ,69600.65,384.32,3.08,152.59,0.07,2.08,8.24,18.94,32.91,31.84,31.84,-0.39,-0.39,-0.39,5.56,17.72,20.3,32.38,33.18,1.140834,91,5.56,13.16,5.71,13.46,0.8,1.043573,88
14-09-2025,NSE:AMBER,EQ,24648.98,3.55,2.87,7936,1.80,8.42,13.77,18.50,18.96,27.87,42.89,-1.3,-1.3,-1.54,11.09,17.28,6.35,28.41,44.23,1.140531,91,11.09,6.98,-10.95,26.04,21.62,1.057235,92
14-09-2025,NSE:JEYYAM,SM,278.81,2.06,5.69,56.75,0.00,-2.73,33.83,30.22,30.04,8.90,-7.49,-3.57,-3.57,-13.42,31.15,29,17.43,9.44,-6.15,1.140527,91,31.15,-3.96,-11.77,-15.19,-17.19,1.024496,77
14-09-2025,NSE:ZYDUSWELL,EQ,12779.88,1.76,3.82,2537,4.34,20.43,23.48,24.61,36.36,18.14,11.79,-0.58,-0.58,-0.58,20.8,23.39,23.75,18.68,13.13,1.140145,91,20.8,2.98,4.06,-13.58,-6.96,1.030521,81
14-09-2025,NSE:FEDFINA,EQ,5077.39,13.85,4.57,150.08,9.12,9.61,13.36,21.89,40.51,22.25,20.72,-1.1,-1.1,-1.1,10.68,20.67,27.9,22.79,22.06,1.140116,91,10.68,11.34,12.32,-15.65,-1.18,1.037317,84
14-09-2025,NSE:TVSMOTOR,EQ,156066.12,10.84,2.15,3492.4,0.45,6.18,15.14,21.52,35.37,27.84,20.83,-2.75,-2.75,-2.75,12.46,20.3,22.76,28.38,22.17,1.13952,91,12.46,9.02,6.13,3.39,-8.92,1.034443,83
14-09-2025,NSE:TI,EQ,9165.45,12.2,3.76,469.3,2.11,-0.96,-5.19,20.83,46.96,11.55,35.94,-11.01,-11.01,-11.01,-7.87,19.61,34.35,12.09,37.28,1.139287,91,-7.87,26.23,21.49,-51.73,28.37,1.070516,95
14-09-2025,NSE:ECLERX,EQ,20036.5,1.93,4.79,4429.3,3.13,4.70,7.56,19.25,39.11,15.89,37.32,-2.32,-2.32,-2.32,4.88,18.03,26.5,16.43,38.66,1.139024,91,4.88,14.14,13.08,-23.1,26.28,1.057335,92
14-09-2025,NSE:MAFANG,EQ,3909.87,2.81,0.63,166.42,3.41,5.00,4.70,19.94,28.37,20.78,43.65,,,,2.02,18.72,15.76,21.32,44.99,1.134673,91,2.02,17.49,-0.99,4.45,29.68,1.061302,93
14-09-2025,NSE:FISCHER,EQ,6899.56,6.4,4.26,113.3,2.61,6.73,14.92,25.87,25.87,25.87,25.87,-2.4,-2.4,-2.4,12.24,24.65,13.26,26.41,27.21,1.134468,91,12.24,14.36,-11.52,15.04,0.8,1.039386,85
14-09-2025,NSE:MAHKTECH,EQ,497.84,12.33,1.43,26.84,3.87,3.69,9.24,17.96,2.61,27.57,50.52,,,,6.56,16.74,-10,28.11,51.86,1.134002,91,6.56,11.11,-30.23,40.67,32.49,1.076131,96
14-09-2025,NSE:ARIHANTCAP,EQ,1140.04,6.99,4.95,113.1,7.75,2.81,14.85,30.43,42.68,1.61,10.57,-2.21,-2.21,-5.32,12.17,29.21,30.07,2.15,11.91,1.13362,90,12.17,19.8,6.08,-56.61,9.9,1.038484,85
14-09-2025,NSE:HUBTOWN,EQ,4779.92,10.77,3.69,332.7,1.79,-6.12,-4.85,33.61,42.05,8.19,23.07,-8.51,-8.51,-8.51,-7.53,32.39,29.44,8.73,24.41,1.132964,90,-7.53,38.18,1.19,-43.38,17.01,1.060588,93
14-09-2025,NSE:MANAPPURAM,EQ,22155.43,41.54,2.65,291.2,2.30,10.22,12.76,4.00,29.48,39.71,29.71,-0.31,-0.31,-0.31,10.08,2.78,16.87,40.25,31.05,1.131133,90,10.08,-8.53,15.02,29.54,-15.79,1.041666,87
14-09-2025,NSE:AVALON,EQ,5543.39,2.58,3.59,969.1,4.76,14.28,8.88,14.23,30.27,8.64,48.21,,,-4.28,6.2,13.01,17.66,9.18,49.55,1.13073,90,6.2,7.38,7.17,-15.97,44.11,1.075658,96
14-09-2025,NSE:SWELECTES,EQ,1069.68,2.13,5.63,907.1,15.42,21.90,26.37,34.30,45.23,-23.54,-30.05,,,-30.03,23.69,33.08,32.62,-23,-28.71,1.130008,90,23.69,12.27,5.12,-110.51,-4.46,1.023868,77
14-09-2025,NSE:SBC,EQ,908.09,86.63,3.54,21.84,6.46,12.50,17.08,31.91,35.67,16.88,-5.98,,,-11.07,14.4,30.69,23.06,17.42,-4.64,1.128164,90,14.4,19.39,-6.01,-14.17,-26.71,1.021151,74
14-09-2025,NSE:DELHIVERY,EQ,35047.26,21.62,2.44,467.75,-0.21,-0.06,0.89,23.03,46.38,18.63,12.59,-2.25,-2.25,-2.25,-1.79,21.81,33.77,19.17,13.93,1.126825,90,-1.79,23.84,18.82,-36.7,-6.62,1.039159,85
14-09-2025,NSE:SPIC,EQ,2219.68,49.55,7.1,107.3,-7.81,-0.60,18.50,22.78,26.85,27.30,15.49,-12.59,-12.59,-12.59,15.82,21.56,14.24,27.84,16.83,1.125774,90,15.82,6.75,-6.25,15.65,-15.44,1.029241,80
14-09-2025,NSE:HCG,EQ,9424.48,3.07,3.29,678.4,-1.82,0.69,1.04,19.27,25.97,25.82,40.65,-2.44,-2.44,-2.44,-1.64,18.05,13.36,26.36,41.99,1.12548,90,-1.64,19.93,-3.23,14.84,20.79,1.055008,92
14-09-2025,NSE:SILVER1,EQ,1564.44,4.53,1.92,125.27,4.08,8.29,11.69,16.20,24.15,27.21,35.66,,,,9.01,14.98,11.54,27.75,37,1.124671,90,9.01,6.62,-2.04,19.07,12.41,1.044971,89
14-09-2025,NSE:HDFCSILVER,EQ,1347.99,21.99,1.34,124.11,3.86,8.21,11.78,16.15,23.93,27.30,35.68,,,,9.1,14.93,11.32,27.84,37.02,1.124578,90,9.1,6.45,-2.24,19.47,12.33,1.044976,89
14-09-2025,NSE:SILVER,EQ,1082.54,10.44,2.33,128.79,3.14,8.15,11.50,16.12,24.09,27.36,35.72,,,,8.82,14.9,11.48,27.9,37.06,1.124505,90,8.82,6.72,-2.01,19.35,12.3,1.045001,89
14-09-2025,NSE:BSE,EQ,85369.28,51.66,3.6,2201.2,-5.38,4.77,-7.61,-23.17,39.44,17.22,57.07,-21.95,-26.76,-26.76,-10.29,-24.39,26.83,17.76,58.41,1.124391,89,-10.29,-12.96,39.31,-21.65,48.94,1.110907,98
14-09-2025,NSE:SILVERETF,EQ,363.41,6.27,2.41,125.15,3.39,8.06,11.71,16.16,24.04,27.20,35.45,,,,9.03,14.94,11.43,27.74,36.79,1.124074,89,9.03,6.55,-2.13,19.21,12.13,1.044667,89
14-09-2025,NSE:SBISILVER,EQ,1343.03,8.09,2.09,126.61,3.49,8.13,11.59,16.07,24.11,27.31,35.46,,,,8.91,14.85,11.5,27.85,36.8,1.124058,89,8.91,6.57,-1.95,19.27,12.01,1.044655,89
14-09-2025,NSE:SILVERBEES,EQ,10677.63,196.19,0.94,123.66,3.76,8.15,11.64,16.13,23.90,27.13,35.49,,,,8.96,14.91,11.29,27.67,36.83,1.123699,89,8.96,6.58,-2.25,19.28,12.27,1.044693,89
14-09-2025,NSE:SUBROS,EQ,5734.22,1.2,4.4,920.5,-3.67,5.18,12.27,9.67,39.71,31.51,14.63,-10.73,-10.73,-10.73,9.59,8.45,27.1,32.05,15.97,1.12345,89,9.59,-1.46,21.74,1.44,-23.85,1.031187,81
14-09-2025,NSE:TATSILV,EQ,359.44,74.31,5.47,12.51,3.52,7.99,11.59,16.07,23.98,27.02,35.49,,,,8.91,14.85,11.37,27.56,36.83,1.123429,89,8.91,6.56,-2.09,19.04,12.41,1.044654,89
14-09-2025,NSE:AXISILVER,EQ,399.52,4.05,2.49,128.19,3.27,7.98,11.52,16.09,23.92,27.17,35.43,,,,8.84,14.87,11.31,27.71,36.77,1.123413,89,8.84,6.67,-2.19,19.32,12.14,1.044588,88
14-09-2025,NSE:LEMONTREE,EQ,13110.09,76.33,4.17,175.37,0.11,5.44,17.32,20.98,27.54,20.20,26.21,-1.44,-1.44,-1.44,14.64,19.76,14.93,20.74,27.55,1.123292,89,14.64,5.93,-3.22,4.91,8.32,1.036962,84
14-09-2025,NSE:SILVERIETF,EQ,7248.73,39.23,1.24,128.48,3.32,8.01,11.41,16.02,23.83,26.98,35.41,,,,8.73,14.8,11.22,27.52,36.75,1.122648,89,8.73,6.7,-2.22,19.18,12.34,1.044499,88
14-09-2025,NSE:ESILVER,EQ,278.2,2.5,3.46,128.99,3.56,7.98,11.40,15.93,23.68,27.13,35.35,,,,8.72,14.71,11.07,27.67,36.69,1.122373,89,8.72,6.62,-2.3,19.55,12.09,1.044383,88
14-09-2025,NSE:TEGA,EQ,12229.22,5.16,3.74,2016.1,-2.39,8.39,10.20,25.18,34.05,22.79,14.83,-3.72,-3.72,-8.27,7.52,23.96,21.44,23.33,16.17,1.122217,89,7.52,18.18,0.33,-2.02,-9.51,1.030238,80
14-09-2025,NSE:SILVERADD,EQ,983.65,5.22,1.23,123.94,3.50,7.85,11.38,15.88,23.63,27.05,35.42,,,,8.7,14.66,11.02,27.59,36.76,1.122178,89,8.7,6.58,-2.3,19.52,12.27,1.044438,88
14-09-2025,NSE:ORICONENT,EQ,832.67,5.99,4.57,55.41,2.13,4.24,3.43,18.21,27.81,28.10,34.20,-2.74,-2.74,-2.74,0.75,16.99,15.2,28.64,35.54,1.121046,89,0.75,16.81,0.22,15.44,9.28,1.044967,89
14-09-2025,NSE:MUTHOOTFIN,EQ,105947.53,9.62,2.32,2926.2,3.02,9.86,13.43,11.19,25.34,30.52,32.02,-0.55,-0.55,-0.55,10.75,9.97,12.73,31.06,33.36,1.1205,88,10.75,-1.09,4.41,21.97,2.96,1.04,86
14-09-2025,NSE:FIEMIND,EQ,5508.97,1.51,5.09,2148.1,4.90,2.21,15.77,11.91,36.07,24.33,21.66,-2.02,-2.02,-2.02,13.09,10.69,23.46,24.87,23,1.120439,88,13.09,-3.08,15.91,-3.34,-2.72,1.033872,82
14-09-2025,NSE:AVONMORE,EQ,538.97,7.16,6.51,21.59,10.00,11.02,14.45,14.91,18.99,26.15,36.85,-0.69,-7.62,-24.72,11.77,13.69,6.38,26.69,38.19,1.120189,88,11.77,2.04,-6.73,23.88,15.29,1.046383,90
14-09-2025,NSE:DDEVPLSTIK,EQ,3210.36,2.79,3.99,349.65,8.84,11.63,9.74,20.59,31.52,24.21,24.21,,,,7.06,19.37,18.91,24.75,25.55,1.119987,88,7.06,13.52,2.24,4.37,0.8,1.035101,83
14-09-2025,NSE:NIKITA,SM,292.93,2.27,6.39,122.9,2.40,2.20,12.94,18.35,26.77,26.77,26.77,-4.13,-4.13,-4.13,10.26,17.13,14.16,27.31,28.11,1.119962,88,10.26,7.71,-1.21,15.04,0.8,1.035927,83
14-09-2025,NSE:SJS,EQ,4093.71,2.45,4.48,1400.3,-0.16,7.52,14.93,12.93,37.89,8.75,32.17,-2.56,-2.56,-2.56,12.25,11.71,25.28,9.29,33.51,1.11975,88,12.25,-0.84,17.14,-31.87,26.47,1.051173,91
14-09-2025,NSE:SUVEN,BE,4849.73,1.31,4.76,224.63,1.06,4.75,-3.82,-5.08,46.96,29.41,31.34,-24.27,-24.27,-24.27,-6.5,-6.3,34.35,29.95,32.68,1.119455,88,-6.5,0.29,38,-18.06,3.54,1.059097,93
14-09-2025,NSE:GRSE,EQ,27068.64,8.95,4.23,2581.9,6.80,8.92,2.80,-18.88,47.31,32.17,30.76,-26.08,-26.08,-26.08,0.12,-20.1,34.7,32.71,32.1,1.119043,88,0.12,-20.8,44.15,-13.68,-1.28,1.068626,95
14-09-2025,NSE:ITDCEM,EQ,12145.38,4.43,3.65,782.85,7.50,9.55,3.05,1.66,31.10,34.15,38.07,-16.23,-16.23,-16.23,0.37,0.44,18.49,34.69,39.41,1.118952,88,0.37,0.06,18.42,19.46,6.75,1.047346,90
14-09-2025,NSE:GLENMARK,EQ,54174.09,8.22,2.39,2132.5,3.78,9.78,3.48,21.69,34.20,27.66,20.08,-4.23,-4.23,-4.23,0.8,20.47,21.59,28.2,21.42,1.118859,88,0.8,20.37,4.46,5.09,-9.67,1.034199,82
14-09-2025,NSE:BCG,EQ,3297.28,127.63,4.24,15.64,1.85,-3.71,7.86,53.96,4.73,-18.93,-17.33,-24.48,-24.48,-27.59,5.18,52.74,-7.88,-18.39,-15.99,1.118475,88,5.18,51.53,-118.46,-9.79,2.14,1.073211,95
14-09-2025,NSE:GOKULAGRO,EQ,4802.54,3.33,4.47,361.8,8.58,9.80,13.18,22.34,37.52,-0.22,27.38,,,-3.34,10.5,21.12,24.91,0.32,28.72,1.117512,88,10.5,12.04,8.03,-45.37,28.34,1.049522,90
14-09-2025,NSE:RICOAUTO,EQ,1204.17,106.48,5.99,102.57,0.76,12.69,26.09,22.92,38.44,9.84,-15.95,-0.33,-0.33,-13.65,23.41,21.7,25.83,10.38,-14.61,1.117122,87,23.41,-2.79,8.62,-31.43,-27.8,1.015632,70
14-09-2025,NSE:MARUTI,EQ,465001.41,6.49,1.85,15325,2.81,3.48,16.22,19.03,24.40,26.93,20.75,-0.26,-0.26,-0.26,13.54,17.81,11.79,27.47,22.09,1.115671,87,13.54,4.86,-4.9,18.39,-7.66,1.030942,81
14-09-2025,NSE:GUJTHEM,EQ,4121.07,1.4,4.35,377.35,-1.84,-0.40,5.31,11.33,34.12,28.49,28.49,-5.8,-5.8,-5.8,2.63,10.11,21.51,29.03,29.83,1.115025,87,2.63,7.85,14.18,6.49,0.8,1.037878,85
14-09-2025,NSE:TRANSRAILL,EQ,9981.94,17.35,3.63,783.95,2.70,5.33,-0.48,20.56,35.06,24.74,24.74,-2.64,-2.64,-2.64,-3.16,19.34,22.45,25.28,26.08,1.114405,87,-3.16,22.43,6.74,-0.85,0.8,1.039048,85
14-09-2025,NSE:ACMESOLAR,EQ,17193.57,19.96,4.07,318.8,7.06,10.73,10.32,23.09,33.77,14.96,21.27,,,,7.64,21.87,21.16,15.5,22.61,1.114172,87,7.64,15.74,2.37,-13.35,8.21,1.034907,83
14-09-2025,NSE:ITCHOTELS,EQ,49425.08,26.62,2.57,247.59,1.53,3.70,7.99,13.69,31.59,27.30,27.30,-2.81,-2.81,-2.81,5.31,12.47,18.98,27.84,28.64,1.114102,87,5.31,7.69,9.22,8.77,0.8,1.035846,83
14-09-2025,NSE:NYKAA,EQ,66024.91,72.29,2.73,239.17,-1.45,3.77,14.44,18.58,32.07,27.85,8.91,-3.28,-3.28,-3.28,11.76,17.36,19.46,28.39,10.25,1.114039,87,11.76,6.34,5.04,8.84,-25.45,1.023136,76
14-09-2025,NSE:SARDAEN,EQ,21037.16,11.16,3.79,589.9,3.48,-1.43,6.49,23.89,14.81,17.36,39.98,-1.88,-1.88,-1.88,3.81,22.67,2.2,17.9,41.32,1.113487,87,3.81,20.11,-23.46,18.03,28.17,1.057883,92
14-09-2025,NSE:THYROCARE,EQ,6703.8,1.38,4.24,1223.7,-8.43,-3.40,-10.36,16.52,43.41,17.22,30.00,-12.59,-12.59,-12.59,-13.04,15.3,30.8,17.76,31.34,1.112503,87,-13.04,25.86,20.69,-31.24,16.24,1.055096,92
14-09-2025,NSE:AMCL,ST,224.21,1.58,4.87,206.75,-3.51,8.37,20.68,20.68,20.68,20.68,20.68,-10.79,-10.79,-10.79,18,19.46,8.07,21.22,22.02,1.112367,87,18,1.5,-11.52,15.04,0.8,1.031594,81
14-09-2025,NSE:ASTERDM,EQ,31139.07,8.25,2.83,632.05,-1.30,4.90,4.45,9.86,33.11,23.10,35.41,-2.77,-2.77,-2.77,1.77,8.64,20.5,23.64,36.75,1.112248,87,1.77,7.17,14.27,0.07,16.81,1.04564,89
14-09-2025,NSE:SAGCEM,EQ,3333.04,3.67,4.36,274.75,-7.08,7.20,16.75,17.76,34.62,15.89,16.64,-6.64,-6.64,-6.64,14.07,16.54,22.01,16.43,17.98,1.112007,87,14.07,2.72,8.98,-13.61,1.69,1.029449,80
14-09-2025,NSE:ELIN,EQ,918.75,2,5.08,222.13,3.43,16.16,23.02,17.98,46.76,-0.72,-17.29,-2.97,-2.97,-16.33,20.34,16.76,34.15,-0.18,-15.95,1.111977,87,20.34,-5.05,23.57,-74.15,-15.64,1.024176,77
14-09-2025,NSE:GPIL,EQ,15546.89,45.67,3.8,244.07,0.70,4.79,18.78,23.93,26.17,5.60,25.33,-1.58,-1.58,-1.58,16.1,22.71,13.56,6.14,26.67,1.111911,86,16.1,7.85,-8.57,-12.83,21.7,1.039774,86
14-09-2025,NSE:BLUESTONE,EQ,8107.75,25.85,7.54,642.1,5.89,16.71,20.57,20.57,20.57,20.57,20.57,-3.29,-3.29,-3.29,17.89,19.35,7.96,21.11,21.91,1.111555,86,17.89,1.5,-11.52,15.04,0.8,1.031388,81
14-09-2025,NSE:STYLEBAAZA,EQ,2410.14,4.13,4,370.2,6.40,12.34,15.48,30.06,35.74,5.15,-1.50,,,-9.94,12.8,28.84,23.13,5.69,-0.16,1.110987,86,12.8,18.76,-3.4,-32.57,-6.21,1.022577,76
14-09-2025,NSE:INDOFARM,EQ,1071.07,12.44,6.2,257.14,4.36,13.21,18.06,33.11,30.03,0.44,0.44,-0.73,-0.73,-7.44,15.38,31.89,17.42,0.98,1.78,1.109791,86,15.38,19.86,-16.12,-27.25,0.8,1.024838,78
14-09-2025,NSE:SIGNPOST,EQ,1480.57,2.73,6.28,291.6,3.26,5.78,18.67,34.30,20.11,-21.98,25.95,-2.02,-2.02,-25.25,15.99,33.08,7.5,-21.44,27.29,1.10859,86,15.99,20.73,-33.12,-37.65,40.09,1.060227,93
14-09-2025,NSE:HDFCAMC,EQ,117131.41,4.03,2.22,5798.5,3.90,5.79,5.73,14.30,35.33,23.14,24.09,-1.59,-1.59,-1.59,3.05,13.08,22.72,23.68,25.43,1.108509,86,3.05,10.59,13.01,-3.8,2.04,1.034622,83
14-09-2025,NSE:SAFEENTP,SM,944.91,1.05,3.81,202.8,0.62,0.69,-2.07,25.54,25.54,25.54,25.54,-15.57,-15.57,-15.57,-4.75,24.32,12.93,26.08,26.88,1.108205,86,-4.75,28.55,-11.52,15.04,0.8,1.042821,88
14-09-2025,NSE:COFFEEDAY,EQ,1056.47,56.82,7.79,45.25,1.52,-10.56,20.99,20.75,36.75,22.25,-27.14,-9.55,-9.55,-22.68,18.31,19.53,24.14,22.79,-25.8,1.107932,86,18.31,1.19,8.67,-7.88,-62.73,1.008547,63
14-09-2025,NSE:GRMOVER,EQ,2206.8,7.53,2.83,360.15,-0.35,-1.67,-1.76,4.64,26.71,39.89,29.82,-7.67,-7.67,-7.67,-4.44,3.42,14.1,40.43,31.16,1.107825,86,-4.44,7.79,11.62,33.02,-15.94,1.04,86
14-09-2025,NSE:E2E,EQ,4576.63,1.24,5.91,3084.1,5.97,25.58,32.74,15.10,40.79,-43.58,10.52,-5.54,-5.54,-42.79,30.06,13.88,28.18,-43.04,11.86,1.107743,86,30.06,-24.73,18.74,-127.47,38.48,1.065755,94
14-09-2025,NSE:UNOMINDA,EQ,73468.6,10.79,2.5,1281,-1.37,0.16,16.52,17.03,33.20,16.29,16.39,-2.56,-2.56,-2.56,13.84,15.81,20.59,16.83,17.73,1.107702,86,13.84,2.11,7.97,-10.27,0.93,1.028113,79
14-09-2025,NSE:MSUMI,EQ,27587.71,137.77,3.87,50.09,9.82,17.03,24.42,18.41,29.78,13.29,7.67,,,,21.74,17.19,17.17,13.83,9.01,1.107453,86,21.74,-6.44,2.41,-8.44,-5.68,1.023161,76
14-09-2025,NSE:HINDWAREAP,EQ,2593.46,4.14,5.03,336.1,0.27,7.69,18.09,14.88,41.70,15.14,-3.37,-1.54,-1.54,-1.79,15.41,13.66,29.09,15.68,-2.03,1.107316,85,15.41,-2.42,19.99,-30.51,-21.02,1.021346,75
14-09-2025,NSE:63MOONS,EQ,4147.07,1.44,3.58,941.6,1.93,3.94,-0.49,1.90,23.71,7.18,54.08,-14.44,-14.44,-14.44,-3.17,0.68,11.1,7.72,55.42,1.106234,85,-3.17,3.87,10.72,-6.63,51.32,1.087417,97
14-09-2025,NSE:AXISGOLD,EQ,2117.63,9.05,2.29,92.04,2.99,6.56,9.24,8.93,21.16,29.29,34.34,-0.27,-0.27,-0.27,6.56,7.71,8.55,29.83,35.68,1.10608,85,6.56,1.16,1.91,25.35,7.95,1.040709,87
14-09-2025,NSE:GOLDSHARE,EQ,2170.19,5.5,3.02,92.45,2.65,6.60,9.03,9.03,21.15,29.37,34.34,-0.96,-0.96,-0.96,6.35,7.81,8.54,29.91,35.68,1.106031,85,6.35,1.5,1.8,25.47,7.84,1.040723,87
14-09-2025,NSE:CARYSIL,EQ,2441.8,1.96,4.18,942.9,-1.75,8.82,15.35,1.46,45.61,17.50,8.87,-1.72,-1.72,-1.72,12.67,0.24,33,18.04,10.21,1.105907,85,12.67,-14.91,33.29,-36.65,-9.67,1.038168,85
14-09-2025,NSE:QGOLDHALF,EQ,371.04,1.59,1.51,91.15,2.71,6.60,9.17,8.92,21.12,29.28,34.30,-0.09,-0.09,-0.09,6.49,7.7,8.51,29.82,35.64,1.105804,85,6.49,1.22,1.87,25.39,7.89,1.040632,87
14-09-2025,NSE:TATAGOLD,EQ,941.26,230.84,6.23,10.71,2.89,6.63,9.06,9.06,21.10,29.13,34.27,,,,6.38,7.84,8.49,29.67,35.61,1.105509,85,6.38,1.5,1.72,25.22,8.05,1.040582,87
14-09-2025,NSE:BSLGOLDETF,EQ,1266.15,4.47,2.69,96.9,2.79,6.47,9.04,8.68,21.32,29.28,34.28,-0.14,-0.14,-0.14,6.36,7.46,8.71,29.82,35.62,1.105506,85,6.36,1.1,2.32,25.15,7.88,1.040546,87
14-09-2025,NSE:GOLDETFADD,EQ,902.09,5.47,1.57,107.04,2.98,6.76,9.06,9.01,20.83,29.12,34.33,-0.07,-0.07,-0.07,6.38,7.79,8.22,29.66,35.67,1.105163,85,6.38,1.44,1.48,25.51,8.15,1.040637,87
14-09-2025,NSE:GOLDIETF,EQ,8771.51,36.65,2.55,94.29,2.77,6.49,9.16,8.74,20.95,29.28,34.17,-0.24,-0.24,-0.24,6.48,7.52,8.34,29.82,35.51,1.105075,85,6.48,1.03,1.86,25.58,7.71,1.040426,87
14-09-2025,NSE:HDFCGOLD,EQ,10463.38,48.34,2.66,94.16,2.84,6.51,9.08,8.91,21.07,29.17,33.98,,,,6.4,7.69,8.46,29.71,35.32,1.104874,85,6.4,1.31,1.83,25.31,7.59,1.04021,86
14-09-2025,NSE:GOLDBEES,EQ,23822.3,183.65,2.15,91.26,2.86,6.49,9.07,8.91,20.92,29.14,34.08,,,,6.39,7.69,8.31,29.68,35.42,1.104746,85,6.39,1.32,1.66,25.43,7.77,1.040307,87
14-09-2025,NSE:SETFGOLD,EQ,9649.99,42.44,3.13,94.02,2.78,6.48,9.06,8.97,20.89,29.11,34.07,-0.09,-0.09,-0.09,6.38,7.75,8.28,29.65,35.41,1.104712,85,6.38,1.39,1.58,25.43,7.79,1.0403,86
14-09-2025,NSE:GOLDETF,EQ,920.04,7.45,0.85,107.03,2.96,6.54,8.95,9.04,20.80,29.14,34.13,,,,6.27,7.82,8.19,29.68,35.47,1.104697,84,6.27,1.6,1.4,25.57,7.84,1.040387,87
14-09-2025,NSE:GOLDCASE,EQ,430.7,44.52,3.18,17.32,2.89,6.47,9.01,8.89,20.79,29.16,34.06,-0.23,-0.23,-0.23,6.33,7.67,8.18,29.7,35.4,1.104451,84,6.33,1.37,1.53,25.61,7.73,1.040277,86
14-09-2025,NSE:GOLD1,EQ,7107.52,20.86,1.93,91.77,2.87,6.31,8.94,8.74,20.81,29.03,34.13,,,,6.26,7.52,8.2,29.57,35.47,1.104048,84,6.26,1.28,1.71,25.42,7.99,1.040276,86
14-09-2025,NSE:EGOLD,EQ,278.1,2.89,1.28,110.3,2.81,6.44,9.11,8.84,20.72,29.01,33.86,,,,6.43,7.62,8.11,29.55,35.2,1.103844,84,6.43,1.2,1.51,25.5,7.63,1.039993,86
14-09-2025,NSE:DIXON,EQ,101027.56,2.46,1.88,18103,1.37,7.81,12.57,20.95,27.46,3.25,31.50,,,-4.42,9.89,19.73,14.85,3.79,32.84,1.103811,84,9.89,11.08,-3.28,-18.34,29.99,1.047097,90
14-09-2025,NSE:DENTA,EQ,1069.07,17,6.54,388.2,-7.28,-2.64,16.91,23.51,22.98,16.28,16.28,-11.42,-11.42,-11.42,14.23,22.29,10.37,16.82,17.62,1.103728,84,14.23,9.44,-12.21,6.34,0.8,1.027632,79
14-09-2025,NSE:KAMATHOTEL,EQ,869.66,2.7,4.44,305.8,-3.65,5.05,14.65,24.19,-1.60,20.71,33.08,-3.64,-10.98,-10.98,11.97,22.97,-14.21,21.25,34.42,1.102102,84,11.97,12.67,-45.54,37,16.4,1.052455,91
14-09-2025,NSE:TDPOWERSYS,EQ,7861.16,9.11,3.7,551.65,0.38,9.03,10.44,8.12,36.64,16.73,25.81,-2.27,-2.27,-2.27,7.76,6.9,24.03,17.27,27.15,1.102088,84,7.76,-1.09,19.51,-16.37,11.71,1.038062,85
14-09-2025,NSE:MASPTOP50,EQ,1093.7,2.2,1.44,66.51,1.92,2.50,3.80,18.42,26.04,12.75,36.19,,,,1.12,17.2,13.43,13.29,37.53,1.101503,84,1.12,16.69,-2.18,-2.93,27.67,1.049568,90
14-09-2025,NSE:ENDURANCE,EQ,40171.9,2.49,3.92,2867,-3.52,-0.06,12.45,16.25,34.34,18.50,12.58,-5.73,-5.73,-5.73,9.77,15.03,21.73,19.04,13.92,1.100689,84,9.77,5.84,10.08,-9.09,-6.46,1.024493,77
