Date,Symbol,Series,Mkt Cap (₹ Crores),CMP,AVOL(50),₹AVOL(50),ADR(20),ATR(20),DV(50),RPS,Change_1D,Change_1W,Change_10D,Change_15D,Change_1M,Change_3M,Change_6M,Change_9M,Change_12M,Change_20M,Momo_10D,Momo_1M,Momo_3M,Momo_6M,Momo_9M,Momo_12M,Gap_10D,6EMA_10D,10EMA_20D,21EMA_40D,50SMA_100D,Off_10EMA,10_21_EMA,Off_21EMA,21_50SMA,Off_50SMA,50_200SMA,Off_200SMA,RSHigh_1W,RSHigh_1M,RSHigh_3M,RSHighP_1W,RSHighP_1M,RSHighP_3M,Below_1M,Below_3M,Below_6M,Below_12M,Below_20M,NB_1M,NB_3M,NB_6M,NB_9M,NB_12M,NB_20M,Above_3M,Above_6M,Above_12M,Above_20M,NA_1M,NA_3M,NA_6M,NA_9M,NA_12M,NA_20M,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score,NC_1M,NC_3M,NC_6M,NC_9M,NC_12M,NC_20M,NRS_1M,NRS_3M,NRS_6M,NRS_9M,NRS_12M,Total_NRS (CNX500),NRS_score
18-11-2025,NSE:SCI,EQ,12145.71,256.15,8344280,21373.87322,5.28,5.39,9.36,,-1.97,-2.23,-0.31,-6.06,10.68,18.95,26.89,29.81,11.26,11.59,-1,HVQ,-1,HV2Y,HV2Q,HVQ,-1,-1,-1,-1,-1,-1.64,2.08,0.45,7.36,8.43,13.95,26.01,0,0,0,0,0,0,-6.63,-6.63,-6.63,-6.63,-25.89,-6.63,-1.95,-11.76,-32.25,-47.98,-34.23,24.04,42.37,78.3,78.3,13.74,13.49,44.52,30.35,0,18.18,9.59,14.15,22.87,19.51,6.08,1.095101,88,13.74,3.35,23.81,-29.3,,,9.59,5.51,10.63,-2.55,-20.73,1.017417,78
18-11-2025,NSE:TATAGOLD,EQ,2139.97,11.83,54781576,6480.66044,5.32,5.19,6.6,2L,-1.09,-2.28,0.76,0.51,-4.23,17.41,22.15,28.23,35.93,45.56,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.13,0.64,-0.48,2.95,2.54,15.16,20.87,0,0,0,0,0,0,-6.63,-6.63,-6.63,-6.63,-6.63,-6.63,-0.08,-1.31,-4.95,0,-7.45,22.72,29.15,62.5,82,4.05,29.52,17.01,32.52,37.82,23.05,-5.32,12.61,18.13,17.93,30.75,1.094738,88,-6.63,29.52,15.62,32.52,,,-5.32,17.01,6.55,1.28,16.43,1.041502,89
18-11-2025,NSE:GOLDCASE,EQ,878.64,19.14,8312374,1590.98838,4.49,4.59,4.87,,-1.24,-2.51,0.63,0.52,-4.49,17.45,22.15,28.27,35.95,45.72,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.22,0.66,-0.56,3.01,2.53,15.16,20.85,0,0,0,0,0,0,-6.54,-6.54,-6.54,-6.54,-6.54,-6.54,-0.55,-1.43,-4.85,0,-4.14,22.93,28.8,62.48,82.46,3.85,29.7,16.78,32.56,35.94,21.39,-5.58,12.65,18.13,17.97,30.77,1.094603,88,-6.54,29.7,15.84,32.56,,,-5.58,17.25,6.52,1.31,16.42,1.041658,89
18-11-2025,NSE:BSLGOLDETF,EQ,1836.21,106.9,886075,947.21418,2.94,3.1,11.25,,-1.35,-2.88,0.66,0.69,-4.68,17.46,22.1,28.09,36.13,46.01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,-1.37,0.67,-0.7,2.93,2.3,15.3,20.78,0,0,0,0,0,0,-7.23,-7.23,-7.23,-7.23,-7.23,-7.23,-0.46,-1.45,-5.2,0,-3.82,22.75,29.11,63.81,83.42,5.04,30.04,16.94,32.72,38.4,22.94,-5.77,12.66,18.08,17.79,30.95,1.094377,88,-7.23,30.04,15.82,32.72,,,-5.77,17.39,6.45,1.15,16.88,1.041943,90
18-11-2025,NSE:LICMFGOLD,EQ,887.33,10958.35,7426,813.76707,2.72,2.92,3.21,,-1.17,-2.42,0.66,1.23,-5.06,17.34,22.39,28.04,36.21,46.34,-1,-1,HVQ,-1,-1,-1,-1,-1,-1,-1,10,-1.31,0.65,-0.66,2.67,2.06,15.33,20.54,0,0,0,0,0,0,-8.15,-8.15,-8.15,-8.15,-8.15,-8.15,-0.68,-0.93,-6.66,0,-4.54,22.43,28.78,63.49,83.62,5.67,29.87,17.17,32.3,39.14,23.35,-6.15,12.54,18.37,17.74,31.03,1.094221,87,-8.15,29.87,14.59,32.25,,,-6.15,17.57,6.92,0.75,17.06,1.042092,90
18-11-2025,NSE:BBNPPGOLD,EQ,247.27,118,119316,140.79288,2.95,3,5.52,,-1.21,-2.54,0.59,0.3,-4.49,17.37,22.03,28.31,35.81,46.53,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,-1.19,0.65,-0.54,2.86,2.38,15.17,20.69,0,0,0,0,0,0,-6.68,-6.68,-6.68,-6.68,-6.68,-6.68,-0.2,-1.27,-4.96,-1.11,-3.5,22.79,28.68,62.53,84.66,6.07,29.52,16.63,33.04,37.23,22.87,-5.58,12.57,18.01,18.01,30.63,1.094115,87,-6.68,29.52,15.32,33.04,,,-5.58,17.17,6.46,1.5,16.17,1.041424,89
18-11-2025,NSE:GROWWGOLD,EQ,250.73,119.08,684009,814.51792,2.44,2.75,6.06,,-1.15,-2.65,0.57,0.44,-4.64,17.37,22.1,28.43,35.71,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,-1.27,0.66,-0.62,2.95,2.41,15.11,20.64,0,0,0,0,0,0,-6.46,-6.46,-6.46,-6.46,NA,-6.46,-0.12,-1.35,-5.16,0,NA,22.61,28.64,61.36,NA,4.47,29.65,16.66,25.69,15.49,NA,-5.73,12.57,18.08,18.13,30.53,1.094073,87,-6.46,29.65,15.93,,,,-5.73,17.29,6.54,1.58,15.88,1.041372,89
18-11-2025,NSE:KARURVYSYA,EQ,24440.93,253.39,2269958,5751.84658,2.67,2.69,5.33,,0.24,2.99,0.63,1.44,10.61,15.43,25.85,23.67,25.36,40.87,-1,EEP,-1,HV2Q,-1,-1,-1,-1,9,-1,-1,1.44,2.01,3.52,6.77,11.05,10.75,24.42,0,0,0,0,0,0,0,0,0,0,0,0,-0.04,-6.15,-7.12,-4.39,-2.09,24.85,37.27,62.86,78.65,11.43,11.6,37.73,20.76,36.37,33.35,9.52,10.63,21.83,13.37,20.18,1.092884,87,11.43,0.48,13.23,4.85,,,9.52,1.64,13.14,-9.48,7.92,1.025644,83
18-11-2025,NSE:ALPEXSOLAR,SM,3204.88,1227.45,70376,863.83021,4.63,4.61,3.51,,-1.78,-3.23,-4.67,1.02,3.91,-7.89,28.35,42.43,25.39,74.61,EEP,EEP,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.48,1.13,-0.35,0.43,0.08,20.07,25.2,0,0,0,0,0,0,-4.46,-9.51,-9.51,-9.51,-9.51,-4.46,-13.05,-1.02,-12.76,-34.86,-15.58,11.57,43.59,138.46,375.85,9.78,7.2,157.26,70.86,173.95,255.01,2.82,-12.69,24.33,32.13,20.21,1.092724,87,6.88,0.33,94.9,3.69,,,2.82,-16.03,34.41,13.11,-23.88,1.032089,86
18-11-2025,NSE:AXISGOLD,EQ,3007.86,101.16,2103496,2127.89655,2.45,2.83,9.04,,-1.25,-3.14,0.57,0.56,-4.93,17.22,22.01,27.7,36.01,45.81,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,-1.52,0.62,-0.91,2.92,2.08,15.23,20.41,0,0,0,0,0,0,-7.65,-7.65,-7.65,-7.65,-7.65,-7.65,-0.32,-1.59,-5.48,0,-3.93,22.43,28.54,62.9,82.24,4.46,29.89,17.12,32.03,38.71,22.76,-6.02,12.42,17.99,17.4,30.83,1.092696,87,-7.65,29.89,15.5,32.03,,,-6.02,17.36,6.61,0.75,17.21,1.04165,89
18-11-2025,NSE:EGOLD,EQ,619.71,121.5,528348,641.94282,3.25,3.3,3.82,,-1.18,-2.43,0.45,0.25,-4.77,17.28,21.77,27.98,35.56,45.68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1.18,0.61,-0.57,2.87,2.37,15.02,20.47,0,0,0,0,0,0,-6.83,-6.83,-6.83,-6.83,-6.83,-6.83,-0.16,-1.42,-4.42,0,-3.99,22.36,28.3,61.35,82.43,6.02,29.57,16.39,32.2,37.8,23.31,-5.86,12.48,17.75,17.68,30.38,1.0923,87,-6.83,29.57,15.38,32.01,,,-5.86,17.3,6.24,1.4,16.22,1.041093,89
18-11-2025,NSE:IFBIND,EQ,7313.64,1794.2,69321,1243.75738,3.94,3.89,7.57,S,0.01,-0.43,-2.89,-6.48,3.22,28.5,22.63,27.82,8.26,24.36,-1,-1,HV2Y,HV2Q,-1,-1,-1,-1,-1,13,-1,-0.36,-0.15,-0.51,3.83,3.45,15.92,23.05,0,0,0,0,0,0,-8.27,-8.27,-8.27,-10.24,-22.99,-8.27,-5.63,-22.68,-40.42,-44.42,-29.35,23.24,40.1,67.6,68.39,3.29,35.59,19.83,29.67,21.54,54.49,2.13,23.7,18.61,17.52,3.08,1.092206,87,3.29,15.95,4.92,-29.77,,,2.13,22.38,-7.4,0.17,-21.4,1.024226,82
18-11-2025,NSE:SENORES,EQ,3633.63,797.35,305233,2433.77533,3.26,3.38,3.72,,1.17,4.05,2.97,3.04,7.15,15.31,35.63,30.87,NA,NA,-1,-1,-1,EEP,-1,-1,-1,-1,-1,5,-1,1.57,1.63,3.25,4.54,8.16,16.37,29.34,0,0,0,0,0,0,-3.11,-3.11,-3.11,NA,NA,-3.11,-0.68,-4.08,-18.29,NA,NA,18.37,58.96,NA,NA,11.53,21.57,39.59,15.52,NA,NA,6.06,10.51,31.61,20.57,0,1.091902,87,11.53,18.98,31.14,,,,6.06,5.04,24.81,-13.93,105.71,1.035388,87
18-11-2025,NSE:GLOBAL,EQ,386.85,76.11,97961,74.55812,5.56,5.53,5.85,,-0.05,1.79,4.94,16.28,23.81,14.1,21.63,24.64,8.85,-27.03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.73,3.96,8.01,5.9,14.77,8.55,25.5,0,0,0,0,0,0,-0.05,-0.05,-0.05,-11.54,-27.53,-0.05,-16.68,-6.36,-30.67,-46.93,-35.81,35.35,35.35,82.26,82.26,24.63,3.13,56.56,42.84,0,4.1,22.72,9.3,17.61,14.34,3.67,1.091761,87,24.63,-9.72,17.13,-13.1,,,22.72,-16.49,9.58,-2.7,-15.24,1.016104,77
18-11-2025,NSE:MARINE,EQ,3421.02,245.8,616188,1514.5901,5.24,5.27,4.31,,-0.63,3.5,2.01,5.61,11.76,32.54,14.34,19.43,7.91,58.16,-1,-1,-1,HV2Y,HVQ,HV2Y,-1,-1,-1,-1,-1,1.64,2.39,4.13,6.51,11.38,10.5,24.45,0,0,0,0,0,0,-1.93,-1.93,-1.93,-24.97,-24.97,-1.93,-4.32,-31.21,-35.73,-39.55,-25.01,47.7,48.24,69.73,185.98,9.26,30.81,14.49,45.38,130.42,163.36,10.67,27.74,10.32,9.13,2.73,1.091321,87,7.45,12.24,-11.91,-26.58,,,10.67,19.8,-26.16,-0.61,-8.58,1.024918,82
18-11-2025,NSE:APEX,EQ,903.13,292.13,395704,1155.9701,4.91,5.31,6.42,,1.00,6.57,17.5,18.6,21.37,15.65,23.76,20.91,13.31,27.31,-1,-1,HVY,EEP,-1,HVQ,-1,-1,-1,-1,-1,7.62,5.26,13.6,6.73,21.8,3.96,26.82,0,0,0,0,0,0,0,0,0,0,-6.1,0,-10.63,-4.34,-19.9,-25.73,-18.6,38.15,38.15,48.48,52.39,27.52,8.63,25.25,13.2,20.53,32.1,20.28,10.85,19.74,10.61,8.13,1.091246,87,27.52,-6.87,11.25,-15.92,,,20.28,-11.02,10.44,-10.28,-3.89,1.017331,78
18-11-2025,NSE:IVZINGOLD,EQ,445.09,10508.4,2055,215.94762,2.53,2.7,39.03,,-1.56,-2.91,0.32,-0.2,-5.15,16.9,21.63,27.86,35.54,45.71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,-1.69,0.49,-1.2,2.61,1.45,15.43,19.96,0,0,0,0,0,0,-7.84,-11.35,-11.35,-11.35,-11.35,-7.84,-6.78,-1.33,-5.14,0,-3.77,22.05,28.16,62.25,83.61,4.57,29.81,17.28,32.75,38.18,23.47,-6.24,12.1,17.61,17.56,30.36,1.090788,87,-7.84,29.81,15.7,32.63,,,-6.24,17.23,6.51,1.41,16.35,1.0409,89
18-11-2025,NSE:HCG,EQ,10379.72,735.95,360096,2650.12651,4.01,4.01,7.89,S,0.06,-1.09,-2.3,2.04,3.62,10.17,17.24,30.03,36.84,53.82,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.1,1,-0.1,4.72,4.84,15.04,23.4,0,0,0,0,0,0,-5.2,-5.2,-5.2,-5.2,-5.2,-5.2,0,-2.97,-2.72,-5.06,-2.06,16.92,39.2,59.78,133.49,2.09,26.34,37.21,72.82,63.37,47.48,2.53,5.37,13.22,19.73,31.66,1.090556,87,0.33,23.3,33.39,71.02,,,2.53,3.05,8.69,8.92,15.44,1.037465,88
18-11-2025,NSE:FMGOETZE,EQ,2989.67,534.2,78752,420.69318,4.61,4.61,7.6,,-0.93,3.31,11.59,12.89,12.06,1.29,34.65,24.98,23.94,35.16,HVQ,HVQ,-1,HV2Y,-1,-1,-1,-1,-1,-1,-1,3.57,2.14,5.84,-1.57,4.21,11.3,17.48,0,0,0,0,0,0,-0.93,-6.89,-10.37,-10.37,-10.37,-0.93,-21.17,-11.53,-25.25,-15.66,-14.49,16.24,53.53,68.73,69.45,16.24,0,66.55,10.27,27.12,28.88,10.97,-3.51,30.63,14.68,18.76,1.090115,87,13.68,-19.64,37.89,-24.13,,,10.97,-15.99,34.61,-21.34,4.33,1.028042,84
18-11-2025,NSE:CUMMINSIND,EQ,121385.88,4252.4,442734,18826.82062,2.41,2.43,5.09,,-2.94,-3.8,-2.99,-1.39,7.33,11,29.59,32.03,15.3,34.52,-1,-1,-1,HV2Q,-1,-1,-1,-1,-1,-1,1,-1.58,1.34,-0.24,3.67,3.56,16.84,24.54,0,0,0,0,0,0,-3.67,-3.67,-3.67,-3.67,-3.67,-3.67,-4.48,-0.59,-22.75,-30.08,-12.87,13.34,44.62,58.06,58.91,6.98,11.65,40.67,11.29,8.01,34.6,6.24,6.2,25.57,21.73,10.12,1.089121,87,6.98,9.93,33.43,-19.19,,,6.24,0.21,21.71,-3.08,-18.91,1.018715,79
18-11-2025,NSE:NILASPACES,BE,689.31,16.77,1256215,210.66726,4.95,4.85,6.71,2L,-1.58,-0.24,-5.13,-8.77,-13.48,20.51,27.91,32.68,22.78,68.69,-1,-1,HV2Y,HV2Q,-1,-1,-1,-1,-1,-1,-1,-1.58,-1.85,-3.37,-0.49,-3.84,21.34,22.25,0,0,0,0,0,0,-12.79,-12.79,-12.79,-12.79,-12.79,-12.79,-0.57,-16.79,-36.44,-40.64,-1.07,26.28,55.86,56.73,249.38,3.71,45.16,24.58,26.33,135.21,169.79,-14.57,15.71,23.89,22.38,17.6,1.088132,87,-10.85,19.84,24.35,26.33,,,-14.57,26.2,10.12,0.08,-8.99,1.036279,88
18-11-2025,NSE:MANAPPURAM,EQ,23954.1,280.35,3590142,10064.9631,2.6,2.68,5.53,,-0.81,1.94,4.46,1.41,-2.3,5.12,18.43,26.98,44.32,37.97,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,43,1.03,-0.17,0.86,-2.02,-1.14,11.76,12.03,0,0,0,0,0,0,-2.62,-5.32,-5.32,-5.32,-5.32,-2.62,-3.14,-4.84,-4.87,-10.34,-31.63,7.23,22.93,86.7,100.97,5.22,15.69,49.31,63.92,46.75,11.91,-3.39,0.32,14.41,16.68,39.14,1.087979,87,-1.22,5.95,34.68,10.62,,,-3.39,3.5,14.85,3.93,29.45,1.046869,91
18-11-2025,NSE:ECLERX,EQ,21728.56,4451.9,142525,6345.07048,4.06,4.23,6.39,,-2.48,2.48,-6.31,-7.53,7.63,10.21,26.25,29.29,24.06,45.29,-1,EEP,HVQ,-1,EEP,-1,-1,-1,-1,-1,-1,-0.52,0.65,0.13,2.76,2.97,18.42,26.21,0,0,0,0,0,0,-7.01,-7.01,-7.01,-7.01,-7.01,-7.01,-9.32,-2.85,-14.38,-17.91,0,14.22,32.62,85.33,109.09,9.39,12.76,66.4,36.69,47.85,58.79,6.54,5.41,22.23,18.99,18.88,1.087958,87,9.39,12.07,31.56,32.15,,,6.54,-0.96,18.68,-2.41,-1.69,1.023751,82
18-11-2025,NSE:PSUBANKADD,EQ,227.94,85.49,303196,259.20226,2.42,2.49,4.88,,0.01,2.37,1.73,5.42,9.52,17.43,20.86,28.05,19.6,14.88,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,1.72,2.09,3.89,5.8,10.29,10.94,23.84,0,0,0,0,0,0,0,0,0,0,0,0,-0.41,-3.33,-6.12,-23.38,-14.39,25.55,27.22,51.44,51.44,11.11,13.6,25.05,19.86,3.9,8.96,8.43,12.63,16.84,17.75,14.42,1.087274,87,11.11,6.56,17.77,-0.76,,,8.43,4.99,4.97,2.55,-6.03,1.022005,81
18-11-2025,NSE:RVHL,BE,357.9,59.83,56873,34.02712,4.11,4.82,5.45,L,2.52,16.6,10.13,7.77,4.76,34.92,21.34,7.09,13,23.37,-1,-1,HV2Q,-1,-1,HVQ,-1,-1,-1,-1,-1,8.39,0.34,8.76,-0.99,7.7,8.58,17.81,0,0,0,0,0,0,0,-5.66,-5.66,-25.47,-25.47,0,-10.15,-31.36,-41.38,-30.75,-22.58,35.98,53.65,53.65,53.65,19.9,46.33,0,14.7,42.72,33.63,3.67,30.12,17.32,-3.21,7.82,1.087215,86,5.13,24.41,-26.4,-3.23,,,3.67,27.91,-20.03,-24.67,12.08,1.032877,86
18-11-2025,NSE:GVPIL,EQ,2508.93,372.35,299525,1115.28134,4,4.15,4.32,,-0.09,22.09,18.15,17.71,14.89,9.6,33.39,30.62,-3.77,25.31,-1,-1,-1,HV2Q,HVQ,-1,6.54,-1,-1,-1,-1,12.84,2.63,15.89,-2.57,12.99,11.11,27.12,0,0,0,0,0,0,-0.09,-4.23,-4.23,-16.89,-41.35,-0.09,-18.49,-5.28,-48.15,-59.31,-39.14,29,54.34,70.71,70.71,29,11.92,54.32,13.71,7.69,61.07,13.8,4.8,29.37,20.32,-8.95,1.087172,86,18.89,3.33,37.02,-45.26,,,13.8,-9.97,27.14,-10.7,-43.85,1.009768,73
18-11-2025,NSE:UTSSAV,SM,619.15,265.1,115680,306.66768,5.76,6.3,4.84,S,2.24,2.9,-2.4,18.96,22.37,29.22,-1.51,16.41,12.3,NA,-1,HVY,HVY,-1,-1,-1,-1,-1,-1,-1,-1,4.47,5.19,10.19,13.49,27.37,-3.7,22.82,0,0,0,0,0,0,-2.34,-2.34,-2.34,-14.23,NA,-2.34,-8.98,-30.27,-12.94,-28.31,NA,64.1,64.1,74.98,NA,34.23,27.39,23.86,91.73,91.78,NA,21.28,24.42,-5.53,6.11,7.12,1.086302,86,33.99,-8.98,-11.84,91.73,,,21.28,5.07,-42.59,11.11,0.79,1.029031,84
18-11-2025,NSE:ASHOKLEY,EQ,87402.96,147.23,15457612,22758.24215,2.4,2.48,4.36,,-0.82,0.81,5.03,4.36,6.79,17.16,18.12,28.99,23.81,42.03,-1,-1,EEP,-1,EEP,-1,-1,-1,-1,-1,-1,1.28,1.72,3.05,2.37,5.55,12.93,21.23,0,0,0,0,0,0,-2.11,-2.11,-2.11,-2.11,-2.11,-2.11,-4.72,-3.57,-8.03,-20.24,-14.42,15.95,27.56,50.15,84.27,9.46,18.9,24.38,22.94,30.85,40.39,5.7,12.36,14.1,18.69,18.63,1.085843,86,9.46,10.9,19.74,-4.22,,,5.7,7.38,1.98,6.73,-1.58,1.026267,83
18-11-2025,NSE:SSEGL,SM,1340.87,534.75,82616,441.78906,4.45,4.83,3.67,S,-3.90,0.51,-2.23,5.66,13.13,13.92,20.86,17.2,30.17,NA,-1,-1,HVQ,-1,HV2Q,-1,-1,-1,-1,-1,-1,-1.07,2.15,1.11,5.24,6.7,8.69,16.85,0,0,0,0,0,0,-4.23,-4.23,-4.23,-4.23,NA,-4.23,-9.87,-17.51,-36.11,-33.15,NA,17.4,43.6,47.29,NA,14.31,17.4,23.6,80.35,88.69,NA,12.04,9.12,16.84,6.9,24.99,1.085092,86,14.31,12.81,12.24,80.35,,,12.04,-2.84,8.88,-11.16,21.37,1.02994,85
18-11-2025,NSE:PSUBNKBEES,EQ,3848.7,94.55,3340399,3158.34725,2.16,2.17,8.23,,-0.01,2.02,1.5,5.63,9.23,17.04,20.69,27.76,19.18,14.25,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,1.57,2.08,3.72,5.78,10.08,10.86,23.5,0,0,0,0,0,0,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.42,-3.32,-5.7,-23.87,-14.81,25.71,27.2,50.77,50.77,11.05,14.11,25.08,19.58,4.13,9.02,8.14,12.24,16.67,17.46,14,1.084968,86,11.05,6.52,17.28,-1.21,,,8.14,4.85,5.22,2.38,-6.18,1.021329,80
18-11-2025,NSE:CNXPSUBANK,IN,,8477.75,,,,,,,-0.16,2,1.61,5.75,9.31,17.13,20.67,27.65,18.87,13.6,0,0,0,0,0,0,0,-1,-1,-1,-1,,,,,,,,,,,,,,-0.16,-0.16,-0.16,-0.16,-0.16,,,,,,,,,,,,,,,,,8.22,12.33,16.65,17.35,13.69,1.084693,,,,,,,,8.22,4.88,5.09,2.26,-6.43,1.021083,
18-11-2025,NSE:GUJAPOLLO,BE,565.46,475.9,12670,60.29653,5.09,4.98,5.22,,-1.22,5.52,7.68,8.16,7.07,-2.16,27.16,27.94,33.95,45.3,-1,-1,-1,HVQ,-1,HVQ,-1,-1,-1,-1,-1,3.69,0.77,4.49,-1.87,2.57,15.11,20.83,0,0,0,0,0,0,-1.22,-9.45,-9.45,-9.45,-9.45,-1.22,-15.85,-1.11,-18.51,-19.38,-21.46,11.82,40.9,88.66,120.48,10.01,4.22,92.75,37.42,58.88,45.63,5.98,-6.96,23.14,17.64,28.77,1.084304,86,8.57,2.68,47.71,31.86,,,5.98,-13.69,29.52,-5.47,14.05,1.033339,87
18-11-2025,NSE:HEROMOTOCO,EQ,115889.31,5799.5,812042,47094.37579,2.19,2.28,5,,0.02,6.59,4.49,2.64,3.79,18.82,24.34,27.64,17.97,20.07,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-1,3.92,0.84,4.8,1.08,5.95,17.75,28.81,0,0,0,0,0,0,0,0,0,0,-6.32,0,-0.63,-1.27,-29.12,-32.21,-23.15,16.36,38.78,66.03,66.03,9.51,31.88,34.78,25.61,4.49,12.91,2.7,14.02,20.32,17.34,12.79,1.084264,86,3.7,25.56,15.24,-16.35,,,2.7,11.87,7.63,-2.18,-7.66,1.021819,81
18-11-2025,NSE:HINDPETRO,EQ,103412.17,483.55,4319525,20887.06314,2.48,2.54,5.72,,-0.61,-0.9,-0.11,6.16,6.54,18.45,16.27,30.04,21.22,28.69,-1,-1,-1,-1,EEP,-1,-1,-1,-1,3,-1,0.51,1.93,2.49,5.88,8.9,10.23,21.31,0,0,0,0,0,0,-0.89,-0.89,-0.89,-0.89,-0.89,-0.89,-1.32,-12.89,-9.72,-24.57,-15.06,28.64,28.64,64.61,64.61,10.29,20.23,34.25,37.84,13.91,28.27,5.45,13.65,12.25,19.74,16.04,1.084134,86,7.79,2.72,19.5,9.03,,,5.45,8.99,-1.86,9.91,-6.9,1.025739,83
18-11-2025,NSE:DATAMATICS,EQ,5298.89,895.35,220261,1972.10686,3.73,3.73,9.12,,-0.67,3.32,-2.88,-2.5,1.37,-6.84,32.03,26.44,37.67,34.46,-1,-1,-1,EEP,-1,HVQ,-1,-1,-1,-1,-1,0.11,-0.22,-0.1,0.32,0.21,16.85,20.52,0,0,0,0,0,0,-8.37,-12.32,-17.39,-17.39,-17.39,-8.37,-18.52,-11.74,-13.94,-6.86,-21.08,6.86,51.31,73.11,85.24,6.02,15.76,79.09,17.66,36.27,15.46,0.28,-11.64,28.01,16.14,32.49,1.084091,86,6.02,15.76,50.81,6.64,,,0.28,-12.07,37.2,-14.77,20.98,1.041106,89
18-11-2025,NSE:USHAMART,EQ,13865.75,452.45,1125364,5091.70942,3.71,3.64,9.74,S,0.57,-3.77,-5.7,-0.74,-3.5,21.73,25.99,30.84,13.16,32.01,-1,-1,HVQ,EEP,EEP,-1,-1,-1,-1,-1,7,-1.62,-0.02,-1.64,3.09,1.49,18.96,25.24,0,0,0,0,0,0,-5.99,-6.05,-6.05,-6.05,-6.05,-5.99,-2.76,-9.27,-24.04,-29.02,-10.88,24.27,47.79,56.42,63.07,0.96,37.94,22.44,15.76,12.78,41.61,-4.59,16.93,21.97,20.54,7.98,1.083947,86,-0.63,21.21,18.8,1.47,,,-4.59,20.63,6.27,0.02,-19.86,1.024174,82
18-11-2025,NSE:MFSL,EQ,58638.45,1679.8,642878,10799.06464,2.47,2.46,5.69,,-1.09,2.64,7.14,9.89,7.58,4.85,17.2,35.06,28.09,41.63,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.53,2.03,3.63,2.16,5.92,10.94,18.94,0,0,0,0,0,0,-2.27,-2.27,-2.27,-2.27,-2.27,-2.27,-6.44,-3.36,0,-15.29,-6.2,10.98,21.95,70.28,86.11,10.98,5.43,62.02,40.99,20.86,33.84,6.49,0.05,13.18,24.76,22.91,1.083701,86,8.54,0.96,50.74,32.15,,,6.49,-6.71,13.8,15.03,-5.02,1.028678,84
18-11-2025,NSE:PSUBANK,EQ,2089.35,846.57,75069,635.51163,2.59,2.62,3.28,,-0.23,2.22,1.65,4.78,9.18,17.15,19.87,27.5,19.03,NA,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,1.54,2.07,3.69,5.75,10.01,10.78,23.3,0,0,0,0,0,0,-0.23,-0.23,-0.23,-0.23,NA,-0.23,-0.42,-3.44,-4.89,-23.19,NA,25.01,27.33,50.56,NA,11.17,13.53,24.74,20.64,3.94,NA,8.09,12.35,15.85,17.2,13.85,1.083397,86,11.17,6.4,17.26,-0.37,,,8.09,5.03,4.1,2.98,-5.97,1.021223,80
18-11-2025,NSE:IOC,EQ,244735.18,171.59,13018737,22338.85082,2.26,2.29,4.41,,-0.88,-0.5,2.25,9.55,10.44,18.33,15.68,28.21,18.74,-3.36,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,0.94,2.69,3.73,6.4,10.82,8.65,21.32,0,0,0,0,0,0,-0.88,-0.88,-0.88,-0.88,-6.21,-0.88,-1.02,-8.9,-20.21,-32.67,-23.79,25.6,25.6,51.19,51.19,14.3,12.48,23.47,27.49,1.84,0.36,9.35,13.53,11.66,17.91,13.56,1.082979,86,12.22,1.8,16.32,-11.84,,,9.35,5.06,-2.43,8.33,-7.48,1.022652,81
18-11-2025,NSE:GOODLUCK,EQ,3922.14,1194.3,300814,3592.6216,3.51,3.42,20.16,2L,1.66,3.47,-5.86,-5.4,-8.35,18.06,25.01,33.38,20.64,24.44,-1,-1,EEP,HVQ,-1,-1,-1,-1,-1,-1,-1,1,-1.51,-0.51,-0.57,-1.08,18.99,22.12,0,0,0,0,0,0,-5.72,-8.6,-8.6,-8.6,-8.6,-5.72,-0.97,-16.81,-31.18,-38.86,-27.18,21.35,35.83,93.57,93.57,4.72,33.31,58.61,45.16,0.86,20.14,-9.44,13.26,20.99,23.08,15.46,1.082825,86,-3.81,13.01,31.77,-0.52,,,-9.44,20.62,9.3,4.62,-13.41,1.029876,85
