Date,Symbol,Series,Mkt Cap (₹ Crores),AVOL(20),ADR(20),Price_1D,Change_1W,Change_1M,Change_3M,Change_6M,Change_9M,Change_12M,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score
07-09-2025,NSE:UGROCAP,EQ,2030.38,3.19,3.71,181.23,3.58,4.67,4.03,17.60,-29.96,-26.88,4.54,5.5,4.76,-29.12,-22.8,0.9865150856814654,43
07-09-2025,NSE:ALPL30IETF,EQ,1774.67,7.82,1.18,27.21,0.74,0.51,-1.03,9.78,-6.69,-14.81,0.38,0.44,-3.06,-5.85,-10.73,0.9862166059009887,43
07-09-2025,NSE:ASIANTILES,BE,1379.64,2.16,3.56,59.01,0.46,1.63,0.00,26.59,-22.32,-47.45,1.5,1.47,13.75,-21.48,-43.37,0.9861819478430062,43
07-09-2025,NSE:INSECTICID,EQ,2389.51,1.09,4.81,796,-3.71,-30.87,-5.12,27.48,6.94,-16.36,-31,-3.65,14.64,7.78,-12.28,0.9860918803093591,43
07-09-2025,NSE:EPL,EQ,7202.05,7.14,3.35,229.23,1.90,4.32,-4.66,15.54,-24.53,-7.82,4.19,-3.19,2.7,-23.69,-3.74,0.9860317817593558,43
07-09-2025,NSE:RADHIKAJWE,EQ,1099.64,6.11,3.83,94.15,1.68,-8.37,7.74,10.80,-18.67,-6.34,-8.5,9.21,-2.04,-17.83,-2.26,0.9857208030004925,42
07-09-2025,NSE:FSL,EQ,24481.8,10.14,3.33,349.9,-0.31,-1.80,-6.77,-0.63,-5.34,9.96,-1.93,-5.3,-13.47,-4.5,14.04,0.9856974592512379,42
07-09-2025,NSE:KALPATARU,EQ,7824.73,1.77,3.85,394.5,3.37,7.82,-4.94,-4.94,-4.94,-4.94,7.69,-3.47,-17.78,-4.1,-0.86,0.9854703763276275,42
07-09-2025,NSE:EMAMILTD,EQ,25011.45,9.98,3.2,604.95,5.18,-1.50,3.57,13.74,-5.78,-34.09,-1.63,5.04,0.9,-4.94,-30.01,0.9854012286390361,42
07-09-2025,NSE:MEDIASSIST,EQ,3562.18,4.44,3.93,518.15,2.38,-4.62,4.39,14.41,-13.07,-19.24,-4.75,5.86,1.57,-12.23,-15.16,0.9852626992932696,42
07-09-2025,NSE:J&KBANK,EQ,10922.63,14.53,2.13,101.05,2.11,-0.92,-5.76,8.84,-2.18,-8.71,-1.05,-4.29,-4,-1.34,-4.63,0.9851935065949688,42
07-09-2025,NSE:PVSL,EQ,779.62,1.05,6,130.61,15.86,7.07,6.35,19.85,-21.78,-71.86,6.94,7.82,7.01,-20.94,-67.78,0.9851850162730966,42
07-09-2025,NSE:KEC,EQ,21391.83,9.72,2.81,853.05,5.27,1.30,-4.24,19.55,-28.29,-8.55,1.17,-2.77,6.71,-27.45,-4.47,0.9851458184462547,42
07-09-2025,NSE:RITES,EQ,11717.12,5.01,2.7,262.19,6.96,1.66,-14.48,24.30,-9.20,-24.00,1.53,-13.01,11.46,-8.36,-19.92,0.9850335628363736,42
07-09-2025,NSE:M&MFIN,EQ,35284.42,15.29,2.44,269.3,5.70,4.77,-2.32,2.31,-3.08,-16.41,4.64,-0.85,-10.53,-2.24,-12.33,0.984845059110937,42
07-09-2025,NSE:TALBROAUTO,EQ,1598.76,1.23,4.44,277.1,6.33,-3.12,-3.01,23.84,-18.17,-23.42,-3.25,-1.54,11,-17.33,-19.34,0.9847963873614521,42
07-09-2025,NSE:RBA,EQ,4640.65,8.05,3.13,79.53,-0.48,0.30,-0.84,19.67,-10.74,-36.44,0.17,0.63,6.83,-9.9,-32.36,0.9847729978776691,42
07-09-2025,NSE:THELEELA,EQ,13198.02,2.38,2.87,410.8,2.76,-3.76,-5.27,1.17,1.17,1.17,-3.89,-3.8,-11.67,2.01,5.25,0.984701880290069,42
07-09-2025,NSE:SAPPHIRE,EQ,10469.05,3.14,3.77,321.25,-1.81,3.21,-3.50,-1.49,-5.25,-2.99,3.08,-2.03,-14.33,-4.41,1.09,0.9846172842515176,41
07-09-2025,NSE:OSWALAGRO,EQ,1040.45,2.43,4.53,74.76,-4.51,-15.94,-26.00,21.07,-0.87,14.15,-16.07,-24.53,8.23,-0.03,18.23,0.9845140850595141,41
07-09-2025,NSE:RPPINFRA,EQ,658.8,4.64,7.69,144.67,9.12,13.13,3.06,17.54,-41.55,-47.03,13,4.53,4.7,-40.71,-42.95,0.9843179767122797,41
07-09-2025,NSE:DCBBANK,EQ,3849.96,11.58,2.18,124.76,1.92,-5.50,-17.71,17.16,-3.50,1.39,-5.63,-16.24,4.32,-2.66,5.47,0.9834452353712342,41
07-09-2025,NSE:JASH,EQ,3263.27,1.62,3.4,515.3,-0.73,-3.11,-8.60,-1.14,-17.58,19.90,-3.24,-7.13,-13.98,-16.74,23.98,0.9834331693817284,41
07-09-2025,NSE:TOP10ADD,EQ,715.13,2.14,1.14,93.5,-0.32,-2.01,-4.91,5.98,-2.65,-5.93,-2.14,-3.44,-6.86,-1.81,-1.85,0.9833399981033248,41
07-09-2025,NSE:ELECON,EQ,12386.88,2.44,2.98,553.8,0.27,-3.41,-25.37,29.87,-12.46,-12.05,-3.54,-23.9,17.03,-11.62,-7.97,0.9826304824558172,41
07-09-2025,NSE:MIRZAINT,EQ,449.16,1.58,3.6,33.6,4.61,-5.95,8.87,15.03,-17.89,-30.21,-6.08,10.34,2.19,-17.05,-26.13,0.9824953768682239,41
07-09-2025,NSE:TATAPOWER,EQ,119649.49,36.23,1.69,385.8,3.02,0.06,-3.56,11.13,-11.08,-12.29,-0.07,-2.09,-1.71,-10.24,-8.21,0.9823585515021231,41
07-09-2025,NSE:GESHIP,EQ,13208.82,1.39,2.24,971.15,4.51,4.80,-1.45,15.37,-14.28,-35.69,4.67,0.02,2.53,-13.44,-31.61,0.9823053617231533,41
07-09-2025,NSE:CAMPUS,EQ,8079.31,7.41,3.78,272.1,2.87,2.61,-9.83,6.60,-9.26,-1.64,2.48,-8.36,-6.24,-8.42,2.44,0.9822700559627132,41
07-09-2025,NSE:VRLLOG,EQ,4635.83,1.94,3.4,264,-0.06,-12.85,-6.71,14.95,-4.32,0.03,-12.98,-5.24,2.11,-3.48,4.11,0.982238445491701,41
07-09-2025,NSE:PEL,EQ,25317.63,3.32,3.57,1084,-3.34,-9.35,-8.27,17.72,-14.07,2.44,-9.48,-6.8,4.88,-13.23,6.52,0.9822345624906796,40
07-09-2025,NSE:MOBIKWIK,EQ,1723.26,102.6,4.78,293.66,25.12,18.51,8.06,4.72,-49.83,-49.83,18.38,9.53,-8.12,-48.99,-45.75,0.9821976972662839,40
07-09-2025,NSE:BALRAMCHIN,EQ,10820.82,5.31,3.2,549.45,2.41,-3.57,-11.32,18.96,-10.78,-7.72,-3.7,-9.85,6.12,-9.94,-3.64,0.9821247068471693,40
07-09-2025,NSE:WELENT,EQ,6452.16,1.78,3.48,489.05,4.36,2.61,-6.53,14.35,-12.95,-16.89,2.48,-5.06,1.51,-12.11,-12.81,0.9820292555918545,40
07-09-2025,NSE:SUNDRMFAST,EQ,21433.09,1.19,2.53,1014,-0.58,5.93,1.18,8.40,-12.37,-32.33,5.8,2.65,-4.44,-11.53,-28.25,0.9819999117586716,40
07-09-2025,NSE:INDOAMIN,EQ,1048.89,2.65,4.2,145.33,0.25,1.40,-5.26,22.62,-22.65,-26.48,1.27,-3.79,9.78,-21.81,-22.4,0.98180521385113,40
07-09-2025,NSE:JSWCEMENT,EQ,20177.8,201.04,3.91,150.11,1.12,-2.26,-2.26,-2.26,-2.26,-2.26,-2.39,-0.79,-15.1,-1.42,1.82,0.9815167571535123,40
07-09-2025,NSE:NBCC,EQ,26541,63.23,2.86,102.28,3.93,-8.04,-24.87,27.96,2.92,-22.27,-8.17,-23.4,15.12,3.76,-18.19,0.981301891809272,40
07-09-2025,NSE:VGUARD,EQ,15892.16,1.83,2.46,370.7,1.98,0.05,-1.20,16.09,-17.56,-22.21,-0.08,0.27,3.25,-16.72,-18.13,0.981222538342056,40
07-09-2025,NSE:PNGJL,EQ,7778.12,2.97,3.11,597,4.16,5.37,6.95,9.78,-23.30,-39.03,5.24,8.42,-3.06,-22.46,-34.95,0.9808921723702575,40
07-09-2025,NSE:MIDSMALL,EQ,354.56,3.29,1.74,47.93,2.13,-1.56,-6.32,14.52,-10.45,-14.12,-1.69,-4.85,1.68,-9.61,-10.04,0.9805100754443444,40
07-09-2025,NSE:SUNDARMFIN,EQ,49916.74,1.28,3.85,4537.5,0.97,-2.39,-11.71,1.40,9.53,-9.49,-2.52,-10.24,-11.44,10.37,-5.41,0.980492088740982,40
07-09-2025,NSE:AEGISVOPAK,EQ,27223.35,5.2,4.03,237.05,-4.52,-4.00,-8.41,0.86,0.86,0.86,-4.13,-6.94,-11.98,1.7,4.94,0.9802440636076452,39
07-09-2025,NSE:SFL,EQ,7544.53,1.05,3.2,717.2,3.50,3.49,10.30,0.01,-19.50,-29.49,3.36,11.77,-12.83,-18.66,-25.41,0.9801072603052176,39
07-09-2025,NSE:MINDACORP,EQ,11907.35,3.71,2.88,504,1.02,4.09,-11.12,2.84,-0.68,-10.84,3.96,-9.65,-10,0.16,-6.76,0.9800106912883679,39
07-09-2025,NSE:GREENPOWER,EQ,1590.63,41.56,3.02,13.98,2.58,3.36,5.01,18.17,-27.75,-46.85,3.23,6.48,5.33,-26.91,-42.77,0.9799981898155167,39
07-09-2025,NSE:INDGN,EQ,13022.75,3.45,2.4,561.4,3.40,-1.26,-3.60,5.78,-11.66,-4.08,-1.39,-2.13,-7.06,-10.82,0,0.9799716507507411,39
07-09-2025,NSE:KELLTONTEC,EQ,1269.01,26.17,4.43,25.28,-1.46,-8.35,5.13,15.02,-16.99,-20.86,-8.48,6.6,2.18,-16.15,-16.78,0.9795187504975261,39
07-09-2025,NSE:FINOPB,EQ,2371.72,3.23,4.43,270.2,-3.98,6.90,1.55,20.17,-32.85,-49.33,6.77,3.02,7.33,-32.01,-45.25,0.9795175853833314,39
07-09-2025,NSE:ALPHA,EQ,688.59,11.43,2.04,48.58,2.88,-1.79,-5.19,16.22,-13.13,-18.88,-1.92,-3.72,3.38,-12.29,-14.8,0.9790884903456346,39
07-09-2025,NSE:360ONE,EQ,41190.6,7.27,2.78,1037.6,1.88,-2.72,-2.62,5.69,-11.48,-4.71,-2.85,-1.15,-7.15,-10.64,-0.63,0.9789683682857522,39
07-09-2025,NSE:FINPIPE,EQ,13157.21,7.78,3.14,213.73,0.85,7.86,-2.05,18.74,-27.29,-45.35,7.73,-0.58,5.9,-26.45,-41.27,0.9787531413348463,39
07-09-2025,NSE:TATACHEM,EQ,23412.1,3.59,1.75,933.45,1.37,-3.30,-0.07,15.63,-21.74,-16.14,-3.43,1.4,2.79,-20.9,-12.06,0.9786592566431788,39
07-09-2025,NSE:CEIGALL,EQ,4278.3,2.66,3.19,274.09,10.53,3.37,10.68,7.37,-25.03,-43.35,3.24,12.15,-5.47,-24.19,-39.27,0.9786365985717334,39
07-09-2025,NSE:MAHABANK,EQ,39996,48.81,2.03,52.59,1.22,-4.81,-4.66,15.12,-8.52,-17.86,-4.94,-3.19,2.28,-7.68,-13.78,0.9786310652284163,39
07-09-2025,NSE:BATAINDIA,EQ,14228,4.5,3.39,1242.1,11.59,4.45,1.87,0.35,-14.80,-17.61,4.32,3.34,-12.49,-13.96,-13.53,0.9785817221644216,38
07-09-2025,NSE:LUPIN,EQ,86774.22,8.92,2.16,1943.9,2.52,4.08,-2.87,-0.47,-7.09,-14.86,3.95,-1.4,-13.31,-6.25,-10.78,0.9785246068693931,38
07-09-2025,NSE:PPLPHARMA,EQ,24357.14,38.71,2.65,200.65,8.58,3.55,-2.83,4.93,-33.84,2.83,3.42,-1.36,-7.91,-33,6.91,0.9783436338738308,38
07-09-2025,NSE:SMALLCAP,EQ,673.45,12.58,1.99,45.11,2.28,-0.67,-5.10,15.03,-14.72,-18.31,-0.8,-3.63,2.19,-13.88,-14.23,0.9783360209901579,38
07-09-2025,NSE:ZEEL,EQ,11191.01,90.67,2.69,115.9,-0.12,-0.71,-9.22,22.20,-19.21,-22.52,-0.84,-7.75,9.36,-18.37,-18.44,0.9782299257633974,38
07-09-2025,NSE:COALINDIA,EQ,230979.06,49.62,1.51,392.65,4.55,3.35,-1.60,8.23,-7.50,-32.65,3.22,-0.13,-4.61,-6.66,-28.57,0.9782194944516026,38
07-09-2025,NSE:SAREGAMA,EQ,9331.02,2.06,2.56,490.15,1.60,1.91,-17.00,8.52,-5.76,-3.36,1.78,-15.53,-4.32,-4.92,0.72,0.977794597924994,38
07-09-2025,NSE:BANDHANBNK,EQ,26065.52,36.82,2.41,163.34,0.94,-1.56,-6.25,14.15,-7.30,-23.43,-1.69,-4.78,1.31,-6.46,-19.35,0.9775415995278403,38
07-09-2025,NSE:RHIM,EQ,9792.3,2.74,3.44,474.55,0.12,-11.01,4.94,17.85,-16.73,-27.07,-11.14,6.41,5.01,-15.89,-22.99,0.9771843852951271,38
07-09-2025,NSE:KPIGREEN,EQ,9531.57,6.17,3.09,486.85,1.16,-9.38,-6.74,22.76,-12.01,-21.41,-9.51,-5.27,9.92,-11.17,-17.33,0.9771645107956695,38
07-09-2025,NSE:RUSHIL,EQ,788.75,22.21,8.06,27.83,2.01,11.97,-8.77,12.11,-21.45,-33.85,11.84,-7.3,-0.73,-20.61,-29.77,0.9771401665020739,38
07-09-2025,NSE:HUDCO,EQ,40908.83,29.81,2.36,215.39,5.06,-1.56,-14.36,22.64,-9.36,-27.44,-1.69,-12.89,9.8,-8.52,-23.36,0.9769545215352897,38
07-09-2025,NSE:SBICARD,EQ,76512.34,6.7,1.97,791.45,-1.52,-1.69,-25.48,-4.61,11.00,5.95,-1.82,-24.01,-17.45,11.84,10.03,0.97683370542285,37
07-09-2025,NSE:STARHEALTH,EQ,26222.33,11.61,3.35,441.75,-1.15,2.00,-6.40,17.34,-9.77,-40.41,1.87,-4.93,4.5,-8.93,-36.33,0.976623373850195,37
07-09-2025,NSE:KCP,EQ,2538.46,2.6,2.92,203.79,3.36,-1.84,-0.84,12.14,-22.83,-13.03,-1.97,0.63,-0.7,-21.99,-8.95,0.9764874614752954,37
07-09-2025,NSE:LICI,EQ,539933.43,12.3,2.2,877.35,2.87,-1.70,-9.40,16.89,-10.53,-20.66,-1.83,-7.93,4.05,-9.69,-16.58,0.9763656021832359,37
07-09-2025,NSE:POWERGRID,EQ,256650.16,109.5,1.47,285.35,3.54,-0.23,-3.66,11.51,-15.52,-17.59,-0.36,-2.19,-1.33,-14.68,-13.51,0.9763031428696263,37
07-09-2025,NSE:RIIL,EQ,1327.29,1.62,3.65,919.45,4.28,6.72,-5.11,17.10,-30.80,-29.49,6.59,-3.64,4.26,-29.96,-25.41,0.9758850763503816,37
07-09-2025,NSE:SIEMENS,EQ,109015.61,4.16,2.84,3089.1,0.82,0.26,-6.75,18.69,-29.97,-13.98,0.13,-5.28,5.85,-29.13,-9.9,0.9757644491437436,37
07-09-2025,NSE:DALMIASUG,EQ,3023.08,1.1,2.9,380.25,1.33,3.06,-15.46,21.39,-16.03,-26.89,2.93,-13.99,8.55,-15.19,-22.81,0.9756465227373476,37
07-09-2025,NSE:KIRIINDUS,EQ,2949.73,1.79,3.05,523.35,-1.43,-8.03,-18.34,0.43,-17.98,24.70,-8.16,-16.87,-12.41,-17.14,28.78,0.9755723992439767,37
07-09-2025,NSE:AJANTPHARM,EQ,31231.41,1.22,2.95,2614.1,5.22,-0.83,1.64,6.51,-13.53,-22.50,-0.96,3.11,-6.33,-12.69,-18.42,0.9755442364897347,37
07-09-2025,NSE:EKC,EQ,1537.25,25.19,4.27,140.76,2.71,4.83,3.84,17.05,-50.62,-30.17,4.7,5.31,4.21,-49.78,-26.09,0.9751445738560082,37
07-09-2025,NSE:LTIM,EQ,151809.85,2.16,2.13,5195.5,1.19,1.23,-0.16,6.95,-18.70,-18.44,1.1,1.31,-5.89,-17.86,-14.36,0.9750422832560995,37
07-09-2025,NSE:HINDZINC,EQ,177252.13,22,2.09,440.1,4.74,4.29,-14.12,11.96,-15.24,-12.21,4.16,-12.65,-0.88,-14.4,-8.13,0.9749092895068392,37
07-09-2025,NSE:FEDERALBNK,EQ,47209.84,57.16,1.53,190.52,-0.62,-2.90,-9.06,5.79,-10.20,-2.20,-3.03,-7.59,-7.05,-9.36,1.88,0.9743729557430765,36
07-09-2025,NSE:MOM30IETF,EQ,563.38,7.75,1.53,30.77,1.72,0.29,-3.51,11.24,-15.76,-22.16,0.16,-2.04,-1.6,-14.92,-18.08,0.9743062231864916,36
07-09-2025,NSE:NTPCGREEN,EQ,86437.29,42.64,2.24,104.06,1.07,-0.97,-4.50,15.51,-36.58,-7.15,-1.1,-3.03,2.67,-35.74,-3.07,0.973663008160681,36
07-09-2025,NSE:NAVKARCORP,EQ,1762.58,4.23,3.89,115.64,-1.19,-7.07,4.96,17.89,-33.70,-24.13,-7.2,6.43,5.05,-32.86,-20.05,0.9733234993901816,36
07-09-2025,NSE:INOXGREEN,BE,5413.13,4.81,3.64,153.42,4.32,-4.81,-14.40,24.68,-13.25,-27.82,-4.94,-12.93,11.84,-12.41,-23.74,0.9732513644526628,36
07-09-2025,NSE:ICICIGI,EQ,91643.31,5.09,2.29,1840.4,0.04,-3.25,-9.01,9.61,-3.04,-18.76,-3.38,-7.54,-3.23,-2.2,-14.68,0.9732337897480913,36
07-09-2025,NSE:KITEX,EQ,3551.7,14.15,3.95,183.28,2.86,-8.95,-53.37,16.11,-31.07,33.58,-9.08,-51.9,3.27,-30.23,37.66,0.9728342071260185,36
07-09-2025,NSE:HINDCOPPER,EQ,22231.88,20.64,2.59,244.23,5.87,-1.19,-4.85,16.72,-16.57,-31.29,-1.32,-3.38,3.88,-15.73,-27.21,0.9726221767984082,36
07-09-2025,NSE:DBL,EQ,7569.93,1.6,2.86,465.3,-0.05,-1.72,-5.20,5.86,-7.62,-17.60,-1.85,-3.73,-6.98,-6.78,-13.52,0.9723592939572056,36
07-09-2025,NSE:KANSAINER,EQ,19381.42,5.06,2.27,242.88,1.19,0.29,-2.58,8.60,-16.21,-22.69,0.16,-1.11,-4.24,-15.37,-18.61,0.9720084777474236,36
07-09-2025,NSE:MANGLMCEM,EQ,1919.59,1.21,3.76,768.1,8.25,7.16,-4.45,10.61,-22.37,-35.00,7.03,-2.98,-2.23,-21.53,-30.92,0.9718919943442372,36
07-09-2025,NSE:PRESTIGE,EQ,67275.75,6.69,2.74,1510.5,-3.40,-6.51,-13.51,21.62,-14.14,-18.21,-6.64,-12.04,8.78,-13.3,-14.13,0.971839339255791,36
07-09-2025,NSE:ZAGGLE,EQ,5255.32,8.15,4.19,380.35,-3.18,1.31,-14.12,8.74,-33.09,7.53,1.18,-12.65,-4.1,-32.25,11.61,0.971572353714194,35
07-09-2025,NSE:CONNPLEX,ST,370.54,4.49,6.35,186.75,-2.81,-4.42,-4.42,-4.42,-4.42,-4.42,-4.55,-2.95,-17.26,-3.58,-0.34,0.9714813350064434,35
07-09-2025,NSE:SANGHIIND,EQ,1621.77,1.63,2.67,64.2,2.12,-4.52,4.16,17.99,-29.58,-37.66,-4.65,5.63,5.15,-28.74,-33.58,0.9713598561631924,35
07-09-2025,NSE:GODREJAGRO,EQ,14262.12,1.78,2.72,748.6,1.11,-8.28,-7.63,4.07,-0.97,-8.71,-8.41,-6.16,-8.77,-0.13,-4.63,0.9710797142903371,35
07-09-2025,NSE:MAHSEAMLES,EQ,8587.34,1.48,2.62,633.65,-1.23,-8.18,-6.19,4.92,-5.24,-7.48,-8.31,-4.72,-7.92,-4.4,-3.4,0.9708504083280762,35
07-09-2025,NSE:PARKHOTELS,EQ,3226.22,6.01,3.34,153.97,1.87,-1.99,-4.59,8.94,-19.82,-12.46,-2.12,-3.12,-3.9,-18.98,-8.38,0.9705266451858171,35
07-09-2025,NSE:VIKRAMSOLR,EQ,12298.38,155.07,6.67,322.85,-4.24,-4.69,-4.69,-4.69,-4.69,-4.69,-4.82,-3.22,-17.53,-3.85,-0.61,0.9702333991824214,35
07-09-2025,NSE:SANDHAR,EQ,2601.44,1.2,4.7,459.35,5.65,-4.55,-11.73,24.89,-22.28,-30.04,-4.68,-10.26,12.05,-21.44,-25.96,0.9698123291519251,35
07-09-2025,NSE:APEX,EQ,656.56,2.74,4.04,218.32,3.14,-4.21,-1.86,4.79,-9.82,-19.48,-4.34,-0.39,-8.05,-8.98,-15.4,0.9696767636597965,35
07-09-2025,NSE:ITC,EQ,513070.35,154.02,1.42,407.35,-0.59,-1.67,-3.36,2.43,-9.50,-18.19,-1.8,-1.89,-10.41,-8.66,-14.11,0.9695726894042184,35
07-09-2025,NSE:NFL,EQ,4710.04,19.69,3.24,98.91,2.65,2.11,-9.45,20.15,-21.88,-39.87,1.98,-7.98,7.31,-21.04,-35.79,0.9695446211866451,35
07-09-2025,NSE:COCHINSHIP,EQ,42471.76,7.65,3.4,1652.2,2.66,-4.93,-44.81,26.30,-2.02,-12.05,-5.06,-43.34,13.46,-1.18,-7.97,0.9695136512027842,35
07-09-2025,NSE:SHRIRAMPPS,EQ,1458.22,6.98,3.56,90.15,4.94,-1.95,-9.38,25.85,-21.43,-50.26,-2.08,-7.91,13.01,-20.59,-46.18,0.9695005372029386,35
07-09-2025,NSE:TIINDIA,EQ,57199.91,3.53,3.28,2990.6,0.97,2.96,-2.55,11.72,-21.05,-37.10,2.83,-1.08,-1.12,-20.21,-33.02,0.9694566163791708,34
07-09-2025,NSE:PFS,EQ,2447.74,4.04,2.26,38.08,-0.03,-4.67,0.16,16.83,-15.34,-47.06,-4.8,1.63,3.99,-14.5,-42.98,0.9693418157338406,34
07-09-2025,NSE:HINDOILEXP,EQ,2201.85,3.46,2.74,174.93,4.69,7.67,2.77,-4.38,-12.32,-47.37,7.54,4.24,-17.22,-11.48,-43.29,0.9692144413248762,34
07-09-2025,NSE:NTPC,EQ,318050.65,90.35,1.61,328.7,0.35,-1.49,-1.26,4.35,-11.79,-24.73,-1.62,0.21,-8.49,-10.95,-20.65,0.9691388045829911,34
07-09-2025,NSE:NLCINDIA,EQ,31199.32,7.95,2.83,228.53,1.48,-4.80,-3.06,10.59,-15.48,-20.53,-4.93,-1.59,-2.25,-14.64,-16.45,0.9690830305845604,34
07-09-2025,NSE:PGIL,EQ,5656.19,1.06,4.44,1203.9,-2.46,-13.76,-15.82,-8.09,-2.67,18.83,-13.89,-14.35,-20.93,-1.83,22.91,0.969016399428186,34
07-09-2025,NSE:CAMS,EQ,18340.3,3.13,2.21,3832.4,3.32,0.93,-11.21,18.22,-33.60,-15.28,0.8,-9.74,5.38,-32.76,-11.2,0.9687809610686274,34
07-09-2025,NSE:TRENT,EQ,188123.96,9.06,2.33,5528.5,4.17,3.82,-4.49,10.52,-23.75,-29.30,3.69,-3.02,-2.32,-22.91,-25.22,0.9687409929925507,34
07-09-2025,NSE:ZENTEC,EQ,13184.2,3.66,3.41,1479.2,1.33,0.32,-40.85,29.63,-22.12,-13.90,0.19,-39.38,16.79,-21.28,-9.82,0.9686514145852474,34
07-09-2025,NSE:RENUKA,EQ,6027.88,128.7,3.21,32.13,11.73,7.28,-2.12,16.25,-34.83,-53.28,7.15,-0.65,3.41,-33.99,-49.2,0.9681882351001396,34
07-09-2025,NSE:HDBFS,EQ,64540.29,14.33,2.04,769.05,-1.19,3.89,-8.58,-8.58,-8.58,-8.58,3.76,-7.11,-21.42,-7.74,-4.5,0.9681077748123386,34
07-09-2025,NSE:MGL,EQ,12366.98,3,2.43,1281.4,2.31,-1.43,-3.76,3.59,0.25,-40.98,-1.56,-2.29,-9.25,1.09,-36.9,0.9680430255409526,34
07-09-2025,NSE:AVANTIFEED,EQ,8704.73,5.26,3.94,647.35,0.85,-2.97,-14.73,-12.42,7.56,-3.64,-3.1,-13.26,-25.26,8.4,0.44,0.9678722335436972,33
07-09-2025,NSE:DLF,EQ,183160.94,21.53,2.19,755.55,2.18,-3.36,-16.52,14.33,-12.10,-12.27,-3.49,-15.05,1.49,-11.26,-8.19,0.9678706731114364,33
07-09-2025,NSE:IPCALAB,EQ,35061.92,1.78,3.19,1335,-3.70,-6.89,-2.69,-1.51,-12.57,-3.39,-7.02,-1.22,-14.35,-11.73,0.69,0.9678039916900996,33
07-09-2025,NSE:GPTHEALTH,EQ,1215.07,3.35,3.78,153.77,3.67,-17.06,2.43,16.00,-18.50,-21.19,-17.19,3.9,3.16,-17.66,-17.11,0.9674423842930877,33
07-09-2025,NSE:AWL,EQ,32589.44,9.52,2.28,262.75,4.28,3.52,-0.42,7.62,-19.35,-43.22,3.39,1.05,-5.22,-18.51,-39.14,0.967109506791553,33
07-09-2025,NSE:DHARAN,BE,224.84,55.03,1.07,0.46,6.52,-2.17,-6.52,-6.52,-6.52,-6.52,-2.3,-5.05,-19.36,-5.68,-2.44,0.9670500169270275,33
07-09-2025,NSE:CUDML,SM,254.1,2.14,5.45,147,0.54,-5.44,-5.44,-5.44,-5.44,-5.44,-5.57,-3.97,-18.28,-4.6,-1.36,0.9668637356575948,33
07-09-2025,NSE:TATAMOTORS,EQ,246507.11,98.97,2.22,691.7,3.28,5.36,-2.79,10.20,-15.84,-57.97,5.23,-1.32,-2.64,-15,-53.89,0.9668154123379358,33
07-09-2025,NSE:HSCL,EQ,22124.46,8.56,2.81,454.8,1.96,-3.64,-9.15,12.36,-18.76,-14.80,-3.77,-7.68,-0.48,-17.92,-10.72,0.966657382939187,33
07-09-2025,NSE:PIIND,EQ,56131.15,2.47,2.51,3664,-0.84,-12.15,-6.38,18.47,-12.94,-24.94,-12.28,-4.91,5.63,-12.1,-20.86,0.9664584569981886,33
07-09-2025,NSE:ARE&M,EQ,18119.51,6.11,2.48,1018.3,2.75,6.56,1.79,6.92,-29.51,-47.68,6.43,3.26,-5.92,-28.67,-43.6,0.9660726609878958,33
07-09-2025,NSE:KMSUGAR,EQ,253.92,1.72,3.37,28.7,4.81,6.86,-4.95,5.47,-20.14,-37.94,6.73,-3.48,-7.37,-19.3,-33.86,0.9657633797907084,33
07-09-2025,NSE:MTNL,EQ,1198.96,22.23,3.39,45.06,3.20,-0.73,-10.59,11.52,-9.01,-32.07,-0.86,-9.12,-1.32,-8.17,-27.99,0.9657507823804543,32
07-09-2025,NSE:ANANTRAJ,EQ,17780.9,8.47,2.46,535.25,3.53,-4.54,-7.58,15.87,-33.70,-10.85,-4.67,-6.11,3.03,-32.86,-6.77,0.9655549569855023,32
07-09-2025,NSE:GUFICBIO,EQ,3680.18,1.1,3.64,356.65,-2.89,-4.92,-3.21,8.34,-25.26,-12.77,-5.05,-1.74,-4.5,-24.42,-8.69,0.9647576945083151,32
07-09-2025,NSE:BECTORFOOD,EQ,8442.24,1.48,3.67,1418.4,2.71,-5.02,1.18,6.95,-33.40,-12.29,-5.15,2.65,-5.89,-32.56,-8.21,0.9646245656791128,32
07-09-2025,NSE:SUNPHARMA,EQ,382852.54,27.68,1.84,1593.6,-0.06,-2.42,-5.37,0.53,-12.95,-13.95,-2.55,-3.9,-12.31,-12.11,-9.87,0.9646170010417813,32
07-09-2025,NSE:AXISBANK,EQ,325403.68,54.85,1.38,1055.9,1.01,-1.41,-13.14,4.61,-9.91,-12.59,-1.54,-11.67,-8.23,-9.07,-8.51,0.9643913928517475,32
07-09-2025,NSE:VGINFOTECH,SM,435.2,1.12,4.29,174.6,-0.52,-7.36,3.75,-11.05,-11.05,-11.05,-7.49,5.22,-23.89,-10.21,-6.97,0.9641102111544987,32
07-09-2025,NSE:GAIL,EQ,113880.73,84.31,1.83,173.97,0.52,1.51,-9.88,11.45,-14.96,-34.54,1.38,-8.41,-1.39,-14.12,-30.46,0.9640510879541516,32
