Date,Symbol,Series,Mkt Cap (₹ Crores),AVOL(20),ADR(20),CMP,Change_1D,Change_1W,Change_10D,Change_1M,Change_3M,Change_6M,Change_9M,Change_12M,Momo_10D,Momo_1M,Momo_3M,Momo_6M,Momo_9M,Momo_12M,Gap_10D,6EMA_10D,10EMA_20D,21EMA_40D,50SMA_100D,Below_3M,Below_6M,Below_12M,Above_3M,Above_6M,Above_12M,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score,NRS_1M,NRS_3M,NRS_6M,NRS_9M,NRS_12M,Total_NRS (CNX500),NRS_score
26-09-2025,NSE:TREL,EQ,798.02,1.35,2.94,31.95,-0.03,-1.06,-0.97,0.47,-9.23,-6.45,-24.35,-41.19,0,0,0,0,HVQ,HV2Y,-1,-1,-1,-1,-1,-11.67,-14.87,-28.23,0.47,0.47,14.03,-0.29,-5.24,-12.07,-25.72,-33.85,0.948133,21,-0.29,-4.97,-6.69,-12.32,-4.72,0.975794,18
26-09-2025,NSE:JUBLFOOD,EQ,41411.88,13.94,1.99,606.9,-2.38,-3.21,-4.65,-4.72,-16.98,-10.11,-16.02,-16.14,0,0,0,0,EEP,EEP,-1,-1,-1,-1,-1,-14.53,-15.78,-20.83,0,0,7.02,-5.48,-12.99,-15.73,-17.39,-8.8,0.948105,21,-5.48,-6.93,-3.37,-0.87,8.72,0.987819,32
26-09-2025,NSE:ALOKINDS,EQ,9379.34,85.58,3.56,17.36,-2.96,-8.7,-6.74,-0.17,-18.03,7.14,-25.12,-48.5,0,0,HV2Y,HVQ,HV2Y,HV2Y,-1,-1,-1,-1,-1,-21.55,-21.55,-36.39,0.75,16.12,16.67,-0.93,-14.04,1.52,-26.49,-41.16,0.947783,21,-0.93,-13.05,12.09,-30.24,-9.87,0.975782,18
26-09-2025,NSE:TECHM,EQ,152517.85,17.21,1.93,1407.7,-2.53,-10.38,-8.37,-6.24,-18.95,-3.4,-21.11,-14.17,0,0,0,0,0,EEP,-1,-1,-1,-1,-1,-16.56,-18.09,-21.64,0,10.6,10.6,-7,-14.96,-9.02,-22.48,-6.83,0.947732,21,-7,-7.18,3.83,-12.64,14.55,0.989867,36
26-09-2025,NSE:HEXT,EQ,48280.44,14.74,3.93,664.1,-2.57,-17.72,-14.17,-16.82,-31.02,-9.17,NA,NA,0,0,0,0,0,0,-1,-1,-1,-1,-1,-25.46,-25.46,NA,0,5.36,NA,-17.58,-27.03,-14.79,0,0,0.94748,21,-17.58,-7.38,7.44,104.5,8.82,0.991618,38
26-09-2025,NSE:PFS,EQ,2472.79,4.44,2.45,35.3,-3.26,-9.21,-5.52,-8.05,-20.99,10,-14.05,-44.87,0,0,HV2Q,HV2Q,0,HV2Y,-1,-1,-1,-1,-1,-17.68,-19.04,-30.5,0,16.27,17.86,-8.81,-17,4.38,-15.42,-37.53,0.947138,21,-8.81,-7.2,16.37,-22.22,-18.2,0.978616,21
26-09-2025,NSE:BAJAJHFL,EQ,95613.54,36.76,1.39,110.43,-0.75,-3.76,-1.45,-1.21,-10.54,-8.33,-14.97,-46.36,0,0,0,0,0,0,-1,-1,-1,-1,-1,-10.48,-16.53,-30.41,1.72,1.72,4.44,-1.97,-6.55,-13.95,-16.34,-39.02,0.947124,21,-1.97,-4.44,-7.24,-1.63,-18.49,0.97415,17
26-09-2025,NSE:KOPRAN,EQ,833.78,3.95,4.25,173.69,-4.00,0.73,-2.57,10.12,-6.79,-7.83,-26.78,-97.39,0,HVQ,0,HVQ,HV2Y,HV2Y,-1,-1,-1,-1,-1,-7.87,-15.62,-50.37,12.19,12.19,12.19,9.36,-2.8,-13.45,-28.15,-90.05,0.946699,21,9.36,-14.03,-10.22,-13.08,-46.87,0.958991,5
26-09-2025,NSE:ROTO,EQ,1557.5,1.8,2.76,78.01,-0.26,-5.73,-7.68,-5.82,-22.16,5.61,-27.25,-20.52,0,0,0,0,HV2Y,HV2Y,-1,-1,-1,-1,-1,-25.88,-25.88,-27.42,0,17.88,23.88,-6.58,-18.17,-0.01,-28.62,-13.18,0.946566,21,-6.58,-10.67,13.5,-30.32,14.11,0.989382,35
26-09-2025,NSE:SIGACHI,EQ,1688.96,380.52,6.23,38.09,-2.31,-16.04,-12.55,19.38,-44.71,1.79,-34.23,-55.11,0,EEP,0,EEP,EEP,EEP,-1,-1,-1,-1,-1,-21.88,-35.32,-35.32,24.19,24.19,24.19,18.62,-40.72,-3.83,-35.6,-47.77,0.946467,20,18.62,-74.71,22.89,-32.17,-6.73,0.988164,33
26-09-2025,NSE:RIIL,EQ,1388.9,1.33,2.7,864.3,-2.17,-6.41,-6.25,-1.63,-11.89,3.61,-22.01,-60.23,0,0,0,EEP,EEP,EEP,-1,-1,-1,-1,-1,-10.9,-13.97,-33.99,3.7,15.7,15.7,-2.39,-7.9,-2.01,-23.38,-52.89,0.946427,20,-2.39,-5.32,4.62,-22.08,-22.51,0.969865,12
26-09-2025,NSE:RAJOOENG,EQ,1711.71,6.39,3.81,85.52,-2.64,-11.7,-13.26,-18.56,-41.28,NA,NA,NA,0,0,0,0,0,0,-1,-1,-1,-1,-1,-40.33,NA,NA,0,NA,NA,-19.32,-37.29,0,0,0,0.946332,20,-19.32,-14.38,90.76,4.5,8.82,0.965836,9
26-09-2025,NSE:CYIENTDLM,EQ,3794.41,2.02,3.38,434,-3.10,-10.37,-5.13,3.56,-7.37,7.06,-54.83,-59.1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-12,-12.16,-40.71,3.69,12,12,2.8,-3.38,1.44,-56.2,-51.76,0.946253,20,2.8,-6.56,4.2,-62.09,6.06,0.974036,16
26-09-2025,NSE:TBZ,EQ,1259.87,2.29,2.67,180.93,-2.41,-3.91,-3.27,-3.19,-2.57,1.49,-36.93,-56.4,0,0,HV2Q,0,HV2Y,HV2Y,-1,-1,-1,-1,-1,-15.76,-18.14,-41.03,0,4.32,14.44,-3.95,1.42,-4.13,-38.3,-49.06,0.9461,20,-3.95,5.39,-5.28,-34.5,-5.4,0.972151,14
26-09-2025,NSE:ANDHRSUGAR,EQ,1043.76,1.64,2.01,73.95,-1.24,-4.19,-2.19,-2.53,-12.74,4.85,-27.79,-49.09,0,0,HV2Q,HV2Q,0,HV2Y,-1,-1,-1,-1,-1,-11.84,-11.84,-34.63,0,10.8,12.75,-3.29,-8.75,-0.77,-29.16,-41.75,0.945954,20,-3.29,-5.18,6.37,-29.81,-7.85,0.974262,17
26-09-2025,NSE:IKIO,EQ,1773.59,3.79,4.11,210.93,-3.09,-8.15,-6.49,-0.31,-0.91,-26.67,-20.37,-40.99,0,EEP,EEP,EEP,EEP,0,-1,-1,-1,-1,-1,-9.91,-17.3,-29.55,11.22,11.22,24.84,-1.07,3.08,-32.29,-21.74,-33.65,0.945867,20,-1.07,4.19,-34.78,9.47,-8.31,0.980273,23
26-09-2025,NSE:SJVN,EQ,37136.56,30.82,1.67,91.05,-1.03,-3.73,-2.2,-5.62,-9.39,-2.69,-20.74,-41.49,0,0,0,EEP,EEP,EEP,-1,-1,-1,-1,-1,-9.43,-13.4,-31.97,0,2.41,11.04,-6.38,-5.4,-8.31,-22.11,-34.15,0.945717,20,-6.38,1.21,-3.12,-13.07,-8.37,0.976231,19
26-09-2025,NSE:REFEX,EQ,4511.89,13.44,4.26,372.8,-3.13,6.75,5.61,2.98,-22.02,-1.07,-32.75,-27.41,HV2Y,0,HV2Q,HV2Q,HV2Y,HV2Y,-1,-1,-1,-1,-1,-18.62,-28.13,-35.02,10.28,10.28,10.28,2.22,-18.03,-6.69,-34.12,-20.07,0.945038,20,2.22,-20.99,7.93,-26.84,12.84,0.984232,28
26-09-2025,NSE:SNOWMAN,EQ,967.27,2.77,3.88,53.05,-1.85,-7.14,-10.97,4.3,-14.89,11.29,-44.56,-70.57,0,0,EEP,EEP,EEP,EEP,-1,-1,-1,-1,-1,-12.6,-15.39,-38.82,4.97,18.52,22.94,3.54,-10.9,5.67,-45.93,-63.23,0.944961,20,3.54,-15.27,13.55,-58.46,-9.17,0.97085,13
26-09-2025,NSE:CONCOR,EQ,42231.71,14.55,1.92,524.8,-0.93,-5.52,-4.81,-0.77,-15.3,-8.48,-18.27,-35.28,0,0,0,0,0,EEP,-1,-1,-1,-1,-1,-16.41,-18.96,-28.83,0,1.13,5.18,-1.53,-11.31,-14.1,-19.64,-27.94,0.944954,20,-1.53,-9.63,-3.33,-4.52,-5.56,0.97769,20
26-09-2025,NSE:REPCOHOME,EQ,2367.95,1.6,2.74,353.3,-2.77,-6.57,-5.97,1.87,-24.43,3.72,-17.38,-53.45,0,0,0,0,0,EEP,-1,-1,-1,-1,-1,-22.24,-22.24,-34.76,1.9,5.43,13.51,1.11,-20.44,-1.9,-18.75,-46.11,0.944557,20,1.11,-22.02,13.38,-17.42,-21.91,0.973734,16
26-09-2025,NSE:BLKASHYAP,EQ,1501.66,4.07,3.34,60.77,0.53,-9.94,-11.58,-14.35,-9.28,17.05,-29.21,-65.89,0,0,0,HV2Q,HVQ,HV2Y,-1,-1,-1,-1,-1,-23.09,-23.09,-38.15,0.53,23.72,31.11,-15.11,-5.29,11.43,-30.58,-58.55,0.944527,19,-15.11,9.21,14.85,-51.26,-19.57,0.975535,18
26-09-2025,NSE:PPLPHARMA,EQ,27666.97,43.48,2.72,187.73,-3.83,-10.95,-6.89,0.76,-8.04,-20.77,-35.83,-18.02,0,EEP,0,EEP,EEP,EEP,-1,-1,-1,-1,-1,-13.44,-18.42,-36.05,2.34,2.34,2.34,0,-4.05,-26.39,-37.2,-10.68,0.944488,19,0,-4.09,-21.02,-7.97,21.94,0.988806,34
26-09-2025,NSE:PCBL,EQ,15472.19,10.01,2.8,375.05,-2.10,-10.27,-2.53,0.53,-11.19,-11.68,-21.97,-39.27,0,0,0,0,EEP,EEP,-1,-1,-1,-1,-1,-13.66,-13.86,-35.07,1.67,4.63,6.65,-0.23,-7.2,-17.3,-23.34,-31.93,0.944448,19,-0.23,-7,-9.68,-4.72,-5.37,0.975969,19
26-09-2025,NSE:AAVAS,EQ,13235.78,2.04,2.47,1574.8,-3.30,-6.08,-3.71,2.08,-26.12,-24.27,-5.98,-20.58,0,0,0,0,0,0,-1,-1,-1,-1,-1,-24.74,-29.08,-29.08,3.59,3.59,3.59,1.32,-22.13,-29.89,-7.35,-13.24,0.944343,19,1.32,-24.02,-7.77,19.22,-4.95,0.987655,32
26-09-2025,NSE:RAMASTEEL,EQ,1620.03,244.55,3.47,10.06,-0.59,-3.18,-2.29,0.3,-20.08,1.89,-20.78,-48.01,0,0,HV2Q,HVQ,HV2Q,HV2Y,-1,-1,-1,-1,-1,-17.13,-27.05,-34.29,1.62,9.35,9.35,-0.46,-16.09,-3.73,-22.15,-40.67,0.94419,19,-0.46,-15.66,9.05,-18.6,-13.73,0.974083,17
26-09-2025,NSE:ENTERO,EQ,4916.51,1.2,3.37,1083.2,-2.00,-4.29,-6.55,-10.62,-4.45,-4.37,-28.59,-32.34,0,0,0,0,0,0,-1,-1,-1,-1,-1,-17.07,-27.34,-30.1,0,0,0,-11.38,-0.46,-9.99,-29.96,-25,0.943641,19,-11.38,10.36,-9.16,-18.71,5.9,0.98244,26
26-09-2025,NSE:OMAXE,EQ,1576.79,1.43,2.85,82.85,-0.85,-3.93,-7.27,-1.53,-22.88,8.84,-32.44,-38.56,0,0,HVQ,HVQ,HVQ,HVQ,-1,-1,-1,-1,-1,-22.5,-22.5,-35.9,0,17.9,17.9,-2.29,-18.89,3.22,-33.81,-31.22,0.943418,19,-2.29,-16.25,16.57,-40.78,4.2,0.981849,25
26-09-2025,NSE:RAJESHEXPO,EQ,5928.23,6.53,3.48,182.61,-3.39,-10.91,-8.38,3.67,-8.55,-10.79,-25.35,-58.59,0,0,0,0,EEP,EEP,-1,-1,-1,-1,-1,-11.79,-11.79,-37.65,4.89,4.89,20.35,2.91,-4.56,-16.41,-26.72,-51.25,0.94341,19,2.91,-7.91,-11.3,-8.65,-17.69,0.968558,11
26-09-2025,NSE:SYNCOMF,EQ,1686.36,8.99,2.83,16.59,-2.30,-7.96,-8.2,-1.93,-15.91,-6.99,-21.16,-33.03,0,0,0,HV2Q,HV2Y,HV2Y,-1,-1,-1,-1,-1,-14,-25.1,-29.76,0,9.87,13.63,-2.69,-11.92,-12.61,-22.53,-25.69,0.943264,19,-2.69,-8.94,-1.54,-8.74,-0.98,0.978501,21
26-09-2025,NSE:PETRONET,EQ,41850,15.1,1.54,266.9,-1.22,-4.31,-4.14,-1.76,-13.3,-11.46,-27.67,-24.22,0,0,0,0,0,0,-1,-1,-1,-1,-1,-14.56,-17.05,-26.77,0,0,0,-2.52,-9.31,-17.08,-29.04,-16.88,0.942985,19,-2.52,-6.56,-7.62,-10.04,11.52,0.983124,27
26-09-2025,NSE:URJA,EQ,735.63,11.43,3.12,13.13,-1.65,-6.02,-6.32,-0.15,-15.84,6.78,-31.76,-57.73,0,0,HV2Q,HV2Q,HVQ,HV2Y,-1,-1,-1,-1,-1,-14.85,-19.89,-38.36,0.46,14.07,16.71,-0.91,-11.85,1.16,-33.13,-50.39,0.942947,19,-0.91,-10.89,10.29,-36.84,-10.89,0.971707,14
26-09-2025,NSE:EPL,EQ,7035.6,5.91,2.72,207.05,-1.99,-5.94,-8.6,-8.39,-16.7,0.38,-29.1,-20.67,0,0,0,EEP,EEP,EEP,-1,-1,-1,-1,-1,-15,-16.36,-27.47,0,14.18,14.18,-9.15,-12.71,-5.24,-30.47,-13.33,0.942603,19,-9.15,-2.88,5.39,-25.09,15.35,0.987311,32
26-09-2025,NSE:NUVAMA,EQ,23115.3,1.28,2.68,6115,1.37,-4.76,-5.37,-7.1,-35.53,-1.21,-11.96,-12.6,0,0,0,0,EEP,EEP,-1,-1,-1,-1,-1,-25.98,-26.21,-26.21,1.37,14.74,20.99,-7.86,-31.54,-6.83,-13.33,-5.26,0.942571,18,-7.86,-21.77,16.08,-6.13,8.25,0.991986,39
26-09-2025,NSE:NETWORK18,EQ,8562.73,38.3,2.93,51.68,-2.93,-7.26,-4.88,-2.07,-13.93,12.23,-42.16,-61.3,0,0,HV2Y,HVQ,HV2Y,HV2Y,-1,-1,-1,-1,-1,-18.15,-18.15,-40.66,0,25.86,27.51,-2.83,-9.94,6.61,-43.53,-53.96,0.942325,18,-2.83,-6.84,13.72,-57.47,-4.64,0.973703,16
26-09-2025,NSE:RVNL,EQ,75894.73,78.33,3.11,337.8,-2.52,-7.59,-0.09,8.63,-16.95,-9.64,-26.87,-58.1,0,0,0,EEP,EEP,EEP,-1,-1,-1,-1,-1,-15.06,-21.76,-36.44,11.63,11.63,11.63,7.87,-12.96,-15.26,-28.24,-50.76,0.942319,18,7.87,-23.21,-2.99,-11.21,-15.8,0.969126,11
26-09-2025,NSE:WHIRLPOOL,EQ,17064.26,1.27,3.04,1232.6,-1.31,-8.53,-9.65,-5.6,-13.81,19.86,-53.59,-65.42,0,0,0,EEP,EEP,EEP,-1,-1,-1,-1,-1,-14.72,-14.72,-48.8,0,27.14,33.73,-6.36,-9.82,14.24,-54.96,-58.08,0.942115,18,-6.36,-3,20.35,-87.16,1.11,0.979492,22
26-09-2025,NSE:IOB,EQ,78759.45,124.46,2.73,38.2,-1.77,-7.02,-3.22,0.05,-0.13,-11.96,-35.31,-59.82,0,0,0,0,EEP,EEP,-1,-1,-1,-1,-1,-6.56,-10.14,-36.15,6.67,9.71,9.71,-0.71,3.86,-17.58,-36.68,-52.48,0.942054,18,-0.71,4.6,-21.06,-16.36,-9.29,0.969516,12
26-09-2025,NSE:LAXMIDENTL,EQ,1907.19,15.09,4.32,316.9,-1.45,-9.37,3.46,-5.55,-36.32,-30.8,NA,NA,EEP,0,0,0,0,0,4.38,-1,-1,-1,-1,-36.33,-36.33,NA,4.45,4.45,NA,-6.31,-32.33,-36.42,0,0,0.941923,18,-6.31,-24.37,-5.19,104.5,8.82,0.974458,17
26-09-2025,NSE:MTNL,EQ,1247.19,17.78,2.8,42.75,0.28,-5.59,-2.92,-2.55,-21.47,-3.35,-22.74,-27.84,0,0,HV2Q,HV2Q,HVQ,HV2Y,-1,-1,-1,-1,-1,-18.24,-21.43,-27,0.92,9.56,9.56,-3.31,-17.48,-8.97,-24.11,-20.5,0.94183,18,-3.31,-13.67,5.68,-14.26,4.67,0.981545,24
26-09-2025,NSE:INFIBEAM,EQ,4572.17,83.22,2.85,15.77,-2.17,-3.36,-1.08,1.59,-6.47,1.12,-46.39,-61.02,0,0,0,EEP,EEP,EEP,-1,-1,-1,-1,-1,-5.91,-24.2,-44.24,6.7,12.2,12.2,0.83,-2.48,-4.5,-47.76,-53.68,0.941668,18,0.83,-3.4,-2.11,-43.55,-1.17,0.969587,12
26-09-2025,NSE:ORIENTELEC,EQ,4338.37,2.43,2.52,200.18,-1.31,-1.74,-1.26,-3.91,-11.73,-10.12,-28.74,-26.61,0,0,0,0,EEP,EEP,-1,-1,-1,-1,-1,-11.69,-18.51,-22.33,0,1.53,1.53,-4.67,-7.74,-15.74,-30.11,-19.27,0.941237,18,-4.67,-2.74,-7.8,-12.41,10.48,0.982029,25
26-09-2025,NSE:WIPRO,EQ,268683.34,83.09,1.78,235.75,-2.58,-8.54,-6.87,-6.32,-12.43,-14.95,-29.5,-13.45,0,0,0,EEP,EEP,0,-1,-1,-1,-1,-1,-12.7,-13.39,-26.35,0,0.68,0.68,-7.08,-8.44,-20.57,-30.87,-6.11,0.940952,18,-7.08,-0.97,-11.48,-8.16,21.22,0.990284,37
26-09-2025,NSE:NELCO,EQ,2066.21,1.75,3.57,858.75,-3.41,-6.03,0.77,4.66,-18.49,-1.65,-56.2,-25.67,HV2Q,0,HV2Q,HVQ,HV2Y,HV2Y,-1,-1,-1,-1,-1,-16.13,-23.66,-41.34,6.68,9.42,15.06,3.9,-14.5,-7.27,-57.57,-18.33,0.94079,18,3.9,-19.49,4.97,-49.17,28.37,0.989489,35
26-09-2025,NSE:SERVOTECH,EQ,2969.87,6.9,3.41,124.69,-1.43,-5.2,-6.38,2.09,-18.25,-1.44,-29.72,-46.64,0,0,HV2Q,HV2Q,HVQ,HVQ,-1,-1,-1,-1,-1,-16.07,-24.01,-38.14,3.35,9.86,12.84,1.33,-14.26,-7.06,-31.09,-39.3,0.940637,18,1.33,-15.98,4.98,-23.39,-4.22,0.973483,16
26-09-2025,NSE:POLYMED,EQ,20153.68,1.87,3.18,1959.5,-3.56,-1.87,-3.2,-7.22,-9.54,-13.08,-29.07,-20.4,0,0,0,EEP,EEP,EEP,-1,-1,-1,-1,-1,-13.68,-30.89,-37.37,6.13,6.13,6.13,-7.98,-5.55,-18.7,-30.44,-13.06,0.940557,17,-7.98,2.61,-12.47,-9.64,15.54,0.986379,31
26-09-2025,NSE:COLPAL,EQ,63696.32,5.57,1.88,2224.3,-2.19,-5.11,-5.82,-1.73,-6.97,-6.93,-22.83,-65.51,0,0,0,0,0,0,-1,-1,-1,-1,-1,-9.78,-18.58,-42.05,3.26,3.26,3.26,-2.49,-2.98,-12.55,-24.2,-58.17,0.940523,17,-2.49,-0.37,-9.2,-10.37,-25.92,0.966627,10
26-09-2025,NSE:DEN,EQ,1737.09,3.65,2.43,33.53,-2.30,-8.41,-6.32,-5.28,-11.81,3.13,-23.38,-62.3,0,0,HV2Q,HV2Q,HV2Y,HV2Y,-1,-1,-1,-1,-1,-18.66,-18.66,-38.89,0,13.93,13.93,-6.04,-7.82,-2.49,-24.75,-54.96,0.940389,17,-6.04,-1.42,4.12,-22.87,-22.72,0.968659,11
26-09-2025,NSE:GATEWAY,EQ,3257.18,11.61,2.2,61.67,-1.78,-5.59,-3.76,-6.19,-6.68,-0.24,-31.65,-52.38,0,0,0,0,EEP,EEP,-1,-1,-1,-1,-1,-13.49,-13.49,-33.92,0,4.72,6.07,-6.95,-2.69,-5.86,-33.02,-45.04,0.940255,17,-6.95,4.32,-3.21,-26.83,-6.92,0.972222,14
26-09-2025,NSE:MGL,EQ,13301.42,2.92,2.36,1237.7,-2.05,-8.65,-5.25,-2.97,-22.15,-10.33,-0.88,-56.1,0,0,EEP,EEP,EEP,EEP,-1,-1,-1,-1,-1,-19.77,-19.77,-37.01,0,0,9.98,-3.73,-18.16,-15.95,-2.25,-48.76,0.940235,17,-3.73,-13.85,0.44,13.06,-45.93,0.973355,16
26-09-2025,NSE:ESAFSFB,EQ,1562.01,2.42,2.19,28.58,-0.49,-5.84,-2.55,0.59,-13.19,6.26,-34.57,-73.58,0,0,0,0,0,HV2Y,-1,-1,-1,-1,-1,-19.47,-19.47,-41.21,0.6,16.23,16.23,-0.17,-9.2,0.64,-35.94,-66.24,0.940159,17,-0.17,-9.09,7.95,-39.06,-20.17,0.96578,9
26-09-2025,NSE:VMART,EQ,5844.88,1.9,1.96,723.4,0.15,-2.03,-1.89,-1.39,-18.41,2.22,-34.84,-37.81,0,0,0,EEP,EEP,EEP,-1,-1,-1,-1,-1,-15.78,-21.77,-35.43,0.89,0.89,4.09,-2.15,-14.42,-3.4,-36.21,-30.47,0.94005,17,-2.15,-12.01,8.18,-33.39,6.61,0.978689,21
26-09-2025,NSE:ORIENTPPR,EQ,604.94,3.27,2.44,26.86,-2.40,-6.03,-6.18,-3.95,-7.3,11.36,-44.56,-80.57,0,EEP,EEP,EEP,EEP,EEP,-1,-1,-1,-1,-1,-11.27,-13.69,-45.06,0,24.52,24.52,-4.71,-3.31,5.74,-45.93,-73.23,0.939927,17,-4.71,1.56,8.14,-58.58,-16.08,0.966469,10
26-09-2025,NSE:JUBLINGREA,EQ,10813.6,2.74,2.63,650,-2.97,-3.67,-8.98,-12.01,-15.36,-5.92,-24.29,-16.45,0,0,EEP,EEP,EEP,EEP,-1,-1,-1,-1,-1,-22.11,-22.11,-24.35,0,9.1,11.96,-12.77,-11.37,-11.54,-25.66,-9.11,0.939776,17,-12.77,1.79,-1.05,-12.85,15.13,0.988518,33
26-09-2025,NSE:ITBEES,EQ,2770.57,105.09,2.9,36.83,-2.39,-8.36,-6.87,-5.08,-14.82,-10.64,-27.26,-22.02,0,0,0,0,0,0,-1,-1,-1,-1,-1,-13.4,-13.89,-25.58,0,4.63,4.63,-5.84,-10.83,-16.26,-28.63,-14.68,0.939528,17,-5.84,-4.5,-5.6,-10.52,12.94,0.984059,28
26-09-2025,NSE:NOCIL,EQ,3035.68,4.3,2.51,176.96,-2.22,-2.4,-3.68,0.41,-10.04,-2.24,-38.36,-53.57,0,0,0,0,0,EEP,-1,-1,-1,-1,-1,-11.71,-14.41,-41.74,2.46,6.81,6.81,-0.35,-6.05,-7.86,-39.73,-46.23,0.939173,17,-0.35,-5.71,-2.15,-30.84,-2.17,0.970582,13
26-09-2025,NSE:RTNINDIA,EQ,7851.29,54.04,3.3,52.18,-3.10,-8.85,-8.22,-16.1,-21.18,17.86,-23.28,-55.25,0,0,EEP,EEP,0,EEP,-1,-1,-1,-1,-1,-21.15,-21.15,-35.56,3.16,34.38,35.96,-16.86,-17.19,12.24,-24.65,-47.91,0.939033,17,-16.86,0.41,22.98,-45.59,-17.11,0.979953,23
26-09-2025,NSE:DPSCLTD,EQ,1254.24,1.41,3.19,12.07,-2.35,-6.13,-0.5,-0.33,-10.02,-0.75,-41.34,-52.03,0,0,HVQ,HVQ,HVQ,HV2Y,-1,-1,-1,-1,-1,-15.89,-16.01,-41.46,2.9,6.81,10.13,-1.09,-6.03,-6.37,-42.71,-44.69,0.938689,16,-1.09,-4.88,-0.81,-35.8,1.26,0.971767,14
26-09-2025,NSE:ACE,EQ,13674.32,5.38,2.92,1080.1,-3.04,-6.47,-3.59,1.09,-12.18,-12.08,-36.08,-33.73,0,EEP,EEP,0,0,EEP,-1,-1,-1,-1,-1,-11.37,-20.3,-30.75,15.84,15.84,15.84,0.33,-8.19,-17.7,-37.45,-26.39,0.938659,16,0.33,-8.64,-9.15,-16.92,10.55,0.978129,20
26-09-2025,NSE:TATATECH,EQ,29370.4,10.02,2.03,667.3,-1.89,-8.56,-5.22,0.77,-7.18,-4.65,-36.15,-65.85,0,0,0,0,0,0,-1,-1,-1,-1,-1,-9.16,-15.27,-40.47,1.53,9.68,9.68,0.01,-3.19,-10.27,-37.52,-58.51,0.938106,16,0.01,-3.23,-6.88,-25.6,-13,0.965644,9
26-09-2025,NSE:AWFIS,EQ,4377.49,2.73,3.33,565.55,-3.54,-9.36,-0.06,-0.78,-15.37,-13.16,-28.95,-29.02,0,0,0,0,EEP,EEP,-1,-1,-1,-1,-1,-13.91,-18.53,-28.67,1.25,1.25,1.25,-1.54,-11.38,-18.78,-30.32,-21.68,0.938102,16,-1.54,-9.69,-7.32,-9.45,8.77,0.979765,22
26-09-2025,NSE:KTKBANK,EQ,6653.78,12.05,1.41,171.05,-0.83,-2.83,-4.63,0.5,-21.4,-5.47,-23.59,-40.61,0,0,0,0,EEP,EEP,-1,-1,-1,-1,-1,-13.07,-18.52,-28.57,0.68,0.68,4.15,-0.26,-17.41,-11.09,-24.96,-33.27,0.938093,16,-0.26,-17.22,3.88,-12.68,-4.95,0.974944,17
26-09-2025,NSE:GENUSPOWER,EQ,10244,6.19,3.08,306.5,-3.60,-9.69,-5.63,-13.64,-21.91,9.92,-22.41,-37.63,0,0,EEP,EEP,0,EEP,-1,-1,-1,-1,-1,-20.68,-26.91,-33.79,0,17.12,26.03,-14.4,-17.92,4.3,-23.78,-30.29,0.938037,16,-14.4,-2.5,16.87,-31.39,-3.61,0.981622,24
26-09-2025,NSE:CARBORUNIV,EQ,18222.82,1.91,2.94,919.9,-3.28,-4.22,-7.96,1.82,-4.67,-8.65,-40.38,-63.34,0,EEP,EEP,0,0,EEP,-1,-1,-1,-1,-1,-8.16,-14.56,-39.45,9.34,9.34,10.61,1.06,-0.68,-14.27,-41.75,-56,0.937906,16,1.06,-1.83,-13.04,-24.7,-7.53,0.966547,10
26-09-2025,NSE:NAUKRI,EQ,89335.29,11.67,2.61,1316.2,-3.12,-4.55,-3.37,-5.3,-14.58,-8.58,-31.79,-23.78,0,0,0,0,EEP,EEP,-1,-1,-1,-1,-1,-11.56,-14.25,-27.08,0,3.23,3.23,-6.06,-10.59,-14.2,-33.16,-16.44,0.937765,16,-6.06,-4.03,-4,-16.87,14.9,0.983465,27
26-09-2025,NSE:PERSISTENT,EQ,86207.68,5.14,2.79,4951,-2.97,-11.21,-9.29,-7.32,-21.4,-12.27,-28.28,-7.64,0,0,0,EEP,EEP,EEP,-1,-1,-1,-1,-1,-18.05,-18.95,-25.82,0,12.45,12.45,-8.08,-17.41,-17.89,-29.65,-0.3,0.937661,16,-8.08,-8.34,-1.72,-9.76,24.9,0.993209,41
26-09-2025,NSE:RELAXO,EQ,11575.64,3.01,3.57,430.25,-1.41,-9.16,-13.74,-4.06,1.27,1.52,-45.5,-91.06,0,0,EEP,0,0,EEP,-1,-1,-1,-1,-1,-17.08,-17.08,-47.3,0,7.07,7.59,-4.82,5.26,-4.1,-46.87,-83.72,0.937373,16,-4.82,9.9,-8.98,-43.25,-22.5,0.961408,6
26-09-2025,NSE:INFY,EQ,641396.61,80.69,1.71,1448.9,-2.42,-6.3,-5.29,-3.53,-10.98,-12.39,-31.76,-30.89,0,0,0,0,0,0,-1,-1,-1,-1,-1,-11.69,-11.69,-27.54,1.81,3.73,3.73,-4.29,-6.99,-18.01,-33.13,-23.55,0.937324,16,-4.29,-2.41,-10.51,-12.73,9.48,0.979465,22
26-09-2025,NSE:ABB,EQ,115320.54,2.33,1.67,5173.4,-0.52,-5.09,-1.45,3.34,-17.32,-4.65,-32.95,-53.47,0,0,0,0,0,EEP,-1,-1,-1,-1,-1,-14.92,-16.76,-41.1,3.49,4.23,4.82,2.58,-13.33,-10.27,-34.32,-46.13,0.936552,15,2.58,-16.6,1.56,-22.54,-6.61,0.969772,12
